,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-06-30,746779,Sac Fly,sac_fly,True,696100,676979,Hunter Goodman,Garrett Crochet,1,3250b925-fea5-49c5-87bc-db2af7ac62f7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-30,746779,Strikeout,strikeout,True,668845,676979,Aaron Schunk,Garrett Crochet,1,3cf0ee6e-1d86-480d-a875-65d4cc34807b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-30,746779,Walk,walk,False,650391,607536,Eloy Jiménez,Kyle Freeland,0,abe25147-b4e3-4892-a2c1-9f160cba18d3,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
13,2024-06-30,746779,Grounded Into DP,grounded_into_double_play,True,657557,607536,Paul DeJong,Kyle Freeland,1,6e3a29a3-1e71-408e-8d67-93f3fb177f69,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
14,2024-06-30,746779,Single,single,False,667452,607536,Corey Julks,Kyle Freeland,0,dec58b87-b401-46d1-924a-dc6195acb348,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
15,2024-06-30,746779,Strikeout,strikeout,True,672820,607536,Lenyn Sosa,Kyle Freeland,0,9776f87b-7e5e-42ef-819c-e712ca8200d0,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
16,2024-06-30,746779,Strikeout,strikeout,True,453568,676979,Charlie Blackmon,Garrett Crochet,0,9e7d296e-e69b-4205-bfec-3ee1c0e438a7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-30,746779,Field Error,field_error,False,686668,676979,Brenton Doyle,Garrett Crochet,0,c07a146e-54a5-49cb-b768-9d7d06b6b1b2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-30,746779,Single,single,False,678662,676979,Ezequiel Tovar,Garrett Crochet,1,fde44e43-8850-46d2-9f25-e118ff9fb49f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-30,746779,Grounded Into DP,grounded_into_double_play,True,641857,676979,Ryan McMahon,Garrett Crochet,1,8a571e9d-a209-421f-be9b-302cd3c46ff2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-30,746779,Groundout,field_out,True,664901,607536,Danny Mendick,Kyle Freeland,0,de0796a1-2b50-4f82-b62f-774a31bc8187,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
21,2024-06-30,746779,Flyout,field_out,True,455117,607536,Martín Maldonado,Kyle Freeland,0,30a5c523-ddea-487c-8fb8-723e74443cad,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
22,2024-06-30,746779,Strikeout,strikeout,True,502054,607536,Tommy Pham,Kyle Freeland,0,038282ea-4480-47de-a261-b6c957b8f81f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
23,2024-06-30,746779,Double,double,False,553869,676979,Elias Díaz,Garrett Crochet,0,c94b370c-29b6-48a6-8db1-c8365878bca4,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-30,746779,Strikeout,strikeout,True,669911,676979,Michael Toglia,Garrett Crochet,0,fd950fdd-6271-45ab-9301-f1f34c14fdb8,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-30,746779,Strikeout,strikeout,True,666134,676979,Nolan Jones,Garrett Crochet,0,dddf0d3c-bdcb-4d35-8206-1c92b07ff96a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-30,746779,Strikeout,strikeout,True,696100,676979,Hunter Goodman,Garrett Crochet,0,7beab6ec-0dfe-463b-8979-dd36dff197d5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-30,746779,Home Run,home_run,False,683734,607536,Andrew Vaughn,Kyle Freeland,0,b534a392-92fc-41d4-96af-d125323732fa,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
28,2024-06-30,746779,Groundout,field_out,True,673357,607536,Luis Robert Jr.,Kyle Freeland,0,1f9615a9-7558-4bc9-9662-8f12d07d7e5a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
29,2024-06-30,746779,Double,double,False,650391,607536,Eloy Jiménez,Kyle Freeland,0,db22be32-2395-4eb1-81f8-0290ba64d679,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
30,2024-06-30,746779,Strikeout,strikeout,True,657557,607536,Paul DeJong,Kyle Freeland,0,27c2f524-7449-45f9-9bb4-718c97a86c37,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
31,2024-06-30,746779,Flyout,field_out,True,667452,607536,Corey Julks,Kyle Freeland,0,7770446f-faf8-4c89-8465-7f24d7da10de,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,60.0,98.0,99.0,,,,0.255,,0.196,0.098,0.24,,-1.66,-2.67,92.0,,87.1,87.0,0.234,0.362,0.074,,,,0.367,0.633,0.191,0.455,0.545,0.16,84.0,105.0,97.0,129.0,98.0,102.0,0.247,0.205,-2.67,-0.57,91.8,83.6,0.404,0.617,0.077,0.231,0.282,0.478,,,,,,
32,2024-06-30,746779,Strikeout,strikeout,True,668845,676979,Aaron Schunk,Garrett Crochet,0,1617db77-7352-4ce7-8c18-68882497002a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-30,746779,Lineout,field_out,True,453568,676979,Charlie Blackmon,Garrett Crochet,0,7a2efccb-2efc-492c-ab1b-218f6fa9a449,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-30,746779,Flyout,field_out,True,686668,676979,Brenton Doyle,Garrett Crochet,0,b11d2228-e111-4748-82a3-f3a11d67cef9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
