,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff
35,2024-07-04,744834,Strikeout,strikeout,True,682928,500779,CJ Abrams,Jose Quintana,0,d881015c-defd-427a-9bcc-abfadb2c2eeb,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
36,2024-07-04,744834,Forceout,force_out,True,657041,500779,Lane Thomas,Jose Quintana,1,828d771f-b1f8-4406-bbcb-e911fee455a4,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
37,2024-07-04,744834,Flyout,field_out,True,643446,663623,Jeff McNeil,Jake Irvin,0,7cc9939c-1c37-4e7e-b5ba-b6ee5a73a5e1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
38,2024-07-04,744834,Flyout,field_out,True,596019,663623,Francisco Lindor,Jake Irvin,0,d6203cd2-6bf3-4be9-892c-2c3fda53faa5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
39,2024-07-04,744834,Flyout,field_out,True,607043,663623,Brandon Nimmo,Jake Irvin,0,911bb766-dde2-4b56-8957-55ad4a6aed55,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
40,2024-07-04,744834,Lineout,field_out,True,623912,500779,Harold Ramírez,Jose Quintana,0,360a11ce-c365-4c42-990c-27248722661c,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
41,2024-07-04,744834,Groundout,field_out,True,608841,500779,Joey Meneses,Jose Quintana,0,2276e1ab-9ea3-4e8e-ad2a-d9a3021e594b,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
42,2024-07-04,744834,Single,single,False,695578,500779,James Wood,Jose Quintana,0,157d7923-b92c-4f80-b64e-bc861b27db79,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
43,2024-07-04,744834,Lineout,field_out,True,669222,500779,Nick Senzel,Jose Quintana,0,5c6677fe-653c-40dd-8095-cb092f9b9d42,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
44,2024-07-04,744834,Lineout,field_out,True,682626,663623,Francisco Alvarez,Jake Irvin,0,4ee4d649-71c6-4469-ac52-2f098a717285,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
45,2024-07-04,744834,Flyout,field_out,True,624413,663623,Pete Alonso,Jake Irvin,0,630a70c2-cc0f-4075-b231-714173077bc6,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
46,2024-07-04,744834,Strikeout,strikeout,True,621466,663623,DJ Stewart,Jake Irvin,0,b996a19e-28ab-4f58-819e-45d780e5649f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
47,2024-07-04,744834,Hit By Pitch,hit_by_pitch,False,656180,500779,Riley Adams,Jose Quintana,0,7429f659-83ac-480a-b853-dc1a9429d73e,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
48,2024-07-04,744834,Bunt Pop Out,field_out,True,545121,500779,Ildemaro Vargas,Jose Quintana,0,f87687b1-1cc5-48bc-b0a6-077625a175da,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
49,2024-07-04,744834,Lineout,field_out,True,696285,500779,Jacob Young,Jose Quintana,0,8e9cf1c4-bd33-49d1-8ae4-6bada43afc2f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
50,2024-07-04,744834,Flyout,field_out,True,682928,500779,CJ Abrams,Jose Quintana,0,b476dac6-ff4b-40a3-bc4d-b56f6f5dde47,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,0.277,0.199,-1.6,,-0.01,,0.72,0.78,90.5,,85.8,90.7,,77.8,0.281,0.579,0.149,0.255,0.415,0.247,0.271,0.504,0.137,,,,0.188,0.263,0.314,0.154,0.269,0.327,,,
51,2024-07-04,744834,Flyout,field_out,True,668901,663623,Mark Vientos,Jake Irvin,0,33d2faa2-7805-4013-b1ed-b534af2a5abe,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
52,2024-07-04,744834,Lineout,field_out,True,592325,663623,Ben Gamel,Jake Irvin,0,d6e774eb-40e0-4368-8271-8e03ab83774e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
53,2024-07-04,744834,Strikeout,strikeout,True,621438,663623,Tyrone Taylor,Jake Irvin,0,7aa1e3ce-a30a-43be-b588-81731ffd1d56,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,
54,2024-07-04,744834,Strikeout,strikeout,True,657041,605288,Lane Thomas,Adrian Houser,0,a440076e-ee29-46d3-b982-5e341b4c3ea0,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,,,,0.45,0.162,,0.176,0.085,0.128,-0.32,,0.38,-1.06,-3.8,-2.42,93.5,,84.0,92.5,83.2,79.5,0.2,0.371,0.167,0.471,0.765,0.176,0.252,0.378,0.124,,,,0.316,0.474,0.338,,,,0.268,0.488,0.226
55,2024-07-04,744834,Home Run,home_run,False,608385,605288,Jesse Winker,Adrian Houser,0,dddd5856-85b9-41d0-9ed9-63679e3519d8,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,,,,0.45,0.162,,0.176,0.085,0.128,-0.32,,0.38,-1.06,-3.8,-2.42,93.5,,84.0,92.5,83.2,79.5,0.2,0.371,0.167,0.471,0.765,0.176,0.252,0.378,0.124,,,,0.316,0.474,0.338,,,,0.268,0.488,0.226
56,2024-07-04,744834,Groundout,field_out,True,608841,605288,Joey Meneses,Adrian Houser,0,36aea16e-2af9-464a-bb5a-90a0aa42f5d4,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,,,,0.45,0.162,,0.176,0.085,0.128,-0.32,,0.38,-1.06,-3.8,-2.42,93.5,,84.0,92.5,83.2,79.5,0.2,0.371,0.167,0.471,0.765,0.176,0.252,0.378,0.124,,,,0.316,0.474,0.338,,,,0.268,0.488,0.226
57,2024-07-04,744834,Strikeout,strikeout,True,695578,605288,James Wood,Adrian Houser,0,371a118b-cfc1-4275-88ec-1e22df3227e2,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,,,,0.45,0.162,,0.176,0.085,0.128,-0.32,,0.38,-1.06,-3.8,-2.42,93.5,,84.0,92.5,83.2,79.5,0.2,0.371,0.167,0.471,0.765,0.176,0.252,0.378,0.124,,,,0.316,0.474,0.338,,,,0.268,0.488,0.226
58,2024-07-04,744834,Strikeout,strikeout,True,643446,571882,Jeff McNeil,Derek Law,0,7f63c839-8d48-4564-a473-c1d20b890735,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,100.0,94.0,99.0,80.0,103.0,95.0,85.0,97.0,89.0,112.0,113.0,107.0,81.0,100.0,94.0,0.092,0.133,0.399,0.287,0.046,0.043,-1.25,0.36,-2.66,2.56,-7.81,1.29,95.1,91.5,88.4,94.4,87.2,77.8,0.292,0.5,0.186,0.75,2.25,0.0,0.455,0.545,0.109,0.293,0.387,0.252,0.222,0.222,0.238,,,,0.171,0.256,0.405
59,2024-07-04,744834,Groundout,field_out,True,596019,571882,Francisco Lindor,Derek Law,0,779cbfdf-51fe-4fc1-9750-b0dae2200541,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,100.0,94.0,99.0,80.0,103.0,95.0,85.0,97.0,89.0,112.0,113.0,107.0,81.0,100.0,94.0,0.092,0.133,0.399,0.287,0.046,0.043,-1.25,0.36,-2.66,2.56,-7.81,1.29,95.1,91.5,88.4,94.4,87.2,77.8,0.292,0.5,0.186,0.75,2.25,0.0,0.455,0.545,0.109,0.293,0.387,0.252,0.222,0.222,0.238,,,,0.171,0.256,0.405
60,2024-07-04,744834,Strikeout,strikeout,True,607043,571882,Brandon Nimmo,Derek Law,0,95caa015-cbd2-465c-8254-be466589f43e,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,100.0,94.0,99.0,80.0,103.0,95.0,85.0,97.0,89.0,112.0,113.0,107.0,81.0,100.0,94.0,0.092,0.133,0.399,0.287,0.046,0.043,-1.25,0.36,-2.66,2.56,-7.81,1.29,95.1,91.5,88.4,94.4,87.2,77.8,0.292,0.5,0.186,0.75,2.25,0.0,0.455,0.545,0.109,0.293,0.387,0.252,0.222,0.222,0.238,,,,0.171,0.256,0.405
