,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-09-19,745937,Flyout,field_out,True,669003,694297,Garrett Mitchell,Brandon Pfaadt,0,fe99b7fd-c27a-416e-b276-434df074ec72,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
11,2024-09-19,745937,Strikeout,strikeout,True,663368,694297,Blake Perkins,Brandon Pfaadt,0,e0361dd6-f16a-42de-abff-74da5881d6c1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
12,2024-09-19,745937,Strikeout,strikeout,True,641343,694297,Jake Bauers,Brandon Pfaadt,0,8481f44a-f9b3-4068-b339-d33fbef1de4e,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
13,2024-09-19,745937,Single,single,False,672515,668964,Gabriel Moreno,Tobias Myers,0,c4941a6b-4d0a-4053-b8d4-0102ff155fd4,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
14,2024-09-19,745937,Sac Bunt,sac_bunt,True,672695,668964,Geraldo Perdomo,Tobias Myers,1,807ee33e-04b2-4ce1-9514-875c88b9d86d,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
15,2024-09-19,745937,Strikeout,strikeout,True,682998,668964,Corbin Carroll,Tobias Myers,0,2f1bf31c-8bf6-43c5-8721-1a399c956636,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
16,2024-09-19,745937,Walk,walk,False,606466,668964,Ketel Marte,Tobias Myers,0,f1580659-889e-4509-a801-8ffd6f5ab04c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
17,2024-09-19,745937,Strikeout,strikeout,True,592626,668964,Joc Pederson,Tobias Myers,0,db603c8d-9fa9-4f8a-9c21-7dd8d108bafc,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
18,2024-09-19,745937,Groundout,field_out,True,687401,694297,Joey Ortiz,Brandon Pfaadt,0,3e14c9a1-2285-49a0-be8d-e7b02fa829ef,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
19,2024-09-19,745937,Groundout,field_out,True,686217,694297,Sal Frelick,Brandon Pfaadt,0,2dffcb85-fc61-409f-b469-c50c8ef9adc1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
20,2024-09-19,745937,Strikeout,strikeout,True,655316,694297,Andruw Monasterio,Brandon Pfaadt,0,73b03214-1d07-4d09-a92b-49b040df966d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
21,2024-09-19,745937,Strikeout,strikeout,True,572233,668964,Christian Walker,Tobias Myers,0,deb012b4-cb50-4353-9439-95e3b203a077,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
22,2024-09-19,745937,Groundout,field_out,True,656976,668964,Pavin Smith,Tobias Myers,0,fdba9b64-6379-464a-a510-218f36d6290f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
23,2024-09-19,745937,Single,single,False,553993,668964,Eugenio Suárez,Tobias Myers,0,73357c64-a51e-44c8-bd02-6e381438d6aa,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
24,2024-09-19,745937,Groundout,field_out,True,664983,668964,Jake McCarthy,Tobias Myers,0,bf90735e-d675-4887-91df-b8e59743cbf6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
25,2024-09-19,745937,Single,single,False,668930,694297,Brice Turang,Brandon Pfaadt,0,2c157ba7-c37b-47d5-890c-ce4dcf215fd4,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
26,2024-09-19,745937,Groundout,field_out,True,694192,694297,Jackson Chourio,Brandon Pfaadt,1,b52494f6-2aef-4fc1-8fc7-f7b3cc7c4b6d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
27,2024-09-19,745937,Strikeout,strikeout,True,661388,694297,William Contreras,Brandon Pfaadt,0,c41aa218-d045-4d23-a3d9-cf037443ef65,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
28,2024-09-19,745937,Strikeout,strikeout,True,669003,694297,Garrett Mitchell,Brandon Pfaadt,0,607ad0c4-5a83-42b4-8e1c-e4b46bd35cb0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.66,3.7,173.2,106.0,107.0,107.0,0.772,8.91,2.02,9.02,1.14,1.09,0.256,0.422,0.13,0.302,0.45,92.0,102.0,97.0,104.0,101.0,103.0,95.0,106.0,103.0,89.0,106.0,104.0,142.0,109.0,119.0,,,,0.22,0.336,,0.281,0.048,0.109,0.51,,-0.08,-0.13,-1.68,1.24,93.8,,87.5,93.6,84.8,80.7,0.265,0.444,0.225,,,,,,,0.243,0.257,0.312,0.5,0.625,0.265,0.286,0.368,0.111,0.006,0.46,89.6,0.215,0.459,0.353,0.2,0.8,0.0,,,
29,2024-09-19,745937,Walk,walk,False,672515,668964,Gabriel Moreno,Tobias Myers,0,adfdaac9-e01b-4f89-ae56-78442f6c1125,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
30,2024-09-19,745937,Walk,walk,False,672695,668964,Geraldo Perdomo,Tobias Myers,1,d4a90ef8-fb3e-4584-9db6-929d4fac9b5e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,105.0,103.0,97.0,100.0,90.0,0.005,0.401,0.232,0.204,0.042,0.116,0.56,-1.15,11.28,1.7,-3.59,1.33,92.9,89.3,81.2,91.5,85.5,77.8,0.238,0.435,0.181,0.35,0.524,0.124,0.188,0.24,0.251,0.067,0.067,0.448,0.444,0.611,0.176,0.0,0.0,0.0,,,,,,,,,,,,
