,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-07-20,746613,Forceout,force_out,True,669134,668909,Luis Campusano,Gavin Williams,1,cb1fa4f5-e822-4f0f-b1d5-2cecb6eabd4f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-20,746613,Strikeout,strikeout,True,647304,656302,Josh Naylor,Dylan Cease,0,0a114d1a-8daf-48fa-83e8-09daf99269d2,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
13,2024-07-20,746613,Strikeout,strikeout,True,681807,656302,David Fry,Dylan Cease,0,7067fa31-8ff6-4e21-91a9-774b4006c0ce,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
14,2024-07-20,746613,Groundout,field_out,True,665926,656302,Andrés Giménez,Dylan Cease,0,f7dd6523-e2e8-453d-82d7-10a2988aaab5,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
15,2024-07-20,746613,Single,single,False,650333,668909,Luis Arraez,Gavin Williams,0,930a29a9-c2c8-42ba-aeab-20ea390ac1df,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-20,746613,Flyout,field_out,True,595777,668909,Jurickson Profar,Gavin Williams,0,3819f70a-20d0-416f-bcb3-b8df4e29664c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-20,746613,Strikeout,strikeout,True,630105,668909,Jake Cronenworth,Gavin Williams,0,7433b8b4-0dea-4fee-b4ea-98113d8cad30,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-20,746613,Pop Out,field_out,True,592518,668909,Manny Machado,Gavin Williams,0,8d05f572-4ffd-47fd-973d-b2d33ae362fe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,746613,Strikeout,strikeout,True,682177,656302,Daniel Schneemann,Dylan Cease,0,8dada9d2-cdaa-42be-9e37-932b0b3a081a,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
20,2024-07-20,746613,Triple,triple,False,671289,656302,Tyler Freeman,Dylan Cease,0,0ade0247-018d-4646-bd0a-0fdc3395d801,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
21,2024-07-20,746613,Strikeout,strikeout,True,666310,656302,Bo Naylor,Dylan Cease,0,7c9eb16e-1039-4988-98b3-6bf7edf4827b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
22,2024-07-20,746613,Flyout,field_out,True,680757,656302,Steven Kwan,Dylan Cease,0,135b465d-bb52-4027-bfa9-4a38556129bb,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
23,2024-07-20,746613,Lineout,field_out,True,593428,668909,Xander Bogaerts,Gavin Williams,0,2309a079-1b97-461d-8b59-1f649d7c088f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-20,746613,Double,double,False,701538,668909,Jackson Merrill,Gavin Williams,0,18419e05-b451-4639-b708-9f28c84446f6,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-20,746613,Walk,walk,False,444482,668909,David Peralta,Gavin Williams,0,4394198a-69de-4cc5-8f3d-568cdc191a39,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-20,746613,Single,single,False,673490,668909,Ha-Seong Kim,Gavin Williams,1,9aebbcd1-632b-43d5-9878-341bc52c1a40,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-20,746613,Single,single,False,669134,668909,Luis Campusano,Gavin Williams,1,51a3af1c-ab0c-4172-bc4d-35fe8367ff45,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-20,746613,Walk,walk,False,650333,668909,Luis Arraez,Gavin Williams,1,2ed64d33-fc2c-4428-a15e-94d064063c5f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-20,746613,Strikeout,strikeout,True,595777,668909,Jurickson Profar,Gavin Williams,0,5f1a88ca-2d45-4fab-9ff3-f6a92971e49e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-20,746613,Hit By Pitch,hit_by_pitch,False,630105,668909,Jake Cronenworth,Gavin Williams,1,cf9efb22-78ed-4b82-851d-64750b8b92aa,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-20,746613,Strikeout,strikeout,True,592518,658648,Manny Machado,Pedro Avila,0,f7b13502-e006-4736-aa65-c1373363b26f,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.2,0.221,0.23,,-1.63,0.27,0.41,93.7,,83.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,,,,,,,,,,0.333,0.333,0.444,0.2,0.383,0.336,89.0,98.0,87.0,0.156,-0.39,93.4,0.304,0.478,0.043,,,,,,,,,
32,2024-07-20,746613,Groundout,field_out,True,682657,656302,Angel Martínez,Dylan Cease,0,8d01e14a-4ed3-4303-9d5e-3b560cd0ddd6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
33,2024-07-20,746613,Strikeout,strikeout,True,608070,656302,José Ramírez,Dylan Cease,0,ae53fb0d-c4cd-4801-86ea-070ece9a03c8,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,0.435,0.01,0.462,,0.013,-0.1,-5.15,1.62,,-4.3,96.8,91.8,69.5,87.1,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,
