,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-07-13,746447,Flyout,field_out,True,595879,680736,Javier Báez,Justin Wrobleski,0,e6e05d6f-b35b-4069-a9e8-b81f4095064a,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
35,2024-07-13,746447,Home Run,home_run,False,660271,672456,Shohei Ohtani,Keider Montero,0,bc3d406c-5702-4eee-9521-80e33bce1151,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-13,746447,Groundout,field_out,True,606192,672456,Teoscar Hernández,Keider Montero,0,397f9ec0-328d-4a42-b069-5a228075187b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-13,746447,Walk,walk,False,518692,672456,Freddie Freeman,Keider Montero,0,fc11592b-d9f6-4694-b0c3-21f0d4b5695b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-13,746447,Double,double,False,681624,672456,Andy Pages,Keider Montero,1,19e5ab88-4c46-4c07-adcd-87a3bd0ee1a0,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-13,746447,Strikeout,strikeout,True,621035,672456,Chris Taylor,Keider Montero,0,06611a4d-07a7-4a7f-8bbf-398f632b3496,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-13,746447,Single,single,False,666158,672456,Gavin Lux,Keider Montero,1,af8a5d6e-fd71-4c8a-b7f3-6fb8c6198497,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-07-13,746447,Pop Out,field_out,True,571771,672456,Enrique Hernández,Keider Montero,0,3b25d7e9-8d91-43d0-a745-8dbde8c8c98c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-07-13,746447,Home Run,home_run,False,668723,680736,Ryan Vilade,Justin Wrobleski,0,f3e7a462-d2bc-4761-9b8a-0950c65e6713,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
43,2024-07-13,746447,Home Run,home_run,False,628451,680736,Andy Ibáñez,Justin Wrobleski,0,cf553e57-9b00-4a08-8148-96401391bd21,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
44,2024-07-13,746447,Pop Out,field_out,True,669234,680736,Justyn-Henry Malloy,Justin Wrobleski,0,fea71b8b-cb69-452f-b2d8-e870758058aa,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
45,2024-07-13,746447,Flyout,field_out,True,663837,680736,Matt Vierling,Justin Wrobleski,0,94ff33ca-cb31-4e3f-ab7b-36122b52f0a7,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
46,2024-07-13,746447,Double,double,False,682985,680736,Riley Greene,Justin Wrobleski,0,3a1f594f-ce1a-486d-b21a-00869a806aa8,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
47,2024-07-13,746447,Flyout,field_out,True,668670,680736,Jake Rogers,Justin Wrobleski,0,5eee4b8c-a0fd-4c56-bfa5-6715154ffc37,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,99.0,99.0,101.0,99.0,115.0,109.0,,,,0.556,0.188,,0.063,0.68,-7.93,,-0.28,95.1,82.8,84.5,,0.182,0.364,0.182,0.25,0.833,0.308,,,,,,,49.0,121.0,132.0,53.0,87.0,76.0,53.0,91.0,92.0,0.038,0.15,0.006,-6.77,-7.62,3.88,88.1,92.7,80.6,0.667,2.0,0.154,,,,,,,,,,,,
48,2024-07-13,746447,Walk,walk,False,624415,666214,Cavan Biggio,Joey Wentz,0,41a6e5dc-e579-491c-9996-d663ba1177ac,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,0.373,0.001,,0.196,-1.7,-2.43,,-1.05,94.0,85.8,80.4,,0.345,0.5,0.186,,,,0.211,0.211,0.289,0.29,0.387,0.409,94.0,110.0,105.0,,,,88.0,99.0,95.0,,0.299,0.131,-0.74,,1.03,86.1,,79.4,0.231,0.423,0.336,,,,,,,,,,,,
49,2024-07-13,746447,Single,single,False,605131,666214,Austin Barnes,Joey Wentz,1,1e3998b4-bbed-4682-ba5b-3da554b38f83,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,0.373,0.001,,0.196,-1.7,-2.43,,-1.05,94.0,85.8,80.4,,0.345,0.5,0.186,,,,0.211,0.211,0.289,0.29,0.387,0.409,94.0,110.0,105.0,,,,88.0,99.0,95.0,,0.299,0.131,-0.74,,1.03,86.1,,79.4,0.231,0.423,0.336,,,,,,,,,,,,
50,2024-07-13,746447,Forceout,force_out,True,660271,666214,Shohei Ohtani,Joey Wentz,1,b9f15e6e-e4f8-40ef-9c2d-51963e248592,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,0.373,0.001,,0.196,-1.7,-2.43,,-1.05,94.0,85.8,80.4,,0.345,0.5,0.186,,,,0.211,0.211,0.289,0.29,0.387,0.409,94.0,110.0,105.0,,,,88.0,99.0,95.0,,0.299,0.131,-0.74,,1.03,86.1,,79.4,0.231,0.423,0.336,,,,,,,,,,,,
51,2024-07-13,746447,Strikeout,strikeout,True,606192,656412,Teoscar Hernández,Alex Faedo,0,bd91e9cd-8a71-4e0d-9e6a-27376fa7a98c,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
52,2024-07-13,746447,Groundout,field_out,True,518692,656412,Freddie Freeman,Alex Faedo,1,0b7079fb-9093-424f-ae70-5a9a4802bd1a,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
53,2024-07-13,746447,Pop Out,field_out,True,608348,607455,Carson Kelly,Anthony Banda,0,7d723021-2cb7-4439-8f43-0251decfdd55,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,112.0,104.0,110.0,,,,0.395,0.212,,0.12,0.4,1.25,,0.62,95.8,89.0,85.3,,0.235,0.382,0.207,0.167,0.25,0.459,,,,0.222,0.222,0.318,,,,90.0,104.0,102.0,57.0,104.0,92.0,0.26,0.003,0.01,-2.0,1.98,1.82,83.2,95.7,82.0,,,,0.28,0.32,0.098,,,,,,,,,
54,2024-07-13,746447,Single,single,False,690993,607455,Colt Keith,Anthony Banda,0,d50848e3-7a3d-426d-9375-47154d3f2e70,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,112.0,104.0,110.0,,,,0.395,0.212,,0.12,0.4,1.25,,0.62,95.8,89.0,85.3,,0.235,0.382,0.207,0.167,0.25,0.459,,,,0.222,0.222,0.318,,,,90.0,104.0,102.0,57.0,104.0,92.0,0.26,0.003,0.01,-2.0,1.98,1.82,83.2,95.7,82.0,,,,0.28,0.32,0.098,,,,,,,,,
55,2024-07-13,746447,Flyout,field_out,True,656716,607455,Zach McKinstry,Anthony Banda,0,cc6c4297-664d-47c5-9ad5-c651a8080dd5,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,112.0,104.0,110.0,,,,0.395,0.212,,0.12,0.4,1.25,,0.62,95.8,89.0,85.3,,0.235,0.382,0.207,0.167,0.25,0.459,,,,0.222,0.222,0.318,,,,90.0,104.0,102.0,57.0,104.0,92.0,0.26,0.003,0.01,-2.0,1.98,1.82,83.2,95.7,82.0,,,,0.28,0.32,0.098,,,,,,,,,
56,2024-07-13,746447,Lineout,field_out,True,668723,607455,Ryan Vilade,Anthony Banda,0,60d622c9-f2cb-4f8a-b5ae-50d8aece6b7a,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,112.0,104.0,110.0,,,,0.395,0.212,,0.12,0.4,1.25,,0.62,95.8,89.0,85.3,,0.235,0.382,0.207,0.167,0.25,0.459,,,,0.222,0.222,0.318,,,,90.0,104.0,102.0,57.0,104.0,92.0,0.26,0.003,0.01,-2.0,1.98,1.82,83.2,95.7,82.0,,,,0.28,0.32,0.098,,,,,,,,,
57,2024-07-13,746447,Single,single,False,681624,656412,Andy Pages,Alex Faedo,0,a25bcd6f-31ae-46d7-ad99-488403a7abf0,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
58,2024-07-13,746447,Single,single,False,621035,656412,Chris Taylor,Alex Faedo,1,fd70cf32-e7c2-4e0f-af65-01865cf604f9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
59,2024-07-13,746447,Double Play,double_play,True,666158,656412,Gavin Lux,Alex Faedo,1,b112d3ce-2152-4dab-99d8-124b5dd7fe17,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
60,2024-07-13,746447,Home Run,home_run,False,571771,656412,Enrique Hernández,Alex Faedo,1,c27ffe5b-2943-49a7-81bd-b812cc8817f7,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
61,2024-07-13,746447,Walk,walk,False,624415,656412,Cavan Biggio,Alex Faedo,0,0e89dc7e-9aeb-4056-9ac2-25cb3e3dd742,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
62,2024-07-13,746447,Forceout,force_out,True,605131,656412,Austin Barnes,Alex Faedo,1,395d3def-d6d3-441d-867e-730304ea8817,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,,,,81.0,89.0,88.0,,,,0.051,,,,-7.0,,,93.5,,,,,0.625,0.875,0.0,,,,,,,,,
63,2024-07-13,746447,Strikeout,strikeout,True,672761,595014,Wenceel Pérez,Blake Treinen,0,34567792-8412-443a-9f9c-a11dbd28310a,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,,-0.93,0.43,,90.8,94.6,,0.385,0.769,0.048,0.207,0.241,0.19,,,,,,,,,
64,2024-07-13,746447,Groundout,field_out,True,669234,595014,Justyn-Henry Malloy,Blake Treinen,0,5650cc84-912c-4fae-bd37-79896a0566b7,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,,-0.93,0.43,,90.8,94.6,,0.385,0.769,0.048,0.207,0.241,0.19,,,,,,,,,
65,2024-07-13,746447,Single,single,False,663837,595014,Matt Vierling,Blake Treinen,0,74972884-58f0-4051-a7a1-d33127ecb6fc,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,,-0.93,0.43,,90.8,94.6,,0.385,0.769,0.048,0.207,0.241,0.19,,,,,,,,,
66,2024-07-13,746447,Double,double,False,682985,595014,Riley Greene,Blake Treinen,1,4fe01b9a-645d-49e7-a690-f0325af3cd72,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,,-0.93,0.43,,90.8,94.6,,0.385,0.769,0.048,0.207,0.241,0.19,,,,,,,,,
67,2024-07-13,746447,Groundout,field_out,True,668670,595014,Jake Rogers,Blake Treinen,0,3e554dc6-ad82-43cc-9684-0051048fe935,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,,-0.93,0.43,,90.8,94.6,,0.385,0.769,0.048,0.207,0.241,0.19,,,,,,,,,
68,2024-07-13,746447,Walk,walk,False,660271,605177,Shohei Ohtani,Andrew Chafin,0,b9cba36b-ba58-4bef-b7a4-29828cb9b727,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,0.156,0.456,,,4.95,1.36,,,91.9,,82.1,,0.125,0.125,0.244,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,,,,0.388,,,,-2.43,,,92.0,,,,,0.5,0.674,0.127,,,,,,,,,
69,2024-07-13,746447,Single,single,False,606192,605177,Teoscar Hernández,Andrew Chafin,1,c154d5e3-5d95-4b70-ba3f-698e79aa9a1e,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,0.156,0.456,,,4.95,1.36,,,91.9,,82.1,,0.125,0.125,0.244,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,,,,0.388,,,,-2.43,,,92.0,,,,,0.5,0.674,0.127,,,,,,,,,
70,2024-07-13,746447,Sac Fly,sac_fly,True,518692,605177,Freddie Freeman,Andrew Chafin,1,07f5304a-595d-4359-b64a-a967533c66e9,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,0.156,0.456,,,4.95,1.36,,,91.9,,82.1,,0.125,0.125,0.244,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,,,,0.388,,,,-2.43,,,92.0,,,,,0.5,0.674,0.127,,,,,,,,,
