,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH
34,2024-05-29,746706,Strikeout,strikeout,True,663457,593423,Lars Nootbaar,Frankie Montas,0,500fcd7b-be4b-42eb-89d9-8edfc7938c3b,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-29,746706,Groundout,field_out,True,502671,593423,Paul Goldschmidt,Frankie Montas,0,24bf411d-978e-4da9-b3a0-8667ebf18ef5,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-05-29,746706,Flyout,field_out,True,676475,593423,Alec Burleson,Frankie Montas,0,90db67b7-46fe-4e7e-8a3c-534fb0781958,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-05-29,746706,Pop Out,field_out,True,605361,669467,Nick Martini,Andre Pallante,0,3185ba01-3cca-41e9-82b4-ae12b9d400a2,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
38,2024-05-29,746706,Walk,walk,False,663697,669467,Jonathan India,Andre Pallante,0,eae99db0-2c55-40aa-8554-7ebdca272ed3,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
39,2024-05-29,746706,Grounded Into DP,grounded_into_double_play,True,666181,669467,Will Benson,Andre Pallante,1,c4fc82e1-12f2-4593-9584-6bc0baf79719,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
40,2024-05-29,746706,Groundout,field_out,True,669357,593423,Nolan Gorman,Frankie Montas,0,988812db-faa5-450e-ae85-792b714e66db,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-29,746706,Groundout,field_out,True,671056,593423,Iván Herrera,Frankie Montas,0,41489a72-5883-42a0-8bf5-310eba3f7efc,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-05-29,746706,Strikeout,strikeout,True,572761,593423,Matt Carpenter,Frankie Montas,0,b6784a50-5711-4c30-809b-d672b7b776ce,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-29,746706,Single,single,False,571912,669467,Luke Maile,Andre Pallante,0,54b0535e-82b8-4c23-aeca-164f2f0232b6,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
44,2024-05-29,746706,Strikeout,strikeout,True,670770,669467,TJ Friedl,Andre Pallante,0,1ebbc396-54fa-41cd-8c43-64466b1043d8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
45,2024-05-29,746706,Single,single,False,682829,669467,Elly De La Cruz,Andre Pallante,1,a60f9763-c1d0-4ddf-a3e2-37fd897debb9,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
46,2024-05-29,746706,Strikeout,strikeout,True,600869,669467,Jeimer Candelario,Andre Pallante,0,4103293c-844d-41ac-b741-d7c79754d91b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
47,2024-05-29,746706,Pop Out,field_out,True,641584,669467,Jake Fraley,Andre Pallante,0,84c92036-ab01-49e7-8a32-aae8b35d402a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,
48,2024-05-29,746706,Groundout,field_out,True,691026,622065,Masyn Winn,Alex Young,0,54057780-b047-4775-8cf3-d10d6a03227c,622065.0,alexyoung,"Young, Al",Left,Alex Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,,,,,,,,,,,,,,,,,,,0.25,0.25,0.375,,,,,,,,,,,,
49,2024-05-29,746706,Strikeout,strikeout,True,672279,622065,Michael Siani,Alex Young,0,57e24953-ef16-4139-b8fc-db485c99e269,622065.0,alexyoung,"Young, Al",Left,Alex Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,,,,,,,,,,,,,,,,,,,0.25,0.25,0.375,,,,,,,,,,,,
50,2024-05-29,746706,Single,single,False,680977,622065,Brendan Donovan,Alex Young,0,d8191e1d-a454-476b-a1b2-423257efd0b0,622065.0,alexyoung,"Young, Al",Left,Alex Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,,,,,,,,,,,,,,,,,,,0.25,0.25,0.375,,,,,,,,,,,,
51,2024-05-29,746706,Single,single,False,663457,622065,Lars Nootbaar,Alex Young,1,045f5930-3d31-4f2e-80e7-f67b0a727987,622065.0,alexyoung,"Young, Al",Left,Alex Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,,,,,,,,,,,,,,,,,,,0.25,0.25,0.375,,,,,,,,,,,,
52,2024-05-29,746706,Lineout,field_out,True,502671,608371,Paul Goldschmidt,Lucas Sims,0,89ae08c9-f239-4dbb-a352-10ae185ea411,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,114.0,90.0,94.0,,,,151.0,96.0,114.0,120.0,109.0,105.0,29.0,81.0,73.0,,0.379,0.065,0.003,0.492,-2.13,3.57,9.84,,0.59,94.2,91.6,88.3,,84.1,0.265,0.551,0.248,,,,,,,0.143,0.143,0.478,0.214,0.375,0.244,,,,,,,0.4,0.4,0.364,,,,105.0,98.0,101.0,0.06,-1.85,79.9,,,,,,
53,2024-05-29,746706,Flyout,field_out,True,668715,681517,Spencer Steer,Kyle Leahy,0,d7dd320a-a2bf-47d1-86df-0d675c2ae325,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,,0.399,0.81,,,,1.27,95.4,,,,88.2,0.279,0.419,0.196,,,,,,,,,,0.167,0.25,0.333,,,,,,,0.0,0.0,0.0,0.222,0.222,0.261,120.0,101.0,101.0,0.065,2.96,81.1,92.0,101.0,104.0,0.095,0.99,89.8
54,2024-05-29,746706,Double,double,False,605361,681517,Nick Martini,Kyle Leahy,0,0a02834f-4916-48aa-a040-fd7f414a2bc8,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,,0.399,0.81,,,,1.27,95.4,,,,88.2,0.279,0.419,0.196,,,,,,,,,,0.167,0.25,0.333,,,,,,,0.0,0.0,0.0,0.222,0.222,0.261,120.0,101.0,101.0,0.065,2.96,81.1,92.0,101.0,104.0,0.095,0.99,89.8
55,2024-05-29,746706,Single,single,False,663697,681517,Jonathan India,Kyle Leahy,1,96599cfc-35b0-42be-b850-09374c4799d9,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,,0.399,0.81,,,,1.27,95.4,,,,88.2,0.279,0.419,0.196,,,,,,,,,,0.167,0.25,0.333,,,,,,,0.0,0.0,0.0,0.222,0.222,0.261,120.0,101.0,101.0,0.065,2.96,81.1,92.0,101.0,104.0,0.095,0.99,89.8
56,2024-05-29,746706,Strikeout,strikeout,True,656413,667463,Stuart Fairchild,John King,0,f259eec5-a90c-4260-8b10-282e6d5d4dab,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,,0.115,5.46,,,2.49,-4.45,93.4,,,93.3,83.1,,,,0.247,0.273,0.136,,,,,,,0.294,0.647,0.321,,,,,,,,,,0.244,0.378,0.253,,,,,,,88.0,105.0,102.0,0.299,-0.23,84.0
57,2024-05-29,746706,Forceout,force_out,True,663886,667463,Tyler Stephenson,John King,1,900ec7e3-7e2b-4efd-a345-405bbe60cf44,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,,0.115,5.46,,,2.49,-4.45,93.4,,,93.3,83.1,,,,0.247,0.273,0.136,,,,,,,0.294,0.647,0.321,,,,,,,,,,0.244,0.378,0.253,,,,,,,88.0,105.0,102.0,0.299,-0.23,84.0
58,2024-05-29,746706,Flyout,field_out,True,676475,608718,Alec Burleson,Brent Suter,0,d0c86399-a7cb-4574-ba2e-1c9c623fac1c,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,,,,0.215,0.418,,,0.171,0.28,,,0.2,-0.29,85.9,,,87.4,78.7,0.277,0.446,0.198,0.25,0.472,0.2,,,,,,,0.243,0.459,0.225,,,,,,,,,,0.227,0.364,0.28,,,,,,,109.0,101.0,114.0,0.196,-0.48,75.8
59,2024-05-29,746706,Home Run,home_run,False,669357,608718,Nolan Gorman,Brent Suter,0,2f643a7d-c8dd-4ff3-8864-f4007797a9cd,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,,,,0.215,0.418,,,0.171,0.28,,,0.2,-0.29,85.9,,,87.4,78.7,0.277,0.446,0.198,0.25,0.472,0.2,,,,,,,0.243,0.459,0.225,,,,,,,,,,0.227,0.364,0.28,,,,,,,109.0,101.0,114.0,0.196,-0.48,75.8
60,2024-05-29,746706,Groundout,field_out,True,671056,608718,Iván Herrera,Brent Suter,0,b128970f-5fa5-4698-bc23-81afb033bc1e,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,,,,0.215,0.418,,,0.171,0.28,,,0.2,-0.29,85.9,,,87.4,78.7,0.277,0.446,0.198,0.25,0.472,0.2,,,,,,,0.243,0.459,0.225,,,,,,,,,,0.227,0.364,0.28,,,,,,,109.0,101.0,114.0,0.196,-0.48,75.8
61,2024-05-29,746706,Strikeout,strikeout,True,572761,608718,Matt Carpenter,Brent Suter,0,21fcd807-d1ca-4abe-806b-37841235f9bd,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,,,,0.215,0.418,,,0.171,0.28,,,0.2,-0.29,85.9,,,87.4,78.7,0.277,0.446,0.198,0.25,0.472,0.2,,,,,,,0.243,0.459,0.225,,,,,,,,,,0.227,0.364,0.28,,,,,,,109.0,101.0,114.0,0.196,-0.48,75.8
62,2024-05-29,746706,Flyout,field_out,True,670770,552640,TJ Friedl,Andrew Kittredge,0,88d7b0cb-32fe-496c-b2b3-e37321e1e901,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-05-29,746706,Single,single,False,682829,552640,Elly De La Cruz,Andrew Kittredge,0,a204b519-af9c-40d4-87c9-1631c39c5903,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-05-29,746706,Double,double,False,600869,552640,Jeimer Candelario,Andrew Kittredge,1,cc4f079c-102e-4c19-9387-9eb9b167310b,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-05-29,746706,Groundout,field_out,True,641584,552640,Jake Fraley,Andrew Kittredge,1,a6b5ba9a-e737-4cb6-a0cc-afc8304ea691,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-05-29,746706,Flyout,field_out,True,668715,552640,Spencer Steer,Andrew Kittredge,0,5e927885-f6a9-447a-a6a1-0f66d5887fce,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-05-29,746706,Single,single,False,691026,571656,Masyn Winn,Buck Farmer,0,4b48eca8-7414-43a7-8b46-ebbc339ceae2,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
68,2024-05-29,746706,Single,single,False,672279,571656,Michael Siani,Buck Farmer,1,b6200093-d683-46b2-8a79-ed4a25ba9dee,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
69,2024-05-29,746706,Single,single,False,680977,571656,Brendan Donovan,Buck Farmer,1,7df35f00-160e-4477-8d1d-8e130b2f33db,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
70,2024-05-29,746706,Flyout,field_out,True,666185,571656,Dylan Carlson,Buck Farmer,0,9912cdf8-8232-4d1a-995c-e2d4cd3ab3ab,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
71,2024-05-29,746706,Walk,walk,False,502671,571656,Paul Goldschmidt,Buck Farmer,1,887d1326-e736-4c30-9cc2-bce8a99a0c65,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
72,2024-05-29,746706,Walk,walk,False,676475,571656,Alec Burleson,Buck Farmer,1,54c91470-7da8-4669-9bf5-545ae492ee33,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,,,,0.21,0.244,,,0.33,0.58,,,0.81,1.87,92.7,,,92.3,82.1,0.2,0.4,0.153,0.282,0.436,0.182,,,,,,,0.125,0.271,0.374,,,,,,,,,,0.297,0.351,0.259,,,,,,,110.0,102.0,106.0,0.216,-0.98,86.6
