,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
37,2024-09-13,745207,Home Run,home_run,False,694671,676106,Wyatt Langford,Emerson Hancock,0,602b3bb3-1d59-45a9-9f01-0acf90360c9b,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.83,5.99,50.1,102.0,86.0,98.0,0.808,5.9,2.68,9.3,1.61,0.81,0.274,0.399,0.232,0.321,0.441,87.0,108.0,108.0,76.0,103.0,94.0,92.0,99.0,93.0,97.0,94.0,94.0,0.328,0.298,0.162,0.213,2.02,-1.98,-2.74,-0.57,93.3,86.6,93.1,84.3,0.339,0.61,0.154,0.233,0.317,0.228,0.2,0.364,0.263,0.28,0.52,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-13,745207,Strikeout,strikeout,True,666969,676106,Adolis García,Emerson Hancock,0,989ab4a2-6b2f-40bf-94a8-c65071cd05e1,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.83,5.99,50.1,102.0,86.0,98.0,0.808,5.9,2.68,9.3,1.61,0.81,0.274,0.399,0.232,0.321,0.441,87.0,108.0,108.0,76.0,103.0,94.0,92.0,99.0,93.0,97.0,94.0,94.0,0.328,0.298,0.162,0.213,2.02,-1.98,-2.74,-0.57,93.3,86.6,93.1,84.3,0.339,0.61,0.154,0.233,0.317,0.228,0.2,0.364,0.263,0.28,0.52,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-13,745207,Lineout,field_out,True,663993,676106,Nathaniel Lowe,Emerson Hancock,0,be6627c7-5e48-42c5-b45d-d3d9514f4827,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.83,5.99,50.1,102.0,86.0,98.0,0.808,5.9,2.68,9.3,1.61,0.81,0.274,0.399,0.232,0.321,0.441,87.0,108.0,108.0,76.0,103.0,94.0,92.0,99.0,93.0,97.0,94.0,94.0,0.328,0.298,0.162,0.213,2.02,-1.98,-2.74,-0.57,93.3,86.6,93.1,84.3,0.339,0.61,0.154,0.233,0.317,0.228,0.2,0.364,0.263,0.28,0.52,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-13,745207,Strikeout,strikeout,True,673962,676106,Josh Jung,Emerson Hancock,0,aa4566ee-19af-4d9f-990a-f01bde81e5a1,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.83,5.99,50.1,102.0,86.0,98.0,0.808,5.9,2.68,9.3,1.61,0.81,0.274,0.399,0.232,0.321,0.441,87.0,108.0,108.0,76.0,103.0,94.0,92.0,99.0,93.0,97.0,94.0,94.0,0.328,0.298,0.162,0.213,2.02,-1.98,-2.74,-0.57,93.3,86.6,93.1,84.3,0.339,0.61,0.154,0.233,0.317,0.228,0.2,0.364,0.263,0.28,0.52,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-13,745207,Lineout,field_out,True,668942,679156,Josh Rojas,Walter Pennington,0,72b32ae1-af02-4626-8705-bcbd5c020a64,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,1.84,4.57,14.2,91.0,80.0,85.0,0.761,7.36,6.14,8.59,0.61,1.43,0.2,0.511,0.089,0.2,0.373,,,,61.0,94.0,72.0,62.0,88.0,76.0,91.0,95.0,92.0,0.323,0.034,0.411,,1.49,0.78,-1.0,,90.8,,91.6,83.8,0.2,0.267,0.121,,,,,,,0.25,0.357,0.442,,,,,,,91.0,88.0,86.0,0.232,0.22,89.7,0.308,0.385,0.143,,,,,,,,,,,,
42,2024-09-13,745207,Lineout,field_out,True,645302,679156,Victor Robles,Walter Pennington,0,28e40324-f6cc-4626-a561-2ba0378dec9d,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,1.84,4.57,14.2,91.0,80.0,85.0,0.761,7.36,6.14,8.59,0.61,1.43,0.2,0.511,0.089,0.2,0.373,,,,61.0,94.0,72.0,62.0,88.0,76.0,91.0,95.0,92.0,0.323,0.034,0.411,,1.49,0.78,-1.0,,90.8,,91.6,83.8,0.2,0.267,0.121,,,,,,,0.25,0.357,0.442,,,,,,,91.0,88.0,86.0,0.232,0.22,89.7,0.308,0.385,0.143,,,,,,,,,,,,
43,2024-09-13,745207,Single,single,False,677594,679156,Julio Rodríguez,Walter Pennington,0,a60b064a-e43d-440e-b407-a29e587c6f62,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,1.84,4.57,14.2,91.0,80.0,85.0,0.761,7.36,6.14,8.59,0.61,1.43,0.2,0.511,0.089,0.2,0.373,,,,61.0,94.0,72.0,62.0,88.0,76.0,91.0,95.0,92.0,0.323,0.034,0.411,,1.49,0.78,-1.0,,90.8,,91.6,83.8,0.2,0.267,0.121,,,,,,,0.25,0.357,0.442,,,,,,,91.0,88.0,86.0,0.232,0.22,89.7,0.308,0.385,0.143,,,,,,,,,,,,
44,2024-09-13,745207,Groundout,field_out,True,663728,679156,Cal Raleigh,Walter Pennington,0,eb608d39-ccc9-4e41-8537-4b2f51a5d45a,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,1.84,4.57,14.2,91.0,80.0,85.0,0.761,7.36,6.14,8.59,0.61,1.43,0.2,0.511,0.089,0.2,0.373,,,,61.0,94.0,72.0,62.0,88.0,76.0,91.0,95.0,92.0,0.323,0.034,0.411,,1.49,0.78,-1.0,,90.8,,91.6,83.8,0.2,0.267,0.121,,,,,,,0.25,0.357,0.442,,,,,,,91.0,88.0,86.0,0.232,0.22,89.7,0.308,0.385,0.143,,,,,,,,,,,,
45,2024-09-13,745207,Groundout,field_out,True,641680,663423,Jonah Heim,Trent Thornton,0,7b808355-5d7d-4658-a529-4d2865adfc7b,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.88,3.55,67.1,101.0,113.0,110.0,0.759,9.36,2.41,8.29,1.07,0.96,0.239,0.418,0.163,0.283,0.444,104.0,133.0,130.0,119.0,103.0,109.0,86.0,91.0,85.0,115.0,101.0,113.0,0.101,0.182,0.572,0.026,0.04,-0.06,0.7,-4.42,95.5,87.9,94.7,85.7,0.263,0.579,0.192,0.3,0.525,0.284,0.385,0.385,0.063,0.217,0.367,0.26,114.0,106.0,115.0,0.119,-2.35,82.4,,,,,,,,,,0.212,0.313,0.28,0.27,0.541,0.324,,,,,,
46,2024-09-13,745207,Groundout,field_out,True,677649,663423,Ezequiel Duran,Trent Thornton,0,8d8d7b52-57e1-4137-8d81-ea64d50f8b81,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.88,3.55,67.1,101.0,113.0,110.0,0.759,9.36,2.41,8.29,1.07,0.96,0.239,0.418,0.163,0.283,0.444,104.0,133.0,130.0,119.0,103.0,109.0,86.0,91.0,85.0,115.0,101.0,113.0,0.101,0.182,0.572,0.026,0.04,-0.06,0.7,-4.42,95.5,87.9,94.7,85.7,0.263,0.579,0.192,0.3,0.525,0.284,0.385,0.385,0.063,0.217,0.367,0.26,114.0,106.0,115.0,0.119,-2.35,82.4,,,,,,,,,,0.212,0.313,0.28,0.27,0.541,0.324,,,,,,
47,2024-09-13,745207,Flyout,field_out,True,608348,663423,Carson Kelly,Trent Thornton,0,5eafb4c3-cedc-4726-b044-facf5f95393d,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.88,3.55,67.1,101.0,113.0,110.0,0.759,9.36,2.41,8.29,1.07,0.96,0.239,0.418,0.163,0.283,0.444,104.0,133.0,130.0,119.0,103.0,109.0,86.0,91.0,85.0,115.0,101.0,113.0,0.101,0.182,0.572,0.026,0.04,-0.06,0.7,-4.42,95.5,87.9,94.7,85.7,0.263,0.579,0.192,0.3,0.525,0.284,0.385,0.385,0.063,0.217,0.367,0.26,114.0,106.0,115.0,0.119,-2.35,82.4,,,,,,,,,,0.212,0.313,0.28,0.27,0.541,0.324,,,,,,
48,2024-09-13,745207,Strikeout,strikeout,True,668227,570632,Randy Arozarena,José Ureña,0,4e96c0d0-d5ec-40b4-b971-f5fb091e7268,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-09-13,745207,Hit By Pitch,hit_by_pitch,False,670042,570632,Luke Raley,José Ureña,0,5889550d-d12a-4aba-97c3-ee375b283f0b,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-13,745207,Flyout,field_out,True,457759,570632,Justin Turner,José Ureña,0,3425f929-8333-4515-8c2e-18f9388ecb30,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-09-13,745207,Walk,walk,False,593871,570632,Jorge Polanco,José Ureña,1,055844af-66fd-4dea-93b5-f21883b9d4e8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-09-13,745207,Forceout,force_out,True,641487,570632,J.P. Crawford,José Ureña,1,c7b43a43-c604-42a7-8c0e-a6e15d8fc81a,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-09-13,745207,Strikeout,strikeout,True,543760,608723,Marcus Semien,Austin Voth,0,6ff62975-49eb-4031-b974-197895b663fa,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.41,3.21,58.0,101.0,100.0,99.0,0.702,9.0,2.48,6.52,1.4,0.79,0.231,0.506,0.192,0.244,0.38,,,,93.0,102.0,99.0,,,,115.0,95.0,99.0,,0.236,0.247,,1.96,,-1.16,,93.6,,,80.8,,,,0.152,0.239,0.24,,,,,,,89.0,101.0,100.0,0.184,1.59,75.3,99.0,103.0,95.0,0.333,1.06,89.0,0.25,0.403,0.298,0.22,0.56,0.298,0.133,0.222,0.494,,,,,,
54,2024-09-13,745207,Lineout,field_out,True,669701,608723,Josh Smith,Austin Voth,0,4c8cb1e6-8465-4185-b28c-0f2ac2f8251d,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.41,3.21,58.0,101.0,100.0,99.0,0.702,9.0,2.48,6.52,1.4,0.79,0.231,0.506,0.192,0.244,0.38,,,,93.0,102.0,99.0,,,,115.0,95.0,99.0,,0.236,0.247,,1.96,,-1.16,,93.6,,,80.8,,,,0.152,0.239,0.24,,,,,,,89.0,101.0,100.0,0.184,1.59,75.3,99.0,103.0,95.0,0.333,1.06,89.0,0.25,0.403,0.298,0.22,0.56,0.298,0.133,0.222,0.494,,,,,,
55,2024-09-13,745207,Walk,walk,False,694671,608723,Wyatt Langford,Austin Voth,0,4d81d1e4-cfcd-4ac7-87c6-3e70c447838e,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.41,3.21,58.0,101.0,100.0,99.0,0.702,9.0,2.48,6.52,1.4,0.79,0.231,0.506,0.192,0.244,0.38,,,,93.0,102.0,99.0,,,,115.0,95.0,99.0,,0.236,0.247,,1.96,,-1.16,,93.6,,,80.8,,,,0.152,0.239,0.24,,,,,,,89.0,101.0,100.0,0.184,1.59,75.3,99.0,103.0,95.0,0.333,1.06,89.0,0.25,0.403,0.298,0.22,0.56,0.298,0.133,0.222,0.494,,,,,,
56,2024-09-13,745207,Walk,walk,False,666969,608723,Adolis García,Austin Voth,1,6515847c-0589-461c-ba17-05560e90808d,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.41,3.21,58.0,101.0,100.0,99.0,0.702,9.0,2.48,6.52,1.4,0.79,0.231,0.506,0.192,0.244,0.38,,,,93.0,102.0,99.0,,,,115.0,95.0,99.0,,0.236,0.247,,1.96,,-1.16,,93.6,,,80.8,,,,0.152,0.239,0.24,,,,,,,89.0,101.0,100.0,0.184,1.59,75.3,99.0,103.0,95.0,0.333,1.06,89.0,0.25,0.403,0.298,0.22,0.56,0.298,0.133,0.222,0.494,,,,,,
57,2024-09-13,745207,Single,single,False,663993,642048,Nathaniel Lowe,Tayler Saucedo,1,14c33ad9-27b6-4638-bcb5-a4b383073b2f,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,3.72,3.23,36.1,95.0,92.0,94.0,0.741,8.67,4.46,8.67,0.74,1.71,0.192,0.49,0.173,0.163,0.359,90.0,96.0,93.0,63.0,87.0,68.0,85.0,97.0,93.0,108.0,97.0,105.0,0.456,0.04,0.239,0.237,-0.36,1.36,-1.83,0.45,91.7,85.3,91.3,82.1,0.265,0.324,0.179,0.0,0.0,0.286,0.25,0.278,0.389,0.278,0.611,0.343,114.0,61.0,69.0,0.028,-3.77,76.1,,,,,,,,,,0.2,0.6,0.409,,,,,,,,,
58,2024-09-13,745207,Groundout,field_out,True,673962,642048,Josh Jung,Tayler Saucedo,0,abeca6df-a46f-4658-b05b-6d7385ebaca5,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,3.72,3.23,36.1,95.0,92.0,94.0,0.741,8.67,4.46,8.67,0.74,1.71,0.192,0.49,0.173,0.163,0.359,90.0,96.0,93.0,63.0,87.0,68.0,85.0,97.0,93.0,108.0,97.0,105.0,0.456,0.04,0.239,0.237,-0.36,1.36,-1.83,0.45,91.7,85.3,91.3,82.1,0.265,0.324,0.179,0.0,0.0,0.286,0.25,0.278,0.389,0.278,0.611,0.343,114.0,61.0,69.0,0.028,-3.77,76.1,,,,,,,,,,0.2,0.6,0.409,,,,,,,,,
59,2024-09-13,745207,Strikeout,strikeout,True,668942,570632,Josh Rojas,José Ureña,0,37924deb-980f-40d8-9461-0b6f7cc8ba35,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-09-13,745207,Hit By Pitch,hit_by_pitch,False,645302,570632,Victor Robles,José Ureña,0,20567da3-8440-445b-83d8-4b511ae037a8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-09-13,745207,Double,double,False,677594,570632,Julio Rodríguez,José Ureña,1,9c4a5abd-92b2-4e47-b0e2-a48cdf37cb20,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-09-13,745207,Sac Fly,sac_fly,True,663728,570632,Cal Raleigh,José Ureña,1,45351742-5c33-4770-a631-6710ec2ed099,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-09-13,745207,Single,single,False,668227,570632,Randy Arozarena,José Ureña,1,d76a431b-674e-448e-8936-c78a3af75312,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.36,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.303,0.397,76.0,94.0,88.0,88.0,97.0,93.0,92.0,99.0,96.0,76.0,99.0,98.0,0.409,0.063,0.341,0.187,-2.66,0.74,-0.18,-0.65,96.4,88.7,96.0,87.0,0.271,0.372,0.121,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-09-13,745207,Single,single,False,670042,600917,Luke Raley,José Leclerc,1,f89c0d1c-caaf-4a02-a7d2-20ab7a8bfe1a,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,4.57,3.66,61.0,97.0,110.0,100.0,0.642,12.39,4.72,7.82,1.03,0.79,0.224,0.429,0.177,0.299,0.379,72.0,102.0,94.0,109.0,90.0,99.0,81.0,95.0,84.0,118.0,103.0,104.0,0.068,0.347,0.322,0.101,0.32,1.88,0.23,-1.97,95.3,88.2,95.1,82.0,0.25,0.45,0.22,0.185,0.308,0.33,0.35,0.35,0.521,0.224,0.4,0.465,,,,,,,132.0,96.0,102.0,0.162,-0.5,90.2,0.278,0.361,0.25,,,,,,,,,,,,
65,2024-09-13,745207,Strikeout,strikeout,True,457759,600917,Justin Turner,José Leclerc,0,b4ad7963-fc3b-4c13-9123-f306bb91560b,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,4.57,3.66,61.0,97.0,110.0,100.0,0.642,12.39,4.72,7.82,1.03,0.79,0.224,0.429,0.177,0.299,0.379,72.0,102.0,94.0,109.0,90.0,99.0,81.0,95.0,84.0,118.0,103.0,104.0,0.068,0.347,0.322,0.101,0.32,1.88,0.23,-1.97,95.3,88.2,95.1,82.0,0.25,0.45,0.22,0.185,0.308,0.33,0.35,0.35,0.521,0.224,0.4,0.465,,,,,,,132.0,96.0,102.0,0.162,-0.5,90.2,0.278,0.361,0.25,,,,,,,,,,,,
66,2024-09-13,745207,Strikeout,strikeout,True,641680,608638,Jonah Heim,JT Chargois,0,1aa70e4d-b4d2-407a-8423-3af412522bb7,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.51,32.1,97.0,97.0,98.0,0.769,8.07,3.34,6.12,1.39,0.78,0.261,0.375,0.182,0.364,0.427,,,,94.0,105.0,96.0,88.0,99.0,95.0,108.0,96.0,102.0,0.538,0.014,0.444,0.004,8.26,2.22,0.11,-70.81,94.6,84.9,94.9,85.6,0.224,0.328,0.168,,,,,,,0.143,0.304,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-09-13,745207,Strikeout,strikeout,True,665750,608638,Leody Taveras,JT Chargois,0,7dc748e8-ce8c-49ae-8721-2911a4477d24,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.51,32.1,97.0,97.0,98.0,0.769,8.07,3.34,6.12,1.39,0.78,0.261,0.375,0.182,0.364,0.427,,,,94.0,105.0,96.0,88.0,99.0,95.0,108.0,96.0,102.0,0.538,0.014,0.444,0.004,8.26,2.22,0.11,-70.81,94.6,84.9,94.9,85.6,0.224,0.328,0.168,,,,,,,0.143,0.304,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-09-13,745207,Strikeout,strikeout,True,608348,608638,Carson Kelly,JT Chargois,0,fe9f0a36-61fb-499a-be8c-7a75f689fe8f,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.51,32.1,97.0,97.0,98.0,0.769,8.07,3.34,6.12,1.39,0.78,0.261,0.375,0.182,0.364,0.427,,,,94.0,105.0,96.0,88.0,99.0,95.0,108.0,96.0,102.0,0.538,0.014,0.444,0.004,8.26,2.22,0.11,-70.81,94.6,84.9,94.9,85.6,0.224,0.328,0.168,,,,,,,0.143,0.304,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-09-13,745207,Groundout,field_out,True,593871,502085,Jorge Polanco,David Robertson,0,26f6b426-9b86-414a-a456-4ac5264e378e,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,3.18,3.26,65.0,99.0,119.0,105.0,0.729,12.88,3.18,7.06,0.69,1.51,0.205,0.329,0.185,0.342,0.435,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,0.015,0.002,0.066,0.018,-2.42,1.87,-2.84,6.33,94.1,88.2,94.7,83.8,0.0,0.0,0.25,,,,0.0,0.0,0.182,0.333,0.6,0.194,,,,0.002,-4.17,80.9,120.0,101.0,107.0,0.627,2.14,93.4,0.182,0.234,0.313,,,,0.269,0.397,0.296,119.0,95.0,101.0,0.27,-1.43,84.3
70,2024-09-13,745207,Single,single,False,641487,502085,J.P. Crawford,David Robertson,0,8ed4ce01-1324-40ba-b2ae-68d26eaf97ac,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,3.18,3.26,65.0,99.0,119.0,105.0,0.729,12.88,3.18,7.06,0.69,1.51,0.205,0.329,0.185,0.342,0.435,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,0.015,0.002,0.066,0.018,-2.42,1.87,-2.84,6.33,94.1,88.2,94.7,83.8,0.0,0.0,0.25,,,,0.0,0.0,0.182,0.333,0.6,0.194,,,,0.002,-4.17,80.9,120.0,101.0,107.0,0.627,2.14,93.4,0.182,0.234,0.313,,,,0.269,0.397,0.296,119.0,95.0,101.0,0.27,-1.43,84.3
71,2024-09-13,745207,Walk,walk,False,668942,502085,Josh Rojas,David Robertson,1,ecbf3b1b-3f12-4b64-a01e-e828c5e2f447,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,3.18,3.26,65.0,99.0,119.0,105.0,0.729,12.88,3.18,7.06,0.69,1.51,0.205,0.329,0.185,0.342,0.435,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,0.015,0.002,0.066,0.018,-2.42,1.87,-2.84,6.33,94.1,88.2,94.7,83.8,0.0,0.0,0.25,,,,0.0,0.0,0.182,0.333,0.6,0.194,,,,0.002,-4.17,80.9,120.0,101.0,107.0,0.627,2.14,93.4,0.182,0.234,0.313,,,,0.269,0.397,0.296,119.0,95.0,101.0,0.27,-1.43,84.3
72,2024-09-13,745207,Flyout,field_out,True,645302,502085,Victor Robles,David Robertson,0,8b08a51a-9ee6-4557-bc72-2ff30a939cc9,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,3.18,3.26,65.0,99.0,119.0,105.0,0.729,12.88,3.18,7.06,0.69,1.51,0.205,0.329,0.185,0.342,0.435,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,0.015,0.002,0.066,0.018,-2.42,1.87,-2.84,6.33,94.1,88.2,94.7,83.8,0.0,0.0,0.25,,,,0.0,0.0,0.182,0.333,0.6,0.194,,,,0.002,-4.17,80.9,120.0,101.0,107.0,0.627,2.14,93.4,0.182,0.234,0.313,,,,0.269,0.397,0.296,119.0,95.0,101.0,0.27,-1.43,84.3
73,2024-09-13,745207,Home Run,home_run,False,677594,502085,Julio Rodríguez,David Robertson,1,4a83949a-a011-42b0-a75b-7549a7063000,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,3.18,3.26,65.0,99.0,119.0,105.0,0.729,12.88,3.18,7.06,0.69,1.51,0.205,0.329,0.185,0.342,0.435,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,0.015,0.002,0.066,0.018,-2.42,1.87,-2.84,6.33,94.1,88.2,94.7,83.8,0.0,0.0,0.25,,,,0.0,0.0,0.182,0.333,0.6,0.194,,,,0.002,-4.17,80.9,120.0,101.0,107.0,0.627,2.14,93.4,0.182,0.234,0.313,,,,0.269,0.397,0.296,119.0,95.0,101.0,0.27,-1.43,84.3
