,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS
36,2024-04-22,745757,Walk,walk,False,665923,607074,Esteury Ruiz,Carlos Rodón,0,ae66fd0c-5889-48a9-97c0-4924d8ccb5e5,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
37,2024-04-22,745757,Forceout,force_out,True,663527,607074,Tyler Nevin,Carlos Rodón,1,8a7df8b9-e615-4fde-a0b0-00523209e505,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
38,2024-04-22,745757,Flyout,field_out,True,667670,607074,Brent Rooker,Carlos Rodón,0,f274e8ef-12c9-4589-959c-65326a183df9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
39,2024-04-22,745757,Groundout,field_out,True,669127,607074,Shea Langeliers,Carlos Rodón,0,78026535-dfb5-4fe9-866a-8dcb492bf554,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
40,2024-04-22,745757,Strikeout,strikeout,True,683011,676664,Anthony Volpe,JP Sears,0,b9a80b82-24bf-4027-ba45-c6de5f2ed193,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,
41,2024-04-22,745757,Pop Out,field_out,True,665742,676664,Juan Soto,JP Sears,0,fa45c414-3a8c-4128-aa81-88e186b9df75,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,
42,2024-04-22,745757,Flyout,field_out,True,592450,676664,Aaron Judge,JP Sears,0,cca67cb0-7bde-451d-864d-b0cd29a6d27b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,
43,2024-04-22,745757,Flyout,field_out,True,647351,607074,Abraham Toro,Carlos Rodón,0,5fb16e82-71be-4ab0-9a44-b7a8052ea17d,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
44,2024-04-22,745757,Strikeout,strikeout,True,680869,607074,Zack Gelof,Carlos Rodón,0,a66936e5-c97a-4a02-97b7-295e47a5e5aa,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
45,2024-04-22,745757,Groundout,field_out,True,676116,607074,Ryan Noda,Carlos Rodón,0,ef8b1fc6-8f2a-41c8-accb-56b8849b1006,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,
46,2024-04-22,745757,Flyout,field_out,True,519317,668674,Giancarlo Stanton,Lucas Erceg,0,5018657b-e815-4d66-8e66-398e830613be,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
47,2024-04-22,745757,Pop Out,field_out,True,519203,668674,Anthony Rizzo,Lucas Erceg,0,6518a477-40d6-4734-b89a-ec0101d98f36,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
48,2024-04-22,745757,Strikeout,strikeout,True,650402,668674,Gleyber Torres,Lucas Erceg,0,09995998-f54f-4d53-ab9c-13fa5eff78d0,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
49,2024-04-22,745757,Strikeout,strikeout,True,669397,641656,Nick Allen,Ian Hamilton,0,e68d7083-3e23-4c3b-b97d-53db708d5d7b,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
50,2024-04-22,745757,Flyout,field_out,True,668709,641656,JJ Bleday,Ian Hamilton,0,fec50578-bdeb-44be-8929-c441bf4f7e29,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
51,2024-04-22,745757,Single,single,False,664913,641656,Seth Brown,Ian Hamilton,0,9afd56c0-3454-4073-a9a3-27db552f2eae,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
52,2024-04-22,745757,Walk,walk,False,671732,641656,Lawrence Butler,Ian Hamilton,1,8c479653-3efe-49ab-85e7-98aea84d59cc,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
53,2024-04-22,745757,Hit By Pitch,hit_by_pitch,False,667670,641656,Brent Rooker,Ian Hamilton,1,eec84a47-8515-44ec-bc1e-88ae3755ffd2,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
54,2024-04-22,745757,Strikeout,strikeout,True,669127,641656,Shea Langeliers,Ian Hamilton,0,47e4b796-2551-44c9-b7ff-b1c613353b68,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,144.0,108.0,109.0,,,,0.224,,0.53,,,1.11,,-0.09,,,96.3,,,88.4,,0.136,0.273,0.24,0.254,0.343,0.454,,,,,,,,,,90.0,96.0,93.0,0.247,-3.02,95.6,0.5,0.615,0.122,,,
55,2024-04-22,745757,Walk,walk,False,657077,668674,Alex Verdugo,Lucas Erceg,0,3d332236-249f-4345-98db-cbc3b10c0257,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
56,2024-04-22,745757,Grounded Into DP,grounded_into_double_play,True,624431,668674,Jose Trevino,Lucas Erceg,1,afabf2d5-552a-4bfb-8bda-79677ea2d378,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
57,2024-04-22,745757,Groundout,field_out,True,665828,668674,Oswaldo Cabrera,Lucas Erceg,0,37b1c6fd-71bc-4783-9f9a-75ed8e6d91e9,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,,0.218,-0.99,,3.75,,-2.85,98.5,,91.1,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,,,,,,,110.0,110.0,108.0,0.23,2.53,98.5,0.25,0.278,0.22,,,
58,2024-04-22,745757,Single,single,False,647351,624647,Abraham Toro,Victor González,0,99d6c403-a10d-4a35-85a4-6053d08ce9dd,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,,,,89.0,91.0,101.0,,,,,,0.285,,0.236,,,0.59,,-0.11,,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
59,2024-04-22,745757,Home Run,home_run,False,680869,624647,Zack Gelof,Victor González,1,d4b452c3-c812-4f4e-b6f2-ac6a24667f43,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,,,,89.0,91.0,101.0,,,,,,0.285,,0.236,,,0.59,,-0.11,,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
60,2024-04-22,745757,Walk,walk,False,676116,624647,Ryan Noda,Victor González,0,743f032d-a439-4eec-8a38-9f8e3b09d6e9,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,,,,89.0,91.0,101.0,,,,,,0.285,,0.236,,,0.59,,-0.11,,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
61,2024-04-22,745757,Sac Bunt,sac_bunt,True,669397,676760,Nick Allen,Ron Marinaccio,1,93595f3a-94f7-4a2f-b294-62c7a30de926,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,59.0,95.0,86.0,,,,86.0,94.0,91.0,113.0,97.0,104.0,,,,0.505,,0.158,,0.338,3.14,,2.33,,-3.92,93.4,,82.1,80.2,,0.1,0.133,0.262,0.091,0.364,0.273,0.348,0.696,0.306,,,,,,,,,,,,,,,,,,
62,2024-04-22,745757,Strikeout,strikeout,True,668709,676760,JJ Bleday,Ron Marinaccio,0,a88f5b33-932c-490f-bb2b-602f1d9f58ba,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,59.0,95.0,86.0,,,,86.0,94.0,91.0,113.0,97.0,104.0,,,,0.505,,0.158,,0.338,3.14,,2.33,,-3.92,93.4,,82.1,80.2,,0.1,0.133,0.262,0.091,0.364,0.273,0.348,0.696,0.306,,,,,,,,,,,,,,,,,,
63,2024-04-22,745757,Strikeout,strikeout,True,664913,676760,Seth Brown,Ron Marinaccio,0,fc39edd9-c8a9-4df2-abe3-ecf1ae8b9d96,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,59.0,95.0,86.0,,,,86.0,94.0,91.0,113.0,97.0,104.0,,,,0.505,,0.158,,0.338,3.14,,2.33,,-3.92,93.4,,82.1,80.2,,0.1,0.133,0.262,0.091,0.364,0.273,0.348,0.696,0.306,,,,,,,,,,,,,,,,,,
64,2024-04-22,745757,Strikeout,strikeout,True,683011,695243,Anthony Volpe,Mason Miller,0,e63de302-fa32-43d7-8ca9-f176e6580057,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,141.0,101.0,106.0,163.0,107.0,113.0,,,,0.612,,0.376,,0.008,2.21,,2.1,,5.68,100.9,,92.7,87.4,,0.158,0.289,0.415,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6
65,2024-04-22,745757,Strikeout,strikeout,True,665742,695243,Juan Soto,Mason Miller,0,24085d06-9544-474d-9f5c-693a7a8bd543,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,141.0,101.0,106.0,163.0,107.0,113.0,,,,0.612,,0.376,,0.008,2.21,,2.1,,5.68,100.9,,92.7,87.4,,0.158,0.289,0.415,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6
66,2024-04-22,745757,Strikeout,strikeout,True,592450,695243,Aaron Judge,Mason Miller,0,90281dec-7fc3-4355-ba17-2699ef1c0774,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,141.0,101.0,106.0,163.0,107.0,113.0,,,,0.612,,0.376,,0.008,2.21,,2.1,,5.68,100.9,,92.7,87.4,,0.158,0.289,0.415,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6
