,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
23,2024-09-22,745036,Strikeout,strikeout,True,687462,669358,Spencer Horwitz,Shane Baz,0,ca838f4d-54db-4bb6-bbf3-c552576cb2bd,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-22,745036,Walk,walk,False,680718,669358,Addison Barger,Shane Baz,1,284c2eaf-b40f-4882-a91c-1cb8949f77a8,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-22,745036,Sac Fly,sac_fly,True,677870,669358,Leo Jiménez,Shane Baz,1,6e8b08c0-d9c6-4ae1-98d8-2b941febd01c,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-22,745036,Flyout,field_out,True,682729,669358,Jonatan Clase,Shane Baz,0,c7f6b75d-aa35-4826-890e-a75936ae81ac,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-22,745036,Groundout,field_out,True,691406,642232,Junior Caminero,Ryan Yarbrough,0,8474e5d5-0a3d-4230-b9c7-ede02bb7df2a,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.32,4.17,95.0,99.0,82.0,96.0,0.8,5.87,3.03,6.25,1.04,1.02,0.248,0.406,0.183,0.252,0.442,76.0,104.0,86.0,96.0,100.0,111.0,85.0,101.0,95.0,,,,0.215,,0.275,0.15,0.94,,1.45,0.07,86.5,77.3,,71.2,0.204,0.389,0.163,0.117,0.223,0.348,,,,0.25,0.346,0.213,67.0,101.0,93.0,95.0,83.0,77.0,0.259,0.102,-4.36,2.44,83.8,86.0,0.21,0.305,0.088,0.4,0.75,0.193,,,,,,,,,,,,
28,2024-09-22,745036,Strikeout,strikeout,True,666018,642232,Jonathan Aranda,Ryan Yarbrough,0,e088a21e-3f01-46d6-b913-f087b17ed9a3,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.32,4.17,95.0,99.0,82.0,96.0,0.8,5.87,3.03,6.25,1.04,1.02,0.248,0.406,0.183,0.252,0.442,76.0,104.0,86.0,96.0,100.0,111.0,85.0,101.0,95.0,,,,0.215,,0.275,0.15,0.94,,1.45,0.07,86.5,77.3,,71.2,0.204,0.389,0.163,0.117,0.223,0.348,,,,0.25,0.346,0.213,67.0,101.0,93.0,95.0,83.0,77.0,0.259,0.102,-4.36,2.44,83.8,86.0,0.21,0.305,0.088,0.4,0.75,0.193,,,,,,,,,,,,
29,2024-09-22,745036,Single,single,False,676356,642232,Jonny DeLuca,Ryan Yarbrough,0,db36df76-dc92-4ffa-976f-3fd724ce88e1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.32,4.17,95.0,99.0,82.0,96.0,0.8,5.87,3.03,6.25,1.04,1.02,0.248,0.406,0.183,0.252,0.442,76.0,104.0,86.0,96.0,100.0,111.0,85.0,101.0,95.0,,,,0.215,,0.275,0.15,0.94,,1.45,0.07,86.5,77.3,,71.2,0.204,0.389,0.163,0.117,0.223,0.348,,,,0.25,0.346,0.213,67.0,101.0,93.0,95.0,83.0,77.0,0.259,0.102,-4.36,2.44,83.8,86.0,0.21,0.305,0.088,0.4,0.75,0.193,,,,,,,,,,,,
30,2024-09-22,745036,Flyout,field_out,True,666139,642232,Josh Lowe,Ryan Yarbrough,0,e24b2e31-dba4-47a1-ae26-adb458b6a0b5,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.32,4.17,95.0,99.0,82.0,96.0,0.8,5.87,3.03,6.25,1.04,1.02,0.248,0.406,0.183,0.252,0.442,76.0,104.0,86.0,96.0,100.0,111.0,85.0,101.0,95.0,,,,0.215,,0.275,0.15,0.94,,1.45,0.07,86.5,77.3,,71.2,0.204,0.389,0.163,0.117,0.223,0.348,,,,0.25,0.346,0.213,67.0,101.0,93.0,95.0,83.0,77.0,0.259,0.102,-4.36,2.44,83.8,86.0,0.21,0.305,0.088,0.4,0.75,0.193,,,,,,,,,,,,
31,2024-09-22,745036,Groundout,field_out,True,694388,669358,Joey Loperfido,Shane Baz,0,f68ead77-108f-4dc9-9c42-1b04b3f93a8a,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-22,745036,Flyout,field_out,True,623168,669358,Tyler Heineman,Shane Baz,0,58c2f8ea-7eb7-4661-b47c-9186f66ad83f,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-22,745036,Single,single,False,664770,669358,Nathan Lukes,Shane Baz,0,b340bcc6-ee01-47a6-9c44-e85814e0e4ba,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-22,745036,Flyout,field_out,True,676391,669358,Ernie Clement,Shane Baz,0,7d71b90f-c200-436e-a039-c43297322d98,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-22,745036,Pop Out,field_out,True,676609,642232,José Caballero,Ryan Yarbrough,0,c727c13b-20e0-4c85-b544-76971f17fa3f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.32,4.17,95.0,99.0,82.0,96.0,0.8,5.87,3.03,6.25,1.04,1.02,0.248,0.406,0.183,0.252,0.442,76.0,104.0,86.0,96.0,100.0,111.0,85.0,101.0,95.0,,,,0.215,,0.275,0.15,0.94,,1.45,0.07,86.5,77.3,,71.2,0.204,0.389,0.163,0.117,0.223,0.348,,,,0.25,0.346,0.213,67.0,101.0,93.0,95.0,83.0,77.0,0.259,0.102,-4.36,2.44,83.8,86.0,0.21,0.305,0.088,0.4,0.75,0.193,,,,,,,,,,,,
