,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
33,2024-04-17,745836,Strikeout,strikeout,True,664056,663559,Harrison Bader,Bailey Falter,1,46e90129-ad9e-484d-9f8d-998199227b0d,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,,1.03,,1.24,-0.06,,91.7,,,91.9,85.6,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,,,,,,,100.0,100.0,99.0,37.0,97.0,75.0,0.01,0.174,-6.89,-0.34,87.0,77.0,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,
34,2024-04-17,745836,Groundout,field_out,True,675961,622663,Alika Williams,Luis Severino,0,954bfeef-c99c-400b-b3b3-cfdb481d925f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-17,745836,Single,single,False,665833,622663,Oneil Cruz,Luis Severino,0,ec94f6be-d8a0-44be-889d-8db01864a114,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-17,745836,Walk,walk,False,668804,622663,Bryan Reynolds,Luis Severino,1,552271fa-69ab-4372-ad7e-1ab46b5c55f3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-17,745836,Grounded Into DP,grounded_into_double_play,True,656582,622663,Connor Joe,Luis Severino,1,aa2ba351-bb4a-48af-954c-25fb4b7b143d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-04-17,745836,Pop Out,field_out,True,670097,663559,Zack Short,Bailey Falter,0,f59dd52d-4eeb-4728-b6bf-284d6d33a160,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,,1.03,,1.24,-0.06,,91.7,,,91.9,85.6,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,,,,,,,100.0,100.0,99.0,37.0,97.0,75.0,0.01,0.174,-6.89,-0.34,87.0,77.0,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,
39,2024-04-17,745836,Pop Out,field_out,True,607043,663559,Brandon Nimmo,Bailey Falter,0,85c5489c-1271-4eba-91ae-0c242c10790b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,,1.03,,1.24,-0.06,,91.7,,,91.9,85.6,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,,,,,,,100.0,100.0,99.0,37.0,97.0,75.0,0.01,0.174,-6.89,-0.34,87.0,77.0,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,
40,2024-04-17,745836,Flyout,field_out,True,516782,663559,Starling Marte,Bailey Falter,0,cce5af9c-eab9-43bf-9ea4-348693000a41,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,,1.03,,1.24,-0.06,,91.7,,,91.9,85.6,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,,,,,,,100.0,100.0,99.0,37.0,97.0,75.0,0.01,0.174,-6.89,-0.34,87.0,77.0,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,
41,2024-04-17,745836,Strikeout,strikeout,True,642133,622663,Rowdy Tellez,Luis Severino,0,775c4ae1-b784-4cd2-8036-bc04d7d78cd6,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-17,745836,Groundout,field_out,True,658668,622663,Edward Olivares,Luis Severino,0,efba20bf-9be0-4dd4-b31b-3df8c98b8bb6,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-17,745836,Lineout,field_out,True,669261,622663,Jack Suwinski,Luis Severino,0,76cbeeab-1d21-432d-b8ec-868cb9b295bc,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-17,745836,Single,single,False,596019,676702,Francisco Lindor,Hunter Stratton,0,bef98b25-ecce-48a7-be6c-134ebc3e3a18,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-04-17,745836,Walk,walk,False,624413,676702,Pete Alonso,Hunter Stratton,1,e993a3de-1ca4-486b-aac9-5fd22ada61ae,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-04-17,745836,Sac Bunt,sac_bunt,True,643446,676702,Jeff McNeil,Hunter Stratton,1,4949c3b0-0f4b-4888-b890-0d8fff55b576,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-04-17,745836,Pop Out,field_out,True,682626,676702,Francisco Alvarez,Hunter Stratton,0,b7df7a51-7f85-4dd6-8f81-ae0302fbad70,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-04-17,745836,Single,single,False,621438,676702,Tyrone Taylor,Hunter Stratton,1,ed7ddaa6-d59b-4753-a8df-34a4b1f2fd63,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-17,745836,Home Run,home_run,False,664056,676702,Harrison Bader,Hunter Stratton,1,dd4055f1-383a-435a-9b56-b3ac378ca625,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-17,745836,Strikeout,strikeout,True,670097,676702,Zack Short,Hunter Stratton,0,3810d8f2-4c7b-420f-8e7f-c7eddfd71233,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,0.236,,-0.41,-0.28,0.82,2.53,,95.4,92.0,,95.6,84.3,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-17,745836,Strikeout,strikeout,True,669707,605347,Jared Triolo,Jorge López,0,9ff1d64e-2c95-48f7-90a8-4b5d839c6ff0,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,0.121,3.79,,-1.1,1.14,2.89,95.4,,87.2,95.2,86.2,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,,,,0.1,0.1,0.278,,,,,,,,,,,,,0.267,0.6,0.19,,,,116.0,96.0,102.0,0.124,-2.64,82.8
52,2024-04-17,745836,Flyout,field_out,True,680779,605347,Henry Davis,Jorge López,0,e0f177c9-d1a2-4685-ad48-923ac0b8ac80,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,0.121,3.79,,-1.1,1.14,2.89,95.4,,87.2,95.2,86.2,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,,,,0.1,0.1,0.278,,,,,,,,,,,,,0.267,0.6,0.19,,,,116.0,96.0,102.0,0.124,-2.64,82.8
53,2024-04-17,745836,Lineout,field_out,True,675961,605347,Alika Williams,Jorge López,0,881c2a65-72c5-442d-a1cb-9f0b3d0a0abc,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,0.121,3.79,,-1.1,1.14,2.89,95.4,,87.2,95.2,86.2,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,,,,0.1,0.1,0.278,,,,,,,,,,,,,0.267,0.6,0.19,,,,116.0,96.0,102.0,0.124,-2.64,82.8
54,2024-04-17,745836,Flyout,field_out,True,607043,656924,Brandon Nimmo,Ryder Ryan,0,0838d576-6254-46f8-9477-7b70e8861332,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,64.0,92.0,81.0,96.0,97.0,93.0,111.0,96.0,105.0,,,,0.434,0.146,,0.42,,1.95,,-0.88,-0.66,,94.2,,,94.4,84.1,0.0,0.0,0.19,0.321,0.464,0.156,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-17,745836,Strikeout,strikeout,True,516782,656924,Starling Marte,Ryder Ryan,0,fa3aa98f-6c7f-41c0-a9e0-2a1a58e89b72,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,64.0,92.0,81.0,96.0,97.0,93.0,111.0,96.0,105.0,,,,0.434,0.146,,0.42,,1.95,,-0.88,-0.66,,94.2,,,94.4,84.1,0.0,0.0,0.19,0.321,0.464,0.156,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-04-17,745836,Flyout,field_out,True,596019,656924,Francisco Lindor,Ryder Ryan,0,02a51eda-fd70-4b74-876f-5ae99f8cc88f,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,64.0,92.0,81.0,96.0,97.0,93.0,111.0,96.0,105.0,,,,0.434,0.146,,0.42,,1.95,,-0.88,-0.66,,94.2,,,94.4,84.1,0.0,0.0,0.19,0.321,0.464,0.156,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-17,745836,Strikeout,strikeout,True,665833,518617,Oneil Cruz,Jake Diekman,0,86e0f5ee-4653-42cb-8649-d3ca34065e98,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-17,745836,Strikeout,strikeout,True,668804,518617,Bryan Reynolds,Jake Diekman,0,9380f77a-78b6-4f73-8037-3aceb6a80af1,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-17,745836,Pop Out,field_out,True,656582,518617,Connor Joe,Jake Diekman,0,f0c4181c-115c-40e7-b118-1be4c3b41dc9,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-04-17,745836,Walk,walk,False,624413,670280,Pete Alonso,David Bednar,0,724a2c85-f9fe-4f11-9bc8-f1463608b434,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
61,2024-04-17,745836,Double,double,False,643446,670280,Jeff McNeil,David Bednar,1,dca141eb-51c8-4d9d-afc0-4a224a828e95,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
62,2024-04-17,745836,Fielders Choice,fielders_choice,False,682626,670280,Francisco Alvarez,David Bednar,1,1cef94cb-2538-4e8f-a949-a45dfa719ee0,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
63,2024-04-17,745836,Single,single,False,621438,670280,Tyrone Taylor,David Bednar,1,74722cd6-ad78-4891-aa05-9498ef52180e,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
64,2024-04-17,745836,Strikeout,strikeout,True,664056,670280,Harrison Bader,David Bednar,0,4a33adea-8261-4296-b8f2-3963959ab076,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
65,2024-04-17,745836,Strikeout,strikeout,True,670097,670280,Zack Short,David Bednar,0,0ca5fc59-3e88-4119-806d-68b205c619fb,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,,,,0.597,,,,0.22,,,,,97.0,,,,,0.256,0.439,0.244,,,,,,,,,,,,,97.0,94.0,100.0,125.0,107.0,112.0,0.196,0.207,-0.81,1.61,92.2,77.0,0.0,0.0,0.167,0.233,0.467,0.385,,,,,,
66,2024-04-17,745836,Single,single,False,607043,676596,Brandon Nimmo,Josh Fleming,1,b532f42a-fa0f-4c1f-a4d7-d072e60edc07,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,142.0,135.0,123.0,51.0,91.0,86.0,,,,82.0,101.0,93.0,0.389,0.004,0.264,,0.286,1.94,1.27,-2.07,,1.63,89.8,87.2,83.2,90.4,,,,,0.381,0.571,0.226,,,,0.261,0.304,0.172,0.171,0.22,0.178,97.0,87.0,89.0,,,,,0.057,,-2.56,,78.1,0.286,0.429,0.308,,,,,,,,,
67,2024-04-17,745836,Groundout,field_out,True,516782,676596,Starling Marte,Josh Fleming,0,f244d4ad-2e68-4d69-bbe7-c0850f9f372c,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,142.0,135.0,123.0,51.0,91.0,86.0,,,,82.0,101.0,93.0,0.389,0.004,0.264,,0.286,1.94,1.27,-2.07,,1.63,89.8,87.2,83.2,90.4,,,,,0.381,0.571,0.226,,,,0.261,0.304,0.172,0.171,0.22,0.178,97.0,87.0,89.0,,,,,0.057,,-2.56,,78.1,0.286,0.429,0.308,,,,,,,,,
68,2024-04-17,745836,Groundout,field_out,True,642133,701643,Rowdy Tellez,Grant Hartwig,0,caa125b8-f5d5-4514-81ad-ade5acb39630,701643.0,granthartwig,Hartwig,Right,Grant Hartwig,NYM,6.75,6.02,6.2,87.0,103.0,88.0,0.755,5.4,5.4,8.1,1.35,0.8,0.143,0.429,0.333,0.238,0.305,83.0,57.0,73.0,118.0,57.0,47.0,97.0,90.0,87.0,110.0,94.0,99.0,106.0,83.0,81.0,0.347,0.042,0.212,0.331,0.068,3.87,-1.25,-0.82,-0.54,-4.46,95.4,93.6,87.0,94.6,83.8,,,,0.25,0.5,0.25,0.167,0.167,0.462,0.25,0.25,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-04-17,745836,Flyout,field_out,True,658668,701643,Edward Olivares,Grant Hartwig,0,6c193ce4-4116-49e5-a6c3-c7cd2ef57075,701643.0,granthartwig,Hartwig,Right,Grant Hartwig,NYM,6.75,6.02,6.2,87.0,103.0,88.0,0.755,5.4,5.4,8.1,1.35,0.8,0.143,0.429,0.333,0.238,0.305,83.0,57.0,73.0,118.0,57.0,47.0,97.0,90.0,87.0,110.0,94.0,99.0,106.0,83.0,81.0,0.347,0.042,0.212,0.331,0.068,3.87,-1.25,-0.82,-0.54,-4.46,95.4,93.6,87.0,94.6,83.8,,,,0.25,0.5,0.25,0.167,0.167,0.462,0.25,0.25,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
