,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,FO%,KC%,CH%,wFA/C,wFO/C,wKC/C,wCH/C,vFA,vFO,vCH,vKC,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
18,2024-08-14,746919,Single,single,False,666152,641540,David Hamilton,Dane Dunning,1,df8a5c20-743f-437d-bb96-b5af0ed1921f,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
19,2024-08-14,746919,Strikeout,strikeout,True,680776,641540,Jarren Duran,Dane Dunning,0,090febd4-e841-4269-8960-12804da370d6,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
20,2024-08-14,746919,Groundout,field_out,True,608369,656557,Corey Seager,Tanner Houck,0,fee14a92-0d81-4ffb-94b1-1f7549198a16,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-14,746919,Double,double,False,669701,656557,Josh Smith,Tanner Houck,0,fee35fd1-3fd8-4825-ac9f-f13909a60459,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-14,746919,Hit By Pitch,hit_by_pitch,False,666969,656557,Adolis García,Tanner Houck,0,e881a846-00b5-4ef6-9230-896c7935876c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-14,746919,Forceout,force_out,True,663993,656557,Nathaniel Lowe,Tanner Houck,1,fe6402cc-30e4-4dea-88d2-dcf7c1aaa859,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-14,746919,Strikeout,strikeout,True,694671,656557,Wyatt Langford,Tanner Houck,0,5e692d6d-ba47-4c39-9938-2782071d1b38,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-14,746919,Groundout,field_out,True,677800,641540,Wilyer Abreu,Dane Dunning,0,00ee6cb6-3f22-438f-86d8-cab7f5f3ec08,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
26,2024-08-14,746919,Flyout,field_out,True,807799,641540,Masataka Yoshida,Dane Dunning,0,85015746-9365-4d79-8215-37bd9b0780e3,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
27,2024-08-14,746919,Flyout,field_out,True,646240,641540,Rafael Devers,Dane Dunning,0,09f01aac-2eb4-41d9-aba8-fbc7be716ff4,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
28,2024-08-14,746919,Flyout,field_out,True,608348,656557,Carson Kelly,Tanner Houck,0,6c92f375-f748-4451-9738-701c5c2218f7,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-14,746919,Hit By Pitch,hit_by_pitch,False,608671,656557,Travis Jankowski,Tanner Houck,0,999b6cb5-fffe-4fba-a0ea-98e7961af5bc,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-14,746919,Grounded Into DP,grounded_into_double_play,True,665750,656557,Leody Taveras,Tanner Houck,1,36e877d2-db3c-41c0-ac6b-73bd24ea5a5b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-14,746919,Groundout,field_out,True,643376,641540,Danny Jansen,Dane Dunning,0,34717da1-100b-480e-8969-521cbcd06b66,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
