,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,wFA/C,wFC/C,wFS/C,vFA,vFC,vFS,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
33,2024-08-14,746677,Strikeout,strikeout,True,663457,686730,Lars Nootbaar,Carson Spiers,0,b392f7c5-2291-40a2-87e8-f765432e3ca4,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
34,2024-08-14,746677,Hit By Pitch,hit_by_pitch,False,502054,686730,Tommy Pham,Carson Spiers,0,5fc51767-13b2-4342-add9-6b9865521c2a,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
35,2024-08-14,746677,Strikeout,strikeout,True,687363,686730,Victor Scott II,Carson Spiers,0,72d6c5ce-539b-4f91-8ac8-a9e3bf6b1044,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
36,2024-08-14,746677,Home Run,home_run,False,663697,502043,Jonathan India,Kyle Gibson,0,3e79f449-7953-42e1-b110-339b4656db0e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,81.0,89.0,84.0,94.0,95.0,91.0,,,,0.125,0.209,,-0.95,0.01,,91.4,88.7,,0.255,0.564,0.056,0.33,0.505,0.209,,,,97.0,92.0,87.0,104.0,103.0,103.0,85.0,101.0,96.0,104.0,103.0,105.0,0.271,0.219,0.087,0.089,0.51,0.56,-2.04,0.49,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.208,0.292,0.343,0.313,0.719,0.451,,,
37,2024-08-14,746677,Strikeout,strikeout,True,682829,502043,Elly De La Cruz,Kyle Gibson,0,4e42955b-ec2f-4f22-9f3f-411f4561a8de,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,81.0,89.0,84.0,94.0,95.0,91.0,,,,0.125,0.209,,-0.95,0.01,,91.4,88.7,,0.255,0.564,0.056,0.33,0.505,0.209,,,,97.0,92.0,87.0,104.0,103.0,103.0,85.0,101.0,96.0,104.0,103.0,105.0,0.271,0.219,0.087,0.089,0.51,0.56,-2.04,0.49,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.208,0.292,0.343,0.313,0.719,0.451,,,
38,2024-08-14,746677,Groundout,field_out,True,663886,502043,Tyler Stephenson,Kyle Gibson,0,9de7140b-4547-46e9-9975-5e9d9ef94e8f,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,81.0,89.0,84.0,94.0,95.0,91.0,,,,0.125,0.209,,-0.95,0.01,,91.4,88.7,,0.255,0.564,0.056,0.33,0.505,0.209,,,,97.0,92.0,87.0,104.0,103.0,103.0,85.0,101.0,96.0,104.0,103.0,105.0,0.271,0.219,0.087,0.089,0.51,0.56,-2.04,0.49,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.208,0.292,0.343,0.313,0.719,0.451,,,
39,2024-08-14,746677,Home Run,home_run,False,670770,502043,TJ Friedl,Kyle Gibson,0,72041611-7a57-4a75-808e-2cc77d0ed951,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,81.0,89.0,84.0,94.0,95.0,91.0,,,,0.125,0.209,,-0.95,0.01,,91.4,88.7,,0.255,0.564,0.056,0.33,0.505,0.209,,,,97.0,92.0,87.0,104.0,103.0,103.0,85.0,101.0,96.0,104.0,103.0,105.0,0.271,0.219,0.087,0.089,0.51,0.56,-2.04,0.49,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.208,0.292,0.343,0.313,0.719,0.451,,,
40,2024-08-14,746677,Double,double,False,668715,502043,Spencer Steer,Kyle Gibson,0,30548a93-fad4-4deb-9b3c-4d91bfdc8835,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,81.0,89.0,84.0,94.0,95.0,91.0,,,,0.125,0.209,,-0.95,0.01,,91.4,88.7,,0.255,0.564,0.056,0.33,0.505,0.209,,,,97.0,92.0,87.0,104.0,103.0,103.0,85.0,101.0,96.0,104.0,103.0,105.0,0.271,0.219,0.087,0.089,0.51,0.56,-2.04,0.49,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.208,0.292,0.343,0.313,0.719,0.451,,,
41,2024-08-14,746677,Field Error,field_error,False,600869,667463,Jeimer Candelario,John King,1,3f39ace4-0090-4dc5-85a9-0ca214256989,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
42,2024-08-14,746677,Single,single,False,641584,667463,Jake Fraley,John King,1,40144fee-0306-4bee-a17e-7340d3bf4d27,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
43,2024-08-14,746677,Single,single,False,666181,667463,Will Benson,John King,1,81e86edd-1382-4e1c-9ba8-09e1f97e12d2,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
44,2024-08-14,746677,Groundout,field_out,True,682622,667463,Noelvi Marte,John King,0,da296969-024f-4d26-a4e5-4b120cc15f88,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
45,2024-08-14,746677,Double,double,False,691026,686730,Masyn Winn,Carson Spiers,0,1c51efbd-3f60-4128-b49d-548d7c86bd8f,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
46,2024-08-14,746677,Single,single,False,676475,686730,Alec Burleson,Carson Spiers,1,b81a0770-ad7b-4934-8be7-c1aa34c7e940,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
47,2024-08-14,746677,Single,single,False,575929,686730,Willson Contreras,Carson Spiers,1,5520708d-ef6b-4c75-b94b-f788d1a9df92,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
48,2024-08-14,746677,Single,single,False,571448,686730,Nolan Arenado,Carson Spiers,1,6e1ca3f6-424b-4775-b6f9-08ba1e8a0efa,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
49,2024-08-14,746677,Strikeout,strikeout,True,680977,686730,Brendan Donovan,Carson Spiers,0,8a0c4642-40a2-424c-ace4-656180684569,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
50,2024-08-14,746677,Strikeout,strikeout,True,502671,686730,Paul Goldschmidt,Carson Spiers,0,aace9440-5200-43e4-9615-531172f1f9a7,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,74.0,103.0,95.0,82.0,103.0,98.0,,,,0.281,0.183,,-0.69,-0.26,,92.2,87.8,,0.209,0.384,0.219,0.292,0.458,0.198,,,,70.0,102.0,90.0,,,,76.0,109.0,101.0,121.0,108.0,114.0,0.174,0.226,,0.136,1.2,-1.29,,-5.15,86.5,92.0,81.3,,0.3,0.567,0.322,0.286,0.518,0.14,0.388,0.735,0.185,,,,0.0,0.0,0.167
51,2024-08-14,746677,Pop Out,field_out,True,691023,458677,Jordan Walker,Justin Wilson,0,f5b2a387-923c-4b3a-98ba-5398eca41abe,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,102.0,104.0,104.0,88.0,103.0,102.0,44.0,61.0,88.0,0.498,0.242,0.012,-1.53,2.4,2.12,95.3,92.1,86.4,0.309,0.544,0.299,0.25,0.375,0.151,,,,,,,,,,,,,130.0,107.0,109.0,,0.248,,,,0.25,,,,,88.3,,,,,,,,,,,,,,0.2,0.289,0.392
52,2024-08-14,746677,Single,single,False,663697,667463,Jonathan India,John King,0,c216f1fa-4275-4a88-91e9-0851fba203fa,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
53,2024-08-14,746677,Grounded Into DP,grounded_into_double_play,True,682829,667463,Elly De La Cruz,John King,1,fc3211fe-8029-4982-b11d-678e27c74835,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,62.0,122.0,120.0,,,,,,,0.013,,,4.22,,,93.5,,,,,,,,,,,,88.0,105.0,103.0,,,,79.0,106.0,98.0,78.0,104.0,109.0,0.585,0.12,,0.282,1.12,-2.77,,-0.09,84.1,93.4,83.3,,,,,0.303,0.376,0.115,0.241,0.362,0.234,,,,0.261,0.522,0.317
54,2024-08-14,746677,Flyout,field_out,True,663886,681517,Tyler Stephenson,Kyle Leahy,0,908cdca7-5e10-406d-9099-f15f9f92ecdc,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,101.0,100.0,95.0,,,,,,,0.447,,,0.9,,,95.5,,,0.273,0.491,0.197,,,,,,,96.0,98.0,101.0,122.0,101.0,104.0,,,,124.0,107.0,115.0,,0.414,0.059,0.08,,1.69,2.61,0.85,89.8,,88.2,81.3,0.132,0.211,0.296,,,,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239
55,2024-08-14,746677,Pop Out,field_out,True,502054,458677,Tommy Pham,Justin Wilson,0,79dd0962-8075-4838-b18f-b3752c40bb15,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,102.0,104.0,104.0,88.0,103.0,102.0,44.0,61.0,88.0,0.498,0.242,0.012,-1.53,2.4,2.12,95.3,92.1,86.4,0.309,0.544,0.299,0.25,0.375,0.151,,,,,,,,,,,,,130.0,107.0,109.0,,0.248,,,,0.25,,,,,88.3,,,,,,,,,,,,,,0.2,0.289,0.392
56,2024-08-14,746677,Single,single,False,687363,458677,Victor Scott II,Justin Wilson,0,a743bf9c-163c-41ab-a59d-e84514408fce,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,102.0,104.0,104.0,88.0,103.0,102.0,44.0,61.0,88.0,0.498,0.242,0.012,-1.53,2.4,2.12,95.3,92.1,86.4,0.309,0.544,0.299,0.25,0.375,0.151,,,,,,,,,,,,,130.0,107.0,109.0,,0.248,,,,0.25,,,,,88.3,,,,,,,,,,,,,,0.2,0.289,0.392
57,2024-08-14,746677,Forceout,force_out,True,691026,458677,Masyn Winn,Justin Wilson,1,d0ca9721-4320-4f20-bff3-1016794ee5b8,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,102.0,104.0,104.0,88.0,103.0,102.0,44.0,61.0,88.0,0.498,0.242,0.012,-1.53,2.4,2.12,95.3,92.1,86.4,0.309,0.544,0.299,0.25,0.375,0.151,,,,,,,,,,,,,130.0,107.0,109.0,,0.248,,,,0.25,,,,,88.3,,,,,,,,,,,,,,0.2,0.289,0.392
58,2024-08-14,746677,Lineout,field_out,True,676475,458677,Alec Burleson,Justin Wilson,0,25bad2da-e680-442e-a2e0-b8f4bee1bd21,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,102.0,104.0,104.0,88.0,103.0,102.0,44.0,61.0,88.0,0.498,0.242,0.012,-1.53,2.4,2.12,95.3,92.1,86.4,0.309,0.544,0.299,0.25,0.375,0.151,,,,,,,,,,,,,130.0,107.0,109.0,,0.248,,,,0.25,,,,,88.3,,,,,,,,,,,,,,0.2,0.289,0.392
59,2024-08-14,746677,Home Run,home_run,False,670770,681517,TJ Friedl,Kyle Leahy,0,464e1cb8-d91f-4e2f-baea-a521f732d0fe,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,101.0,100.0,95.0,,,,,,,0.447,,,0.9,,,95.5,,,0.273,0.491,0.197,,,,,,,96.0,98.0,101.0,122.0,101.0,104.0,,,,124.0,107.0,115.0,,0.414,0.059,0.08,,1.69,2.61,0.85,89.8,,88.2,81.3,0.132,0.211,0.296,,,,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239
60,2024-08-14,746677,Strikeout,strikeout,True,668715,681517,Spencer Steer,Kyle Leahy,0,49cc3869-3eba-441a-a3a3-62cf88a3ae6f,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,101.0,100.0,95.0,,,,,,,0.447,,,0.9,,,95.5,,,0.273,0.491,0.197,,,,,,,96.0,98.0,101.0,122.0,101.0,104.0,,,,124.0,107.0,115.0,,0.414,0.059,0.08,,1.69,2.61,0.85,89.8,,88.2,81.3,0.132,0.211,0.296,,,,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239
61,2024-08-14,746677,Flyout,field_out,True,600869,669461,Jeimer Candelario,Matthew Liberatore,0,52c4d6d8-037f-4a72-aa3f-7b730f14ce4f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,70.0,99.0,91.0,99.0,107.0,107.0,,,,0.279,0.126,,0.72,-2.2,,94.5,91.4,,0.2,0.48,0.169,0.438,0.656,0.241,,,,52.0,89.0,91.0,131.0,98.0,107.0,77.0,107.0,100.0,134.0,101.0,107.0,0.197,0.278,0.067,0.052,-1.16,2.61,-0.02,2.54,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411
62,2024-08-14,746677,Groundout,field_out,True,641584,669461,Jake Fraley,Matthew Liberatore,0,712921be-3f93-42f9-a2b6-11fb91966483,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,70.0,99.0,91.0,99.0,107.0,107.0,,,,0.279,0.126,,0.72,-2.2,,94.5,91.4,,0.2,0.48,0.169,0.438,0.656,0.241,,,,52.0,89.0,91.0,131.0,98.0,107.0,77.0,107.0,100.0,134.0,101.0,107.0,0.197,0.278,0.067,0.052,-1.16,2.61,-0.02,2.54,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411
63,2024-08-14,746677,Pop Out,field_out,True,575929,571656,Willson Contreras,Buck Farmer,0,1ec05547-9a0a-49df-89e0-8b611523c2b5,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,53.0,93.0,80.0,,,,,,,0.214,,,0.75,,,92.7,,,0.182,0.364,0.155,,,,,,,108.0,104.0,109.0,,,,74.0,94.0,91.0,119.0,101.0,111.0,0.234,0.336,,0.216,1.97,1.47,,-1.02,86.7,92.5,82.2,,,,,0.228,0.351,0.176,0.275,0.392,0.319,,,,0.136,0.318,0.366
64,2024-08-14,746677,Flyout,field_out,True,571448,571656,Nolan Arenado,Buck Farmer,0,e3ccefc6-7891-4c4e-a739-c44cc6fc3290,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,53.0,93.0,80.0,,,,,,,0.214,,,0.75,,,92.7,,,0.182,0.364,0.155,,,,,,,108.0,104.0,109.0,,,,74.0,94.0,91.0,119.0,101.0,111.0,0.234,0.336,,0.216,1.97,1.47,,-1.02,86.7,92.5,82.2,,,,,0.228,0.351,0.176,0.275,0.392,0.319,,,,0.136,0.318,0.366
65,2024-08-14,746677,Flyout,field_out,True,680977,571656,Brendan Donovan,Buck Farmer,0,f2be5ce6-94c9-4df1-93e4-44cdb8cea08c,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,53.0,93.0,80.0,,,,,,,0.214,,,0.75,,,92.7,,,0.182,0.364,0.155,,,,,,,108.0,104.0,109.0,,,,74.0,94.0,91.0,119.0,101.0,111.0,0.234,0.336,,0.216,1.97,1.47,,-1.02,86.7,92.5,82.2,,,,,0.228,0.351,0.176,0.275,0.392,0.319,,,,0.136,0.318,0.366
66,2024-08-14,746677,Strikeout,strikeout,True,666181,669461,Will Benson,Matthew Liberatore,0,4871568c-3440-4380-8131-d9a4be2d36cc,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,70.0,99.0,91.0,99.0,107.0,107.0,,,,0.279,0.126,,0.72,-2.2,,94.5,91.4,,0.2,0.48,0.169,0.438,0.656,0.241,,,,52.0,89.0,91.0,131.0,98.0,107.0,77.0,107.0,100.0,134.0,101.0,107.0,0.197,0.278,0.067,0.052,-1.16,2.61,-0.02,2.54,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411
67,2024-08-14,746677,Single,single,False,682622,669461,Noelvi Marte,Matthew Liberatore,0,6d4bf0c4-8870-4dec-a6ef-9224632f9af3,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,70.0,99.0,91.0,99.0,107.0,107.0,,,,0.279,0.126,,0.72,-2.2,,94.5,91.4,,0.2,0.48,0.169,0.438,0.656,0.241,,,,52.0,89.0,91.0,131.0,98.0,107.0,77.0,107.0,100.0,134.0,101.0,107.0,0.197,0.278,0.067,0.052,-1.16,2.61,-0.02,2.54,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411
68,2024-08-14,746677,Strikeout,strikeout,True,663697,669461,Jonathan India,Matthew Liberatore,0,a99011a6-317b-4c6f-a760-df8858a2546d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,70.0,99.0,91.0,99.0,107.0,107.0,,,,0.279,0.126,,0.72,-2.2,,94.5,91.4,,0.2,0.48,0.169,0.438,0.656,0.241,,,,52.0,89.0,91.0,131.0,98.0,107.0,77.0,107.0,100.0,134.0,101.0,107.0,0.197,0.278,0.067,0.052,-1.16,2.61,-0.02,2.54,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411
