,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
18,2024-09-13,746423,Single,single,False,678009,621107,Parker Meadows,Zach Eflin,1,3a179a1e-39b5-4aba-a4c7-99521cfef28e,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
19,2024-09-13,746423,Strikeout,strikeout,True,681481,621107,Kerry Carpenter,Zach Eflin,0,3679d021-b752-4398-86a0-de6cec764f2c,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
20,2024-09-13,746423,Groundout,field_out,True,663837,621107,Matt Vierling,Zach Eflin,0,cf67c3eb-6d15-4ad0-a777-910c66dc4060,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
21,2024-09-13,746423,Groundout,field_out,True,683002,676428,Gunnar Henderson,Brant Hurter,0,0a00bbce-4faa-4885-b593-cb9cbaccf4ad,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
22,2024-09-13,746423,Groundout,field_out,True,623993,676428,Anthony Santander,Brant Hurter,0,646650a5-0a14-43dc-ab8e-06850f8d4e88,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
23,2024-09-13,746423,Groundout,field_out,True,656775,676428,Cedric Mullins,Brant Hurter,0,881e3ad0-2453-47ea-8b9a-8a672c98fb48,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
24,2024-09-13,746423,Single,single,False,682985,621107,Riley Greene,Zach Eflin,0,683e29cb-8991-4c6a-b9ed-c07487528ed1,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
25,2024-09-13,746423,Strikeout Double Play,strikeout_double_play,True,690993,621107,Colt Keith,Zach Eflin,1,7c15c67b-b8d1-435d-ab00-02469aa7bc4b,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
26,2024-09-13,746423,Single,single,False,679529,621107,Spencer Torkelson,Zach Eflin,0,590435d1-961d-415c-a18e-0e235684b2d9,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
27,2024-09-13,746423,Groundout,field_out,True,672761,621107,Wenceel Pérez,Zach Eflin,0,7db6fbba-4a1c-4d7d-994b-eb8cd9410cb3,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
28,2024-09-13,746423,Strikeout,strikeout,True,668939,676428,Adley Rutschman,Brant Hurter,0,aac214a5-697d-45f4-ab6a-8f7552d798d9,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
29,2024-09-13,746423,Strikeout,strikeout,True,656811,676428,Ryan O'Hearn,Brant Hurter,0,6b6bccaf-5e62-4205-809b-03750f4fe027,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
30,2024-09-13,746423,Flyout,field_out,True,650391,676428,Eloy Jiménez,Brant Hurter,0,aa9190ad-2041-43f9-8c0e-c669d076e742,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.56,2.18,38.2,102.0,90.0,95.0,0.799,8.61,1.16,6.28,0.7,1.79,0.179,0.406,0.17,0.255,0.485,60.0,94.0,81.0,56.0,104.0,90.0,88.0,107.0,94.0,111.0,97.0,102.0,0.497,0.075,0.308,0.119,2.98,2.54,0.46,1.0,92.1,85.7,92.3,83.2,0.0,0.0,0.381,0.143,0.286,0.25,0.237,0.342,0.097,,,,,,,,,,,,,,,,,,,,,,0.163,0.326,0.403,,,,,,,,,
31,2024-09-13,746423,Groundout,field_out,True,700242,621107,Trey Sweeney,Zach Eflin,0,b58e4eb3-bf87-4b9e-b3d2-f7cc16f692d4,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
32,2024-09-13,746423,Lineout,field_out,True,693307,621107,Dillon Dingler,Zach Eflin,0,67faca53-b67c-4789-82fe-7afc6aabb9b4,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,108.0,113.0,109.0,86.0,105.0,98.0,0.279,0.195,1.63,-1.36,88.1,78.8,0.217,0.338,0.221,0.296,0.48,0.329,0.208,0.479,0.213,,,,,,,,,
