,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
12,2024-09-19,745041,Groundout,field_out,True,666163,678394,Ben Rortvedt,Brayan Bello,0,84bf6f05-4b07-4d9f-a743-5d5887b83a49,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
13,2024-09-19,745041,Lineout,field_out,True,643376,641793,Danny Jansen,Zack Littell,0,26649198-39e4-4abf-a89c-8e79986a632c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-19,745041,Strikeout,strikeout,True,677800,641793,Wilyer Abreu,Zack Littell,0,0066a6eb-5803-44d4-acad-5fa218ea7ae1,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-19,745041,Single,single,False,686765,641793,Nick Sogard,Zack Littell,0,77841c4a-ed20-48bf-bcbe-3deb41f2ebab,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-19,745041,Pop Out,field_out,True,680776,641793,Jarren Duran,Zack Littell,0,fea88bb7-07df-4547-9798-5e70bbdb6b42,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-19,745041,Groundout,field_out,True,670764,678394,Taylor Walls,Brayan Bello,0,e0c8f862-53d1-4e90-a033-6ffebf16dc89,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
18,2024-09-19,745041,Single,single,False,642350,678394,Jose Siri,Brayan Bello,0,fd8813e7-0c64-4f29-9aac-cc77c95aa034,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
19,2024-09-19,745041,Single,single,False,666185,678394,Dylan Carlson,Brayan Bello,1,cc8798fb-1f5a-49eb-aea1-99a52d6dd7b8,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
20,2024-09-19,745041,Sac Fly,sac_fly,True,664040,678394,Brandon Lowe,Brayan Bello,1,387fcceb-4d52-4233-9d1b-68ffb4c6cd59,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
21,2024-09-19,745041,Hit By Pitch,hit_by_pitch,False,650490,678394,Yandy Díaz,Brayan Bello,1,24cee8f0-c9a5-40ce-9fbf-86d3b0e36bca,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
22,2024-09-19,745041,Strikeout,strikeout,True,666018,678394,Jonathan Aranda,Brayan Bello,0,4845338a-5055-44a3-bab3-9a2cb9c176a5,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
23,2024-09-19,745041,Strikeout,strikeout,True,646240,641793,Rafael Devers,Zack Littell,0,f244e400-2e37-4752-a58a-03a4ab7ee6b1,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-19,745041,Groundout,field_out,True,641933,641793,Tyler O'Neill,Zack Littell,0,3bfb6e8c-e3fe-4a14-a38f-537ed3727b06,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-19,745041,Pop Out,field_out,True,807799,641793,Masataka Yoshida,Zack Littell,0,d48562bb-1dbd-4fcc-804b-4ee8507cd7dc,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-19,745041,Strikeout,strikeout,True,666139,678394,Josh Lowe,Brayan Bello,0,3662e688-f4ae-43f9-a529-ee95129485aa,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
27,2024-09-19,745041,Single,single,False,676609,678394,José Caballero,Brayan Bello,0,9492d925-8a9a-4153-9086-e7c07dd315a6,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
28,2024-09-19,745041,Walk,walk,False,666163,678394,Ben Rortvedt,Brayan Bello,1,60f9abb5-c086-4bcd-93c4-c9b97171240c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
29,2024-09-19,745041,Strikeout,strikeout,True,670764,678394,Taylor Walls,Brayan Bello,0,8efbb653-9a44-45ab-a902-58d0e489eefa,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
30,2024-09-19,745041,Strikeout,strikeout,True,642350,678394,Jose Siri,Brayan Bello,0,b445ccc2-63fe-4e15-a9f7-46f93a561b0b,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
31,2024-09-19,745041,Groundout,field_out,True,596115,641793,Trevor Story,Zack Littell,0,23197dee-614d-48aa-a645-55ce34200a22,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-19,745041,Pop Out,field_out,True,671213,641793,Triston Casas,Zack Littell,0,786f06c9-8143-4626-8e44-77ee85b23d06,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-19,745041,Strikeout,strikeout,True,643376,641793,Danny Jansen,Zack Littell,0,2ea35209-831e-4cf6-985f-f0c92377a928,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.56,4.17,151.2,104.0,82.0,99.0,0.788,7.95,1.84,9.32,1.25,0.8,0.224,0.403,0.147,0.284,0.453,54.0,110.0,91.0,68.0,103.0,91.0,102.0,100.0,99.0,105.0,106.0,113.0,0.15,0.224,0.228,0.398,0.72,-1.02,-0.4,0.5,92.5,83.1,91.7,85.7,0.256,0.417,0.227,0.26,0.435,0.331,0.233,0.35,0.195,0.26,0.427,0.145,0.406,0.594,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-19,745041,Strikeout,strikeout,True,666185,678394,Dylan Carlson,Brayan Bello,0,e778081c-a3d1-4a11-a295-af196417b0aa,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
35,2024-09-19,745041,Lineout,field_out,True,664040,678394,Brandon Lowe,Brayan Bello,0,a7127e13-b043-44ef-9cee-2f2d38161dba,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.47,158.1,100.0,101.0,103.0,0.753,8.47,3.52,8.81,1.08,1.86,0.222,0.386,0.151,0.31,0.403,73.0,109.0,101.0,103.0,99.0,101.0,114.0,98.0,110.0,,,,0.4,0.047,,0.281,0.75,,-0.46,-0.5,95.6,,95.7,86.8,0.266,0.396,0.343,,,,0.083,0.125,0.222,0.32,0.456,0.104,,,,88.0,100.0,98.0,0.271,0.17,87.6,0.178,0.356,0.374,,,,,,,,,,,,,,,,,,
