,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
31,2024-08-26,745133,Groundout,field_out,True,650333,502043,Luis Arraez,Kyle Gibson,0,f024cca0-7e05-45c3-9c94-5bb54f445825,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,,,,,,,,,,
32,2024-08-26,745133,Walk,walk,False,671056,681190,Iván Herrera,Randy Vásquez,0,1711b1b3-2893-448c-bf44-4e090ad3be76,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
33,2024-08-26,745133,Single,single,False,680977,681190,Brendan Donovan,Randy Vásquez,1,abaf8aa9-04d1-489a-a699-fb27973d2d4d,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
34,2024-08-26,745133,Strikeout,strikeout,True,502671,681190,Paul Goldschmidt,Randy Vásquez,0,82355eba-71c2-4791-a763-c725172764ce,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
35,2024-08-26,745133,Sac Fly,sac_fly,True,572761,681190,Matt Carpenter,Randy Vásquez,1,58749b13-be07-4d5c-98f6-2ad2c726561a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
36,2024-08-26,745133,Single,single,False,687363,681190,Victor Scott II,Randy Vásquez,1,ab0cfbd4-5866-40b4-b5c8-b408b5fecd66,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
37,2024-08-26,745133,Lineout,field_out,True,691026,681190,Masyn Winn,Randy Vásquez,0,ff21b59b-87a3-45a3-9e5c-550f9dd8935a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
38,2024-08-26,745133,Walk,walk,False,595777,502043,Jurickson Profar,Kyle Gibson,0,ac317b8e-df5d-4f09-9c54-36236d4f76b2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,,,,,,,,,,
39,2024-08-26,745133,Single,single,False,630105,502043,Jake Cronenworth,Kyle Gibson,1,fb196bed-7b58-42e7-b8a0-878411b945e9,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,,,,,,,,,,
40,2024-08-26,745133,Double,double,False,592518,502043,Manny Machado,Kyle Gibson,1,bb42daaf-bc70-4847-ab8f-ee7db87113de,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,,,,,,,,,,
41,2024-08-26,745133,Sac Fly,sac_fly,True,593428,502043,Xander Bogaerts,Kyle Gibson,1,b1d47043-cc34-4f31-80b5-34900fd1d0ba,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,,,,,,,,,,
42,2024-08-26,745133,Single,single,False,701538,669461,Jackson Merrill,Matthew Liberatore,1,68998550-2b0b-4108-9c49-14f074a6458d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
43,2024-08-26,745133,Pop Out,field_out,True,444482,669461,David Peralta,Matthew Liberatore,0,a67c9840-37c3-4f9d-8688-11688ad764d8,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
44,2024-08-26,745133,Pop Out,field_out,True,543309,669461,Kyle Higashioka,Matthew Liberatore,1,ba67bbaf-81d7-4740-9b46-ae6903c437ad,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
45,2024-08-26,745133,Flyout,field_out,True,676475,681190,Alec Burleson,Randy Vásquez,0,3cec6b3d-d788-4b99-91d5-f66d2516ba3e,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
46,2024-08-26,745133,Flyout,field_out,True,571448,681190,Nolan Arenado,Randy Vásquez,0,7443e046-0459-489c-ab31-4a22c9873613,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
47,2024-08-26,745133,Groundout,field_out,True,663457,681190,Lars Nootbaar,Randy Vásquez,0,addd0586-c364-4824-83d3-f5d4b7353817,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
48,2024-08-26,745133,Lineout,field_out,True,669200,669461,Mason McCoy,Matthew Liberatore,0,c484debc-d90d-4e90-8733-b30f8e03c5a5,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
49,2024-08-26,745133,Groundout,field_out,True,650333,669461,Luis Arraez,Matthew Liberatore,0,ac51d4bc-dabb-4da9-987d-68aa47d13c03,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
50,2024-08-26,745133,Groundout,field_out,True,595777,669461,Jurickson Profar,Matthew Liberatore,0,f809ffea-f6f6-4068-b790-53a09f0fb536,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
51,2024-08-26,745133,Flyout,field_out,True,671056,681190,Iván Herrera,Randy Vásquez,0,b7f3ae07-fe7d-419c-80af-1ad5550836a1,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
52,2024-08-26,745133,Lineout,field_out,True,680977,681190,Brendan Donovan,Randy Vásquez,0,78f04cab-a125-4e92-9a77-63477a5a24fd,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
53,2024-08-26,745133,Lineout,field_out,True,502671,681190,Paul Goldschmidt,Randy Vásquez,0,a8ac33ce-f892-4c17-ba8d-92535d11f2d8,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.244,0.439,0.239,0.433,0.597,0.119,0.208,0.271,0.16,0.321,0.488,0.218,0.383,0.638,0.103,0.213,0.393,0.242,,,,,,,,,,,,
54,2024-08-26,745133,Strikeout,strikeout,True,630105,669461,Jake Cronenworth,Matthew Liberatore,0,fbd1cbc8-7a20-4b27-a99a-5a3a93be38b6,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.19,4.2,73.0,101.0,96.0,100.0,0.769,8.14,2.96,7.64,0.99,1.04,0.22,0.366,0.137,0.298,0.462,52.0,89.0,91.0,131.0,98.0,107.0,70.0,99.0,91.0,77.0,107.0,100.0,134.0,101.0,107.0,99.0,107.0,107.0,0.197,0.279,0.126,0.278,0.067,0.052,0.72,-2.2,-1.16,2.61,-0.02,2.54,94.5,91.4,87.8,95.2,87.5,78.1,,,,0.279,0.485,0.133,0.438,0.656,0.241,0.2,0.48,0.169,0.0,0.0,0.2,0.158,0.158,0.25,0.169,0.225,0.411,,,,,,,,,
55,2024-08-26,745133,Pop Out,field_out,True,592518,542888,Manny Machado,Shawn Armstrong,0,8f056753-107d-45c1-a0cc-ce4e8c874f85,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
56,2024-08-26,745133,Single,single,False,593428,542888,Xander Bogaerts,Shawn Armstrong,0,48654367-e1c2-4d70-9df4-31cd5c26f9ad,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
57,2024-08-26,745133,Strikeout,strikeout,True,701538,542888,Jackson Merrill,Shawn Armstrong,1,a0c21b21-e1a7-48f9-a1a9-53a1a2cb3e1b,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
58,2024-08-26,745133,Flyout,field_out,True,663609,670970,Luken Baker,Adrian Morejon,0,e937befb-ab83-4d48-8093-de235d4acb88,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,,,,0.334,0.254,,0.346,,,-1.73,,0.49,0.44,,,96.9,,,97.5,85.6,,0.286,0.571,0.1,0.324,0.437,0.149,,,,0.333,0.529,0.266,,,,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481
59,2024-08-26,745133,Strikeout,strikeout,True,687363,670970,Victor Scott II,Adrian Morejon,0,96d055cb-b895-47a3-b185-9e384a6fc917,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,,,,0.334,0.254,,0.346,,,-1.73,,0.49,0.44,,,96.9,,,97.5,85.6,,0.286,0.571,0.1,0.324,0.437,0.149,,,,0.333,0.529,0.266,,,,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481
60,2024-08-26,745133,Double,double,False,691026,670970,Masyn Winn,Adrian Morejon,0,cef31332-a277-4e33-93f6-66a1cf9e969b,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,,,,0.334,0.254,,0.346,,,-1.73,,0.49,0.44,,,96.9,,,97.5,85.6,,0.286,0.571,0.1,0.324,0.437,0.149,,,,0.333,0.529,0.266,,,,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481
61,2024-08-26,745133,Double,double,False,676475,670970,Alec Burleson,Adrian Morejon,1,70a6bbd2-6fe9-4c8a-acb8-1f2f12e54a23,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,,,,0.334,0.254,,0.346,,,-1.73,,0.49,0.44,,,96.9,,,97.5,85.6,,0.286,0.571,0.1,0.324,0.437,0.149,,,,0.333,0.529,0.266,,,,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481
62,2024-08-26,745133,Pop Out,field_out,True,571448,670970,Nolan Arenado,Adrian Morejon,0,e2372666-a598-4339-946a-6911bc89408a,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,,,,0.334,0.254,,0.346,,,-1.73,,0.49,0.44,,,96.9,,,97.5,85.6,,0.286,0.571,0.1,0.324,0.437,0.149,,,,0.333,0.529,0.266,,,,,,,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481
63,2024-08-26,745133,Double,double,False,444482,542888,David Peralta,Shawn Armstrong,0,66a02865-5e2f-4ebd-bc18-55a9d9bfcd99,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
