,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
36,2024-09-27,746580,Home Run,home_run,False,701305,669212,Zach Dezenzo,Eli Morgan,0,fa2655d3-8e09-4cf1-8e96-a44435034697,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.93,2.46,42.0,104.0,89.0,101.0,0.783,7.29,2.36,6.43,0.86,0.63,0.314,0.364,0.231,0.19,0.433,90.0,119.0,117.0,,,,67.0,102.0,92.0,116.0,98.0,102.0,0.402,0.361,,0.237,1.34,0.01,,1.91,92.2,78.9,86.8,,0.176,0.314,0.186,0.188,0.313,0.237,,,,0.226,0.377,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-27,746580,Walk,walk,False,676694,669212,Jake Meyers,Eli Morgan,0,858dd398-5893-442b-b51c-308998a85b91,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.93,2.46,42.0,104.0,89.0,101.0,0.783,7.29,2.36,6.43,0.86,0.63,0.314,0.364,0.231,0.19,0.433,90.0,119.0,117.0,,,,67.0,102.0,92.0,116.0,98.0,102.0,0.402,0.361,,0.237,1.34,0.01,,1.91,92.2,78.9,86.8,,0.176,0.314,0.186,0.188,0.313,0.237,,,,0.226,0.377,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-27,746580,Groundout,field_out,True,643289,658648,Mauricio Dubón,Pedro Avila,1,60cd5aba-f036-4c05-b215-5a8d0800a2b6,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
39,2024-09-27,746580,Groundout,field_out,True,666197,658648,Grae Kessinger,Pedro Avila,0,48503edb-f56f-4afb-9623-1cfd75a0d40f,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
40,2024-09-27,746580,Strikeout,strikeout,True,657041,669854,Lane Thomas,Ronel Blanco,0,e06ce423-076d-478f-832f-eaa11c39d170,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,3.97,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,89.0,103.0,101.0,0.383,0.302,0.094,0.221,-0.42,2.24,2.55,-0.16,93.4,85.2,86.4,80.1,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,0.18,0.284,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-27,746580,Flyout,field_out,True,665926,669854,Andrés Giménez,Ronel Blanco,0,f629b212-c561-49c6-af98-b0f34e004dea,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,3.97,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,89.0,103.0,101.0,0.383,0.302,0.094,0.221,-0.42,2.24,2.55,-0.16,93.4,85.2,86.4,80.1,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,0.18,0.284,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-27,746580,Single,single,False,686823,669854,Will Brennan,Ronel Blanco,0,7bf32fbb-dcd0-4194-9b67-317cd907915e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,3.97,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,89.0,103.0,101.0,0.383,0.302,0.094,0.221,-0.42,2.24,2.55,-0.16,93.4,85.2,86.4,80.1,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,0.18,0.284,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-09-27,746580,Groundout,field_out,True,666310,669854,Bo Naylor,Ronel Blanco,0,acd1812b-3825-498a-a6ce-c236230dc5e1,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,3.97,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,89.0,103.0,101.0,0.383,0.302,0.094,0.221,-0.42,2.24,2.55,-0.16,93.4,85.2,86.4,80.1,0.232,0.497,0.192,0.188,0.356,0.343,0.071,0.071,0.376,0.18,0.284,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-09-27,746580,Walk,walk,False,514888,658648,Jose Altuve,Pedro Avila,0,a1a93467-9081-4d37-8965-3cb4bdc4da58,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
45,2024-09-27,746580,Flyout,field_out,True,663656,658648,Kyle Tucker,Pedro Avila,0,77aecf51-d888-4803-a260-94ce26738b8e,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
46,2024-09-27,746580,Double,double,False,608324,658648,Alex Bregman,Pedro Avila,1,0abafdc1-94e2-4909-a28f-e80492b9767b,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
47,2024-09-27,746580,Strikeout,strikeout,True,673237,658648,Yainer Diaz,Pedro Avila,0,a73e83db-f035-4b4e-84e8-78db52c9f165,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
48,2024-09-27,746580,Strikeout,strikeout,True,605170,658648,Victor Caratini,Pedro Avila,0,3b06762b-5a9c-43a6-95cb-e4fbfc8b4c41,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.81,4.52,82.2,96.0,88.0,96.0,0.781,8.93,3.92,7.95,0.87,1.36,0.26,0.359,0.113,0.32,0.397,118.0,100.0,115.0,82.0,99.0,96.0,71.0,95.0,88.0,101.0,91.0,94.0,0.392,0.105,0.161,0.22,-0.02,-1.93,0.57,1.78,93.4,83.4,81.2,77.6,0.246,0.421,0.186,0.19,0.3,0.354,0.167,0.222,0.292,0.571,0.714,0.359,83.0,96.0,85.0,0.123,-0.41,93.0,0.313,0.469,0.086,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,
49,2024-09-27,746580,Groundout,field_out,True,682177,681293,Daniel Schneemann,Spencer Arrighetti,0,f53a9ca2-e376-41b9-8e08-b2a0542bcf0d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
50,2024-09-27,746580,Hit By Pitch,hit_by_pitch,False,680757,681293,Steven Kwan,Spencer Arrighetti,0,9c7bfd0d-c978-4599-98b0-9b330eb36157,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
51,2024-09-27,746580,Strikeout,strikeout,True,700932,681293,Kyle Manzardo,Spencer Arrighetti,0,c0509dbb-b386-4dd3-bf12-45d713fc9bd5,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
52,2024-09-27,746580,Flyout,field_out,True,608070,681293,José Ramírez,Spencer Arrighetti,0,39fc4110-34a4-476f-9ea2-01bbcadd1f85,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
53,2024-09-27,746580,Single,single,False,701305,680704,Zach Dezenzo,Nick Sandlin,0,3bb1fc97-49c6-4d99-a851-4778dea98c02,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
54,2024-09-27,746580,Grounded Into DP,grounded_into_double_play,True,676694,680704,Jake Meyers,Nick Sandlin,1,85b26f45-8080-4802-98ce-3f9a606f6e89,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
55,2024-09-27,746580,Single,single,False,643289,680704,Mauricio Dubón,Nick Sandlin,0,9e39c86d-0965-480f-8002-1bfbaaba3719,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
56,2024-09-27,746580,Groundout,field_out,True,666197,680704,Grae Kessinger,Nick Sandlin,0,a67c0d1e-d48e-4660-baae-1352db0fb959,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
57,2024-09-27,746580,Strikeout,strikeout,True,647304,681293,Josh Naylor,Spencer Arrighetti,0,6b0c75fb-52bc-420e-bdbe-996f8424ac6a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
58,2024-09-27,746580,Strikeout,strikeout,True,657041,681293,Lane Thomas,Spencer Arrighetti,0,d73dc751-cea7-4782-8ac2-41b33ae813dc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
59,2024-09-27,746580,Groundout,field_out,True,665926,681293,Andrés Giménez,Spencer Arrighetti,0,7f4c4fc3-2145-4840-bbb3-52476722a119,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
60,2024-09-27,746580,Strikeout,strikeout,True,514888,680704,Jose Altuve,Nick Sandlin,0,13d1fcdc-ded5-4c47-99be-b0a581a8c971,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
61,2024-09-27,746580,Single,single,True,663656,680704,Kyle Tucker,Nick Sandlin,1,282c33e3-8ba3-4d50-a011-6654271fb7f7,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
62,2024-09-27,746580,Single,single,False,608324,680704,Alex Bregman,Nick Sandlin,0,46c154b4-8d4f-417d-a307-13cf9ddc6df3,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.4,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,,,,87.0,96.0,91.0,110.0,90.0,99.0,0.295,0.348,,,-1.58,-0.34,,,92.6,,79.4,,0.294,0.608,0.178,,,,,,,0.243,0.457,0.406,94.0,84.0,81.0,0.092,-3.06,92.6,0.308,0.577,0.047,,,,,,,,,,,,,83.0,99.0,90.0,0.265,2.95,84.8,0.1,0.2,0.483
63,2024-09-27,746580,Walk,walk,False,673237,681870,Yainer Diaz,Erik Sabrowski,1,3856e128-427c-401a-a6a7-d043cfdcc0bb,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.67,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,92.0,112.0,112.0,126.0,102.0,109.0,80.0,84.0,95.0,0.576,0.167,0.258,,2.4,2.97,4.2,,92.6,,87.0,78.8,0.143,0.143,0.339,,,,0.083,0.083,0.28,0.2,0.3,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-09-27,746580,Strikeout,strikeout,True,605170,681870,Victor Caratini,Erik Sabrowski,0,001e11d7-2b98-4288-bfb0-02a7fb8da219,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.67,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,92.0,112.0,112.0,126.0,102.0,109.0,80.0,84.0,95.0,0.576,0.167,0.258,,2.4,2.97,4.2,,92.6,,87.0,78.8,0.143,0.143,0.339,,,,0.083,0.083,0.28,0.2,0.3,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-09-27,746580,Walk,walk,False,686823,681293,Will Brennan,Spencer Arrighetti,0,bbc5b665-6d4e-41c0-b94f-5f7513329d2b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
66,2024-09-27,746580,Strikeout,strikeout,True,666310,681293,Bo Naylor,Spencer Arrighetti,0,9527c94a-468e-43f1-bfe3-38c059aa2b6c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
67,2024-09-27,746580,Walk,walk,False,682177,681293,Daniel Schneemann,Spencer Arrighetti,1,b384ee50-3238-433e-8076-8a9fd3c01754,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
68,2024-09-27,746580,Walk,walk,False,680757,681293,Steven Kwan,Spencer Arrighetti,1,9294c8b6-5bc8-4c53-be6a-bceac067b5b8,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,3.99,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,0.41,0.108,0.2,0.086,-1.33,0.99,0.8,-2.52,94.1,85.5,80.8,78.4,0.303,0.528,0.198,0.395,0.512,0.378,0.171,0.282,0.419,,,,,,,,,,,,,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,
69,2024-09-27,746580,Strikeout,strikeout,True,700932,650556,Kyle Manzardo,Bryan Abreu,0,a619fabf-2235-4bed-9e15-bb8ff4d0342e,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.34,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.13,0.326,0.418,104.0,71.0,73.0,,,,129.0,96.0,98.0,129.0,99.0,108.0,0.464,0.531,,0.005,-0.6,1.77,,-4.45,96.7,90.0,86.2,,0.262,0.5,0.283,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-09-27,746580,Strikeout,strikeout,True,608070,650556,José Ramírez,Bryan Abreu,0,7502b3c0-99af-448a-8d93-5b44bab591bb,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.34,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.13,0.326,0.418,104.0,71.0,73.0,,,,129.0,96.0,98.0,129.0,99.0,108.0,0.464,0.531,,0.005,-0.6,1.77,,-4.45,96.7,90.0,86.2,,0.262,0.5,0.283,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-09-27,746580,Strikeout,strikeout,True,701305,681870,Zach Dezenzo,Erik Sabrowski,0,cdb315d0-1765-46a7-ae40-db77455067bd,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,1.67,12.2,101.0,109.0,107.0,0.74,13.5,2.84,4.26,0.0,0.38,0.292,0.333,0.125,0.125,0.49,,,,92.0,112.0,112.0,126.0,102.0,109.0,80.0,84.0,95.0,0.576,0.167,0.258,,2.4,2.97,4.2,,92.6,,87.0,78.8,0.143,0.143,0.339,,,,0.083,0.083,0.28,0.2,0.3,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
