,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
33,2024-09-11,744881,Flyout,field_out,True,682626,670102,Francisco Alvarez,Bowden Francis,0,4afffc0e-1b08-4f85-8385-0cc6fdb0d1e1,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
34,2024-09-11,744881,Flyout,field_out,True,661531,640455,Brian Serven,Sean Manaea,0,e877b60e-21a6-4bc7-8ab8-97e4cb857a3f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
35,2024-09-11,744881,Lineout,field_out,True,543807,640455,George Springer,Sean Manaea,0,546927f0-9741-4acd-bee6-7cd6613bc655,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
36,2024-09-11,744881,Groundout,field_out,True,664770,640455,Nathan Lukes,Sean Manaea,0,f82ecdb5-1fdb-4c7a-81cf-70ebc6c8cd0e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
37,2024-09-11,744881,Flyout,field_out,True,664056,670102,Harrison Bader,Bowden Francis,0,26dd1c0a-a894-4a4f-9505-45fa45c3f689,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
38,2024-09-11,744881,Lineout,field_out,True,596019,670102,Francisco Lindor,Bowden Francis,0,7a75dabb-0ccf-49dd-b7a3-e24ab829cdab,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
39,2024-09-11,744881,Hit By Pitch,hit_by_pitch,False,578428,670102,Jose Iglesias,Bowden Francis,0,6c704193-50a0-4e0f-9542-a504fb6d752a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
40,2024-09-11,744881,Forceout,force_out,True,668901,670102,Mark Vientos,Bowden Francis,1,15a3ace5-e22b-432f-a458-21b8824e4cd3,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
41,2024-09-11,744881,Flyout,field_out,True,665489,640455,Vladimir Guerrero Jr.,Sean Manaea,0,d5afd81b-3e2f-4912-88d9-e4b98ab366a1,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
42,2024-09-11,744881,Strikeout,strikeout,True,676391,640455,Ernie Clement,Sean Manaea,0,6aeb225c-57b6-45c6-a682-3bec1fdeb571,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
43,2024-09-11,744881,Groundout,field_out,True,695238,640455,Will Wagner,Sean Manaea,0,a0c52526-0712-41f8-a9f3-e35b5c12a0ae,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
44,2024-09-11,744881,Lineout,field_out,True,607043,670102,Brandon Nimmo,Bowden Francis,0,79901575-005e-43e0-b5b6-1fb20b30b2ae,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
45,2024-09-11,744881,Flyout,field_out,True,624413,670102,Pete Alonso,Bowden Francis,0,500e4927-aca5-422b-b5e9-a29a04bc178f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
46,2024-09-11,744881,Pop Out,field_out,True,502110,670102,J.D. Martinez,Bowden Francis,0,c1a46b39-6da0-4377-90dd-edcec22c91bb,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
47,2024-09-11,744881,Flyout,field_out,True,676914,640455,Davis Schneider,Sean Manaea,0,389617f9-cff4-4eaf-80a7-5ad650f9b807,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
48,2024-09-11,744881,Walk,walk,False,665782,640455,Luis De Los Santos,Sean Manaea,0,f5ccfc72-984b-47ee-a11c-b6ddb3ea2681,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
49,2024-09-11,744881,Strikeout,strikeout,True,694388,640455,Joey Loperfido,Sean Manaea,0,f1987c34-5044-438c-a80e-8d3c9d2d0051,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
50,2024-09-11,744881,Walk,walk,False,661531,640455,Brian Serven,Sean Manaea,1,6ca7a1e7-f776-472c-a2cb-2fb0f3189ce3,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
51,2024-09-11,744881,Strikeout,strikeout,True,543807,657585,George Springer,Reed Garrett,0,a2a52824-2fda-415f-b3d2-cde98832a5d5,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.25,3.11,55.1,93.0,117.0,97.0,0.65,13.01,4.55,7.32,0.98,1.29,0.234,0.411,0.258,0.266,0.345,,,,126.0,88.0,91.0,91.0,87.0,81.0,122.0,96.0,105.0,120.0,93.0,99.0,0.129,0.158,0.278,0.2,,-3.89,2.15,-0.98,1.56,,96.6,88.2,96.4,85.0,,0.387,0.71,0.292,0.12,0.133,0.511,,,,,,,0.316,0.579,0.25,,,,105.0,100.0,95.0,0.234,,0.89,,91.6,,0.152,0.182,0.344,,,,0.302,0.512,0.354
52,2024-09-11,744881,Groundout,field_out,True,516782,670102,Starling Marte,Bowden Francis,0,fc7a0146-9517-4815-b118-58ee08a51f27,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
53,2024-09-11,744881,Flyout,field_out,True,682626,670102,Francisco Alvarez,Bowden Francis,0,380fa1f2-8ce6-4fb2-88aa-9a47ac22fabe,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
54,2024-09-11,744881,Pop Out,field_out,True,608385,670102,Jesse Winker,Bowden Francis,0,2a606bd3-6368-4248-8994-ec47829a3da4,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
55,2024-09-11,744881,Groundout,field_out,True,664770,657585,Nathan Lukes,Reed Garrett,0,a0d2aeba-d6b5-453c-b497-4bc523cbaa8f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.25,3.11,55.1,93.0,117.0,97.0,0.65,13.01,4.55,7.32,0.98,1.29,0.234,0.411,0.258,0.266,0.345,,,,126.0,88.0,91.0,91.0,87.0,81.0,122.0,96.0,105.0,120.0,93.0,99.0,0.129,0.158,0.278,0.2,,-3.89,2.15,-0.98,1.56,,96.6,88.2,96.4,85.0,,0.387,0.71,0.292,0.12,0.133,0.511,,,,,,,0.316,0.579,0.25,,,,105.0,100.0,95.0,0.234,,0.89,,91.6,,0.152,0.182,0.344,,,,0.302,0.512,0.354
56,2024-09-11,744881,Flyout,field_out,True,665489,657585,Vladimir Guerrero Jr.,Reed Garrett,0,121a8654-5b19-4848-95a0-1a76f04833f3,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.25,3.11,55.1,93.0,117.0,97.0,0.65,13.01,4.55,7.32,0.98,1.29,0.234,0.411,0.258,0.266,0.345,,,,126.0,88.0,91.0,91.0,87.0,81.0,122.0,96.0,105.0,120.0,93.0,99.0,0.129,0.158,0.278,0.2,,-3.89,2.15,-0.98,1.56,,96.6,88.2,96.4,85.0,,0.387,0.71,0.292,0.12,0.133,0.511,,,,,,,0.316,0.579,0.25,,,,105.0,100.0,95.0,0.234,,0.89,,91.6,,0.152,0.182,0.344,,,,0.302,0.512,0.354
57,2024-09-11,744881,Single,single,False,676391,657585,Ernie Clement,Reed Garrett,0,143cd52d-aab8-4c31-a787-ffd22f061f7c,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.25,3.11,55.1,93.0,117.0,97.0,0.65,13.01,4.55,7.32,0.98,1.29,0.234,0.411,0.258,0.266,0.345,,,,126.0,88.0,91.0,91.0,87.0,81.0,122.0,96.0,105.0,120.0,93.0,99.0,0.129,0.158,0.278,0.2,,-3.89,2.15,-0.98,1.56,,96.6,88.2,96.4,85.0,,0.387,0.71,0.292,0.12,0.133,0.511,,,,,,,0.316,0.579,0.25,,,,105.0,100.0,95.0,0.234,,0.89,,91.6,,0.152,0.182,0.344,,,,0.302,0.512,0.354
58,2024-09-11,744881,Groundout,field_out,True,695238,664849,Will Wagner,Danny Young,0,4ab8f90b-5d14-4342-b028-d9944dda46c2,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.67,4.04,34.1,91.0,103.0,91.0,0.684,11.8,4.19,6.29,0.52,2.33,0.288,0.313,0.2,0.213,0.363,,,,,,,69.0,100.0,93.0,134.0,83.0,89.0,,,,0.47,,,0.524,,,,1.63,0.32,,,,91.3,80.5,,,,,,,,,,,,,,0.247,0.301,0.144,,,,97.0,74.0,83.0,0.007,,-39.03,,87.1,,0.102,0.184,0.531,,,,,,
59,2024-09-11,744881,Home Run,home_run,False,596019,670102,Francisco Lindor,Bowden Francis,0,6e00018f-9549-4395-8e6b-36e56847e35f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
60,2024-09-11,744881,Single,single,False,578428,643338,Jose Iglesias,Chad Green,1,c626235c-9cd5-4435-adeb-f9c552127387,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
61,2024-09-11,744881,Walk,walk,False,668901,643338,Mark Vientos,Chad Green,0,abc3f895-ebbe-456b-9a85-cf03a7ac8f05,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
62,2024-09-11,744881,Walk,walk,False,607043,643338,Brandon Nimmo,Chad Green,1,423401b5-ac37-462d-958e-053e990b614c,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
63,2024-09-11,744881,Sac Fly,sac_fly,True,624413,643338,Pete Alonso,Chad Green,1,4484bb89-1eab-4ab2-b2d1-ade278260ff1,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
64,2024-09-11,744881,Walk,walk,False,502110,643338,J.D. Martinez,Chad Green,1,e1fdf53c-1af5-4837-b921-d21fed5c0c32,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
65,2024-09-11,744881,Sac Fly,sac_fly,True,516782,643338,Starling Marte,Chad Green,1,9c0e9e6a-c993-4ca4-81b3-6d67e3288143,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,,,,,0.604,,0.388,,1.81,,,-0.79,,95.5,,,87.7,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,74.0,54.0,61.0,0.008,,-0.86,,91.5,,,,,,,,,,
66,2024-09-11,744881,Home Run,home_run,False,682626,650893,Francisco Alvarez,Génesis Cabrera,1,9c8f19da-1aae-447d-becc-f3098f82f1e3,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.1,4.09,58.0,95.0,87.0,91.0,0.763,7.14,4.5,8.38,1.4,1.14,0.231,0.468,0.173,0.312,0.396,89.0,92.0,93.0,113.0,103.0,105.0,91.0,86.0,83.0,,,,,,,0.218,0.189,,,0.126,-4.79,,-1.59,,1.14,95.9,,95.9,,78.9,0.375,0.792,0.176,,,,0.133,0.333,0.233,,,,0.346,0.519,0.125,49.0,82.0,73.0,81.0,100.0,91.0,0.384,0.083,1.93,1.49,89.1,88.2,,,,0.077,0.077,0.481,0.17,0.227,0.339
67,2024-09-11,744881,Double,double,False,621438,650893,Tyrone Taylor,Génesis Cabrera,0,ec60cab6-33c0-4b1d-b3ba-10df2bdccca9,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.1,4.09,58.0,95.0,87.0,91.0,0.763,7.14,4.5,8.38,1.4,1.14,0.231,0.468,0.173,0.312,0.396,89.0,92.0,93.0,113.0,103.0,105.0,91.0,86.0,83.0,,,,,,,0.218,0.189,,,0.126,-4.79,,-1.59,,1.14,95.9,,95.9,,78.9,0.375,0.792,0.176,,,,0.133,0.333,0.233,,,,0.346,0.519,0.125,49.0,82.0,73.0,81.0,100.0,91.0,0.384,0.083,1.93,1.49,89.1,88.2,,,,0.077,0.077,0.481,0.17,0.227,0.339
68,2024-09-11,744881,Walk,walk,False,596019,650893,Francisco Lindor,Génesis Cabrera,0,25af0898-de98-4006-b878-f0328e687491,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.1,4.09,58.0,95.0,87.0,91.0,0.763,7.14,4.5,8.38,1.4,1.14,0.231,0.468,0.173,0.312,0.396,89.0,92.0,93.0,113.0,103.0,105.0,91.0,86.0,83.0,,,,,,,0.218,0.189,,,0.126,-4.79,,-1.59,,1.14,95.9,,95.9,,78.9,0.375,0.792,0.176,,,,0.133,0.333,0.233,,,,0.346,0.519,0.125,49.0,82.0,73.0,81.0,100.0,91.0,0.384,0.083,1.93,1.49,89.1,88.2,,,,0.077,0.077,0.481,0.17,0.227,0.339
