,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
44,2024-07-20,745478,Single,single,False,693304,650911,Nick Gonzales,Cristopher Sánchez,0,33ba99f5-2c5a-4636-ba4c-5d3df958ca59,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-20,745478,Double,double,False,665833,650911,Oneil Cruz,Cristopher Sánchez,1,cc91656c-e57c-4528-87d4-aa0ed24b4573,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-20,745478,Field Error,field_error,False,663647,614179,Ke'Bryan Hayes,José Ruiz,1,48145241-f112-418c-b133-8bf0301ee096,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,0.333,0.333,0.375,0.25,0.357,0.143,0.273,0.545,0.323,,,,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,,0.047,0.038,,1.67,-1.48,-2.94,,90.4,95.8,91.9,0.25,0.5,0.167,119.0,105.0,104.0,104.0,98.0,101.0,0.248,0.426,-0.88,-2.08,96.3,86.3,0.339,0.536,0.343,,,,,,,,,
47,2024-07-20,745478,Lineout,field_out,True,572191,614179,Michael A. Taylor,José Ruiz,0,117701f7-1b2f-4303-9b75-67edc774ab28,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,0.333,0.333,0.375,0.25,0.357,0.143,0.273,0.545,0.323,,,,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,,0.047,0.038,,1.67,-1.48,-2.94,,90.4,95.8,91.9,0.25,0.5,0.167,119.0,105.0,104.0,104.0,98.0,101.0,0.248,0.426,-0.88,-2.08,96.3,86.3,0.339,0.536,0.343,,,,,,,,,
48,2024-07-20,745478,Single,single,False,592663,682847,J.T. Realmuto,Luis L. Ortiz,0,33aa73ce-61a0-4c01-97cf-d19c718ab864,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-07-20,745478,Grounded Into DP,grounded_into_double_play,True,681082,682847,Bryson Stott,Luis L. Ortiz,1,64e4e17f-039f-4cff-b612-c5b2cf5ec90c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-07-20,745478,Lineout,field_out,True,592206,682847,Nick Castellanos,Luis L. Ortiz,0,6ddf553f-9121-4f87-b116-15b5917a728b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-07-20,745478,Groundout,field_out,True,641943,622554,Joshua Palacios,Seranthony Domínguez,0,11757a6a-7967-4b9e-bd58-b155435e873c,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,0.133,0.383,0.379,0.355,0.452,0.065,0.233,0.372,0.22,,,,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,,0.394,0.008,,-1.98,0.55,-14.14,,91.5,97.9,88.5,,,,,,,123.0,94.0,95.0,0.402,,0.27,,97.5,,,,,,,,,,,,,
52,2024-07-20,745478,Lineout,field_out,True,518735,622554,Yasmani Grandal,Seranthony Domínguez,0,e1a0c324-154c-4365-bf69-221e41599183,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,0.133,0.383,0.379,0.355,0.452,0.065,0.233,0.372,0.22,,,,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,,0.394,0.008,,-1.98,0.55,-14.14,,91.5,97.9,88.5,,,,,,,123.0,94.0,95.0,0.402,,0.27,,97.5,,,,,,,,,,,,,
53,2024-07-20,745478,Pop Out,field_out,True,457705,622554,Andrew McCutchen,Seranthony Domínguez,0,abf96105-adf5-4c97-b151-36812dd39f0b,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,0.133,0.383,0.379,0.355,0.452,0.065,0.233,0.372,0.22,,,,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,,0.394,0.008,,-1.98,0.55,-14.14,,91.5,97.9,88.5,,,,,,,123.0,94.0,95.0,0.402,,0.27,,97.5,,,,,,,,,,,,,
54,2024-07-20,745478,Strikeout,strikeout,True,642215,547973,Weston Wilson,Aroldis Chapman,0,6fa189a0-4d14-4dbc-b654-47de2be6c0f5,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,0.207,0.276,0.311,0.222,0.467,0.316,0.185,0.333,0.265,,,,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,228.0,109.0,122.0,100.0,86.0,102.0,,,,0.263,,0.286,,,-1.42,0.1,,,,99.3,86.6,,,,,,,97.0,80.0,82.0,0.342,,-0.41,,97.5,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514
55,2024-07-20,745478,Strikeout,strikeout,True,679032,547973,Johan Rojas,Aroldis Chapman,0,b8e45156-e0ba-467e-b8d2-756d9db47bb5,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,0.207,0.276,0.311,0.222,0.467,0.316,0.185,0.333,0.265,,,,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,228.0,109.0,122.0,100.0,86.0,102.0,,,,0.263,,0.286,,,-1.42,0.1,,,,99.3,86.6,,,,,,,97.0,80.0,82.0,0.342,,-0.41,,97.5,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514
56,2024-07-20,745478,Strikeout,strikeout,True,656941,547973,Kyle Schwarber,Aroldis Chapman,0,cd04be00-a123-4fe0-b029-52e868473469,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,0.207,0.276,0.311,0.222,0.467,0.316,0.185,0.333,0.265,,,,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,228.0,109.0,122.0,100.0,86.0,102.0,,,,0.263,,0.286,,,-1.42,0.1,,,,99.3,86.6,,,,,,,97.0,80.0,82.0,0.342,,-0.41,,97.5,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514
57,2024-07-20,745478,Walk,walk,False,668804,621381,Bryan Reynolds,Matt Strahm,0,db35f92f-f62f-465b-9679-c6ffffa52ab5,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
58,2024-07-20,745478,Flyout,field_out,True,656582,621381,Connor Joe,Matt Strahm,0,5a99f342-395b-4d2d-8b1b-ba715882a710,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
59,2024-07-20,745478,Strikeout,strikeout,True,693304,621381,Nick Gonzales,Matt Strahm,0,2764ace8-1bfc-4f8e-b282-f9e5e282a6ba,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
60,2024-07-20,745478,Home Run,home_run,False,665833,621381,Oneil Cruz,Matt Strahm,1,d0ae3195-9175-4f59-885e-523a18d429cf,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
61,2024-07-20,745478,Single,single,False,663647,621381,Ke'Bryan Hayes,Matt Strahm,0,0a1c5c13-de03-4bab-bf7d-a9925ec46487,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
62,2024-07-20,745478,Strikeout,strikeout,True,572191,621381,Michael A. Taylor,Matt Strahm,0,0c8117cd-075a-4135-b883-ee735203bfe9,621381.0,mattstrahm,Strahm,Left,Matt Strahm,0.091,0.182,0.372,0.333,0.389,0.184,0.195,0.312,0.26,0.1,0.2,0.282,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.104,0.192,,4.44,-0.14,1.74,,88.0,,93.4,81.4,,,,,,,104.0,112.0,115.0,0.554,,1.87,,93.4,,,,,,,,,,,,,
63,2024-07-20,745478,Strikeout,strikeout,True,607208,670280,Trea Turner,David Bednar,0,c5eb97e6-16c1-4b24-9f0a-4495f19b2560,670280.0,davidbednar,Bednar,Right,David Bednar,,,,,,,0.256,0.439,0.244,,,,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,94.0,100.0,146.0,105.0,115.0,0.597,0.207,0.22,1.61,97.0,77.0,0.0,0.0,0.167,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385
64,2024-07-20,745478,Home Run,home_run,False,547180,670280,Bryce Harper,David Bednar,0,089ffdb3-1125-4f39-84c3-666b3c4d5340,670280.0,davidbednar,Bednar,Right,David Bednar,,,,,,,0.256,0.439,0.244,,,,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,94.0,100.0,146.0,105.0,115.0,0.597,0.207,0.22,1.61,97.0,77.0,0.0,0.0,0.167,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385
65,2024-07-20,745478,Flyout,field_out,True,664761,670280,Alec Bohm,David Bednar,0,b7f0cfd3-a9b5-41e1-8db2-a73a143e3d66,670280.0,davidbednar,Bednar,Right,David Bednar,,,,,,,0.256,0.439,0.244,,,,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,94.0,100.0,146.0,105.0,115.0,0.597,0.207,0.22,1.61,97.0,77.0,0.0,0.0,0.167,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385
66,2024-07-20,745478,Groundout,field_out,True,592663,670280,J.T. Realmuto,David Bednar,0,8ff57f57-fc54-4161-9281-4f76f14dd48f,670280.0,davidbednar,Bednar,Right,David Bednar,,,,,,,0.256,0.439,0.244,,,,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,94.0,100.0,146.0,105.0,115.0,0.597,0.207,0.22,1.61,97.0,77.0,0.0,0.0,0.167,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385
