,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
37,2024-04-12,747055,Home Run,home_run,False,642715,669169,Willy Adames,Jonathan Heasley,1,a458f2c0-b862-4b32-aa3a-8a8ff0be2ea9,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
38,2024-04-12,747055,Single,single,False,686217,669169,Sal Frelick,Jonathan Heasley,0,df18e151-7169-40df-ae84-05f4d5f2c26b,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
39,2024-04-12,747055,Grounded Into DP,grounded_into_double_play,True,656555,669169,Rhys Hoskins,Jonathan Heasley,1,39a7b0f9-ae3a-4238-b89f-004e22b77fc2,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
40,2024-04-12,747055,Field Error,field_error,False,596142,669169,Gary Sánchez,Jonathan Heasley,1,55bf0ff7-06a6-49ef-9bb3-eef20213ca9e,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
41,2024-04-12,747055,Groundout,field_out,True,655316,669169,Andruw Monasterio,Jonathan Heasley,0,d3586f44-b490-4cdb-b11a-2f522dddc584,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
42,2024-04-12,747055,Strikeout,strikeout,True,702616,642547,Jackson Holliday,Freddy Peralta,0,11bec3d5-f444-4ae8-824f-dddff807caa6,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
43,2024-04-12,747055,Single,single,False,543510,642547,James McCann,Freddy Peralta,0,0f471f2e-b2e2-4a24-8656-2614e999a163,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
44,2024-04-12,747055,Pop Out,field_out,True,683002,642547,Gunnar Henderson,Freddy Peralta,0,a250fd92-af1a-4eb8-b453-2fb51e395b25,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
45,2024-04-12,747055,Lineout,field_out,True,681297,642547,Colton Cowser,Freddy Peralta,0,0d736518-a139-404a-bf07-c7800f43e292,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
46,2024-04-12,747055,Single,single,False,687401,669169,Joey Ortiz,Jonathan Heasley,0,374e06e3-38d9-4fc2-a92b-b4db626bc1c2,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
47,2024-04-12,747055,Strikeout,strikeout,True,694192,669169,Jackson Chourio,Jonathan Heasley,0,6b2cb369-1a6d-42d9-a5d0-d0b1ba169cbf,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
48,2024-04-12,747055,Home Run,home_run,False,661388,669169,William Contreras,Jonathan Heasley,1,80594ecb-781a-49cc-9900-4990a758c6f7,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
49,2024-04-12,747055,Strikeout,strikeout,True,663368,669169,Blake Perkins,Jonathan Heasley,0,f61fd233-a5d6-4ad0-b64a-a9bc3ae5e456,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
50,2024-04-12,747055,Single,single,False,642715,669169,Willy Adames,Jonathan Heasley,0,7ee87b06-98ce-46c4-8ba9-f83d029b8399,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
51,2024-04-12,747055,Single,single,False,686217,669169,Sal Frelick,Jonathan Heasley,1,ef359cf4-c792-442f-bbea-ccf9ed0f993e,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
52,2024-04-12,747055,Groundout,field_out,True,656555,669169,Rhys Hoskins,Jonathan Heasley,0,ba6fdb4c-f06d-446c-8451-af07b54ee437,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.3,0.0,,,,0.2,0.2,0.25,,,,0.5,0.5,0.25,,,,,,,,,
53,2024-04-12,747055,Lineout,field_out,True,623993,642547,Anthony Santander,Freddy Peralta,0,cc2dc271-a97a-4275-b9bf-dbf211caab3b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
54,2024-04-12,747055,Groundout,field_out,True,656811,642547,Ryan O'Hearn,Freddy Peralta,0,d448635c-17d9-4c64-a681-ffd66f89de6a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
55,2024-04-12,747055,Strikeout,strikeout,True,656775,642547,Cedric Mullins,Freddy Peralta,0,505ab795-2cd7-410d-8256-bbd35986c476,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,0.536,,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,,88.0,81.1,77.3,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,0.194,0.337,0.393,,,,,,,,,
56,2024-04-12,747055,Flyout,field_out,True,596142,622253,Gary Sánchez,Dillon Tate,0,85b227b3-70f4-4b03-a559-582baa759a61,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
57,2024-04-12,747055,Flyout,field_out,True,655316,622253,Andruw Monasterio,Dillon Tate,0,eabc3f2b-6ba3-467d-9be7-91c7fbd71565,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
58,2024-04-12,747055,Pop Out,field_out,True,687401,622253,Joey Ortiz,Dillon Tate,0,aac8f733-5de7-4c93-a530-3b2b4900e60a,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
59,2024-04-12,747055,Lineout,field_out,True,676059,656266,Jordan Westburg,J.B. Bukauskas,0,f479e017-3c83-471b-b6f7-eda5c3c792a7,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,,,,,,,101.0,94.0,97.0,,,,,,0.511,,,,,3.38,,,,,,84.6,,,,,,,,,,,,,,0.0,0.0,0.579,85.0,105.0,101.0,0.489,0.99,93.4,0.273,0.545,0.19
60,2024-04-12,747055,Groundout,field_out,True,669720,656266,Austin Hays,J.B. Bukauskas,0,5300ab91-e44b-4358-99f8-d70e24653596,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,,,,,,,101.0,94.0,97.0,,,,,,0.511,,,,,3.38,,,,,,84.6,,,,,,,,,,,,,,0.0,0.0,0.579,85.0,105.0,101.0,0.489,0.99,93.4,0.273,0.545,0.19
61,2024-04-12,747055,Strikeout,strikeout,True,702616,656266,Jackson Holliday,J.B. Bukauskas,0,2c029dfe-03ed-4b0a-8451-d7747dc00dec,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,,,,,,,101.0,94.0,97.0,,,,,,0.511,,,,,3.38,,,,,,84.6,,,,,,,,,,,,,,0.0,0.0,0.579,85.0,105.0,101.0,0.489,0.99,93.4,0.273,0.545,0.19
62,2024-04-12,747055,Flyout,field_out,True,694192,622253,Jackson Chourio,Dillon Tate,0,9cbe9b88-aece-41c2-8b56-2b08985ad78e,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
63,2024-04-12,747055,Flyout,field_out,True,661388,622253,William Contreras,Dillon Tate,0,3a7913ed-a048-4afb-8d4c-3d6b5d90ab65,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
64,2024-04-12,747055,Walk,walk,False,663368,622253,Blake Perkins,Dillon Tate,0,0727cee5-ccb1-4871-a556-4f8fd723be32,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
65,2024-04-12,747055,Strikeout,strikeout,True,642715,622253,Willy Adames,Dillon Tate,0,39c7d1ae-9ec6-4662-adb4-6cbfe15803e7,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,129.0,94.0,102.0,,,,0.002,,0.319,,0.119,-3.42,,0.18,,-2.74,94.0,,83.9,79.4,,,,,0.278,0.389,0.278,,,,,,,0.194,0.226,0.387,88.0,99.0,95.0,0.56,0.02,92.6,0.318,0.435,0.062
66,2024-04-12,747055,Groundout,field_out,True,543510,600986,James McCann,Thyago Vieira,0,59f04f04-24c4-4a91-8e00-502a0b353a3d,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
67,2024-04-12,747055,Strikeout,strikeout,True,683002,600986,Gunnar Henderson,Thyago Vieira,0,78cbb78f-aed8-4440-be64-4c36be8599f5,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
68,2024-04-12,747055,Walk,walk,False,681297,600986,Colton Cowser,Thyago Vieira,0,2248b0d2-3bbf-4e46-b7c4-25a50ee2d0b6,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
69,2024-04-12,747055,Single,single,False,602104,600986,Ramón Urías,Thyago Vieira,1,5c9dc364-8bd3-41f1-8525-db59999b5fbb,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
70,2024-04-12,747055,Groundout,field_out,True,656811,600986,Ryan O'Hearn,Thyago Vieira,0,e16fb32f-32de-4cb4-b050-b38e5dbe80c0,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
71,2024-04-12,747055,Walk,walk,False,686217,657097,Sal Frelick,Jacob Webb,0,b103b6c2-098b-44c7-8d09-52ce00675519,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
72,2024-04-12,747055,Flyout,field_out,True,656555,657097,Rhys Hoskins,Jacob Webb,0,13f1bb52-8a08-4821-8bb0-2c887a53d6ea,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
73,2024-04-12,747055,Single,single,False,596142,657097,Gary Sánchez,Jacob Webb,1,ec160b32-4d84-4099-8520-5126c2707903,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
74,2024-04-12,747055,Forceout,force_out,True,655316,657097,Andruw Monasterio,Jacob Webb,1,c2caaeb2-b74c-4586-b653-b715c88de585,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
75,2024-04-12,747055,Single,single,False,687401,657097,Joey Ortiz,Jacob Webb,1,3af8a7bb-ce8a-41e0-a510-fb4eb1f2df3f,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
76,2024-04-12,747055,Flyout,field_out,True,694192,657097,Jackson Chourio,Jacob Webb,0,69f1a09b-6993-435d-825d-150a2dc45119,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,108.0,99.0,100.0,109.0,101.0,108.0,,,,0.454,,0.281,,0.265,0.15,,1.42,,2.39,93.5,,84.4,82.6,,0.182,0.333,0.248,0.111,0.178,0.392,,,,,,,0.209,0.256,0.205,,,,,,,,,
77,2024-04-12,747055,Lineout,field_out,True,622761,600986,Jorge Mateo,Thyago Vieira,0,4bb87ac6-1523-43fe-bd62-635c119a231f,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
78,2024-04-12,747055,Strikeout,strikeout,True,676059,600986,Jordan Westburg,Thyago Vieira,0,bbee4f9a-d8de-4e9b-aaa8-af9223e0b028,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
79,2024-04-12,747055,Groundout,field_out,True,669720,600986,Austin Hays,Thyago Vieira,0,355847b8-4bb9-41be-ae4e-19e66fd8309d,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,118.0,89.0,93.0,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,,,,,,,0.229,0.542,0.321,93.0,96.0,93.0,0.404,-0.05,97.1,0.281,0.386,0.172
