,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
32,2024-04-21,747133,Groundout,field_out,True,606115,547179,Orlando Arcia,Michael Lorenzen,0,727f9b71-bb70-4240-983e-259e343309ce,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
33,2024-04-21,747133,Walk,walk,False,672284,547179,Jarred Kelenic,Michael Lorenzen,0,4e84a097-845c-415f-bf10-e02969aede6f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
34,2024-04-21,747133,Strikeout,strikeout,True,644433,547179,Chadwick Tromp,Michael Lorenzen,0,4ed9daec-f7af-4186-bc8b-cdce8df538bc,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
35,2024-04-21,747133,Flyout,field_out,True,543760,670241,Marcus Semien,Darius Vines,0,d77ec307-1bfc-4295-b137-ce27dad1ac9c,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,0.375,0.125,0.116,0.06,0.323,-3.84,-3.97,2.06,2.08,-1.47,90.9,83.6,81.5,82.8,78.4,0.4,0.7,0.024,0.2,0.55,0.175,0.5,0.5,0.571,0.25,0.25,0.647,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-21,747133,Flyout,field_out,True,608369,670241,Corey Seager,Darius Vines,0,18e57e79-13d3-4ef6-b3ef-c54b8c629e31,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,0.375,0.125,0.116,0.06,0.323,-3.84,-3.97,2.06,2.08,-1.47,90.9,83.6,81.5,82.8,78.4,0.4,0.7,0.024,0.2,0.55,0.175,0.5,0.5,0.571,0.25,0.25,0.647,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-21,747133,Pop Out,field_out,True,694497,670241,Evan Carter,Darius Vines,0,4e03b639-d177-468a-b361-26e352ac20b3,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,0.375,0.125,0.116,0.06,0.323,-3.84,-3.97,2.06,2.08,-1.47,90.9,83.6,81.5,82.8,78.4,0.4,0.7,0.024,0.2,0.55,0.175,0.5,0.5,0.571,0.25,0.25,0.647,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-04-21,747133,Lineout,field_out,True,641645,547179,Luis Guillorme,Michael Lorenzen,0,139907ea-c585-499b-b933-205280a9d5ce,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
39,2024-04-21,747133,Lineout,field_out,True,660670,547179,Ronald Acuña Jr.,Michael Lorenzen,0,5fc31295-cd4e-4945-98fd-896a29d547e0,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
40,2024-04-21,747133,Flyout,field_out,True,671739,547179,Michael Harris II,Michael Lorenzen,0,7cf6cca1-92a3-4d50-90c9-65b5810cd5a4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
41,2024-04-21,747133,Double,double,False,666969,670241,Adolis García,Darius Vines,0,f97ce8d0-9494-4d1c-9510-be6f3f107cd5,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,88.0,107.0,102.0,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,0.375,0.125,0.116,0.06,0.323,-3.84,-3.97,2.06,2.08,-1.47,90.9,83.6,81.5,82.8,78.4,0.4,0.7,0.024,0.2,0.55,0.175,0.5,0.5,0.571,0.25,0.25,0.647,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-21,747133,Strikeout,strikeout,True,663993,669276,Nathaniel Lowe,Dylan Lee,0,72d979c3-66dd-431a-9344-09af7542fc81,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-21,747133,Flyout,field_out,True,669701,669276,Josh Smith,Dylan Lee,1,43e1322e-fdb4-4bc5-aeeb-6ac7039d9b98,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-21,747133,Pop Out,field_out,True,663586,547179,Austin Riley,Michael Lorenzen,0,6116a713-80f4-430a-a55c-c087d35bba7d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
45,2024-04-21,747133,Strikeout,strikeout,True,621566,547179,Matt Olson,Michael Lorenzen,0,5e474aea-c600-4c07-8c77-369de48c7d85,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
46,2024-04-21,747133,Walk,walk,False,542303,547179,Marcell Ozuna,Michael Lorenzen,0,005e01bd-995c-4ee0-8ff2-367d160120e6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
47,2024-04-21,747133,Groundout,field_out,True,606115,547179,Orlando Arcia,Michael Lorenzen,0,f9a4feb2-96be-4b57-a0b8-5c4e2b1a9299,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,94.0,94.0,93.0,0.27,0.111,0.145,0.072,0.197,0.95,1.38,-1.69,0.92,1.61,94.0,90.2,84.7,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.175,0.425,0.241,0.077,0.308,0.172,0.111,0.111,0.367,83.0,102.0,95.0,0.205,-0.46,93.8,0.302,0.465,0.055,,,,,,,,,,,,,,,
48,2024-04-21,747133,Single,single,False,694671,669276,Wyatt Langford,Dylan Lee,0,a39c89ef-9fd8-465f-8b79-b26577b566ce,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-21,747133,Lineout,field_out,True,668800,669276,Andrew Knizner,Dylan Lee,0,6fe46624-0613-4d48-8b0e-8aa1cec5e0be,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-21,747133,Walk,walk,False,665750,669276,Leody Taveras,Dylan Lee,1,3eb59c64-dacd-445e-bb85-ad829a222caf,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-21,747133,Single,single,False,543760,669276,Marcus Semien,Dylan Lee,1,0be1d93d-c856-4cbf-81ef-6cef8bbd6e31,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-04-21,747133,Strikeout,strikeout,True,608369,669276,Corey Seager,Dylan Lee,0,b8d52b9d-c024-4dd6-a1c4-5fbcc12914d9,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,0.357,,0.509,,0.135,-0.52,,1.92,,1.55,92.1,,85.6,84.0,,0.319,0.574,0.124,0.227,0.227,0.39,,,,0.164,0.239,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-04-21,747133,Groundout,field_out,True,672284,502085,Jarred Kelenic,David Robertson,0,350f4d3e-3f23-4e58-8bab-f396356bea9b,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
54,2024-04-21,747133,Flyout,field_out,True,644433,502085,Chadwick Tromp,David Robertson,0,e72aaf9a-3b90-4a2d-a12f-a96f422aa32e,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
55,2024-04-21,747133,Lineout,field_out,True,641645,502085,Luis Guillorme,David Robertson,0,1739c4f3-8c1c-46e0-ac24-c624e46a3aee,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
56,2024-04-21,747133,Single,single,False,694497,554431,Evan Carter,Tyler Matzek,0,50a3182f-6cff-461a-8a06-93e0f42b5f57,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,0.67,0.006,0.324,,,-3.94,-3.42,-0.07,,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-21,747133,Home Run,home_run,False,666969,554431,Adolis García,Tyler Matzek,1,7580b186-7f42-4659-9e88-aeea63151a64,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,0.67,0.006,0.324,,,-3.94,-3.42,-0.07,,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-21,747133,Strikeout,strikeout,True,663993,554431,Nathaniel Lowe,Tyler Matzek,0,c90027a4-cf38-4c9e-ab01-39a3e33cf507,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,0.67,0.006,0.324,,,-3.94,-3.42,-0.07,,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-21,747133,Flyout,field_out,True,669701,554431,Josh Smith,Tyler Matzek,0,e3e0c264-ac34-4c39-bed4-4773d58f97dc,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,0.67,0.006,0.324,,,-3.94,-3.42,-0.07,,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-04-21,747133,Groundout,field_out,True,694671,554431,Wyatt Langford,Tyler Matzek,0,28ca1309-54de-4eb1-ab9b-bdf52e91c18a,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,0.67,0.006,0.324,,,-3.94,-3.42,-0.07,,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-04-21,747133,Single,single,False,660670,502085,Ronald Acuña Jr.,David Robertson,0,eb3d544a-f779-4cad-8141-0f13d6fac4bb,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
62,2024-04-21,747133,Field Error,field_error,False,671739,502085,Michael Harris II,David Robertson,1,79f790ee-7c71-4702-9352-5d5d827599d2,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
63,2024-04-21,747133,Single,single,False,663586,502085,Austin Riley,David Robertson,1,0f151287-f582-43f7-81a6-3afe41cbf80e,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
64,2024-04-21,747133,Strikeout,strikeout,True,621566,502085,Matt Olson,David Robertson,0,5fb829f7-ad24-4264-b856-9e79063ad5bb,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
65,2024-04-21,747133,Pop Out,field_out,True,542303,502085,Marcell Ozuna,David Robertson,0,bd30c6e8-6dc3-4c92-a016-e24a56ae01df,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.137,0.205,0.346,0.333,0.833,0.071,0.233,0.283,0.267,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
66,2024-04-21,747133,Strikeout,strikeout,True,606115,489446,Orlando Arcia,Kirby Yates,0,0d6c493f-e1c9-4c0c-a944-2c33f775762c,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,,2.73,,0.4,,,93.1,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34
