,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
35,2024-09-06,746104,Flyout,field_out,True,680757,689017,Steven Kwan,Landon Knack,0,39f3ce3b-2231-49d3-9be1-52d11e71ba75,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-06,746104,Home Run,home_run,False,665926,689017,Andrés Giménez,Landon Knack,1,21e073d1-d9fa-4b0a-8d48-87816ba3c2fa,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-06,746104,Flyout,field_out,True,608070,689017,José Ramírez,Landon Knack,0,7494ea43-54b3-4628-a6cd-5d8ff3ce7905,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-06,746104,Flyout,field_out,True,647304,689017,Josh Naylor,Landon Knack,0,3b70d304-5f35-4b65-8ebd-c66e10ddd2fe,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.46,54.0,98.0,104.0,99.0,0.772,8.67,2.17,6.5,1.67,0.64,0.195,0.523,0.168,0.349,0.416,73.0,91.0,91.0,80.0,90.0,89.0,114.0,99.0,101.0,121.0,108.0,106.0,0.45,0.235,0.151,0.164,-0.02,1.42,1.07,0.94,93.2,84.0,84.9,79.2,0.227,0.534,0.21,0.189,0.321,0.27,0.139,0.278,0.259,0.19,0.19,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-06,746104,Groundout,field_out,True,571771,571510,Enrique Hernández,Matthew Boyd,0,b402cd85-2952-4d38-85b9-c4b62c0d90b2,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
40,2024-09-06,746104,Home Run,home_run,False,660271,571510,Shohei Ohtani,Matthew Boyd,0,ade20063-b29b-400a-9cd0-cecb41bd591d,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
41,2024-09-06,746104,Flyout,field_out,True,605141,571510,Mookie Betts,Matthew Boyd,0,b770e441-8e30-44a4-8f4c-956051cbeaf3,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
42,2024-09-06,746104,Single,single,False,518692,571510,Freddie Freeman,Matthew Boyd,0,a7e4efd3-c900-41f8-8d19-6bb592f85732,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
43,2024-09-06,746104,Strikeout,strikeout,True,621035,571510,Chris Taylor,Matthew Boyd,0,988d52e1-e98d-44d7-ab66-e27b99e97281,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.2,3.01,28.2,102.0,74.0,95.0,0.712,8.16,1.57,5.34,0.94,0.67,0.316,0.303,0.171,0.329,0.417,81.0,106.0,99.0,81.0,90.0,91.0,64.0,101.0,92.0,75.0,98.0,97.0,0.336,0.206,0.059,0.258,3.16,2.22,1.81,0.23,92.0,81.2,79.4,74.1,0.087,0.087,0.262,0.13,0.217,0.425,0.214,0.393,0.339,0.167,0.167,0.556,80.0,106.0,94.0,0.14,0.16,91.8,0.238,0.571,0.081,,,,,,,,,,,,,,,,,,,,,
44,2024-09-06,746104,Double,double,False,657041,543339,Lane Thomas,Daniel Hudson,0,1b08fe8b-997d-423e-aa74-242d46d4708e,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.44,3.7,55.1,101.0,102.0,101.0,0.704,8.62,2.28,6.18,1.14,0.77,0.236,0.399,0.128,0.318,0.42,81.0,94.0,100.0,,,,112.0,102.0,101.0,94.0,101.0,100.0,0.509,0.402,,0.04,1.38,1.01,,0.46,95.2,88.8,88.1,,0.208,0.385,0.27,0.136,0.273,0.438,,,,,,,80.0,104.0,107.0,0.049,-3.01,95.3,0.429,0.5,0.125,,,,,,,,,,,,,,,,,,,,,
45,2024-09-06,746104,Flyout,field_out,True,700932,543339,Kyle Manzardo,Daniel Hudson,1,0982323f-8dd6-4274-b9ec-813732a4bc19,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.44,3.7,55.1,101.0,102.0,101.0,0.704,8.62,2.28,6.18,1.14,0.77,0.236,0.399,0.128,0.318,0.42,81.0,94.0,100.0,,,,112.0,102.0,101.0,94.0,101.0,100.0,0.509,0.402,,0.04,1.38,1.01,,0.46,95.2,88.8,88.1,,0.208,0.385,0.27,0.136,0.273,0.438,,,,,,,80.0,104.0,107.0,0.049,-3.01,95.3,0.429,0.5,0.125,,,,,,,,,,,,,,,,,,,,,
46,2024-09-06,746104,Groundout,field_out,True,678877,543339,Jhonkensy Noel,Daniel Hudson,0,21d938d3-0764-48fa-a6e9-d4be61dc5a59,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.44,3.7,55.1,101.0,102.0,101.0,0.704,8.62,2.28,6.18,1.14,0.77,0.236,0.399,0.128,0.318,0.42,81.0,94.0,100.0,,,,112.0,102.0,101.0,94.0,101.0,100.0,0.509,0.402,,0.04,1.38,1.01,,0.46,95.2,88.8,88.1,,0.208,0.385,0.27,0.136,0.273,0.438,,,,,,,80.0,104.0,107.0,0.049,-3.01,95.3,0.429,0.5,0.125,,,,,,,,,,,,,,,,,,,,,
47,2024-09-06,746104,Groundout,field_out,True,669257,671922,Will Smith,Cade Smith,0,2a27245d-4390-4039-8532-8fc178e9488e,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,,,,112.0,109.0,110.0,125.0,94.0,100.0,0.683,0.105,,,2.63,-1.57,,,96.0,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
48,2024-09-06,746104,Flyout,field_out,True,669242,671922,Tommy Edman,Cade Smith,0,96977694-7654-4441-8894-c86f7513fa37,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,,,,112.0,109.0,110.0,125.0,94.0,100.0,0.683,0.105,,,2.63,-1.57,,,96.0,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
49,2024-09-06,746104,Single,single,False,500743,671922,Miguel Rojas,Cade Smith,0,cd235581-37e5-4388-8d7c-edce38e7ae86,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,,,,112.0,109.0,110.0,125.0,94.0,100.0,0.683,0.105,,,2.63,-1.57,,,96.0,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
50,2024-09-06,746104,Strikeout,strikeout,True,666158,671922,Gavin Lux,Cade Smith,0,34d9ff1b-986b-4756-9286-38dd61476c45,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,,,,112.0,109.0,110.0,125.0,94.0,100.0,0.683,0.105,,,2.63,-1.57,,,96.0,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
51,2024-09-06,746104,Pop Out,field_out,True,666310,607455,Bo Naylor,Anthony Banda,0,c5d46157-59e6-488e-9f89-cc90662f8c0f,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
52,2024-09-06,746104,Home Run,home_run,False,677587,607455,Brayan Rocchio,Anthony Banda,0,79e33618-5657-4050-aaf9-acb33676c6d8,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
53,2024-09-06,746104,Walk,walk,False,680757,607455,Steven Kwan,Anthony Banda,0,e934109c-0dd9-42cf-96a2-918c368c5f01,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
54,2024-09-06,746104,Groundout,field_out,True,665926,607455,Andrés Giménez,Anthony Banda,1,43e64438-eba8-43cf-8e54-feef97e49b9e,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
55,2024-09-06,746104,Intent Walk,intent_walk,False,608070,607455,José Ramírez,Anthony Banda,0,07461046-0566-1033-000c-f08cd117d70a,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
56,2024-09-06,746104,Strikeout,strikeout,True,647304,607455,Josh Naylor,Anthony Banda,0,30d456ce-952a-4946-ac26-24e1bfe9781e,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.23,3.44,47.1,101.0,94.0,100.0,0.709,9.51,3.42,8.37,0.95,1.29,0.28,0.356,0.182,0.356,0.437,71.0,104.0,102.0,,,,91.0,101.0,96.0,109.0,98.0,103.0,0.347,0.279,0.007,0.127,-0.01,1.25,1.47,-1.52,96.1,90.0,85.7,82.2,0.238,0.429,0.224,0.163,0.265,0.533,0.364,0.5,0.392,,,,89.0,103.0,101.0,0.239,1.4,96.1,0.295,0.318,0.118,,,,,,,,,,,,,57.0,104.0,92.0,0.001,-1.99,83.2,,,
57,2024-09-06,746104,Flyout,field_out,True,571970,683769,Max Muncy,Hunter Gaddis,0,c047adc4-6374-484d-8fec-355e803d02f2,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,,,,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,,0.164,1.29,2.64,,1.79,95.4,80.3,88.9,,0.214,0.405,0.182,0.151,0.236,0.3,0.061,0.091,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-09-06,746104,Single,single,False,660271,683769,Shohei Ohtani,Hunter Gaddis,0,c0794105-9068-42bc-93d4-2a33d5510ddc,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,,,,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,,0.164,1.29,2.64,,1.79,95.4,80.3,88.9,,0.214,0.405,0.182,0.151,0.236,0.3,0.061,0.091,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-09-06,746104,Double,double,False,605141,683769,Mookie Betts,Hunter Gaddis,1,6864be27-5817-4084-ac90-4946eeacb901,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,,,,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,,0.164,1.29,2.64,,1.79,95.4,80.3,88.9,,0.214,0.405,0.182,0.151,0.236,0.3,0.061,0.091,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-09-06,746104,Intent Walk,intent_walk,False,518692,683769,Freddie Freeman,Hunter Gaddis,0,07461046-0616-1033-000c-f08cd117d70a,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,,,,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,,0.164,1.29,2.64,,1.79,95.4,80.3,88.9,,0.214,0.405,0.182,0.151,0.236,0.3,0.061,0.091,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-09-06,746104,Grounded Into DP,grounded_into_double_play,True,621035,683769,Chris Taylor,Hunter Gaddis,1,3e2087fb-5dd8-4bf5-a5f8-374563107c77,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,,,,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,,0.164,1.29,2.64,,1.79,95.4,80.3,88.9,,0.214,0.405,0.182,0.151,0.236,0.3,0.061,0.091,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-09-06,746104,Flyout,field_out,True,657041,518489,Lane Thomas,Ryan Brasier,0,4d32ab78-7109-41c7-b586-941f30305195,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.22,3.34,22.1,107.0,96.0,105.0,0.82,6.45,1.21,6.45,1.21,0.96,0.258,0.409,0.152,0.303,0.477,,,,,,,96.0,109.0,103.0,105.0,110.0,113.0,0.269,0.412,,,4.76,-1.8,,,94.5,,85.2,,0.111,0.111,0.25,0.256,0.513,0.203,,,,,,,96.0,97.0,90.0,0.19,1.47,94.5,0.231,0.231,0.227,,,,,,,,,,,,,75.0,107.0,105.0,0.129,6.87,90.4,0.1,0.1,0.05
63,2024-09-06,746104,Strikeout,strikeout,True,700932,518489,Kyle Manzardo,Ryan Brasier,0,3a528164-5b02-45c2-8ca7-2970d6243e4e,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.22,3.34,22.1,107.0,96.0,105.0,0.82,6.45,1.21,6.45,1.21,0.96,0.258,0.409,0.152,0.303,0.477,,,,,,,96.0,109.0,103.0,105.0,110.0,113.0,0.269,0.412,,,4.76,-1.8,,,94.5,,85.2,,0.111,0.111,0.25,0.256,0.513,0.203,,,,,,,96.0,97.0,90.0,0.19,1.47,94.5,0.231,0.231,0.227,,,,,,,,,,,,,75.0,107.0,105.0,0.129,6.87,90.4,0.1,0.1,0.05
64,2024-09-06,746104,Groundout,field_out,True,678877,518489,Jhonkensy Noel,Ryan Brasier,0,d7874c39-9191-4d3a-b543-39e792ab8254,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.22,3.34,22.1,107.0,96.0,105.0,0.82,6.45,1.21,6.45,1.21,0.96,0.258,0.409,0.152,0.303,0.477,,,,,,,96.0,109.0,103.0,105.0,110.0,113.0,0.269,0.412,,,4.76,-1.8,,,94.5,,85.2,,0.111,0.111,0.25,0.256,0.513,0.203,,,,,,,96.0,97.0,90.0,0.19,1.47,94.5,0.231,0.231,0.227,,,,,,,,,,,,,75.0,107.0,105.0,0.129,6.87,90.4,0.1,0.1,0.05
65,2024-09-06,746104,Strikeout,strikeout,True,669257,661403,Will Smith,Emmanuel Clase,0,f5150c48-96b5-4f58-84b2-e332db81643d,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.68,2.51,66.1,106.0,146.0,114.0,0.765,7.87,1.09,4.88,0.27,2.78,0.253,0.362,0.172,0.224,0.451,,,,,,,301.0,121.0,130.0,142.0,113.0,127.0,0.002,0.195,,,0.8,2.65,,,100.2,,90.8,,,,,0.145,0.164,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,104.0,111.0,0.803,3.13,99.5,0.163,0.227,0.242
66,2024-09-06,746104,Groundout,field_out,True,669242,661403,Tommy Edman,Emmanuel Clase,0,21555027-88f1-442d-820d-da53eb065249,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.68,2.51,66.1,106.0,146.0,114.0,0.765,7.87,1.09,4.88,0.27,2.78,0.253,0.362,0.172,0.224,0.451,,,,,,,301.0,121.0,130.0,142.0,113.0,127.0,0.002,0.195,,,0.8,2.65,,,100.2,,90.8,,,,,0.145,0.164,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,104.0,111.0,0.803,3.13,99.5,0.163,0.227,0.242
67,2024-09-06,746104,Flyout,field_out,True,500743,661403,Miguel Rojas,Emmanuel Clase,0,4d8478cf-7608-43dc-84fc-3cbf945b8a2a,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.68,2.51,66.1,106.0,146.0,114.0,0.765,7.87,1.09,4.88,0.27,2.78,0.253,0.362,0.172,0.224,0.451,,,,,,,301.0,121.0,130.0,142.0,113.0,127.0,0.002,0.195,,,0.8,2.65,,,100.2,,90.8,,,,,0.145,0.164,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,104.0,111.0,0.803,3.13,99.5,0.163,0.227,0.242
