,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
35,2024-09-24,746743,Walk,walk,False,621493,686563,Taylor Ward,Jonathan Cannon,0,5c3d9641-ea24-4077-9267-0538e3b4b674,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,101.0,93.0,0.28,0.123,0.192,0.218,0.187,-1.13,0.39,0.44,-1.39,-0.22,94.3,90.2,85.7,93.3,81.9,0.287,0.449,0.128,0.248,0.394,0.269,0.255,0.489,0.282,0.263,0.45,0.191,0.25,0.411,0.252,,,,,,,,,,,,
36,2024-09-24,746743,Groundout,field_out,True,687263,686563,Zach Neto,Jonathan Cannon,1,f828e646-70e8-4f70-a846-52ea954b0cec,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,101.0,93.0,0.28,0.123,0.192,0.218,0.187,-1.13,0.39,0.44,-1.39,-0.22,94.3,90.2,85.7,93.3,81.9,0.287,0.449,0.128,0.248,0.394,0.269,0.255,0.489,0.282,0.263,0.45,0.191,0.25,0.411,0.252,,,,,,,,,,,,
37,2024-09-24,746743,Strikeout,strikeout,True,694384,686563,Nolan Schanuel,Jonathan Cannon,0,e446e673-4174-4ea0-a0c6-913cd46770d7,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,101.0,93.0,0.28,0.123,0.192,0.218,0.187,-1.13,0.39,0.44,-1.39,-0.22,94.3,90.2,85.7,93.3,81.9,0.287,0.449,0.128,0.248,0.394,0.269,0.255,0.489,0.282,0.263,0.45,0.191,0.25,0.411,0.252,,,,,,,,,,,,
38,2024-09-24,746743,Lineout,field_out,True,676070,686799,Jacob Amaya,Jack Kochanowicz,0,e69870ff-fd97-443e-8c5c-2547911fcd7c,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
39,2024-09-24,746743,Groundout,field_out,True,670032,686799,Nicky Lopez,Jack Kochanowicz,0,c8a83fc0-1025-4a9c-a23b-9f42186250e7,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
40,2024-09-24,746743,Strikeout,strikeout,True,673357,686799,Luis Robert Jr.,Jack Kochanowicz,0,0b2b747a-bcc8-4775-b535-1583be988b03,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
41,2024-09-24,746743,Walk,walk,False,607680,681402,Kevin Pillar,Gus Varland,0,08f7141c-288e-479a-ae0f-a2ee30783612,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,,,,0.033,0.534,,0.382,0.051,1.14,,7.04,-2.73,-1.07,95.3,,89.7,95.2,88.7,0.0,0.0,0.2,0.2,0.2,0.167,,,,,,,0.267,0.333,0.228,,,,,,,,,,0.327,0.519,0.275
42,2024-09-24,746743,Flyout,field_out,True,681351,681402,Logan O'Hoppe,Gus Varland,0,37bad5b2-52f3-4d98-9e92-501654d6458e,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,,,,0.033,0.534,,0.382,0.051,1.14,,7.04,-2.73,-1.07,95.3,,89.7,95.2,88.7,0.0,0.0,0.2,0.2,0.2,0.167,,,,,,,0.267,0.333,0.228,,,,,,,,,,0.327,0.519,0.275
43,2024-09-24,746743,Strikeout,strikeout,True,666160,681402,Mickey Moniak,Gus Varland,0,09c1f4b4-252c-42fe-9133-bd5ebe7dc478,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,,,,0.033,0.534,,0.382,0.051,1.14,,7.04,-2.73,-1.07,95.3,,89.7,95.2,88.7,0.0,0.0,0.2,0.2,0.2,0.167,,,,,,,0.267,0.333,0.228,,,,,,,,,,0.327,0.519,0.275
44,2024-09-24,746743,Double,double,False,676572,681402,Eric Wagaman,Gus Varland,1,3eafbe5b-feec-4f4d-8233-2fe09b8ecd5a,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,,,,0.033,0.534,,0.382,0.051,1.14,,7.04,-2.73,-1.07,95.3,,89.7,95.2,88.7,0.0,0.0,0.2,0.2,0.2,0.167,,,,,,,0.267,0.333,0.228,,,,,,,,,,0.327,0.519,0.275
45,2024-09-24,746743,Flyout,field_out,True,694359,681402,Niko Kavadas,Gus Varland,0,7eeebf09-1c67-4be0-86df-3b22061da8b1,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.42,3.67,26.1,103.0,117.0,109.0,0.759,9.23,2.73,10.25,0.68,0.97,0.266,0.418,0.076,0.241,0.468,67.0,81.0,75.0,123.0,103.0,111.0,102.0,95.0,93.0,114.0,104.0,113.0,,,,0.033,0.534,,0.382,0.051,1.14,,7.04,-2.73,-1.07,95.3,,89.7,95.2,88.7,0.0,0.0,0.2,0.2,0.2,0.167,,,,,,,0.267,0.333,0.228,,,,,,,,,,0.327,0.519,0.275
46,2024-09-24,746743,Lineout,field_out,True,643217,686799,Andrew Benintendi,Jack Kochanowicz,0,fd87386d-1acb-45ec-8f59-2bbd61a6715e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
47,2024-09-24,746743,Single,single,False,683734,686799,Andrew Vaughn,Jack Kochanowicz,0,831ba352-3996-4542-85c7-9e52293e9c5b,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
48,2024-09-24,746743,Grounded Into DP,grounded_into_double_play,True,657757,686799,Gavin Sheets,Jack Kochanowicz,1,af3db466-4715-453d-9da2-3cc5a5cec270,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,,0.89,,-3.35,96.3,,88.3,95.8,,0.286,0.411,0.121,0.333,0.444,0.067,,,,,,,0.167,0.5,0.364,111.0,95.0,106.0,0.184,-1.06,85.0,0.235,0.412,0.25,,,
49,2024-09-24,746743,Home Run,home_run,False,605346,672860,Jack López,Prelander Berroa,0,6e152ff4-7b2d-4f8d-b7c7-1e6743df5ece,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,3.32,2.3,19.0,89.0,122.0,98.0,0.675,12.32,6.16,7.11,0.95,0.9,0.233,0.419,0.14,0.163,0.353,,,,106.0,81.0,82.0,122.0,89.0,80.0,133.0,95.0,110.0,,,,0.029,0.405,,0.566,,-0.96,,-3.35,0.91,,97.7,,,97.1,87.7,0.333,0.667,0.0,,,,,,,,,,0.357,0.429,0.214,,,,,,,,,,0.173,0.327,0.434
50,2024-09-24,746743,Walk,walk,False,621493,672860,Taylor Ward,Prelander Berroa,0,4cfe18b4-f926-41fd-bd7e-25a4119654c8,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,3.32,2.3,19.0,89.0,122.0,98.0,0.675,12.32,6.16,7.11,0.95,0.9,0.233,0.419,0.14,0.163,0.353,,,,106.0,81.0,82.0,122.0,89.0,80.0,133.0,95.0,110.0,,,,0.029,0.405,,0.566,,-0.96,,-3.35,0.91,,97.7,,,97.1,87.7,0.333,0.667,0.0,,,,,,,,,,0.357,0.429,0.214,,,,,,,,,,0.173,0.327,0.434
51,2024-09-24,746743,Strikeout,strikeout,True,687263,672860,Zach Neto,Prelander Berroa,1,3d148ffa-0eb8-4af0-b6fd-bb0f540df374,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,3.32,2.3,19.0,89.0,122.0,98.0,0.675,12.32,6.16,7.11,0.95,0.9,0.233,0.419,0.14,0.163,0.353,,,,106.0,81.0,82.0,122.0,89.0,80.0,133.0,95.0,110.0,,,,0.029,0.405,,0.566,,-0.96,,-3.35,0.91,,97.7,,,97.1,87.7,0.333,0.667,0.0,,,,,,,,,,0.357,0.429,0.214,,,,,,,,,,0.173,0.327,0.434
52,2024-09-24,746743,Strikeout,strikeout,True,694384,672860,Nolan Schanuel,Prelander Berroa,0,24c362cd-b25d-49db-9883-c3fa99eae35b,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,3.32,2.3,19.0,89.0,122.0,98.0,0.675,12.32,6.16,7.11,0.95,0.9,0.233,0.419,0.14,0.163,0.353,,,,106.0,81.0,82.0,122.0,89.0,80.0,133.0,95.0,110.0,,,,0.029,0.405,,0.566,,-0.96,,-3.35,0.91,,97.7,,,97.1,87.7,0.333,0.667,0.0,,,,,,,,,,0.357,0.429,0.214,,,,,,,,,,0.173,0.327,0.434
53,2024-09-24,746743,Flyout,field_out,True,678246,519326,Miguel Vargas,Hunter Strickland,0,1199167d-dd7b-4d49-8607-7f831de25411,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.31,3.57,73.1,100.0,103.0,104.0,0.794,7.0,2.95,6.87,1.23,0.7,0.223,0.431,0.18,0.28,0.42,78.0,95.0,90.0,79.0,98.0,97.0,74.0,104.0,92.0,136.0,102.0,114.0,78.0,100.0,108.0,0.09,0.319,0.112,0.417,0.061,0.43,0.11,-1.34,1.38,2.27,94.2,85.3,88.1,92.6,83.6,0.375,0.667,0.176,0.095,0.095,0.29,,,,0.308,0.423,0.241,0.205,0.397,0.192,,,,,,,,,,0.179,0.342,0.254
54,2024-09-24,746743,Double,double,False,676113,519326,Zach DeLoach,Hunter Strickland,0,f2cfd880-d32b-452e-87bd-2ddfeeaadba8,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.31,3.57,73.1,100.0,103.0,104.0,0.794,7.0,2.95,6.87,1.23,0.7,0.223,0.431,0.18,0.28,0.42,78.0,95.0,90.0,79.0,98.0,97.0,74.0,104.0,92.0,136.0,102.0,114.0,78.0,100.0,108.0,0.09,0.319,0.112,0.417,0.061,0.43,0.11,-1.34,1.38,2.27,94.2,85.3,88.1,92.6,83.6,0.375,0.667,0.176,0.095,0.095,0.29,,,,0.308,0.423,0.241,0.205,0.397,0.192,,,,,,,,,,0.179,0.342,0.254
55,2024-09-24,746743,Double,double,False,682868,519326,Bryan Ramos,Hunter Strickland,1,51940627-f891-41bd-a913-15f32bf91add,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.31,3.57,73.1,100.0,103.0,104.0,0.794,7.0,2.95,6.87,1.23,0.7,0.223,0.431,0.18,0.28,0.42,78.0,95.0,90.0,79.0,98.0,97.0,74.0,104.0,92.0,136.0,102.0,114.0,78.0,100.0,108.0,0.09,0.319,0.112,0.417,0.061,0.43,0.11,-1.34,1.38,2.27,94.2,85.3,88.1,92.6,83.6,0.375,0.667,0.176,0.095,0.095,0.29,,,,0.308,0.423,0.241,0.205,0.397,0.192,,,,,,,,,,0.179,0.342,0.254
56,2024-09-24,746743,Walk,walk,False,672820,519326,Lenyn Sosa,Hunter Strickland,0,59d44fbf-7ae6-453b-9c8a-b3862820cd96,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.31,3.57,73.1,100.0,103.0,104.0,0.794,7.0,2.95,6.87,1.23,0.7,0.223,0.431,0.18,0.28,0.42,78.0,95.0,90.0,79.0,98.0,97.0,74.0,104.0,92.0,136.0,102.0,114.0,78.0,100.0,108.0,0.09,0.319,0.112,0.417,0.061,0.43,0.11,-1.34,1.38,2.27,94.2,85.3,88.1,92.6,83.6,0.375,0.667,0.176,0.095,0.095,0.29,,,,0.308,0.423,0.241,0.205,0.397,0.192,,,,,,,,,,0.179,0.342,0.254
57,2024-09-24,746743,Flyout,field_out,True,670032,656271,Nicky Lopez,Brock Burke,1,8d4591a5-c4c3-4e08-9fdd-214ef5cc8bd6,656271.0,brockburke,Burke,Left,Brock Burke,- - -,5.82,3.34,34.0,101.0,96.0,101.0,0.732,10.85,4.24,9.79,1.06,1.41,0.253,0.337,0.168,0.316,0.47,99.0,105.0,108.0,97.0,103.0,100.0,99.0,91.0,91.0,91.0,96.0,100.0,,,,0.047,0.525,,0.259,0.169,-1.89,,0.18,0.16,1.21,95.7,,88.9,93.9,87.0,0.375,0.5,0.267,0.25,0.281,0.414,,,,,,,0.284,0.612,0.215,,,,,,,,,,0.25,0.321,0.379
58,2024-09-24,746743,Field Error,field_error,False,673357,656271,Luis Robert Jr.,Brock Burke,1,4a2c0b3c-b98b-496f-8666-eced3bebb50f,656271.0,brockburke,Burke,Left,Brock Burke,- - -,5.82,3.34,34.0,101.0,96.0,101.0,0.732,10.85,4.24,9.79,1.06,1.41,0.253,0.337,0.168,0.316,0.47,99.0,105.0,108.0,97.0,103.0,100.0,99.0,91.0,91.0,91.0,96.0,100.0,,,,0.047,0.525,,0.259,0.169,-1.89,,0.18,0.16,1.21,95.7,,88.9,93.9,87.0,0.375,0.5,0.267,0.25,0.281,0.414,,,,,,,0.284,0.612,0.215,,,,,,,,,,0.25,0.321,0.379
59,2024-09-24,746743,Single,single,False,643217,656271,Andrew Benintendi,Brock Burke,1,8a6cbf50-eec5-466b-ac48-7434a8ece4e9,656271.0,brockburke,Burke,Left,Brock Burke,- - -,5.82,3.34,34.0,101.0,96.0,101.0,0.732,10.85,4.24,9.79,1.06,1.41,0.253,0.337,0.168,0.316,0.47,99.0,105.0,108.0,97.0,103.0,100.0,99.0,91.0,91.0,91.0,96.0,100.0,,,,0.047,0.525,,0.259,0.169,-1.89,,0.18,0.16,1.21,95.7,,88.9,93.9,87.0,0.375,0.5,0.267,0.25,0.281,0.414,,,,,,,0.284,0.612,0.215,,,,,,,,,,0.25,0.321,0.379
60,2024-09-24,746743,Forceout,force_out,True,683734,656271,Andrew Vaughn,Brock Burke,1,0838be14-11e9-4c9e-9382-981edbf5dd16,656271.0,brockburke,Burke,Left,Brock Burke,- - -,5.82,3.34,34.0,101.0,96.0,101.0,0.732,10.85,4.24,9.79,1.06,1.41,0.253,0.337,0.168,0.316,0.47,99.0,105.0,108.0,97.0,103.0,100.0,99.0,91.0,91.0,91.0,96.0,100.0,,,,0.047,0.525,,0.259,0.169,-1.89,,0.18,0.16,1.21,95.7,,88.9,93.9,87.0,0.375,0.5,0.267,0.25,0.281,0.414,,,,,,,0.284,0.612,0.215,,,,,,,,,,0.25,0.321,0.379
61,2024-09-24,746743,Strikeout,strikeout,True,607680,605121,Kevin Pillar,Justin Anderson,0,205aa463-6002-496c-9bef-83bb9700fa13,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.39,5.0,53.1,98.0,112.0,99.0,0.723,9.62,5.4,8.1,0.84,0.9,0.207,0.393,0.167,0.34,0.392,,,,104.0,97.0,95.0,99.0,96.0,91.0,127.0,98.0,104.0,74.0,106.0,102.0,0.145,0.325,0.076,0.454,,0.43,-1.43,-0.2,0.0,,96.0,92.4,,94.8,85.6,0.258,0.29,0.175,,,,,,,0.444,0.611,0.075,0.188,0.281,0.256,,,,,,,,,,0.217,0.37,0.41
62,2024-09-24,746743,Lineout,field_out,True,681351,605121,Logan O'Hoppe,Justin Anderson,0,74daed27-7b04-4b36-81b8-a1a72a918275,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.39,5.0,53.1,98.0,112.0,99.0,0.723,9.62,5.4,8.1,0.84,0.9,0.207,0.393,0.167,0.34,0.392,,,,104.0,97.0,95.0,99.0,96.0,91.0,127.0,98.0,104.0,74.0,106.0,102.0,0.145,0.325,0.076,0.454,,0.43,-1.43,-0.2,0.0,,96.0,92.4,,94.8,85.6,0.258,0.29,0.175,,,,,,,0.444,0.611,0.075,0.188,0.281,0.256,,,,,,,,,,0.217,0.37,0.41
63,2024-09-24,746743,Walk,walk,False,666160,605121,Mickey Moniak,Justin Anderson,0,b21322a9-a69f-4fdb-92f7-fd429eeeb0b6,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.39,5.0,53.1,98.0,112.0,99.0,0.723,9.62,5.4,8.1,0.84,0.9,0.207,0.393,0.167,0.34,0.392,,,,104.0,97.0,95.0,99.0,96.0,91.0,127.0,98.0,104.0,74.0,106.0,102.0,0.145,0.325,0.076,0.454,,0.43,-1.43,-0.2,0.0,,96.0,92.4,,94.8,85.6,0.258,0.29,0.175,,,,,,,0.444,0.611,0.075,0.188,0.281,0.256,,,,,,,,,,0.217,0.37,0.41
64,2024-09-24,746743,Groundout,field_out,True,676572,605121,Eric Wagaman,Justin Anderson,0,3f6b6adb-aec7-4b42-824d-26fb85be682d,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.39,5.0,53.1,98.0,112.0,99.0,0.723,9.62,5.4,8.1,0.84,0.9,0.207,0.393,0.167,0.34,0.392,,,,104.0,97.0,95.0,99.0,96.0,91.0,127.0,98.0,104.0,74.0,106.0,102.0,0.145,0.325,0.076,0.454,,0.43,-1.43,-0.2,0.0,,96.0,92.4,,94.8,85.6,0.258,0.29,0.175,,,,,,,0.444,0.611,0.075,0.188,0.281,0.256,,,,,,,,,,0.217,0.37,0.41
