,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-20,746984,Groundout,field_out,True,690993,669203,Colt Keith,Corbin Burnes,0,9875f827-c68c-4304-aeab-c9cf24c09c98,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-20,746984,Pop Out,field_out,True,679529,669203,Spencer Torkelson,Corbin Burnes,0,04fd00e7-b28f-47bd-a4f3-4a63d03affe6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-20,746984,Home Run,home_run,False,681297,672456,Colton Cowser,Keider Montero,0,ffd0d1b6-944e-4be7-b6e8-3bc1b91efae1,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
13,2024-09-20,746984,Groundout,field_out,True,691723,672456,Coby Mayo,Keider Montero,0,477e37da-9bcb-413a-ad91-c6cabc367080,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
14,2024-09-20,746984,Strikeout,strikeout,True,702616,672456,Jackson Holliday,Keider Montero,0,de074efc-f428-46d7-8ffd-85591cc2b318,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
15,2024-09-20,746984,Strikeout,strikeout,True,543510,672456,James McCann,Keider Montero,0,7bb38e86-f00c-4722-b4a5-a7b4723cd085,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
16,2024-09-20,746984,Flyout,field_out,True,656716,669203,Zach McKinstry,Corbin Burnes,0,46f3166e-a31e-4615-8c29-2dceac46190f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-20,746984,Single,single,False,700242,669203,Trey Sweeney,Corbin Burnes,0,81696c00-f7aa-418a-aa3e-1ccc35755f6b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-20,746984,Strikeout,strikeout,True,668670,669203,Jake Rogers,Corbin Burnes,0,8e13b250-7824-4483-be42-d13adc468598,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-20,746984,Walk,walk,False,678009,669203,Parker Meadows,Corbin Burnes,1,fa368c81-4d92-427b-9ecf-862d3720ff8f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-20,746984,Groundout,field_out,True,681481,669203,Kerry Carpenter,Corbin Burnes,0,dd4fe341-9474-4701-b9e8-fd002714edf3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-20,746984,Strikeout,strikeout,True,683002,672456,Gunnar Henderson,Keider Montero,0,74d698a9-4463-4c39-9296-077fb634cc9c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
22,2024-09-20,746984,Single,single,False,596103,672456,Austin Slater,Keider Montero,0,a080e8ec-064b-41ee-8287-d17be014f80f,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
23,2024-09-20,746984,Flyout,field_out,True,668939,672456,Adley Rutschman,Keider Montero,0,de4cf3c9-a050-42a3-9e53-09a2160a7361,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
24,2024-09-20,746984,Walk,walk,False,623993,672456,Anthony Santander,Keider Montero,1,69576f51-68c1-4bec-8a86-b7ca726a639c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
25,2024-09-20,746984,Flyout,field_out,True,656896,672456,Emmanuel Rivera,Keider Montero,0,8b56a0da-b437-4d00-a75f-ef31eda8696b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
26,2024-09-20,746984,Flyout,field_out,True,663837,669203,Matt Vierling,Corbin Burnes,0,f3459b74-0d37-4fd1-8588-10f6f0fd687d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-20,746984,Strikeout,strikeout,True,682985,669203,Riley Greene,Corbin Burnes,0,67070900-61df-495d-ad21-71a56c65bc43,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-20,746984,Flyout,field_out,True,690993,669203,Colt Keith,Corbin Burnes,0,b1b12fa3-360d-4351-b1bc-6fc49d6449a9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,109.0,101.0,106.0,105.0,95.0,88.0,133.0,105.0,121.0,123.0,105.0,107.0,0.079,0.448,0.146,0.216,0.111,1.14,-0.46,1.0,0.5,0.24,95.3,89.2,97.0,87.2,80.3,0.258,0.374,0.183,0.195,0.323,0.376,0.188,0.277,0.459,0.194,0.339,0.375,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-20,746984,Strikeout,strikeout,True,681297,672456,Colton Cowser,Keider Montero,0,1f9cf938-691c-4e21-b980-f99381196380,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
30,2024-09-20,746984,Single,single,False,691723,672456,Coby Mayo,Keider Montero,0,0cb0281a-809a-4543-8b04-9edf5f474f1f,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
31,2024-09-20,746984,Strikeout,strikeout,True,702616,672456,Jackson Holliday,Keider Montero,0,69e62afc-b217-4b04-8e34-1cee10e70829,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
32,2024-09-20,746984,Home Run,home_run,False,543510,672456,James McCann,Keider Montero,1,0aa5bda8-d092-4f4e-bf93-be147aca777a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,87.0,103.0,99.0,110.0,99.0,104.0,,,,0.073,,0.284,,0.106,,2.87,0.3,,-3.07,,85.9,94.2,83.6,,,,,0.275,0.627,0.22,0.226,0.396,0.262,0.333,0.545,0.338,0.238,0.238,0.022,91.0,101.0,97.0,0.42,0.23,94.7,0.27,0.475,0.18,,,,94.0,102.0,110.0,0.116,-2.86,78.7,,,,,,,,,
