,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
34,2024-09-11,746745,Walk,walk,False,682177,641582,Daniel Schneemann,Matt Foster,0,072ff2d3-c30a-4d76-9aa0-c8f2c71837b3,641582.0,mattfoster,Foster,Right,Matt Foster,CHW,2.7,7.85,6.2,96.0,93.0,95.0,0.857,5.4,6.75,6.75,1.35,0.5,0.286,0.238,0.048,0.476,0.389,112.0,108.0,123.0,99.0,96.0,85.0,77.0,85.0,79.0,103.0,107.0,104.0,,,,0.444,,0.315,0.083,0.157,1.7,,-1.01,-6.29,0.45,91.9,,82.1,83.7,78.7,0.125,0.5,0.133,0.2,0.4,0.1,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-11,746745,Walk,walk,False,595978,641582,Austin Hedges,Matt Foster,1,326e4b87-4d97-40d0-b85a-860eaef6f952,641582.0,mattfoster,Foster,Right,Matt Foster,CHW,2.7,7.85,6.2,96.0,93.0,95.0,0.857,5.4,6.75,6.75,1.35,0.5,0.286,0.238,0.048,0.476,0.389,112.0,108.0,123.0,99.0,96.0,85.0,77.0,85.0,79.0,103.0,107.0,104.0,,,,0.444,,0.315,0.083,0.157,1.7,,-1.01,-6.29,0.45,91.9,,82.1,83.7,78.7,0.125,0.5,0.133,0.2,0.4,0.1,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-11,746745,Lineout,field_out,True,680757,686642,Steven Kwan,Fraser Ellard,0,d6110598-a262-4f30-8976-e3724a456b36,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,,,,95.0,94.0,91.0,118.0,88.0,88.0,46.0,99.0,85.0,0.576,0.106,0.232,,0.006,1.0,-1.11,3.1,,0.76,95.2,91.6,89.7,85.9,,0.095,0.095,0.517,,,,0.154,0.385,0.25,0.429,0.429,0.182,,,,69.0,106.0,99.0,0.08,2.51,93.2,0.3,0.3,0.133,,,,,,,,,,,,
37,2024-09-11,746745,Strikeout,strikeout,True,665926,686642,Andrés Giménez,Fraser Ellard,1,4033372c-3d1f-4b1a-8147-cd08c2089572,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,,,,95.0,94.0,91.0,118.0,88.0,88.0,46.0,99.0,85.0,0.576,0.106,0.232,,0.006,1.0,-1.11,3.1,,0.76,95.2,91.6,89.7,85.9,,0.095,0.095,0.517,,,,0.154,0.385,0.25,0.429,0.429,0.182,,,,69.0,106.0,99.0,0.08,2.51,93.2,0.3,0.3,0.133,,,,,,,,,,,,
38,2024-09-11,746745,Walk,walk,False,676070,571510,Jacob Amaya,Matthew Boyd,0,fc53d0d1-3659-4845-971a-c3f85790ced9,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
39,2024-09-11,746745,Flyout,field_out,True,667452,571510,Corey Julks,Matthew Boyd,0,0a586612-5a19-42d1-afe0-5e6736602ea3,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
40,2024-09-11,746745,Strikeout,strikeout,True,673357,571510,Luis Robert Jr.,Matthew Boyd,1,bcb916f8-fc78-4433-b063-56a9f8376744,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
41,2024-09-11,746745,Strikeout,strikeout,True,682868,571510,Bryan Ramos,Matthew Boyd,0,827605dc-3f71-4b12-b3f9-4ffa2a5f411f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
42,2024-09-11,746745,Groundout,field_out,True,608070,686642,José Ramírez,Fraser Ellard,0,fee7f455-67ef-48c2-9f14-8d0df80c38f0,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,,,,95.0,94.0,91.0,118.0,88.0,88.0,46.0,99.0,85.0,0.576,0.106,0.232,,0.006,1.0,-1.11,3.1,,0.76,95.2,91.6,89.7,85.9,,0.095,0.095,0.517,,,,0.154,0.385,0.25,0.429,0.429,0.182,,,,69.0,106.0,99.0,0.08,2.51,93.2,0.3,0.3,0.133,,,,,,,,,,,,
43,2024-09-11,746745,Strikeout,strikeout,True,647304,686642,Josh Naylor,Fraser Ellard,0,8adeef40-b479-430e-b639-05b1559175d0,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,,,,95.0,94.0,91.0,118.0,88.0,88.0,46.0,99.0,85.0,0.576,0.106,0.232,,0.006,1.0,-1.11,3.1,,0.76,95.2,91.6,89.7,85.9,,0.095,0.095,0.517,,,,0.154,0.385,0.25,0.429,0.429,0.182,,,,69.0,106.0,99.0,0.08,2.51,93.2,0.3,0.3,0.133,,,,,,,,,,,,
44,2024-09-11,746745,Pop Out,field_out,True,657041,686642,Lane Thomas,Fraser Ellard,0,2c4cc73a-26c8-4032-a5ae-242b9765dfa3,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,,,,95.0,94.0,91.0,118.0,88.0,88.0,46.0,99.0,85.0,0.576,0.106,0.232,,0.006,1.0,-1.11,3.1,,0.76,95.2,91.6,89.7,85.9,,0.095,0.095,0.517,,,,0.154,0.385,0.25,0.429,0.429,0.182,,,,69.0,106.0,99.0,0.08,2.51,93.2,0.3,0.3,0.133,,,,,,,,,,,,
45,2024-09-11,746745,Strikeout,strikeout,True,683734,571510,Andrew Vaughn,Matthew Boyd,0,198f9148-afe4-49b0-a1c2-33aa7f8d1a55,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
46,2024-09-11,746745,Double,double,False,672820,571510,Lenyn Sosa,Matthew Boyd,0,79358810-92d0-42ca-8d84-185d04037a72,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.52,3.11,35.2,102.0,75.0,95.0,0.707,10.09,2.52,7.07,0.76,0.7,0.295,0.305,0.168,0.305,0.408,84.0,105.0,100.0,87.0,102.0,100.0,65.0,99.0,90.0,75.0,101.0,97.0,,,,0.365,,0.174,0.083,0.267,1.89,,1.2,1.66,-0.19,92.0,,81.1,79.4,74.2,0.16,0.24,0.422,0.262,0.381,0.369,0.152,0.182,0.265,,,,0.167,0.25,0.444,79.0,106.0,95.0,0.112,-0.58,91.9,0.273,0.591,0.077,,,,,,,,,,,,
47,2024-09-11,746745,Strikeout,strikeout,True,678246,680704,Miguel Vargas,Nick Sandlin,0,bc615008-f510-4b0a-b834-a6ddf14b5197,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
48,2024-09-11,746745,Lineout,field_out,True,666150,680704,Dominic Fletcher,Nick Sandlin,0,c5521ff4-7ae3-4157-9fda-e3ed6043214e,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
49,2024-09-11,746745,Flyout,field_out,True,700932,672860,Kyle Manzardo,Prelander Berroa,0,18813992-27cb-40ae-a9d5-e7f1166c445d,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,,,,110.0,86.0,84.0,130.0,99.0,115.0,,,,0.382,,0.594,,,0.47,,2.04,,,97.7,,,87.9,,0.152,0.273,0.456,,,,0.222,0.222,0.182,,,,,,,120.0,99.0,83.0,0.024,-10.07,97.0,,,,,,,,,,,,,,,
50,2024-09-11,746745,Walk,walk,False,686823,672860,Will Brennan,Prelander Berroa,0,40de4beb-ffa3-40fc-8f0b-a166d0f09f00,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,,,,110.0,86.0,84.0,130.0,99.0,115.0,,,,0.382,,0.594,,,0.47,,2.04,,,97.7,,,87.9,,0.152,0.273,0.456,,,,0.222,0.222,0.182,,,,,,,120.0,99.0,83.0,0.024,-10.07,97.0,,,,,,,,,,,,,,,
51,2024-09-11,746745,Strikeout,strikeout,True,682177,672860,Daniel Schneemann,Prelander Berroa,0,c2bea777-12ad-449c-923d-791de5cb0454,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,,,,110.0,86.0,84.0,130.0,99.0,115.0,,,,0.382,,0.594,,,0.47,,2.04,,,97.7,,,87.9,,0.152,0.273,0.456,,,,0.222,0.222,0.182,,,,,,,120.0,99.0,83.0,0.024,-10.07,97.0,,,,,,,,,,,,,,,
52,2024-09-11,746745,Flyout,field_out,True,595978,672860,Austin Hedges,Prelander Berroa,0,8bd285c8-3a08-4d97-b7cf-6421ad91e699,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,,,,110.0,86.0,84.0,130.0,99.0,115.0,,,,0.382,,0.594,,,0.47,,2.04,,,97.7,,,87.9,,0.152,0.273,0.456,,,,0.222,0.222,0.182,,,,,,,120.0,99.0,83.0,0.024,-10.07,97.0,,,,,,,,,,,,,,,
53,2024-09-11,746745,Strikeout,strikeout,True,642020,680704,Chuckie Robinson,Nick Sandlin,0,d0e65e6d-8ee7-4889-ac53-d1e3e3c8ea52,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
54,2024-09-11,746745,Single,single,False,676070,680704,Jacob Amaya,Nick Sandlin,1,f600a970-7d1a-47ec-984a-a746970f0a63,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
55,2024-09-11,746745,Pop Out,field_out,True,667452,680704,Corey Julks,Nick Sandlin,0,f957f3bc-bd0d-477a-92d9-9c8d056dfa3e,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
56,2024-09-11,746745,Walk,walk,False,673357,680704,Luis Robert Jr.,Nick Sandlin,0,1bc9e544-0f74-4550-87fe-7789e88b3512,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.71,4.18,53.1,93.0,94.0,93.0,0.673,10.8,4.39,6.41,1.69,0.74,0.186,0.457,0.163,0.364,0.367,,,,,,,87.0,95.0,91.0,109.0,90.0,100.0,,,,0.301,,0.352,,,-1.21,,-0.25,,,92.6,,,79.4,,0.234,0.422,0.401,,,,0.277,0.553,0.185,,,,,,,92.0,86.0,83.0,0.084,-2.93,92.5,0.286,0.619,0.057,83.0,100.0,91.0,0.264,3.72,84.7,0.073,0.182,0.485,,,
57,2024-09-11,746745,Flyout,field_out,True,682868,671922,Bryan Ramos,Cade Smith,0,5168dcb5-a044-4efb-b62f-cb9a080d8ebe,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,,,,0.687,,0.103,,,2.82,,-2.18,,,96.0,,,82.0,,,,,,,,0.178,0.256,0.296,,,,,,,,,,,,,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,0.368,0.632,0.304
58,2024-09-11,746745,Flyout,field_out,True,680757,641771,Steven Kwan,Chad Kuhl,0,46d0c42d-b09f-4559-b829-8d8a16deac0d,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
59,2024-09-11,746745,Single,single,True,665926,641771,Andrés Giménez,Chad Kuhl,1,ca7b0d96-082c-412c-860c-eb8b659f6fc1,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
60,2024-09-11,746745,Flyout,field_out,True,608070,641771,José Ramírez,Chad Kuhl,0,8c5992e4-d130-4d0d-91fc-45182521de78,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
61,2024-09-11,746745,Flyout,field_out,True,683734,671922,Andrew Vaughn,Cade Smith,0,7fe8c4c2-1d06-4c82-8b67-05d2d10e04f8,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,,,,0.687,,0.103,,,2.82,,-2.18,,,96.0,,,82.0,,,,,,,,0.178,0.256,0.296,,,,,,,,,,,,,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,0.368,0.632,0.304
62,2024-09-11,746745,Strikeout,strikeout,True,672820,671922,Lenyn Sosa,Cade Smith,0,bfb531b5-2cb3-4399-8770-3b08a5e34c62,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,,,,0.687,,0.103,,,2.82,,-2.18,,,96.0,,,82.0,,,,,,,,0.178,0.256,0.296,,,,,,,,,,,,,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,0.368,0.632,0.304
63,2024-09-11,746745,Strikeout,strikeout,True,678246,671922,Miguel Vargas,Cade Smith,0,5657a4a6-d6b7-4fe2-a5f7-270222e51b7c,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.57,72.0,105.0,120.0,109.0,0.733,12.25,2.13,6.13,0.13,1.29,0.277,0.34,0.113,0.277,0.491,,,,,,,113.0,109.0,110.0,126.0,93.0,99.0,,,,0.687,,0.103,,,2.82,,-2.18,,,96.0,,,82.0,,,,,,,,0.178,0.256,0.296,,,,,,,,,,,,,,,,136.0,97.0,111.0,0.21,0.77,88.4,0.175,0.228,0.292,0.368,0.632,0.304
64,2024-09-11,746745,Strikeout,strikeout,True,647304,641771,Josh Naylor,Chad Kuhl,0,0712fed9-d8de-4edf-b30f-d7933660b4e8,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
65,2024-09-11,746745,Single,single,False,657041,641771,Lane Thomas,Chad Kuhl,0,208c73cb-e4f1-40de-9525-6e062f34d87f,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
66,2024-09-11,746745,Single,single,False,700932,641771,Kyle Manzardo,Chad Kuhl,1,a936959d-79a2-44c3-89e3-a3ec7d907cb1,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
67,2024-09-11,746745,Groundout,field_out,True,686823,641771,Will Brennan,Chad Kuhl,1,8a6abe02-0925-4aec-88eb-38bdaa2e694f,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
68,2024-09-11,746745,Strikeout,strikeout,True,677587,641771,Brayan Rocchio,Chad Kuhl,0,495261ea-b932-485f-a2fd-469a49fa243d,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,,,,79.0,97.0,96.0,138.0,97.0,105.0,79.0,96.0,89.0,0.094,0.093,0.448,,0.111,-1.71,-1.96,1.33,,-1.6,94.9,91.5,87.0,85.1,,0.212,0.275,0.362,0.37,0.444,0.255,0.267,0.4,0.294,0.429,0.857,0.217,,,,85.0,83.0,79.0,0.254,-1.88,93.7,0.373,0.686,0.133,,,,,,,,,,0.0,0.0,0.281
69,2024-09-11,746745,Strikeout,strikeout,True,666150,683769,Dominic Fletcher,Hunter Gaddis,0,a5bc90a7-cd92-44c1-b0b0-d1ed1b8ff567,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.44,2.69,68.2,105.0,106.0,107.0,0.771,8.26,1.83,4.85,0.52,0.76,0.24,0.429,0.154,0.297,0.449,96.0,90.0,108.0,,,,94.0,105.0,101.0,119.0,110.0,113.0,,,,0.389,,0.443,,0.168,1.21,,2.81,,1.99,95.4,,80.3,89.0,,0.142,0.221,0.307,0.056,0.083,0.309,0.216,0.409,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-09-11,746745,Strikeout,strikeout,True,643217,683769,Andrew Benintendi,Hunter Gaddis,0,de747e73-bdac-4c7c-a30d-943caf9843dd,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.44,2.69,68.2,105.0,106.0,107.0,0.771,8.26,1.83,4.85,0.52,0.76,0.24,0.429,0.154,0.297,0.449,96.0,90.0,108.0,,,,94.0,105.0,101.0,119.0,110.0,113.0,,,,0.389,,0.443,,0.168,1.21,,2.81,,1.99,95.4,,80.3,89.0,,0.142,0.221,0.307,0.056,0.083,0.309,0.216,0.409,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
