,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
33,2024-08-10,745712,Flyout,field_out,True,543257,607074,Robbie Grossman,Carlos Rodón,0,4d8500fe-86be-4d0d-9752-111a2ecf760f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
34,2024-08-10,745712,Walk,walk,False,641680,607074,Jonah Heim,Carlos Rodón,1,f18e5b2e-67d5-4bc7-95b6-da51a1a31ad9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
35,2024-08-10,745712,Strikeout,strikeout,True,669701,607074,Josh Smith,Carlos Rodón,0,0224ef48-a994-4c1b-9ed5-cac6e0a8b9a0,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
36,2024-08-10,745712,Hit By Pitch,hit_by_pitch,False,663757,656271,Trent Grisham,Brock Burke,0,5492724e-11f8-4a2d-9eb7-4e2aa18e4f48,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
37,2024-08-10,745712,Single,single,False,657077,656271,Alex Verdugo,Brock Burke,1,c7ed9169-a711-4d6d-a6c8-12d2c62e078f,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
38,2024-08-10,745712,Strikeout,strikeout,True,665742,656271,Juan Soto,Brock Burke,0,7781fd54-34af-4d03-8741-45064e835660,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
39,2024-08-10,745712,Double,double,False,592450,656271,Aaron Judge,Brock Burke,1,43b59c19-63b1-4c43-b7f1-a3ccb228384d,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
40,2024-08-10,745712,Single,single,False,669224,656271,Austin Wells,Brock Burke,1,e1595aaf-0d03-41fd-812e-e88360ed8e16,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
41,2024-08-10,745712,Flyout,field_out,True,650402,656271,Gleyber Torres,Brock Burke,0,f930e55f-7645-4d6c-ba4f-43d71d3e4a3d,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
42,2024-08-10,745712,Walk,walk,False,665862,656271,Jazz Chisholm Jr.,Brock Burke,1,95ccc2dd-98cf-4e4c-94c9-df406f5d93e7,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
43,2024-08-10,745712,Strikeout,strikeout,True,683011,656271,Anthony Volpe,Brock Burke,0,7fe907aa-2a83-4dc3-bd22-d9af0c64a5ed,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
44,2024-08-10,745712,Flyout,field_out,True,608369,607074,Corey Seager,Carlos Rodón,0,12133bd4-05ea-49fc-aeb6-4270afb82879,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
45,2024-08-10,745712,Groundout,field_out,True,543760,607074,Marcus Semien,Carlos Rodón,0,fafb9277-b43e-4fde-adb6-2f36a805d1ba,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
46,2024-08-10,745712,Strikeout,strikeout,True,673962,607074,Josh Jung,Carlos Rodón,0,65a9dd71-8bf8-45a7-9a7a-330c9c6948ca,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
47,2024-08-10,745712,Single,single,False,700250,656271,Ben Rice,Brock Burke,0,f77541b2-124c-4f4e-bd2a-4b8c1fe2cce1,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
48,2024-08-10,745712,Double,double,False,665828,656271,Oswaldo Cabrera,Brock Burke,1,6fbd833c-6f03-4167-b41b-029519b5e6dc,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
49,2024-08-10,745712,Walk,walk,False,657077,656271,Alex Verdugo,Brock Burke,0,670633cb-cbca-4664-944f-92532a948018,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
50,2024-08-10,745712,Forceout,force_out,True,665742,656271,Juan Soto,Brock Burke,1,af9fc6a6-4121-430d-8992-7e0cf554b0e3,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,,,,0.53,,0.262,,0.154,-2.23,,-0.87,,2.79,95.4,,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,,,,,,,,,,,,,93.0,103.0,99.0,0.054,-0.36,93.8,0.333,0.5,0.333,,,
51,2024-08-10,745712,Walk,walk,False,592450,681982,Aaron Judge,Grant Anderson,1,470872b6-b774-4aa4-8376-9b5e8983cedf,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
52,2024-08-10,745712,Pop Out,field_out,True,669224,681982,Austin Wells,Grant Anderson,0,eb86d571-c2cb-4d04-a979-36a785a35a4e,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
53,2024-08-10,745712,Lineout,field_out,True,650402,681982,Gleyber Torres,Grant Anderson,0,ef88bb41-bc76-489a-a8e1-83de82d21820,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
54,2024-08-10,745712,Flyout,field_out,True,694671,607074,Wyatt Langford,Carlos Rodón,0,2e947f98-0f05-4e85-88f8-e9fb0347cbc1,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
55,2024-08-10,745712,Strikeout,strikeout,True,663993,607074,Nathaniel Lowe,Carlos Rodón,0,605405ea-69d9-4af3-b644-6bf5fcb78990,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
56,2024-08-10,745712,Double,double,False,666969,607074,Adolis García,Carlos Rodón,0,3d78827f-900b-445d-8630-e7bba7660853,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
57,2024-08-10,745712,Pop Out,field_out,True,543257,676760,Robbie Grossman,Ron Marinaccio,0,1852fdcf-fdc3-4088-9bc0-acfdfe676596,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
58,2024-08-10,745712,Strikeout,strikeout,True,665862,681982,Jazz Chisholm Jr.,Grant Anderson,0,f90aca8e-f1b4-4107-bf9a-47cac6feb12b,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
59,2024-08-10,745712,Groundout,field_out,True,683011,681982,Anthony Volpe,Grant Anderson,0,2a741eee-b023-42e8-8b61-288db7f34621,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
60,2024-08-10,745712,Groundout,field_out,True,700250,681982,Ben Rice,Grant Anderson,0,cae5966c-0451-40f2-b5e0-a3b786e93ebd,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
61,2024-08-10,745712,Groundout,field_out,True,641680,676760,Jonah Heim,Ron Marinaccio,0,1b378324-bb5a-43fd-bfed-a07398c30319,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
62,2024-08-10,745712,Strikeout,strikeout,True,669701,676760,Josh Smith,Ron Marinaccio,0,be22dc67-7318-4058-ab74-7420aa0bf4cb,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
63,2024-08-10,745712,Strikeout,strikeout,True,608369,676760,Corey Seager,Ron Marinaccio,0,e6ace387-f6fa-4936-abfe-ce7031a653ef,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
64,2024-08-10,745712,Pop Out,field_out,True,665828,681982,Oswaldo Cabrera,Grant Anderson,0,c91ab56e-5c8a-490e-8bc5-844a66619173,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
65,2024-08-10,745712,Flyout,field_out,True,657077,681982,Alex Verdugo,Grant Anderson,0,c9d301df-11ba-4dc2-bc10-60cedf0dde56,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
66,2024-08-10,745712,Walk,walk,False,665742,681982,Juan Soto,Grant Anderson,0,3758f9c6-5158-4241-b8d7-448314a394a3,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
67,2024-08-10,745712,Strikeout,strikeout,True,592450,681982,Aaron Judge,Grant Anderson,0,b855edf2-4dd0-4e9f-8aef-73ca704d9ab7,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,114.0,102.0,110.0,,,,0.276,,0.415,,0.078,-4.21,,-1.75,,-1.78,92.3,,85.7,82.1,,0.276,1.0,0.349,0.355,0.581,0.319,0.167,0.667,0.143,,,,,,,,,,,,,,,,101.0,109.0,108.0,0.231,3.32,92.1,0.219,0.219,0.109,,,
68,2024-08-10,745712,Strikeout,strikeout,True,677649,676760,Ezequiel Duran,Ron Marinaccio,0,703f728f-542b-4bc7-9e70-bfd2c2204d9e,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
69,2024-08-10,745712,Single,single,False,673962,676760,Josh Jung,Ron Marinaccio,0,40e4deaa-da15-40dc-8b1f-6cd8b0b3b58d,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.53,3.97,21.1,96.0,83.0,93.0,0.758,9.28,3.8,5.48,1.27,1.0,0.17,0.472,0.17,0.321,0.398,64.0,97.0,88.0,,,,86.0,94.0,91.0,114.0,101.0,107.0,,,,0.504,,0.155,,0.341,3.37,,2.74,,-3.28,93.5,,82.2,80.3,,0.088,0.118,0.274,,,,0.346,0.654,0.309,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.333,0.28
