,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
35,2024-08-31,745296,Double,double,False,689172,665795,Brett Wisely,Edward Cabrera,1,d2cb4278-9612-46b3-85f3-a110c896303c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
36,2024-08-31,745296,Groundout,field_out,True,573262,665795,Mike Yastrzemski,Edward Cabrera,1,98c81f5a-fb16-456f-a4f7-596f799e2b97,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
37,2024-08-31,745296,Groundout,field_out,True,592192,665795,Mark Canha,Edward Cabrera,0,9b28aecc-d2bb-4441-8fcb-a852d53204ab,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
38,2024-08-31,745296,Home Run,home_run,False,681393,573124,Connor Norby,Taylor Rogers,0,f19ef524-bd0c-438a-ab95-7f40e348441d,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.7,3.31,53.1,97.0,92.0,97.0,0.761,9.96,3.21,8.44,1.18,1.21,0.225,0.408,0.225,0.275,0.462,,,,,,,76.0,96.0,91.0,109.0,96.0,102.0,0.519,,0.481,,,0.92,-0.73,,,,93.1,79.4,0.294,0.51,0.327,,,,0.204,0.327,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-08-31,745296,Single,single,False,660821,573124,Jesús Sánchez,Taylor Rogers,0,a07ec8ab-637f-471e-8ec7-3a3ecd758e92,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.7,3.31,53.1,97.0,92.0,97.0,0.761,9.96,3.21,8.44,1.18,1.21,0.225,0.408,0.225,0.275,0.462,,,,,,,76.0,96.0,91.0,109.0,96.0,102.0,0.519,,0.481,,,0.92,-0.73,,,,93.1,79.4,0.294,0.51,0.327,,,,0.204,0.327,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-08-31,745296,Forceout,force_out,True,669394,573124,Jake Burger,Taylor Rogers,1,52543af2-8fc7-4a5d-b3e7-3396d92dc799,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.7,3.31,53.1,97.0,92.0,97.0,0.761,9.96,3.21,8.44,1.18,1.21,0.225,0.408,0.225,0.275,0.462,,,,,,,76.0,96.0,91.0,109.0,96.0,102.0,0.519,,0.481,,,0.92,-0.73,,,,93.1,79.4,0.294,0.51,0.327,,,,0.204,0.327,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-08-31,745296,Single,single,False,669065,573124,Kyle Stowers,Taylor Rogers,1,66e80d3e-e7f4-4675-8a40-ae1fdcdbdaa6,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.7,3.31,53.1,97.0,92.0,97.0,0.761,9.96,3.21,8.44,1.18,1.21,0.225,0.408,0.225,0.275,0.462,,,,,,,76.0,96.0,91.0,109.0,96.0,102.0,0.519,,0.481,,,0.92,-0.73,,,,93.1,79.4,0.294,0.51,0.327,,,,0.204,0.327,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-08-31,745296,Grounded Into DP,grounded_into_double_play,True,681146,702352,Jonah Bride,Spencer Bivens,1,b6377e60-2f3d-4737-bdbf-0da0cd55af57,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,0.471,0.079,0.271,0.134,-2.06,-0.29,1.01,0.78,94.1,88.4,94.1,80.9,0.2,0.35,0.354,0.222,0.556,0.222,0.296,0.479,0.122,0.158,0.316,0.156,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,
43,2024-08-31,745296,Groundout,field_out,True,671218,665795,Heliot Ramos,Edward Cabrera,0,da8a03ef-045b-436f-8156-66dd4f9968f4,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
44,2024-08-31,745296,Field Error,field_error,False,656305,665795,Matt Chapman,Edward Cabrera,0,958f4367-6ecb-4394-870d-af4269ec80f8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
45,2024-08-31,745296,Single,single,False,624424,665795,Michael Conforto,Edward Cabrera,1,e4b010b0-55f6-4693-ae13-43f77d4e4f62,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
46,2024-08-31,745296,Single,single,False,666149,665795,Tyler Fitzgerald,Edward Cabrera,1,040172fa-35cf-4b76-975f-a74d01d1c322,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.339,-1.86,0.04,1.45,0.32,96.3,92.9,96.6,89.2,,,,0.317,0.537,0.148,0.258,0.387,0.123,0.204,0.327,0.329,0.143,0.25,0.333,107.0,101.0,105.0,0.211,-0.16,84.7,0.214,0.482,0.407,,,,,,,,,,,,,,,
47,2024-08-31,745296,Flyout,field_out,True,672275,675540,Patrick Bailey,Xzavion Curry,0,5cb59c06-cdfe-4149-b88f-1e90af324817,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,0.503,0.371,0.013,-0.24,,-1.0,9.19,92.1,88.1,,84.8,,,,0.283,0.522,0.212,,,,,,,0.291,0.509,0.208,76.0,97.0,100.0,0.102,-6.41,74.3,0.286,1.0,0.185,,,,,,,,,,57.0,81.0,85.0,0.011,4.66,83.8
48,2024-08-31,745296,Pop Out,field_out,True,666464,675540,Jerar Encarnacion,Xzavion Curry,0,7b53fafd-5b3c-4665-9129-53792912505a,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,0.503,0.371,0.013,-0.24,,-1.0,9.19,92.1,88.1,,84.8,,,,0.283,0.522,0.212,,,,,,,0.291,0.509,0.208,76.0,97.0,100.0,0.102,-6.41,74.3,0.286,1.0,0.185,,,,,,,,,,57.0,81.0,85.0,0.011,4.66,83.8
49,2024-08-31,745296,Walk,walk,False,672640,702352,Otto Lopez,Spencer Bivens,0,c77c49f5-c386-4ead-9b4c-4934f3050a4e,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,0.471,0.079,0.271,0.134,-2.06,-0.29,1.01,0.78,94.1,88.4,94.1,80.9,0.2,0.35,0.354,0.222,0.556,0.222,0.296,0.479,0.122,0.158,0.316,0.156,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,
50,2024-08-31,745296,Groundout,field_out,True,665052,702352,Griffin Conine,Spencer Bivens,1,4bb47c6c-8c04-42d3-8be8-5351441cc3e9,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,0.471,0.079,0.271,0.134,-2.06,-0.29,1.01,0.78,94.1,88.4,94.1,80.9,0.2,0.35,0.354,0.222,0.556,0.222,0.296,0.479,0.122,0.158,0.316,0.156,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,
51,2024-08-31,745296,Groundout,field_out,True,682073,702352,David Hensley,Spencer Bivens,1,02902d8c-d856-4010-beb7-1c5971793816,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,0.471,0.079,0.271,0.134,-2.06,-0.29,1.01,0.78,94.1,88.4,94.1,80.9,0.2,0.35,0.354,0.222,0.556,0.222,0.296,0.479,0.122,0.158,0.316,0.156,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,
52,2024-08-31,745296,Groundout,field_out,True,645305,702352,Ali Sánchez,Spencer Bivens,0,e8b666fb-3684-48a4-bf40-321ff0a0679a,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,73.0,91.0,78.0,90.0,100.0,99.0,135.0,105.0,111.0,0.471,0.079,0.271,0.134,-2.06,-0.29,1.01,0.78,94.1,88.4,94.1,80.9,0.2,0.35,0.354,0.222,0.556,0.222,0.296,0.479,0.122,0.158,0.316,0.156,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,
53,2024-08-31,745296,Groundout,field_out,True,689172,669111,Brett Wisely,John McMillon,0,b6da7d8f-38c2-4753-937c-e88bfcebc196,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,0.382,0.612,,-3.01,,5.46,,95.4,,,85.3,,,,0.3,0.6,0.19,,,,,,,0.1,0.1,0.448,,,,,,,,,,,,,0.006,-9.79,95.0,,,,,,,,,
54,2024-08-31,745296,Lineout,field_out,True,573262,669111,Mike Yastrzemski,John McMillon,0,dee0d5c1-3166-4503-b99f-d184a24770b6,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,0.382,0.612,,-3.01,,5.46,,95.4,,,85.3,,,,0.3,0.6,0.19,,,,,,,0.1,0.1,0.448,,,,,,,,,,,,,0.006,-9.79,95.0,,,,,,,,,
55,2024-08-31,745296,Flyout,field_out,True,592192,669111,Mark Canha,John McMillon,0,4dd61488-05cb-4ed2-86c4-35ddb0b3cc17,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,0.382,0.612,,-3.01,,5.46,,95.4,,,85.3,,,,0.3,0.6,0.19,,,,,,,0.1,0.1,0.448,,,,,,,,,,,,,0.006,-9.79,95.0,,,,,,,,,
56,2024-08-31,745296,Strikeout,strikeout,True,681393,669062,Connor Norby,Erik Miller,0,bdd5c86c-e2c1-473c-9fbe-57c3bcbb1b0e,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,0.491,0.173,0.335,1.0,,-1.11,0.76,96.9,85.3,,83.2,,,,0.183,0.312,0.291,,,,0.184,0.31,0.296,0.256,0.436,0.368,,,,0.001,3.94,81.1,,,,,,,,,,,,,,,,,,
57,2024-08-31,745296,Strikeout,strikeout,True,660821,669062,Jesús Sánchez,Erik Miller,0,d4da850a-4530-4924-a848-63e4e8b0fdb7,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,0.491,0.173,0.335,1.0,,-1.11,0.76,96.9,85.3,,83.2,,,,0.183,0.312,0.291,,,,0.184,0.31,0.296,0.256,0.436,0.368,,,,0.001,3.94,81.1,,,,,,,,,,,,,,,,,,
58,2024-08-31,745296,Strikeout,strikeout,True,669394,669062,Jake Burger,Erik Miller,0,2d3c91a2-94c2-4056-86e1-f4c0de58b124,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,0.491,0.173,0.335,1.0,,-1.11,0.76,96.9,85.3,,83.2,,,,0.183,0.312,0.291,,,,0.184,0.31,0.296,0.256,0.436,0.368,,,,0.001,3.94,81.1,,,,,,,,,,,,,,,,,,
59,2024-08-31,745296,Strikeout,strikeout,True,671218,622786,Heliot Ramos,Jesus Tinoco,0,9391e3be-0e6b-4b17-96f7-bd87e5034a03,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.34,3.39,32.1,104.0,120.0,108.0,0.74,10.02,3.06,5.85,0.84,1.23,0.263,0.338,0.188,0.413,0.411,96.0,86.0,85.0,106.0,102.0,103.0,95.0,98.0,100.0,137.0,109.0,114.0,0.314,0.136,0.535,0.014,-4.01,1.74,2.52,-2.05,96.3,90.3,96.2,86.6,,,,0.313,0.75,0.19,0.243,0.297,0.127,0.333,0.333,0.5,0.102,0.153,0.403,,,,,,,,,,115.0,136.0,96.0,0.002,21.36,92.4,,,,,,,,,
60,2024-08-31,745296,Groundout,field_out,True,656305,622786,Matt Chapman,Jesus Tinoco,0,1e9b499c-f371-42c1-a90d-ba6410e5ba93,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.34,3.39,32.1,104.0,120.0,108.0,0.74,10.02,3.06,5.85,0.84,1.23,0.263,0.338,0.188,0.413,0.411,96.0,86.0,85.0,106.0,102.0,103.0,95.0,98.0,100.0,137.0,109.0,114.0,0.314,0.136,0.535,0.014,-4.01,1.74,2.52,-2.05,96.3,90.3,96.2,86.6,,,,0.313,0.75,0.19,0.243,0.297,0.127,0.333,0.333,0.5,0.102,0.153,0.403,,,,,,,,,,115.0,136.0,96.0,0.002,21.36,92.4,,,,,,,,,
61,2024-08-31,745296,Home Run,home_run,False,624424,622786,Michael Conforto,Jesus Tinoco,0,222fe8f9-fde1-4fc2-8d85-7f0f1c13cc8b,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.34,3.39,32.1,104.0,120.0,108.0,0.74,10.02,3.06,5.85,0.84,1.23,0.263,0.338,0.188,0.413,0.411,96.0,86.0,85.0,106.0,102.0,103.0,95.0,98.0,100.0,137.0,109.0,114.0,0.314,0.136,0.535,0.014,-4.01,1.74,2.52,-2.05,96.3,90.3,96.2,86.6,,,,0.313,0.75,0.19,0.243,0.297,0.127,0.333,0.333,0.5,0.102,0.153,0.403,,,,,,,,,,115.0,136.0,96.0,0.002,21.36,92.4,,,,,,,,,
62,2024-08-31,745296,Strikeout,strikeout,True,666149,622786,Tyler Fitzgerald,Jesus Tinoco,0,c58fa182-8b99-4b28-bc17-d1950a1102de,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.34,3.39,32.1,104.0,120.0,108.0,0.74,10.02,3.06,5.85,0.84,1.23,0.263,0.338,0.188,0.413,0.411,96.0,86.0,85.0,106.0,102.0,103.0,95.0,98.0,100.0,137.0,109.0,114.0,0.314,0.136,0.535,0.014,-4.01,1.74,2.52,-2.05,96.3,90.3,96.2,86.6,,,,0.313,0.75,0.19,0.243,0.297,0.127,0.333,0.333,0.5,0.102,0.153,0.403,,,,,,,,,,115.0,136.0,96.0,0.002,21.36,92.4,,,,,,,,,
63,2024-08-31,745296,Strikeout,strikeout,True,669065,666808,Kyle Stowers,Camilo Doval,0,25224180-d7ef-4178-b8dc-90392dffa5c6,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,0.143,,0.501,,,-1.48,-0.09,,,,97.7,88.6,,,,,,,0.345,0.483,0.153,,,,0.212,0.317,0.463,,,,,,,,,,94.0,101.0,94.0,0.356,-0.64,99.2,0.274,0.548,0.242,,,,,,
64,2024-08-31,745296,Groundout,field_out,True,681146,666808,Jonah Bride,Camilo Doval,0,1f2ae0f2-65c7-4982-8620-0ac667002417,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,0.143,,0.501,,,-1.48,-0.09,,,,97.7,88.6,,,,,,,0.345,0.483,0.153,,,,0.212,0.317,0.463,,,,,,,,,,94.0,101.0,94.0,0.356,-0.64,99.2,0.274,0.548,0.242,,,,,,
65,2024-08-31,745296,Strikeout,strikeout,True,672640,666808,Otto Lopez,Camilo Doval,0,9c078ef7-2d91-4ec4-9472-b471c792f9f0,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,0.143,,0.501,,,-1.48,-0.09,,,,97.7,88.6,,,,,,,0.345,0.483,0.153,,,,0.212,0.317,0.463,,,,,,,,,,94.0,101.0,94.0,0.356,-0.64,99.2,0.274,0.548,0.242,,,,,,
66,2024-08-31,745296,Flyout,field_out,True,672275,676534,Patrick Bailey,Calvin Faucher,0,ebbcc7e4-9e83-466e-9822-30cc24dbc5d9,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.19,3.64,53.2,97.0,147.0,99.0,0.759,10.57,4.36,8.22,0.0,1.44,0.296,0.275,0.141,0.268,0.398,,,,,,,107.0,89.0,86.0,114.0,102.0,121.0,0.332,,0.069,,,0.18,1.3,,,,96.0,88.2,0.19,0.238,0.368,,,,0.156,0.244,0.301,,,,,,,123.0,100.0,100.0,0.218,-2.32,85.6,0.35,0.475,0.225,194.0,98.0,105.0,0.381,1.69,91.3,0.258,0.355,0.268,,,,,,
67,2024-08-31,745296,Strikeout,strikeout,True,666464,676534,Jerar Encarnacion,Calvin Faucher,0,1e2df035-6551-4cb2-a4e5-5e603ec1d6bf,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.19,3.64,53.2,97.0,147.0,99.0,0.759,10.57,4.36,8.22,0.0,1.44,0.296,0.275,0.141,0.268,0.398,,,,,,,107.0,89.0,86.0,114.0,102.0,121.0,0.332,,0.069,,,0.18,1.3,,,,96.0,88.2,0.19,0.238,0.368,,,,0.156,0.244,0.301,,,,,,,123.0,100.0,100.0,0.218,-2.32,85.6,0.35,0.475,0.225,194.0,98.0,105.0,0.381,1.69,91.3,0.258,0.355,0.268,,,,,,
68,2024-08-31,745296,Strikeout,strikeout,True,664774,676534,LaMonte Wade Jr.,Calvin Faucher,0,ad75c3bf-5312-4d4d-bf8d-e990e8fedc4b,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.19,3.64,53.2,97.0,147.0,99.0,0.759,10.57,4.36,8.22,0.0,1.44,0.296,0.275,0.141,0.268,0.398,,,,,,,107.0,89.0,86.0,114.0,102.0,121.0,0.332,,0.069,,,0.18,1.3,,,,96.0,88.2,0.19,0.238,0.368,,,,0.156,0.244,0.301,,,,,,,123.0,100.0,100.0,0.218,-2.32,85.6,0.35,0.475,0.225,194.0,98.0,105.0,0.381,1.69,91.3,0.258,0.355,0.268,,,,,,
