,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-15,747113,Strikeout,strikeout,True,666163,450203,Ben Rortvedt,Charlie Morton,0,dcf53ca9-90d6-458e-bee4-b1c4a743237e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
11,2024-06-15,747113,Groundout,field_out,True,621566,686752,Matt Olson,Ryan Pepiot,0,bd4dd21b-e955-4961-bf7b-f71a1e2b35dc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
12,2024-06-15,747113,Walk,walk,False,663586,686752,Austin Riley,Ryan Pepiot,0,0f26836e-6a07-4703-9951-83c2d28ca235,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
13,2024-06-15,747113,Double Play,double_play,True,594807,686752,Adam Duvall,Ryan Pepiot,1,0f091661-8c7e-48f6-977e-f20785ea3a71,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
14,2024-06-15,747113,Single,single,False,642350,450203,Jose Siri,Charlie Morton,0,58e2161c-4210-4d80-bc16-7b7b90c87736,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
15,2024-06-15,747113,Grounded Into DP,grounded_into_double_play,True,650490,450203,Yandy Díaz,Charlie Morton,1,5d2638e4-fff2-46c1-9192-0a11c6ac0f8b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
16,2024-06-15,747113,Hit By Pitch,hit_by_pitch,False,664040,450203,Brandon Lowe,Charlie Morton,0,1aae8ced-e98a-49db-9a08-36caf9535962,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
17,2024-06-15,747113,Groundout,field_out,True,670623,450203,Isaac Paredes,Charlie Morton,0,9c945a22-7ecd-4893-8134-bb23bbc74fb9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
18,2024-06-15,747113,Single,single,False,669221,686752,Sean Murphy,Ryan Pepiot,0,d48d58ab-4047-4fa0-9673-f22cc3f436ea,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
19,2024-06-15,747113,Strikeout,strikeout,True,606115,686752,Orlando Arcia,Ryan Pepiot,0,12a21cb9-9463-4b46-b652-ac661b57d232,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
20,2024-06-15,747113,Lineout,field_out,True,657656,686752,Ramón Laureano,Ryan Pepiot,0,c49a57a7-f947-4fda-958c-adb8f920fa7d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
21,2024-06-15,747113,Single,single,False,672284,686752,Jarred Kelenic,Ryan Pepiot,1,f351ab3d-eef4-4deb-8d3a-2d30f6f5681d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
22,2024-06-15,747113,Strikeout,strikeout,True,645277,686752,Ozzie Albies,Ryan Pepiot,0,152ceb39-3274-47b9-88b5-046e29ea9d66,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
23,2024-06-15,747113,Flyout,field_out,True,666139,450203,Josh Lowe,Charlie Morton,0,ef358aa9-64e3-4ef8-b433-4092b900ae2c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
24,2024-06-15,747113,Flyout,field_out,True,668227,450203,Randy Arozarena,Charlie Morton,0,1827cc7f-040a-42a4-920a-737fe4ab014a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
25,2024-06-15,747113,Hit By Pitch,hit_by_pitch,False,680700,450203,Richie Palacios,Charlie Morton,0,7a93984e-622e-4552-9f7d-9c6db7a6a03e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
26,2024-06-15,747113,Pickoff 1B,pickoff_1b,True,642708,450203,Amed Rosario,Charlie Morton,0,e562e0bf-fb54-4361-8b45-587554df0a42,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
27,2024-06-15,747113,Single,single,False,542303,686752,Marcell Ozuna,Ryan Pepiot,0,33ec859f-9b28-46f1-b71e-43967e806ed2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
28,2024-06-15,747113,Strikeout,strikeout,True,621566,686752,Matt Olson,Ryan Pepiot,0,924a8baf-575c-4da1-b5e5-00b083e90534,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
29,2024-06-15,747113,Flyout,field_out,True,663586,686752,Austin Riley,Ryan Pepiot,0,b6f01c75-39ef-4e6c-ab48-09eadbbb4851,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
30,2024-06-15,747113,Flyout,field_out,True,594807,686752,Adam Duvall,Ryan Pepiot,0,158d8286-ab88-4a31-8cd5-fe32647f4e0a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,99.0,97.0,93.0,,0.512,0.024,0.03,0.219,1.55,-0.22,,-0.01,-1.34,94.9,91.9,86.1,,80.4,0.167,0.167,0.5,0.149,0.264,0.313,0.253,0.471,0.287,,,,0.333,0.333,0.063,120.0,95.0,106.0,0.214,1.01,89.0,0.239,0.394,0.286,,,,,,,,,
31,2024-06-15,747113,Single,single,False,642708,450203,Amed Rosario,Charlie Morton,0,e472beb1-9dcc-4720-a00c-688f4cacd3eb,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
32,2024-06-15,747113,Strikeout,strikeout,True,666163,450203,Ben Rortvedt,Charlie Morton,0,8e9b5e1f-5511-45cc-ae61-299ccb935658,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
