,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
34,2024-05-03,745589,Strikeout,strikeout,True,605113,605400,Nick Ahmed,Aaron Nola,0,3e423638-7556-43c1-ae55-3f72cd63269b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-03,745589,Strikeout,strikeout,True,808982,605400,Jung Hoo Lee,Aaron Nola,0,043f0a07-9e05-4206-a9d1-e15d357878b6,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-05-03,745589,Lineout,field_out,True,679032,663855,Johan Rojas,Jordan Hicks,0,1440ab48-adb2-41d2-8e8a-80ce572fea67,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,,,,0.507,0.052,,,,-3.81,,0.19,,,95.5,,,94.4,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,,,,123.0,98.0,104.0,121.0,92.0,106.0,0.21,0.23,-0.21,0.18,84.2,81.0,0.165,0.271,0.399,0.145,0.319,0.377,,,,,,
37,2024-05-03,745589,Groundout,field_out,True,656941,663855,Kyle Schwarber,Jordan Hicks,0,0de28259-2907-47bd-90ab-84809f310173,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,,,,0.507,0.052,,,,-3.81,,0.19,,,95.5,,,94.4,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,,,,123.0,98.0,104.0,121.0,92.0,106.0,0.21,0.23,-0.21,0.18,84.2,81.0,0.165,0.271,0.399,0.145,0.319,0.377,,,,,,
38,2024-05-03,745589,Single,single,False,607208,663855,Trea Turner,Jordan Hicks,0,6e6f5c52-6bf5-439e-904b-4282ba14c6ed,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,,,,0.507,0.052,,,,-3.81,,0.19,,,95.5,,,94.4,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,,,,123.0,98.0,104.0,121.0,92.0,106.0,0.21,0.23,-0.21,0.18,84.2,81.0,0.165,0.271,0.399,0.145,0.319,0.377,,,,,,
39,2024-05-03,745589,Walk,walk,False,547180,663855,Bryce Harper,Jordan Hicks,1,d71b0778-3d8a-482c-b972-cb6a7365164f,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,,,,0.507,0.052,,,,-3.81,,0.19,,,95.5,,,94.4,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,,,,123.0,98.0,104.0,121.0,92.0,106.0,0.21,0.23,-0.21,0.18,84.2,81.0,0.165,0.271,0.399,0.145,0.319,0.377,,,,,,
40,2024-05-03,745589,Forceout,force_out,True,664761,663855,Alec Bohm,Jordan Hicks,1,ffb2f482-35a0-4a03-8ab8-dfb36546596a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,,,,0.507,0.052,,,,-3.81,,0.19,,,95.5,,,94.4,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,,,,123.0,98.0,104.0,121.0,92.0,106.0,0.21,0.23,-0.21,0.18,84.2,81.0,0.165,0.271,0.399,0.145,0.319,0.377,,,,,,
41,2024-05-03,745589,Strikeout,strikeout,True,664774,621381,LaMonte Wade Jr.,Matt Strahm,0,581cedd7-6ab8-4b84-add1-e5ac253cb4a6,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,,,,99.0,104.0,97.0,0.149,0.554,0.104,,,1.87,4.44,-0.14,,,93.4,88.0,,93.4,,,,,0.195,0.312,0.26,0.333,0.389,0.184,,,,0.1,0.2,0.282,118.0,111.0,113.0,,,,,0.192,,1.74,,81.4,,,,0.091,0.182,0.372,,,,,,
42,2024-05-03,745589,Pop Out,field_out,True,624585,621381,Jorge Soler,Matt Strahm,0,d3c15940-952f-4055-9e84-b8cc5f58c7ec,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,,,,99.0,104.0,97.0,0.149,0.554,0.104,,,1.87,4.44,-0.14,,,93.4,88.0,,93.4,,,,,0.195,0.312,0.26,0.333,0.389,0.184,,,,0.1,0.2,0.282,118.0,111.0,113.0,,,,,0.192,,1.74,,81.4,,,,0.091,0.182,0.372,,,,,,
43,2024-05-03,745589,Strikeout,strikeout,True,624424,621381,Michael Conforto,Matt Strahm,0,2d1d6435-ec2b-427c-a0cf-b1976919c284,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,,,,99.0,104.0,97.0,0.149,0.554,0.104,,,1.87,4.44,-0.14,,,93.4,88.0,,93.4,,,,,0.195,0.312,0.26,0.333,0.389,0.184,,,,0.1,0.2,0.282,118.0,111.0,113.0,,,,,0.192,,1.74,,81.4,,,,0.091,0.182,0.372,,,,,,
44,2024-05-03,745589,Strikeout,strikeout,True,592663,663546,J.T. Realmuto,Sean Hjelle,0,e46e8884-fc86-4ed3-be2a-4a7c7dd8af4f,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-05-03,745589,Strikeout,strikeout,True,669016,663546,Brandon Marsh,Sean Hjelle,0,a681c1b6-c431-4d37-8897-a9699f1cf729,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-05-03,745589,Strikeout,strikeout,True,592206,663546,Nick Castellanos,Sean Hjelle,0,cf515174-a5cf-4be6-9847-de3e4bf63e91,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-05-03,745589,Groundout,field_out,True,608596,622554,Tom Murphy,Seranthony Domínguez,0,7209a317-3604-493a-b955-f84ebeed6d92,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,,,,,,,0.196,0.402,,,0.008,0.27,,-1.98,,-14.14,97.5,,91.5,97.9,,,,,0.233,0.372,0.22,0.355,0.452,0.065,,,,,,,134.0,100.0,107.0,,,,,0.394,,0.55,,88.5,,,,0.133,0.383,0.379,,,,,,
48,2024-05-03,745589,Strikeout,strikeout,True,656305,622554,Matt Chapman,Seranthony Domínguez,0,73083114-2dda-4abf-949a-64f51bc64df7,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,,,,,,,0.196,0.402,,,0.008,0.27,,-1.98,,-14.14,97.5,,91.5,97.9,,,,,0.233,0.372,0.22,0.355,0.452,0.065,,,,,,,134.0,100.0,107.0,,,,,0.394,,0.55,,88.5,,,,0.133,0.383,0.379,,,,,,
49,2024-05-03,745589,Field Error,field_error,False,573262,622554,Mike Yastrzemski,Seranthony Domínguez,0,1c7796e9-67f1-4f85-8d6b-32e3f7514d27,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,,,,,,,0.196,0.402,,,0.008,0.27,,-1.98,,-14.14,97.5,,91.5,97.9,,,,,0.233,0.372,0.22,0.355,0.452,0.065,,,,,,,134.0,100.0,107.0,,,,,0.394,,0.55,,88.5,,,,0.133,0.383,0.379,,,,,,
50,2024-05-03,745589,Lineout,field_out,True,642731,622554,Thairo Estrada,Seranthony Domínguez,1,af9fd097-92fe-497b-9638-143260d02066,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,,,,,,,0.196,0.402,,,0.008,0.27,,-1.98,,-14.14,97.5,,91.5,97.9,,,,,0.233,0.372,0.22,0.355,0.452,0.065,,,,,,,134.0,100.0,107.0,,,,,0.394,,0.55,,88.5,,,,0.133,0.383,0.379,,,,,,
51,2024-05-03,745589,Groundout,field_out,True,681082,663546,Bryson Stott,Sean Hjelle,0,003bb2ae-5696-4c59-b191-60a7a91d26e6,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-05-03,745589,Groundout,field_out,True,679032,663546,Johan Rojas,Sean Hjelle,0,8c2b7763-4fa7-4407-9c1e-d2c45028846c,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-05-03,745589,Strikeout,strikeout,True,656941,663546,Kyle Schwarber,Sean Hjelle,0,c9710b86-5343-4efe-a9b9-17eb9d858be0,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,109.0,103.0,112.0,70.0,88.0,79.0,0.552,,0.1,0.348,,,-0.2,0.44,-0.14,,,92.5,,94.6,85.6,0.178,0.384,0.386,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-05-03,745589,Single,single,False,605113,689147,Nick Ahmed,Orion Kerkering,0,91e985e9-4e9d-49b1-8bc1-2c49999caa53,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,
55,2024-05-03,745589,Single,single,False,808982,689147,Jung Hoo Lee,Orion Kerkering,1,048348ed-5584-4df5-b53f-5463e0b186fb,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,
56,2024-05-03,745589,Single,single,False,664774,689147,LaMonte Wade Jr.,Orion Kerkering,1,c8e83c9f-e8d9-42fc-bd86-a0091df59f86,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,
57,2024-05-03,745589,Grounded Into DP,grounded_into_double_play,True,624585,689147,Jorge Soler,Orion Kerkering,1,135fa9b5-1f78-4b69-97b3-3d6cf2909c70,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,
58,2024-05-03,745589,Flyout,field_out,True,624424,689147,Michael Conforto,Orion Kerkering,0,abbaeedf-339c-419c-b506-425dfcb6de15,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,
59,2024-05-03,745589,Single,single,False,624641,592426,Edmundo Sosa,Luke Jackson,0,a65455e2-f9fd-4260-9b07-b72720f425a3,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,,,,97.0,75.0,81.0,,0.313,0.007,,,-0.65,-1.69,,,,94.7,90.8,,,,0.294,0.471,0.258,0.25,0.406,0.265,,,,,,,,,,138.0,91.0,111.0,,,,,0.569,,-0.35,,87.2,,,,0.286,0.455,0.255,133.0,106.0,115.0,0.111,-0.61,84.2
60,2024-05-03,745589,Flyout,field_out,True,547180,592426,Bryce Harper,Luke Jackson,0,375cfb17-f38f-4d22-9f05-d4d1c5dd88ba,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,,,,97.0,75.0,81.0,,0.313,0.007,,,-0.65,-1.69,,,,94.7,90.8,,,,0.294,0.471,0.258,0.25,0.406,0.265,,,,,,,,,,138.0,91.0,111.0,,,,,0.569,,-0.35,,87.2,,,,0.286,0.455,0.255,133.0,106.0,115.0,0.111,-0.61,84.2
61,2024-05-03,745589,Groundout,field_out,True,664761,592426,Alec Bohm,Luke Jackson,1,14c18935-d3e5-4a76-9f22-5e397bcbaea2,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,,,,97.0,75.0,81.0,,0.313,0.007,,,-0.65,-1.69,,,,94.7,90.8,,,,0.294,0.471,0.258,0.25,0.406,0.265,,,,,,,,,,138.0,91.0,111.0,,,,,0.569,,-0.35,,87.2,,,,0.286,0.455,0.255,133.0,106.0,115.0,0.111,-0.61,84.2
62,2024-05-03,745589,Pop Out,field_out,True,592663,592426,J.T. Realmuto,Luke Jackson,0,042608d0-c619-4594-a09d-d57b5a31a90a,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,,,,97.0,75.0,81.0,,0.313,0.007,,,-0.65,-1.69,,,,94.7,90.8,,,,0.294,0.471,0.258,0.25,0.406,0.265,,,,,,,,,,138.0,91.0,111.0,,,,,0.569,,-0.35,,87.2,,,,0.286,0.455,0.255,133.0,106.0,115.0,0.111,-0.61,84.2
63,2024-05-03,745589,Strikeout,strikeout,True,608596,656546,Tom Murphy,Jeff Hoffman,0,8c6590a6-627b-4ef1-a82f-09cf104c1fa2,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,121.0,103.0,103.0,113.0,107.0,116.0,,,,,,,0.085,0.408,,,,1.24,,3.89,,,96.5,,,96.6,,,,,0.194,0.323,0.312,0.154,0.154,0.167,,,,,,,109.0,95.0,102.0,108.0,103.0,103.0,0.113,0.395,0.27,2.07,90.4,86.4,0.16,0.24,0.275,0.157,0.255,0.44,,,,,,
64,2024-05-03,745589,Strikeout,strikeout,True,656305,656546,Matt Chapman,Jeff Hoffman,0,6c7df75f-0615-4028-be0c-06aafe8ac478,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,121.0,103.0,103.0,113.0,107.0,116.0,,,,,,,0.085,0.408,,,,1.24,,3.89,,,96.5,,,96.6,,,,,0.194,0.323,0.312,0.154,0.154,0.167,,,,,,,109.0,95.0,102.0,108.0,103.0,103.0,0.113,0.395,0.27,2.07,90.4,86.4,0.16,0.24,0.275,0.157,0.255,0.44,,,,,,
65,2024-05-03,745589,Strikeout,strikeout,True,573262,656546,Mike Yastrzemski,Jeff Hoffman,0,5fa6c303-3a22-434b-a83e-8d00b01dd04c,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,121.0,103.0,103.0,113.0,107.0,116.0,,,,,,,0.085,0.408,,,,1.24,,3.89,,,96.5,,,96.6,,,,,0.194,0.323,0.312,0.154,0.154,0.167,,,,,,,109.0,95.0,102.0,108.0,103.0,103.0,0.113,0.395,0.27,2.07,90.4,86.4,0.16,0.24,0.275,0.157,0.255,0.44,,,,,,
66,2024-05-03,745589,Strikeout,strikeout,True,669016,573124,Brandon Marsh,Taylor Rogers,0,ba968aa4-53fc-4946-a16a-4d9b88123c4a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,,,1.7,,,,,,93.3,,,,,,,,0.159,0.232,0.136,,,,,,,109.0,95.0,101.0,,,,,0.505,,-1.03,,79.5,,,,0.306,0.569,0.333,,,,,,
67,2024-05-03,745589,Strikeout,strikeout,True,592206,573124,Nick Castellanos,Taylor Rogers,0,2495cf0d-0a76-40aa-b4e8-ddf676bd5c0a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,,,1.7,,,,,,93.3,,,,,,,,0.159,0.232,0.136,,,,,,,109.0,95.0,101.0,,,,,0.505,,-1.03,,79.5,,,,0.306,0.569,0.333,,,,,,
68,2024-05-03,745589,Single,single,False,681082,573124,Bryson Stott,Taylor Rogers,0,979b1a08-d094-4020-b067-092781ce6a1a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,,,1.7,,,,,,93.3,,,,,,,,0.159,0.232,0.136,,,,,,,109.0,95.0,101.0,,,,,0.505,,-1.03,,79.5,,,,0.306,0.569,0.333,,,,,,
69,2024-05-03,745589,Strikeout,strikeout,True,679032,573124,Johan Rojas,Taylor Rogers,1,ee58a55b-437c-48de-b1e5-4be229d75d8d,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,,,1.7,,,,,,93.3,,,,,,,,0.159,0.232,0.136,,,,,,,109.0,95.0,101.0,,,,,0.505,,-1.03,,79.5,,,,0.306,0.569,0.333,,,,,,
70,2024-05-03,745589,Single,single,False,642731,621237,Thairo Estrada,José Alvarado,0,9c3ac909-28dd-4819-b116-8d8c2d6a48b0,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,,0.403,,,,1.06,0.58,,,,92.6,,97.8,,,,,,,,0.27,0.416,0.132,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-05-03,745589,Flyout,field_out,True,605113,621237,Nick Ahmed,José Alvarado,0,726e79f2-ce56-4a5b-b344-899ca53b3d8e,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,,0.403,,,,1.06,0.58,,,,92.6,,97.8,,,,,,,,0.27,0.416,0.132,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-05-03,745589,Groundout,field_out,True,808982,621237,Jung Hoo Lee,José Alvarado,1,7683c04e-b868-478b-a89c-67afb8f14cdc,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,,0.403,,,,1.06,0.58,,,,92.6,,97.8,,,,,,,,0.27,0.416,0.132,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-05-03,745589,Strikeout,strikeout,True,527038,621237,Wilmer Flores,José Alvarado,0,259c210f-67b3-49a5-b5d1-014dc6c0cfe2,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,,0.403,,,,1.06,0.58,,,,92.6,,97.8,,,,,,,,0.27,0.416,0.132,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,
