,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-25,746095,Double,double,False,701538,656427,Jackson Merrill,Jack Flaherty,1,0d75a0cb-231a-4257-b243-1fd58ca1550f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
11,2024-09-25,746095,Single,single,False,593428,656427,Xander Bogaerts,Jack Flaherty,1,b7fb3202-6af6-4139-80f9-af5a479fd7c8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
12,2024-09-25,746095,Groundout,field_out,True,630105,656427,Jake Cronenworth,Jack Flaherty,1,49523e88-0892-4adc-aeee-d71ff5edc19d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
13,2024-09-25,746095,Strikeout,strikeout,True,456781,656427,Donovan Solano,Jack Flaherty,0,edcdfd6b-bedf-44a8-983b-842c8fe56dd7,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
14,2024-09-25,746095,Strikeout,strikeout,True,553869,656427,Elias Díaz,Jack Flaherty,0,c65f5f2c-342e-4db9-a1b7-9deba2d8b2b5,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
15,2024-09-25,746095,Strikeout,strikeout,True,669242,656302,Tommy Edman,Dylan Cease,0,97a42d54-0ff2-4945-9c29-0fb0957fd128,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
16,2024-09-25,746095,Flyout,field_out,True,666158,656302,Gavin Lux,Dylan Cease,0,67438e53-4ffa-42d1-9b2f-b10fc22e9dd0,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
17,2024-09-25,746095,Flyout,field_out,True,500743,656302,Miguel Rojas,Dylan Cease,0,5896bd07-6132-457d-bff2-2c82bd8d3f26,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
18,2024-09-25,746095,Lineout,field_out,True,650333,656427,Luis Arraez,Jack Flaherty,0,08a90dd0-e0f2-4e06-9294-ea1d4a2b086a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
19,2024-09-25,746095,Double,double,False,665487,656427,Fernando Tatis Jr.,Jack Flaherty,0,9ffcc56d-65a7-4543-a5f2-9c7c167c5f56,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
20,2024-09-25,746095,Groundout,field_out,True,595777,656427,Jurickson Profar,Jack Flaherty,1,9db93233-ba5d-4c93-ac7d-df77e7bd497b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
21,2024-09-25,746095,Walk,walk,False,592518,656427,Manny Machado,Jack Flaherty,0,f2569f55-ef4f-44f7-8f8a-a8789d98eb12,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
22,2024-09-25,746095,Flyout,field_out,True,701538,656427,Jackson Merrill,Jack Flaherty,1,d2f7f18d-7f72-48f5-818b-d01d885fd476,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
23,2024-09-25,746095,Strikeout,strikeout,True,660271,656302,Shohei Ohtani,Dylan Cease,0,3bf79030-bcdc-4ce7-a9a1-79da43090cd7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
24,2024-09-25,746095,Pop Out,field_out,True,605141,656302,Mookie Betts,Dylan Cease,0,6eaa87f8-c237-4b37-93ae-17342c26ef62,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
25,2024-09-25,746095,Single,single,False,518692,656302,Freddie Freeman,Dylan Cease,0,25345ef4-e6e8-4cc0-8072-5708e6b00398,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
26,2024-09-25,746095,Strikeout,strikeout,True,606192,656302,Teoscar Hernández,Dylan Cease,0,fdf92e69-8985-44fa-8745-35d02a5317ed,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
27,2024-09-25,746095,Strikeout,strikeout,True,593428,656427,Xander Bogaerts,Jack Flaherty,0,4d743ebe-abc8-48f6-9e40-f5806e401a57,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
28,2024-09-25,746095,Strikeout,strikeout,True,630105,656427,Jake Cronenworth,Jack Flaherty,0,f2cfbc16-f64e-4f70-8220-c92510386140,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
29,2024-09-25,746095,Flyout,field_out,True,456781,656427,Donovan Solano,Jack Flaherty,0,c7f49f41-2259-4043-a791-3410a7a00f88,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.51,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.155,0.303,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
30,2024-09-25,746095,Flyout,field_out,True,571970,656302,Max Muncy,Dylan Cease,0,e1f40889-7c45-4ba8-8472-828f90f2be0a,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
31,2024-09-25,746095,Groundout,field_out,True,669257,656302,Will Smith,Dylan Cease,0,c6d80b4c-71dc-4fbd-be79-c8711376a9a2,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
32,2024-09-25,746095,Double,double,False,669242,656302,Tommy Edman,Dylan Cease,0,0734a1a2-3c76-4473-a0d4-2ad2feb08b7b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.32,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.149,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,,0.435,0.471,0.079,0.009,0.22,,1.98,-0.95,-4.13,96.9,69.7,,87.2,82.3,0.235,0.39,0.203,0.159,0.257,0.446,0.28,0.44,0.286,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.2,0.267,0.385,0.25,1.0,0.0,,,,,,,,,
