,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
35,2024-03-30,745037,Walk,walk,False,694497,543294,Evan Carter,Kyle Hendricks,1,f500663d-6997-4c24-b24f-2be67bea0590,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,,,,,,,0.119,,,0.127,0.39,-3.58,,,1.57,-1.24,87.8,,80.9,,74.3,0.4,1.067,0.128,0.278,0.421,0.244,0.12,0.24,0.381,,,,98.0,106.0,98.0,0.365,-0.85,87.8,0.357,0.504,0.101,,,,,,,,,,,,,,,,,,
36,2024-03-30,745037,Strikeout,strikeout,True,666969,621016,Adolis García,Jose Cuas,0,48de7d93-5f74-4ed7-84e1-7ec444d27338,621016.0,josecuas,Cuas,Right,Jose Cuas,- - -,8.22,6.67,15.1,90.0,111.0,90.0,0.776,9.39,4.11,11.15,2.35,0.73,0.265,0.49,0.143,0.367,0.39,75.0,86.0,82.0,,,,144.0,105.0,101.0,110.0,66.0,80.0,,,,0.314,,0.248,,0.038,-0.13,,-6.51,,-5.51,91.5,,87.4,82.6,,0.273,0.455,0.333,,,,,,,0.333,0.833,0.435,88.0,93.0,89.0,0.4,-0.59,92.3,0.286,0.464,0.186,,,,,,,,,,,,,,,,,,
37,2024-03-30,745037,Strikeout,strikeout,True,643265,674003,Garrett Cooper,Cody Bradford,0,d8970ec2-94cb-4425-a725-2990e95377ac,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-03-30,745037,Strikeout,strikeout,True,543228,674003,Yan Gomes,Cody Bradford,0,020ff338-9c51-4415-88ea-13fb56c5f6c8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-03-30,745037,Groundout,field_out,True,683737,674003,Michael Busch,Cody Bradford,0,c8f68e6c-e51f-42c0-a297-3b2e47380646,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-03-30,745037,Groundout,field_out,True,673962,621016,Josh Jung,Jose Cuas,0,8c09651c-2c2e-46b2-81c9-a0896bb56bfa,621016.0,josecuas,Cuas,Right,Jose Cuas,- - -,8.22,6.67,15.1,90.0,111.0,90.0,0.776,9.39,4.11,11.15,2.35,0.73,0.265,0.49,0.143,0.367,0.39,75.0,86.0,82.0,,,,144.0,105.0,101.0,110.0,66.0,80.0,,,,0.314,,0.248,,0.038,-0.13,,-6.51,,-5.51,91.5,,87.4,82.6,,0.273,0.455,0.333,,,,,,,0.333,0.833,0.435,88.0,93.0,89.0,0.4,-0.59,92.3,0.286,0.464,0.186,,,,,,,,,,,,,,,,,,
41,2024-03-30,745037,Flyout,field_out,True,694671,621016,Wyatt Langford,Jose Cuas,0,61fa9cfc-ad6b-4dd0-afd6-78acff4f53de,621016.0,josecuas,Cuas,Right,Jose Cuas,- - -,8.22,6.67,15.1,90.0,111.0,90.0,0.776,9.39,4.11,11.15,2.35,0.73,0.265,0.49,0.143,0.367,0.39,75.0,86.0,82.0,,,,144.0,105.0,101.0,110.0,66.0,80.0,,,,0.314,,0.248,,0.038,-0.13,,-6.51,,-5.51,91.5,,87.4,82.6,,0.273,0.455,0.333,,,,,,,0.333,0.833,0.435,88.0,93.0,89.0,0.4,-0.59,92.3,0.286,0.464,0.186,,,,,,,,,,,,,,,,,,
42,2024-03-30,745037,Strikeout,strikeout,True,665120,621016,Jared Walsh,Jose Cuas,0,ae7e339c-c23d-4760-b8f4-4d1feb53dd59,621016.0,josecuas,Cuas,Right,Jose Cuas,- - -,8.22,6.67,15.1,90.0,111.0,90.0,0.776,9.39,4.11,11.15,2.35,0.73,0.265,0.49,0.143,0.367,0.39,75.0,86.0,82.0,,,,144.0,105.0,101.0,110.0,66.0,80.0,,,,0.314,,0.248,,0.038,-0.13,,-6.51,,-5.51,91.5,,87.4,82.6,,0.273,0.455,0.333,,,,,,,0.333,0.833,0.435,88.0,93.0,89.0,0.4,-0.59,92.3,0.286,0.464,0.186,,,,,,,,,,,,,,,,,,
43,2024-03-30,745037,Strikeout,strikeout,True,663538,622250,Nico Hoerner,Josh Sborz,0,f07bb7ef-37df-4105-85a2-d66aaf958acd,622250.0,joshsborz,Sborz,Right,Josh Sborz,TEX,2.89,3.34,9.1,98.0,114.0,100.0,0.776,7.71,2.89,7.71,0.0,1.44,0.214,0.429,0.071,0.286,0.391,,,,124.0,105.0,105.0,109.0,102.0,102.0,111.0,92.0,97.0,,,,0.455,,0.297,0.248,,0.34,,2.63,2.64,,95.2,,,87.6,83.8,0.313,0.375,0.205,,,,0.111,0.111,0.357,0.182,0.182,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-03-30,745037,Flyout,field_out,True,673548,622250,Seiya Suzuki,Josh Sborz,0,51549922-b94b-4e3f-81fc-a8d4f99f5c62,622250.0,joshsborz,Sborz,Right,Josh Sborz,TEX,2.89,3.34,9.1,98.0,114.0,100.0,0.776,7.71,2.89,7.71,0.0,1.44,0.214,0.429,0.071,0.286,0.391,,,,124.0,105.0,105.0,109.0,102.0,102.0,111.0,92.0,97.0,,,,0.455,,0.297,0.248,,0.34,,2.63,2.64,,95.2,,,87.6,83.8,0.313,0.375,0.205,,,,0.111,0.111,0.357,0.182,0.182,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-03-30,745037,Lineout,field_out,True,641355,622250,Cody Bellinger,Josh Sborz,0,299dd7ef-8b75-4a1b-89c6-8ed18f221f11,622250.0,joshsborz,Sborz,Right,Josh Sborz,TEX,2.89,3.34,9.1,98.0,114.0,100.0,0.776,7.71,2.89,7.71,0.0,1.44,0.214,0.429,0.071,0.286,0.391,,,,124.0,105.0,105.0,109.0,102.0,102.0,111.0,92.0,97.0,,,,0.455,,0.297,0.248,,0.34,,2.63,2.64,,95.2,,,87.6,83.8,0.313,0.375,0.205,,,,0.111,0.111,0.357,0.182,0.182,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-03-30,745037,Strikeout,strikeout,True,641680,681432,Jonah Heim,Luke Little,0,591feead-363b-49a8-87cd-8e343f71aaea,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,,,,79.0,92.0,82.0,112.0,72.0,82.0,,,,0.724,,0.263,,,1.33,,0.07,,,95.8,,,81.8,,0.219,0.313,0.19,,,,,,,0.048,0.095,0.543,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,,,,
47,2024-03-30,745037,Double,double,False,665750,681432,Leody Taveras,Luke Little,0,5016e7d6-ebd9-4b86-9572-b2b9579caecc,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,,,,79.0,92.0,82.0,112.0,72.0,82.0,,,,0.724,,0.263,,,1.33,,0.07,,,95.8,,,81.8,,0.219,0.313,0.19,,,,,,,0.048,0.095,0.543,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,,,,
48,2024-03-30,745037,Groundout,field_out,True,543760,681432,Marcus Semien,Luke Little,1,76c6e620-5fef-4f8d-832a-2b6839b3bc17,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,,,,79.0,92.0,82.0,112.0,72.0,82.0,,,,0.724,,0.263,,,1.33,,0.07,,,95.8,,,81.8,,0.219,0.313,0.19,,,,,,,0.048,0.095,0.543,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,,,,
49,2024-03-30,745037,Flyout,field_out,True,608369,681432,Corey Seager,Luke Little,0,22b58b73-c65d-45b6-bd69-455c682bd2ef,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,,,,79.0,92.0,82.0,112.0,72.0,82.0,,,,0.724,,0.263,,,1.33,,0.07,,,95.8,,,81.8,,0.219,0.313,0.19,,,,,,,0.048,0.095,0.543,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,,,,
50,2024-03-30,745037,Single,single,False,666624,502085,Christopher Morel,David Robertson,0,ac5ca471-63b9-44d6-ad8d-746183e7e757,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.233,0.283,0.267,0.333,0.833,0.071,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,,,,,,,121.0,95.0,103.0,0.295,0.22,84.7,0.137,0.205,0.346,,,
51,2024-03-30,745037,Grounded Into DP,grounded_into_double_play,True,621020,502085,Dansby Swanson,David Robertson,1,13eb0e86-add9-41cf-86b9-06aa1aac315a,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.233,0.283,0.267,0.333,0.833,0.071,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,,,,,,,121.0,95.0,103.0,0.295,0.22,84.7,0.137,0.205,0.346,,,
52,2024-03-30,745037,Groundout,field_out,True,664023,502085,Ian Happ,David Robertson,0,a2ddbac3-9a65-4a54-a73e-4d6b77027498,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,110.0,92.0,97.0,121.0,100.0,106.0,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,-4.14,-4.1,6.62,94.1,93.6,88.2,83.6,80.9,,,,0.0,0.0,0.2,0.233,0.283,0.267,0.333,0.833,0.071,107.0,112.0,111.0,0.026,1.88,94.7,0.0,0.0,0.25,,,,,,,121.0,95.0,103.0,0.295,0.22,84.7,0.137,0.205,0.346,,,
53,2024-03-30,745037,Walk,walk,False,694497,676962,Evan Carter,Ben Brown,0,5ec767e8-1329-40c9-94d2-8a13958dfca8,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
54,2024-03-30,745037,Forceout,force_out,True,666969,676962,Adolis García,Ben Brown,1,089854c9-e1b4-4942-8099-d18a325eb41b,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
55,2024-03-30,745037,Strikeout,strikeout,True,673962,676962,Josh Jung,Ben Brown,1,73150a29-5e99-43a1-8c0c-9140db015a4c,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
56,2024-03-30,745037,Lineout,field_out,True,694671,676962,Wyatt Langford,Ben Brown,1,04ed1315-e1c4-4c31-834e-ab899769c503,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
57,2024-03-30,745037,Single,single,False,643265,489446,Garrett Cooper,Kirby Yates,0,f4a6c925-45dd-433f-8674-e21fc38f63aa,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,,2.73,,0.4,,,93.1,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,,,,,,,,,,0.122,0.171,0.34
58,2024-03-30,745037,Flyout,field_out,True,543228,489446,Yan Gomes,Kirby Yates,0,1ffda0c2-72ab-4933-aab6-761663065965,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,,2.73,,0.4,,,93.1,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,,,,,,,,,,0.122,0.171,0.34
59,2024-03-30,745037,Flyout,field_out,True,683737,489446,Michael Busch,Kirby Yates,0,9d9e8b74-4eae-4992-9670-4ec57b19abe2,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,,2.73,,0.4,,,93.1,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,,,,,,,,,,0.122,0.171,0.34
60,2024-03-30,745037,Lineout,field_out,True,663538,489446,Nico Hoerner,Kirby Yates,0,da6a0d0d-3c07-4f55-8e08-33a88f3b143b,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,,2.73,,0.4,,,93.1,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,,,,,,,,,,0.122,0.171,0.34
61,2024-03-30,745037,Single,single,False,665120,676962,Jared Walsh,Ben Brown,0,e2173086-1ea6-4d28-8f61-9c8a46705940,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
62,2024-03-30,745037,Double,double,False,641680,676962,Jonah Heim,Ben Brown,1,67b2ba6f-19bf-48bb-8e4c-ce4bc76cfba8,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
63,2024-03-30,745037,Walk,walk,False,665750,676962,Leody Taveras,Ben Brown,0,a19ba9c7-f2da-43f7-b716-3981e9c1bb4b,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
64,2024-03-30,745037,Single,single,False,543760,676962,Marcus Semien,Ben Brown,1,55876676-256c-4343-8342-62d4c78c1b97,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
65,2024-03-30,745037,Single,single,False,608369,676962,Corey Seager,Ben Brown,1,7668f66e-bb70-40f8-a2a2-db1536951b3a,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
66,2024-03-30,745037,Groundout,field_out,True,694497,676962,Evan Carter,Ben Brown,1,fc888c8f-4a75-4a0f-9e6f-1b324f829c24,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
67,2024-03-30,745037,Sac Fly,sac_fly,True,666969,676962,Adolis García,Ben Brown,1,35e741b6-cb67-4b2e-b4f8-6a691f35b02e,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
68,2024-03-30,745037,Home Run,home_run,False,673962,676962,Josh Jung,Ben Brown,1,e102b6ee-1f26-428f-bf5f-87ac65ee529a,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,0.627,,,,0.016,0.78,,,,-3.6,96.4,,90.6,,,0.25,0.352,0.185,0.5,0.5,0.25,0.141,0.294,0.51,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
69,2024-03-30,745037,Single,single,False,694671,622075,Wyatt Langford,Yency Almonte,0,eaf4a899-067a-4121-a989-a06222d93b17,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,70.0,102.0,105.0,,,,71.0,101.0,89.0,137.0,99.0,106.0,69.0,95.0,92.0,0.112,0.131,0.356,,0.026,4.03,1.25,1.59,,-2.59,94.0,92.4,87.8,81.5,,0.125,0.125,0.214,,,,,,,0.053,0.211,0.588,122.0,91.0,99.0,0.375,-0.57,93.7,0.238,0.286,0.146,,,,,,,,,,,,,0.25,0.5,0.25,,,
70,2024-03-30,745037,Lineout,field_out,True,665120,622075,Jared Walsh,Yency Almonte,0,52108399-73f3-44e5-84bc-d082a1bbbabf,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,70.0,102.0,105.0,,,,71.0,101.0,89.0,137.0,99.0,106.0,69.0,95.0,92.0,0.112,0.131,0.356,,0.026,4.03,1.25,1.59,,-2.59,94.0,92.4,87.8,81.5,,0.125,0.125,0.214,,,,,,,0.053,0.211,0.588,122.0,91.0,99.0,0.375,-0.57,93.7,0.238,0.286,0.146,,,,,,,,,,,,,0.25,0.5,0.25,,,
71,2024-03-30,745037,Strikeout,strikeout,True,673548,656271,Seiya Suzuki,Brock Burke,0,62207ff4-e686-43a3-88fe-50cbd66041ab,656271.0,brockburke,Burke,Left,Brock Burke,TEX,7.45,4.86,9.2,92.0,89.0,92.0,0.782,10.24,5.59,12.1,1.86,1.4,0.233,0.3,0.267,0.333,0.456,93.0,102.0,100.0,,,,91.0,91.0,89.0,82.0,86.0,91.0,,,,0.515,,0.304,,0.17,-3.17,,-0.72,,-0.51,94.5,,88.7,86.9,,0.316,0.737,0.282,0.333,0.333,0.25,,,,0.25,0.375,0.227,97.0,132.0,130.0,0.012,-35.93,93.8,,,,,,,,,,,,,,,,,,,,,
72,2024-03-30,745037,Walk,walk,False,665804,656271,Miguel Amaya,Brock Burke,0,3159eb19-fdb6-43ea-a0e5-55f0faac67d7,656271.0,brockburke,Burke,Left,Brock Burke,TEX,7.45,4.86,9.2,92.0,89.0,92.0,0.782,10.24,5.59,12.1,1.86,1.4,0.233,0.3,0.267,0.333,0.456,93.0,102.0,100.0,,,,91.0,91.0,89.0,82.0,86.0,91.0,,,,0.515,,0.304,,0.17,-3.17,,-0.72,,-0.51,94.5,,88.7,86.9,,0.316,0.737,0.282,0.333,0.333,0.25,,,,0.25,0.375,0.227,97.0,132.0,130.0,0.012,-35.93,93.8,,,,,,,,,,,,,,,,,,,,,
73,2024-03-30,745037,Grounded Into DP,grounded_into_double_play,True,666624,656271,Christopher Morel,Brock Burke,1,36da5ebe-d4b4-4b75-8435-09f97c52f30a,656271.0,brockburke,Burke,Left,Brock Burke,TEX,7.45,4.86,9.2,92.0,89.0,92.0,0.782,10.24,5.59,12.1,1.86,1.4,0.233,0.3,0.267,0.333,0.456,93.0,102.0,100.0,,,,91.0,91.0,89.0,82.0,86.0,91.0,,,,0.515,,0.304,,0.17,-3.17,,-0.72,,-0.51,94.5,,88.7,86.9,,0.316,0.737,0.282,0.333,0.333,0.25,,,,0.25,0.375,0.227,97.0,132.0,130.0,0.012,-35.93,93.8,,,,,,,,,,,,,,,,,,,,,
