,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
24,2024-04-03,747219,Single,single,False,519203,518876,Anthony Rizzo,Merrill Kelly,0,de0da2ca-d313-4607-ad66-5329c36c5b83,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
25,2024-04-03,747219,Forceout,force_out,True,683011,518876,Anthony Volpe,Merrill Kelly,1,b0b11a93-e527-4787-b919-b1da1478915c,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
26,2024-04-03,747219,Pop Out,field_out,True,657077,518876,Alex Verdugo,Merrill Kelly,0,3040c718-1898-494f-896f-ddacdcceb2f3,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
27,2024-04-03,747219,Flyout,field_out,True,572233,607074,Christian Walker,Carlos Rodón,0,0b3beecb-13dd-41a0-a2b5-4f79cce2b828,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
28,2024-04-03,747219,Single,single,False,553993,607074,Eugenio Suárez,Carlos Rodón,0,222116ad-19a6-4001-a69f-2f7df0162712,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
29,2024-04-03,747219,Forceout,force_out,True,677942,607074,Blaze Alexander,Carlos Rodón,1,4044f10a-edae-42fd-b769-1cffb4eac3a2,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
30,2024-04-03,747219,Pop Out,field_out,True,678489,607074,Jorge Barrosa,Carlos Rodón,0,b15dc442-d1bd-486b-964a-d5ccf9718648,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
31,2024-04-03,747219,Groundout,field_out,True,665828,518876,Oswaldo Cabrera,Merrill Kelly,0,5190df97-e4bc-46b8-97c5-d2646d82472d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
32,2024-04-03,747219,Single,single,False,669224,518876,Austin Wells,Merrill Kelly,0,21b4a2b9-885c-4026-8416-f55233aed15f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
33,2024-04-03,747219,Catcher Interference,catcher_interf,False,663757,518876,Trent Grisham,Merrill Kelly,1,d824579d-5f89-4104-9018-b74cdfda01f9,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
34,2024-04-03,747219,Grounded Into DP,grounded_into_double_play,True,650402,518876,Gleyber Torres,Merrill Kelly,1,71bddf45-a598-4949-9053-5ecf81387f4e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
35,2024-04-03,747219,Groundout,field_out,True,571466,607074,Tucker Barnhart,Carlos Rodón,0,42416c7c-662b-4607-95f5-b785ec8c7866,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
36,2024-04-03,747219,Flyout,field_out,True,672695,607074,Geraldo Perdomo,Carlos Rodón,0,b1c43498-5a0f-45f6-9398-765b1a2be743,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
37,2024-04-03,747219,Home Run,home_run,False,606466,607074,Ketel Marte,Carlos Rodón,0,c76c76f7-cbf9-4406-a7ec-04acbec51717,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
38,2024-04-03,747219,Double,double,False,682998,607074,Corbin Carroll,Carlos Rodón,0,f8127e3e-8ac7-43b7-8b62-f66736d5e2cf,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
39,2024-04-03,747219,Walk,walk,False,666971,607074,Lourdes Gurriel Jr.,Carlos Rodón,0,fc12de8a-5a4f-45c4-8df2-a3ebb3c79ced,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
40,2024-04-03,747219,Caught Stealing 3B,caught_stealing_3b,True,572233,607074,Christian Walker,Carlos Rodón,0,48ff9782-4f8b-4e0d-b1ca-e7a99f50d1d4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
41,2024-04-03,747219,Groundout,field_out,True,665742,518876,Juan Soto,Merrill Kelly,0,17a45a54-75ed-4ca5-96d7-75c194a0e417,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
42,2024-04-03,747219,Walk,walk,False,592450,518876,Aaron Judge,Merrill Kelly,0,2f9a709f-be18-4c61-acb0-d58536659463,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
43,2024-04-03,747219,Flyout,field_out,True,519203,518876,Anthony Rizzo,Merrill Kelly,0,695afe9a-f607-405d-9b6c-b4f00beff002,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
44,2024-04-03,747219,Lineout,field_out,True,683011,518876,Anthony Volpe,Merrill Kelly,0,88f9fbe6-057e-4801-a1a3-4c2904802d62,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
45,2024-04-03,747219,Strikeout,strikeout,True,572233,607074,Christian Walker,Carlos Rodón,0,34b837e8-f620-469b-84a1-05daff63b13f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
46,2024-04-03,747219,Double,double,False,553993,607074,Eugenio Suárez,Carlos Rodón,0,e803f41c-5589-4b35-a085-d6ba8c6c27c2,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
47,2024-04-03,747219,Walk,walk,False,677942,607074,Blaze Alexander,Carlos Rodón,0,2a1f2f65-c76c-4af3-9caa-1151186a9437,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,,-1.56,-1.37,1.54,95.5,91.8,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,0.353,0.647,0.255,0.261,0.531,0.202,,,,0.333,0.4,0.35,,,,,,,,,,,,,,,
48,2024-04-03,747219,Double Play,double_play,True,678489,641656,Jorge Barrosa,Ian Hamilton,1,9528dcd5-c5c5-4288-b44a-4c827ab3dddc,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
49,2024-04-03,747219,Groundout,field_out,True,657077,518876,Alex Verdugo,Merrill Kelly,0,e4a559f7-62b0-4d10-864b-8b8944f0a2bd,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
50,2024-04-03,747219,Groundout,field_out,True,665828,518876,Oswaldo Cabrera,Merrill Kelly,0,d8856544-b6a1-4928-ae20-d11c609adc20,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
51,2024-04-03,747219,Lineout,field_out,True,669224,518876,Austin Wells,Merrill Kelly,0,a1f784a7-f19f-4ca8-a733-f3e4dd5d21ba,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
52,2024-04-03,747219,Strikeout,strikeout,True,571466,641656,Tucker Barnhart,Ian Hamilton,0,908f5ae3-c13b-4ab2-9847-f1d9f7c25e8e,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
53,2024-04-03,747219,Strikeout,strikeout,True,672695,641656,Geraldo Perdomo,Ian Hamilton,0,658d7efc-840f-48a4-8b0d-d8fea27ed5cd,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
54,2024-04-03,747219,Strikeout,strikeout,True,606466,641656,Ketel Marte,Ian Hamilton,0,bbba32cd-a5cb-4641-97eb-1ac079b4b5a8,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
55,2024-04-03,747219,Strikeout,strikeout,True,542932,573009,Jon Berti,Joe Mantiply,0,b0e6c66d-63fe-4d5e-8617-0926a6854165,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,87.0,101.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,0.435,0.036,,,0.254,0.275,1.25,,2.46,,-0.67,-0.83,89.3,,81.1,89.2,,79.5,0.257,0.4,0.337,,,,,,,0.0,0.0,0.6,0.227,0.348,0.154,0.278,0.417,0.333,,,,,,,,,,,,,,,
56,2024-04-03,747219,Flyout,field_out,True,650402,573009,Gleyber Torres,Joe Mantiply,0,e9b64235-dbb1-4e35-aa41-a23d32a2523d,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,87.0,101.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,0.435,0.036,,,0.254,0.275,1.25,,2.46,,-0.67,-0.83,89.3,,81.1,89.2,,79.5,0.257,0.4,0.337,,,,,,,0.0,0.0,0.6,0.227,0.348,0.154,0.278,0.417,0.333,,,,,,,,,,,,,,,
57,2024-04-03,747219,Groundout,field_out,True,665742,573009,Juan Soto,Joe Mantiply,0,1c8b34d5-1b76-488e-8333-a5db1502d159,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,87.0,101.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,0.435,0.036,,,0.254,0.275,1.25,,2.46,,-0.67,-0.83,89.3,,81.1,89.2,,79.5,0.257,0.4,0.337,,,,,,,0.0,0.0,0.6,0.227,0.348,0.154,0.278,0.417,0.333,,,,,,,,,,,,,,,
