,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff
16,2024-08-02,746845,Groundout,field_out,True,664023,607200,Ian Happ,Erick Fedde,0,8bf8265e-a1c3-48dc-b039-0839b731518d,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
17,2024-08-02,746845,Home Run,home_run,False,683737,607200,Michael Busch,Erick Fedde,0,83e84089-f898-4493-990b-ebc2981c770c,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
18,2024-08-02,746845,Strikeout,strikeout,True,673548,607200,Seiya Suzuki,Erick Fedde,0,b7d3d138-c51c-4cab-89a5-297b920e3cdf,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
19,2024-08-02,746845,Strikeout,strikeout,True,680977,665871,Brendan Donovan,Javier Assad,0,5ef0d7dc-479b-455a-bb00-d5064c4f2a64,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
20,2024-08-02,746845,Single,single,False,672279,665871,Michael Siani,Javier Assad,0,ff5d28c6-518e-4d4c-b2dc-231b68901749,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
21,2024-08-02,746845,Single,single,False,691026,665871,Masyn Winn,Javier Assad,1,4f6fc556-59c7-40fe-a998-91b005e94d63,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
22,2024-08-02,746845,Pop Out,field_out,True,676475,665871,Alec Burleson,Javier Assad,0,577db950-c22a-4d17-a050-c1e507f764be,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
23,2024-08-02,746845,Walk,walk,False,575929,665871,Willson Contreras,Javier Assad,1,7499b3bb-a803-41ce-9b09-0b477b52119a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
24,2024-08-02,746845,Walk,walk,False,502671,665871,Paul Goldschmidt,Javier Assad,1,56a2a59c-fe80-4a7c-b35a-46995d5877bb,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
25,2024-08-02,746845,Flyout,field_out,True,571448,665871,Nolan Arenado,Javier Assad,0,646fb439-f4cd-4a4d-8b06-5df24cc12c30,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
26,2024-08-02,746845,Flyout,field_out,True,641355,607200,Cody Bellinger,Erick Fedde,0,9704ce5f-f05d-47d6-b1bd-8e1b3362231c,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
27,2024-08-02,746845,Strikeout,strikeout,True,670623,607200,Isaac Paredes,Erick Fedde,0,f4aaa1c3-bf2c-45f3-889c-83c4df7d2c8b,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
28,2024-08-02,746845,Pop Out,field_out,True,663538,607200,Nico Hoerner,Erick Fedde,0,0d3b5f01-9db9-4766-a225-252de73c33d4,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,,0.172,-13.43,-0.06,0.68,1.64,,-0.24,92.4,89.9,87.8,93.0,83.5,,0.241,0.345,0.204,0.266,0.509,0.237,,,,,,,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,
29,2024-08-02,746845,Groundout,field_out,True,663457,665871,Lars Nootbaar,Javier Assad,0,03f3f6ea-7134-40d3-be60-ba8bf5b3c6db,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
30,2024-08-02,746845,Pop Out,field_out,True,502054,665871,Tommy Pham,Javier Assad,0,834758f7-fd3e-4477-bece-43a965a46daf,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
31,2024-08-02,746845,Single,single,False,680977,665871,Brendan Donovan,Javier Assad,0,769298ad-b3ac-441d-a7e3-e7fa70b16adf,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
