,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff
10,2024-08-09,745220,Flyout,field_out,True,643446,682243,Jeff McNeil,Bryce Miller,0,39d8c079-36bc-4e9b-9358-e7f700f3684f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
11,2024-08-09,745220,Double,double,False,668901,682243,Mark Vientos,Bryce Miller,0,46592020-3f1e-4d6d-b172-d309546ea0c6,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
12,2024-08-09,745220,Strikeout,strikeout,True,682626,682243,Francisco Alvarez,Bryce Miller,0,9d5e0fc4-766d-4460-bf9c-3813e6826509,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
13,2024-08-09,745220,Strikeout,strikeout,True,664238,500779,Dylan Moore,Jose Quintana,0,cd27bbb2-b041-43f5-ab90-60cf9a6ba24f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
14,2024-08-09,745220,Single,single,False,571745,500779,Mitch Haniger,Jose Quintana,0,cbcff6e1-fd80-4f5e-b70a-a76ee6dbc1d5,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
15,2024-08-09,745220,Home Run,home_run,False,669208,500779,Ryan Bliss,Jose Quintana,1,8b85886d-a755-4add-95e7-5d81a644e0fe,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
16,2024-08-09,745220,Flyout,field_out,True,660844,500779,Leo Rivas,Jose Quintana,0,2b8fe7b6-3e21-4a87-ace0-ca02ac954ff4,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
17,2024-08-09,745220,Pop Out,field_out,True,645302,500779,Victor Robles,Jose Quintana,0,131303f1-5686-47e2-8516-bcaf13fa084f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
18,2024-08-09,745220,Groundout,field_out,True,664056,682243,Harrison Bader,Bryce Miller,0,fc924775-74de-4fd7-b59d-a9d31aaf5fbb,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
19,2024-08-09,745220,Strikeout,strikeout,True,596019,682243,Francisco Lindor,Bryce Miller,0,0e746571-05e7-438c-8f59-b43f48d42ca3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
20,2024-08-09,745220,Double,double,False,607043,682243,Brandon Nimmo,Bryce Miller,0,3637d90e-5fd5-4971-89d1-93437202a9a6,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
21,2024-08-09,745220,Groundout,field_out,True,608385,682243,Jesse Winker,Bryce Miller,0,128afd54-1f07-412a-9058-9bbb21efc5b2,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
22,2024-08-09,745220,Groundout,field_out,True,668227,500779,Randy Arozarena,Jose Quintana,0,0741e8a6-1b88-4e0f-a3d9-242167e750ed,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
23,2024-08-09,745220,Strikeout,strikeout,True,663728,500779,Cal Raleigh,Jose Quintana,0,94abd80b-ee43-4f33-b983-11e343a89cf3,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
24,2024-08-09,745220,Flyout,field_out,True,457759,500779,Justin Turner,Jose Quintana,0,994ef8a8-2f08-446b-84c9-c479527d55b3,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
25,2024-08-09,745220,Strikeout,strikeout,True,624413,682243,Pete Alonso,Bryce Miller,0,574586b2-edae-4445-8998-dd092c2af6ad,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
26,2024-08-09,745220,Strikeout,strikeout,True,502110,682243,J.D. Martinez,Bryce Miller,0,e1206b60-aff4-4028-86b5-3562fc237084,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
27,2024-08-09,745220,Single,single,False,643446,682243,Jeff McNeil,Bryce Miller,0,e246dec6-b8e5-4c6f-bc78-341d963cef11,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
28,2024-08-09,745220,Flyout,field_out,True,668901,682243,Mark Vientos,Bryce Miller,0,cc03d119-074f-4e8b-8c6d-1662c4792f89,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,,,,
29,2024-08-09,745220,Lineout,field_out,True,641598,500779,Mitch Garver,Jose Quintana,0,12f54196-b859-4953-b076-404e22aa9821,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
30,2024-08-09,745220,Flyout,field_out,True,664238,500779,Dylan Moore,Jose Quintana,0,f5cb3410-8b0a-48fb-82ca-3e4625c27412,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
31,2024-08-09,745220,Groundout,field_out,True,571745,500779,Mitch Haniger,Jose Quintana,0,e663a60a-91d6-4437-b3cc-9eadc8deb4ee,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,0.176,0.382,0.274
