,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-04-24,745099,Walk,walk,False,595879,641302,Javier Báez,Tyler Alexander,0,51c9a287-163b-47c7-a000-aa41d9c123e9,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
35,2024-04-24,745099,Single,single,False,668670,641302,Jake Rogers,Tyler Alexander,1,4af520b1-bdf4-402a-b346-17654319c993,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
36,2024-04-24,745099,Flyout,field_out,True,682985,641302,Riley Greene,Tyler Alexander,1,8d5220b0-e9ab-41b5-96b5-486eb693e150,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
37,2024-04-24,745099,Single,single,False,592192,641302,Mark Canha,Tyler Alexander,1,6bbd379c-90b8-4b74-8107-526580a99d9e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
38,2024-04-24,745099,Flyout,field_out,True,672761,641302,Wenceel Pérez,Tyler Alexander,0,befd646d-42be-47b2-a1ef-9fb3fe366cca,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,,,,,,,
39,2024-04-24,745099,Groundout,field_out,True,650490,656427,Yandy Díaz,Jack Flaherty,0,e8ab919c-6d6b-4d7e-921d-123d9210d5de,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
40,2024-04-24,745099,Strikeout,strikeout,True,680700,656427,Richie Palacios,Jack Flaherty,0,2e2ff654-a287-420f-9674-a5ea576df549,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
41,2024-04-24,745099,Strikeout,strikeout,True,668227,656427,Randy Arozarena,Jack Flaherty,0,0661aea9-9286-4fbe-8f39-072071afb4b3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,0.75,1.5,0.3,,,,0.205,0.426,0.391,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,
42,2024-04-24,745099,Flyout,field_out,True,679529,606965,Spencer Torkelson,Chris Devenski,0,572eec76-d933-43e8-a028-daffe9801b37,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
43,2024-04-24,745099,Triple,triple,False,663837,606965,Matt Vierling,Chris Devenski,0,785c4dab-1695-4e14-a8fd-7ac78a57d90a,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
44,2024-04-24,745099,Pop Out,field_out,True,678009,606965,Parker Meadows,Chris Devenski,0,c591624e-2dee-4f43-a4f9-075b8f7b95d5,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
45,2024-04-24,745099,Single,single,False,671083,606965,Buddy Kennedy,Chris Devenski,1,75840cce-573c-48d1-8b09-a69c435a819d,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
46,2024-04-24,745099,Double,double,False,595879,606965,Javier Báez,Chris Devenski,1,2aa811ad-56ec-4ae7-80e5-0dcc105638d1,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
47,2024-04-24,745099,Strikeout,strikeout,True,668670,606965,Jake Rogers,Chris Devenski,0,d953fa9e-a078-4e9a-a628-1a6fc051374b,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,78.0,104.0,99.0,,,,129.0,88.0,90.0,38.0,94.0,74.0,,0.31,0.139,0.077,-4.53,-5.56,,-1.31,93.0,85.2,,77.7,0.289,0.974,0.151,,,,0.538,0.923,0.242,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,
48,2024-04-24,745099,Double,double,False,670623,676684,Isaac Paredes,Will Vest,0,a5e074c7-c964-480d-8aea-db52d5dc3ead,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
49,2024-04-24,745099,Groundout,field_out,True,642708,676684,Amed Rosario,Will Vest,1,bf09c297-e2db-4574-9ba2-c24fb79898f6,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
50,2024-04-24,745099,Strikeout,strikeout,True,623912,676684,Harold Ramírez,Will Vest,0,bffaa54c-7f39-4f07-9bcd-d18cd30004a9,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
51,2024-04-24,745099,Single,single,False,666163,676684,Ben Rortvedt,Will Vest,1,cba1e6fc-7eba-473b-9e85-c9118933027d,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
52,2024-04-24,745099,Home Run,home_run,False,678554,676684,Curtis Mead,Will Vest,1,cefaa69d-f2c6-4013-8a3c-280a90635c60,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
53,2024-04-24,745099,Lineout,field_out,True,676609,676684,José Caballero,Will Vest,0,440e1590-082e-434d-8029-1029ee87899b,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,96.0,107.0,105.0,94.0,98.0,95.0,102.0,98.0,99.0,,,,0.137,0.532,,0.255,1.94,,0.47,-1.7,95.8,,94.4,86.6,0.219,0.26,0.233,0.318,0.455,0.216,,,,0.347,0.51,0.337,83.0,89.0,91.0,,,,,0.077,,3.23,88.4,,,,,0.0,0.0,0.35,,,,,,,,,
54,2024-04-24,745099,Strikeout,strikeout,True,682985,592094,Riley Greene,Jason Adam,0,b55bc87c-03ef-4816-a0b9-973b5202f3f1,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
55,2024-04-24,745099,Groundout,field_out,True,592192,592094,Mark Canha,Jason Adam,0,3ce2f0ec-ef41-4dab-b0e5-711f3a2c1608,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
56,2024-04-24,745099,Strikeout,strikeout,True,672761,592094,Wenceel Pérez,Jason Adam,0,6eebb33e-642a-4d97-b52f-9b5d281955c8,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
57,2024-04-24,745099,Single,single,False,650490,571946,Yandy Díaz,Shelby Miller,0,e382e6a7-10a1-4ae8-965e-174417b0050c,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,109.0,97.0,97.0,,,,87.0,102.0,96.0,,,,,0.607,,0.177,1.32,,,-1.7,93.2,,,88.3,0.156,0.344,0.257,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
58,2024-04-24,745099,Strikeout,strikeout,True,680700,571946,Richie Palacios,Shelby Miller,0,0d398a36-8baa-49af-bc2f-7976fbee97ec,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,109.0,97.0,97.0,,,,87.0,102.0,96.0,,,,,0.607,,0.177,1.32,,,-1.7,93.2,,,88.3,0.156,0.344,0.257,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
59,2024-04-24,745099,Strikeout,strikeout,True,668227,571946,Randy Arozarena,Shelby Miller,0,95b53278-89d9-46a9-a4b1-e9cea29f3cde,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,109.0,97.0,97.0,,,,87.0,102.0,96.0,,,,,0.607,,0.177,1.32,,,-1.7,93.2,,,88.3,0.156,0.344,0.257,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
60,2024-04-24,745099,Groundout,field_out,True,670623,571946,Isaac Paredes,Shelby Miller,0,2de2b589-569b-432c-bb2f-ee8efb29d599,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,109.0,97.0,97.0,,,,87.0,102.0,96.0,,,,,0.607,,0.177,1.32,,,-1.7,93.2,,,88.3,0.156,0.344,0.257,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
61,2024-04-24,745099,Flyout,field_out,True,679529,592094,Spencer Torkelson,Jason Adam,0,1e466c89-5b4e-491d-bb83-bc8dad803c5a,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
62,2024-04-24,745099,Pop Out,field_out,True,663837,592094,Matt Vierling,Jason Adam,0,03749998-6f38-4801-8940-c22b861e23bc,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
63,2024-04-24,745099,Groundout,field_out,True,681481,592094,Kerry Carpenter,Jason Adam,0,89d7d36d-fed9-4d85-997d-0f511e6ebdd4,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,1.79,,,1.35,95.4,,,81.9,0.154,0.269,0.228,,,,,,,0.143,0.286,0.429,138.0,101.0,117.0,,,,,0.235,,2.24,89.6,,,,,0.13,0.196,0.405,,,,,,,,,
64,2024-04-24,745099,Flyout,field_out,True,642708,605177,Amed Rosario,Andrew Chafin,0,f31278e2-5516-4a7d-931a-9113b169dd99,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,72.0,95.0,84.0,77.0,95.0,87.0,98.0,89.0,105.0,,,,0.388,0.156,,0.456,4.95,,-2.43,1.36,91.9,,92.0,82.1,0.125,0.125,0.244,0.5,0.674,0.127,,,,0.131,0.164,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-04-24,745099,Strikeout,strikeout,True,623912,605177,Harold Ramírez,Andrew Chafin,0,8e0ac287-b67f-4386-afcc-0deeda282516,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,72.0,95.0,84.0,77.0,95.0,87.0,98.0,89.0,105.0,,,,0.388,0.156,,0.456,4.95,,-2.43,1.36,91.9,,92.0,82.1,0.125,0.125,0.244,0.5,0.674,0.127,,,,0.131,0.164,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-04-24,745099,Strikeout,strikeout,True,666163,605177,Ben Rortvedt,Andrew Chafin,0,b3fc0cb7-2f59-40ef-b74a-c1d4a35054ce,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,72.0,95.0,84.0,77.0,95.0,87.0,98.0,89.0,105.0,,,,0.388,0.156,,0.456,4.95,,-2.43,1.36,91.9,,92.0,82.1,0.125,0.125,0.244,0.5,0.674,0.127,,,,0.131,0.164,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-04-24,745099,Strikeout,strikeout,True,671083,664076,Buddy Kennedy,Garrett Cleavinger,0,6ee533c8-7021-43c4-9a2f-8dd3b4c2056b,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-04-24,745099,Groundout,field_out,True,595879,664076,Javier Báez,Garrett Cleavinger,0,c6286658-28fe-46ab-bec2-4563b1cf6be8,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-04-24,745099,Walk,walk,False,668670,664076,Jake Rogers,Garrett Cleavinger,0,42d61df9-709b-45fb-b55a-feed1a8c9e6b,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-04-24,745099,Lineout,field_out,True,682985,664076,Riley Greene,Garrett Cleavinger,0,61fdc98a-a0d7-4b8a-841c-edb9520c7d59,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,114.0,95.0,97.0,0.087,0.213,0.31,0.389,1.12,1.15,-2.87,0.08,96.1,90.8,95.5,83.8,0.115,0.231,0.235,0.364,0.636,0.148,0.231,0.333,0.321,0.265,0.294,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
