,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
37,2024-04-17,746005,Strikeout,strikeout,True,694192,650633,Jackson Chourio,Michael King,0,2ea0d1b4-8066-4315-8b58-5e102ef14a02,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
38,2024-04-17,746005,Groundout,field_out,True,663368,650633,Blake Perkins,Michael King,0,d9f9e127-1a6e-4970-9dec-1bfb73ffdbae,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
39,2024-04-17,746005,Strikeout,strikeout,True,686217,650633,Sal Frelick,Michael King,0,09e1d3a0-6a51-4fb5-b927-ff1a5307b751,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
40,2024-04-17,746005,Single,single,False,592518,665625,Manny Machado,Elvis Peguero,0,215ddb30-c052-4de2-9db3-6f43fa713f8a,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,53.0,40.0,52.0,,,,99.0,97.0,96.0,,,,0.485,,,0.002,,,,0.11,-3.42,,,,,96.8,69.1,0.264,0.379,0.148,,,,,,,,,,,,,145.0,101.0,110.0,0.513,0.15,90.2,0.259,0.362,0.413
41,2024-04-17,746005,Grounded Into DP,grounded_into_double_play,True,673490,665625,Ha-Seong Kim,Elvis Peguero,1,c7137007-165e-4fcc-8544-24128a1b9d3c,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,53.0,40.0,52.0,,,,99.0,97.0,96.0,,,,0.485,,,0.002,,,,0.11,-3.42,,,,,96.8,69.1,0.264,0.379,0.148,,,,,,,,,,,,,145.0,101.0,110.0,0.513,0.15,90.2,0.259,0.362,0.413
42,2024-04-17,746005,Triple,triple,False,701538,665625,Jackson Merrill,Elvis Peguero,0,6fcc9e7f-f528-497e-90f4-010425610d56,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,53.0,40.0,52.0,,,,99.0,97.0,96.0,,,,0.485,,,0.002,,,,0.11,-3.42,,,,,96.8,69.1,0.264,0.379,0.148,,,,,,,,,,,,,145.0,101.0,110.0,0.513,0.15,90.2,0.259,0.362,0.413
43,2024-04-17,746005,Flyout,field_out,True,642180,665625,Tyler Wade,Elvis Peguero,0,aff15344-6336-4ae5-a83c-bddc802c819a,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,53.0,40.0,52.0,,,,99.0,97.0,96.0,,,,0.485,,,0.002,,,,0.11,-3.42,,,,,96.8,69.1,0.264,0.379,0.148,,,,,,,,,,,,,145.0,101.0,110.0,0.513,0.15,90.2,0.259,0.362,0.413
44,2024-04-17,746005,Strikeout,strikeout,True,661388,650633,William Contreras,Michael King,0,f3d7c0cc-36ac-46b1-ae68-a156ba53f008,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
45,2024-04-17,746005,Groundout,field_out,True,641343,650633,Jake Bauers,Michael King,0,db730954-b305-434c-b60c-143f322d6e51,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
46,2024-04-17,746005,Single,single,False,642715,650633,Willy Adames,Michael King,0,5e31a927-cc7b-42ec-ab33-365b1851fc82,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
47,2024-04-17,746005,Pop Out,field_out,True,686554,650633,Oliver Dunn,Michael King,0,4cc90a39-78ed-4347-a4f6-1b22d272c287,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
48,2024-04-17,746005,Triple,triple,False,676946,682842,Matthew Batten,Abner Uribe,0,b5205836-cb19-45b8-bfbc-d7bb771652e5,682842.0,abneruribe,Uribe,Right,Abner Uribe,MIL,6.91,4.7,14.1,94.0,138.0,102.0,0.781,8.79,7.53,9.42,0.63,2.56,0.15,0.4,0.2,0.225,0.43,,,,,,,95.0,57.0,54.0,128.0,93.0,98.0,,,,0.647,0.008,,,,-3.7,,0.02,,,100.1,,,98.7,,0.282,0.436,0.2,,,,,,,,,,,,,159.0,97.0,113.0,0.345,-0.32,87.9,0.267,0.267,0.423
49,2024-04-17,746005,Pop Out,field_out,True,543309,682842,Kyle Higashioka,Abner Uribe,0,5e25dfbd-7aa1-4065-ac14-b8c9b24bd66b,682842.0,abneruribe,Uribe,Right,Abner Uribe,MIL,6.91,4.7,14.1,94.0,138.0,102.0,0.781,8.79,7.53,9.42,0.63,2.56,0.15,0.4,0.2,0.225,0.43,,,,,,,95.0,57.0,54.0,128.0,93.0,98.0,,,,0.647,0.008,,,,-3.7,,0.02,,,100.1,,,98.7,,0.282,0.436,0.2,,,,,,,,,,,,,159.0,97.0,113.0,0.345,-0.32,87.9,0.267,0.267,0.423
50,2024-04-17,746005,Strikeout,strikeout,True,593428,682842,Xander Bogaerts,Abner Uribe,0,08beda54-59f9-4eab-9df5-3847027faaf7,682842.0,abneruribe,Uribe,Right,Abner Uribe,MIL,6.91,4.7,14.1,94.0,138.0,102.0,0.781,8.79,7.53,9.42,0.63,2.56,0.15,0.4,0.2,0.225,0.43,,,,,,,95.0,57.0,54.0,128.0,93.0,98.0,,,,0.647,0.008,,,,-3.7,,0.02,,,100.1,,,98.7,,0.282,0.436,0.2,,,,,,,,,,,,,159.0,97.0,113.0,0.345,-0.32,87.9,0.267,0.267,0.423
51,2024-04-17,746005,Groundout,field_out,True,665487,682842,Fernando Tatis Jr.,Abner Uribe,0,bc5aa8ae-f628-4a9d-89cf-a3e2585c105b,682842.0,abneruribe,Uribe,Right,Abner Uribe,MIL,6.91,4.7,14.1,94.0,138.0,102.0,0.781,8.79,7.53,9.42,0.63,2.56,0.15,0.4,0.2,0.225,0.43,,,,,,,95.0,57.0,54.0,128.0,93.0,98.0,,,,0.647,0.008,,,,-3.7,,0.02,,,100.1,,,98.7,,0.282,0.436,0.2,,,,,,,,,,,,,159.0,97.0,113.0,0.345,-0.32,87.9,0.267,0.267,0.423
52,2024-04-17,746005,Groundout,field_out,True,656555,650633,Rhys Hoskins,Michael King,0,30202f51-0ffc-4de0-ad7a-38c35f7d51f9,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
53,2024-04-17,746005,Single,single,False,668930,650633,Brice Turang,Michael King,0,a994205d-c887-4565-8ed0-3fc99febc53a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
54,2024-04-17,746005,Strikeout,strikeout,True,694192,650633,Jackson Chourio,Michael King,1,b6af1125-9d72-4e36-899a-4b02174e8203,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,87.0,105.0,98.0,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,0.2,0.42,0.188,,,,0.269,0.452,0.201,,,,0.198,0.267,0.355,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237
55,2024-04-17,746005,Single,single,False,663368,593974,Blake Perkins,Wandy Peralta,1,0c658d61-d408-4f38-b65e-da74443e104d,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,,,,0.385,0.094,,,0.419,-7.01,,2.2,,0.44,95.4,,88.7,95.2,,0.25,0.269,0.13,,,,0.417,1.0,0.16,,,,0.185,0.352,0.221,78.0,95.0,104.0,0.102,-2.55,88.9,0.333,0.667,0.3
56,2024-04-17,746005,Strikeout,strikeout,True,686217,593974,Sal Frelick,Wandy Peralta,0,77ddcf91-9ed0-4afa-a7a7-70db603c0d9a,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,,,,0.385,0.094,,,0.419,-7.01,,2.2,,0.44,95.4,,88.7,95.2,,0.25,0.269,0.13,,,,0.417,1.0,0.16,,,,0.185,0.352,0.221,78.0,95.0,104.0,0.102,-2.55,88.9,0.333,0.667,0.3
57,2024-04-17,746005,Groundout,field_out,True,595777,606303,Jurickson Profar,Joel Payamps,0,afc8c14b-ff28-4f2c-9e7c-a7e4ace31555,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,,,,99.0,102.0,98.0,95.0,99.0,97.0,,,,0.205,0.303,,,0.106,0.1,,0.86,,-0.89,94.7,,89.6,94.7,,0.207,0.414,0.123,,,,0.176,0.471,0.365,,,,0.313,0.375,0.219,113.0,104.0,110.0,0.386,-0.5,83.7,0.245,0.415,0.275
58,2024-04-17,746005,Groundout,field_out,True,592518,606303,Manny Machado,Joel Payamps,0,20e77d69-e1d8-4028-85a9-f08d56628ba9,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,,,,99.0,102.0,98.0,95.0,99.0,97.0,,,,0.205,0.303,,,0.106,0.1,,0.86,,-0.89,94.7,,89.6,94.7,,0.207,0.414,0.123,,,,0.176,0.471,0.365,,,,0.313,0.375,0.219,113.0,104.0,110.0,0.386,-0.5,83.7,0.245,0.415,0.275
59,2024-04-17,746005,Lineout,field_out,True,673490,606303,Ha-Seong Kim,Joel Payamps,0,d302f20a-69d7-4c73-964e-d7cef19d2791,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,,,,99.0,102.0,98.0,95.0,99.0,97.0,,,,0.205,0.303,,,0.106,0.1,,0.86,,-0.89,94.7,,89.6,94.7,,0.207,0.414,0.123,,,,0.176,0.471,0.365,,,,0.313,0.375,0.219,113.0,104.0,110.0,0.386,-0.5,83.7,0.245,0.415,0.275
