,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-17,746587,Strikeout,strikeout,True,657041,805673,Lane Thomas,Zebby Matthews,0,f85ae9f6-a6c0-4f2f-84c9-971c890f22c4,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,746587,Walk,walk,False,700932,805673,Kyle Manzardo,Zebby Matthews,0,5efd8bbc-fe1e-4df7-ab6c-bc04aabe84b8,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,746587,Single,single,False,686823,805673,Will Brennan,Zebby Matthews,1,5750f44e-0b62-41e2-8d16-e58970184566,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
13,2024-09-17,746587,Strikeout,strikeout,True,666310,805673,Bo Naylor,Zebby Matthews,0,a53dd3d4-b27b-4a1b-9ba4-b3e41167f203,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
14,2024-09-17,746587,Single,single,False,680777,668909,Ryan Jeffers,Gavin Williams,0,b3ccb953-c6d9-48dc-81d0-906eb9b1085f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
15,2024-09-17,746587,Strikeout,strikeout,True,686797,668909,Brooks Lee,Gavin Williams,0,c1a7d6e3-9e41-46a2-b23b-1fbd957f604f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
16,2024-09-17,746587,Strikeout,strikeout,True,666397,668909,Edouard Julien,Gavin Williams,0,5b4ddbed-bc7b-451d-bffd-f1ae513171c1,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
17,2024-09-17,746587,Walk,walk,False,621439,668909,Byron Buxton,Gavin Williams,1,fdd622ea-1eb0-4d72-9e0d-2d6be8a0aa20,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
18,2024-09-17,746587,Single,single,False,670242,668909,Matt Wallner,Gavin Williams,1,8a6300da-b15a-4ce7-bc3d-080c26752d04,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
19,2024-09-17,746587,Strikeout,strikeout,True,467793,668909,Carlos Santana,Gavin Williams,0,e4d5c75a-227d-464d-b78b-b89838cfd10c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
20,2024-09-17,746587,Flyout,field_out,True,677587,805673,Brayan Rocchio,Zebby Matthews,0,428ddce8-95f4-4568-bfe3-cf5eb2a4ebde,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
21,2024-09-17,746587,Single,single,False,682657,805673,Angel Martínez,Zebby Matthews,0,2041be39-baad-42ac-a13c-8a4fdb66c9f7,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
22,2024-09-17,746587,Groundout,field_out,True,665926,805673,Andrés Giménez,Zebby Matthews,1,2643d1e7-1ec3-4ab3-b37f-f4d4bcd01321,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
23,2024-09-17,746587,Strikeout,strikeout,True,608070,805673,José Ramírez,Zebby Matthews,0,43a7c675-a14f-4035-abe3-3bb0f640a0c5,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
24,2024-09-17,746587,Groundout,field_out,True,668904,668909,Royce Lewis,Gavin Williams,0,5b8832e3-957a-4e00-8498-50eaa7ca43a9,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
25,2024-09-17,746587,Walk,walk,False,663616,668909,Trevor Larnach,Gavin Williams,0,b20af215-b6bc-4c8e-b54e-eb7eb81b28cc,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
26,2024-09-17,746587,Strikeout,strikeout,True,650489,668909,Willi Castro,Gavin Williams,0,2a79ac4d-388b-4697-a55d-d7ef2676ff13,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
27,2024-09-17,746587,Strikeout,strikeout,True,680777,668909,Ryan Jeffers,Gavin Williams,0,bfb54cb7-678e-45c7-9a81-2e7003e83222,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
28,2024-09-17,746587,Strikeout,strikeout,True,647304,805673,Josh Naylor,Zebby Matthews,0,035442bc-1994-4e18-9d1c-fdc765659d4c,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
29,2024-09-17,746587,Home Run,home_run,False,657041,805673,Lane Thomas,Zebby Matthews,0,2a1a7110-ec98-40d9-9177-65214f537bcb,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
30,2024-09-17,746587,Flyout,field_out,True,700932,805673,Kyle Manzardo,Zebby Matthews,0,6cdffcc7-f199-4fe6-b7c0-2e2add9f674c,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
31,2024-09-17,746587,Strikeout,strikeout,True,686823,805673,Will Brennan,Zebby Matthews,0,46d55bdf-85b6-406a-ad46-2afaee0e7ee0,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,5.71,5.57,34.2,100.0,100.0,99.0,0.776,9.87,2.08,11.42,2.34,0.94,0.245,0.473,0.164,0.382,0.425,88.0,86.0,92.0,106.0,117.0,117.0,96.0,99.0,96.0,114.0,100.0,105.0,95.0,100.0,95.0,0.429,0.162,0.262,0.064,0.083,-0.71,-1.78,-1.16,-4.62,-2.39,94.9,90.8,85.8,87.1,81.5,0.278,0.593,0.174,0.364,0.636,0.105,0.357,0.679,0.164,0.298,0.404,0.385,0.125,0.25,0.286,,,,,,,,,,,,,,,,,,,,,
32,2024-09-17,746587,Lineout,field_out,True,686797,668909,Brooks Lee,Gavin Williams,0,2880ae2a-b959-427e-a58a-e9e402734c3f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.09,0.56,-0.15,0.0,-3.8,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
