,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
34,2024-09-01,745292,Single,single,False,682073,657277,David Hensley,Logan Webb,1,ba697d23-b3fa-48d7-970d-0597417515ce,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-01,745292,Single,single,False,663743,657277,Nick Fortes,Logan Webb,1,63cc4730-0936-4d67-91f5-6c96b2c25e1b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-01,745292,Home Run,home_run,False,669065,657277,Kyle Stowers,Logan Webb,1,8530a76f-d8da-4d85-bba7-959beed1b2c5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-01,745292,Groundout,field_out,True,656537,657277,Derek Hill,Logan Webb,0,3fa20ca8-733b-4668-a78e-844bf5ecf598,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-01,745292,Walk,walk,False,573262,670766,Mike Yastrzemski,Darren McCaughan,0,ace180de-7797-4843-9040-3bd1f5770eaa,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,,,,0.306,0.189,,0.405,0.101,-2.62,,-2.83,-3.36,-0.31,89.4,,81.3,88.9,81.8,0.333,0.333,0.217,0.407,0.556,0.053,0.316,0.711,0.127,0.333,0.542,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-01,745292,Single,single,False,666149,670766,Tyler Fitzgerald,Darren McCaughan,1,cb0fb041-f855-4b00-916d-1e368310343b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,,,,0.306,0.189,,0.405,0.101,-2.62,,-2.83,-3.36,-0.31,89.4,,81.3,88.9,81.8,0.333,0.333,0.217,0.407,0.556,0.053,0.316,0.711,0.127,0.333,0.542,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-01,745292,Walk,walk,False,624424,592288,Michael Conforto,Kent Emanuel,1,3442f8e4-60a2-4593-929f-56a7e5e2bb05,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.62,5.85,17.2,92.0,87.0,93.0,0.885,6.11,3.57,10.19,2.04,2.12,0.217,0.433,0.133,0.417,0.44,72.0,104.0,111.0,,,,78.0,97.0,92.0,108.0,75.0,83.0,,,,0.583,,,0.288,0.129,,,-1.17,0.49,-7.22,,,82.3,89.4,75.9,0.273,0.909,0.211,0.333,0.529,0.077,0.0,0.0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-01,745292,Groundout,field_out,True,656305,592288,Matt Chapman,Kent Emanuel,1,48fbaabb-6950-42c9-9bb0-52cd2faea72f,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.62,5.85,17.2,92.0,87.0,93.0,0.885,6.11,3.57,10.19,2.04,2.12,0.217,0.433,0.133,0.417,0.44,72.0,104.0,111.0,,,,78.0,97.0,92.0,108.0,75.0,83.0,,,,0.583,,,0.288,0.129,,,-1.17,0.49,-7.22,,,82.3,89.4,75.9,0.273,0.909,0.211,0.333,0.529,0.077,0.0,0.0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-01,745292,Single,single,False,592192,592288,Mark Canha,Kent Emanuel,1,8ec70731-2319-4a0b-b26b-b88073749e67,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.62,5.85,17.2,92.0,87.0,93.0,0.885,6.11,3.57,10.19,2.04,2.12,0.217,0.433,0.133,0.417,0.44,72.0,104.0,111.0,,,,78.0,97.0,92.0,108.0,75.0,83.0,,,,0.583,,,0.288,0.129,,,-1.17,0.49,-7.22,,,82.3,89.4,75.9,0.273,0.909,0.211,0.333,0.529,0.077,0.0,0.0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-09-01,745292,Sac Fly,sac_fly,True,666464,675540,Jerar Encarnacion,Xzavion Curry,1,53d38386-637d-4fff-ba5a-18293dc8483e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,,,,0.503,,0.371,0.013,-0.24,,,-1.0,9.19,92.1,,88.1,,84.8,,,,,,,,,,0.283,0.522,0.212,,,,76.0,97.0,100.0,57.0,81.0,85.0,0.011,0.102,4.66,-6.41,83.8,74.3,0.291,0.509,0.208,0.286,1.0,0.185,,,,,,
44,2024-09-01,745292,Strikeout,strikeout,True,687529,675540,Grant McCray,Xzavion Curry,0,52e99e91-b0f8-4114-9981-6c8137bf3613,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,,,,0.503,,0.371,0.013,-0.24,,,-1.0,9.19,92.1,,88.1,,84.8,,,,,,,,,,0.283,0.522,0.212,,,,76.0,97.0,100.0,57.0,81.0,85.0,0.011,0.102,4.66,-6.41,83.8,74.3,0.291,0.509,0.208,0.286,1.0,0.185,,,,,,
45,2024-09-01,745292,Single,single,False,660821,657277,Jesús Sánchez,Logan Webb,0,6a35e9d5-ca92-4e64-b811-9af21828e884,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-09-01,745292,Double,double,False,681146,657277,Jonah Bride,Logan Webb,1,4831f346-97a5-45d5-a24f-23e062ec2bbd,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-09-01,745292,Single,single,False,665052,657277,Griffin Conine,Logan Webb,1,8967e0e7-2143-442d-a7cf-64e175075543,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-09-01,745292,Groundout,field_out,True,672640,657277,Otto Lopez,Logan Webb,1,769f0ad5-74b4-4187-baa7-40a5da037f47,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-09-01,745292,Fielders Choice Out,fielders_choice_out,True,672701,657277,José Devers,Logan Webb,1,bd88c648-392c-42b3-a959-5b6aca514609,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-01,745292,Groundout,field_out,True,682073,657277,David Hensley,Logan Webb,0,07b5b254-1c78-4898-9acb-386f75bc8f69,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.46,4.34,189.2,105.0,112.0,107.0,0.818,7.45,2.18,8.87,0.47,2.62,0.23,0.363,0.166,0.29,0.404,137.0,106.0,113.0,58.0,107.0,89.0,95.0,104.0,102.0,125.0,103.0,113.0,62.0,105.0,99.0,0.402,0.053,0.013,0.212,0.32,-0.38,4.14,1.45,-0.06,0.34,92.5,90.7,87.3,92.5,83.7,0.262,0.383,0.215,0.265,0.337,0.145,0.256,0.349,0.259,0.2,0.257,0.324,0.167,0.167,0.143,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-09-01,745292,Flyout,field_out,True,672275,675540,Patrick Bailey,Xzavion Curry,0,2cf59d4e-8d71-482e-b98f-228b6a3fbd56,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,,,,0.503,,0.371,0.013,-0.24,,,-1.0,9.19,92.1,,88.1,,84.8,,,,,,,,,,0.283,0.522,0.212,,,,76.0,97.0,100.0,57.0,81.0,85.0,0.011,0.102,4.66,-6.41,83.8,74.3,0.291,0.509,0.208,0.286,1.0,0.185,,,,,,
52,2024-09-01,745292,Groundout,field_out,True,689172,675540,Brett Wisely,Xzavion Curry,0,d05c339b-1085-4bda-ba3f-4ae4b2ba059f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,,,,0.503,,0.371,0.013,-0.24,,,-1.0,9.19,92.1,,88.1,,84.8,,,,,,,,,,0.283,0.522,0.212,,,,76.0,97.0,100.0,57.0,81.0,85.0,0.011,0.102,4.66,-6.41,83.8,74.3,0.291,0.509,0.208,0.286,1.0,0.185,,,,,,
53,2024-09-01,745292,Strikeout,strikeout,True,573262,675540,Mike Yastrzemski,Xzavion Curry,0,c9f8b4b8-84bc-4c43-9d56-76d9d399adc7,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,102.0,97.0,,,,101.0,108.0,109.0,,,,,0.503,,0.371,0.013,-0.24,,,-1.0,9.19,92.1,,88.1,,84.8,,,,,,,,,,0.283,0.522,0.212,,,,76.0,97.0,100.0,57.0,81.0,85.0,0.011,0.102,4.66,-6.41,83.8,74.3,0.291,0.509,0.208,0.286,1.0,0.185,,,,,,
54,2024-09-01,745292,Single,single,False,663743,666808,Nick Fortes,Camilo Doval,0,48856864-fd8a-48f6-a956-94f46371e585,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,94.0,101.0,94.0,0.143,,0.356,0.501,,,-0.64,-1.48,-0.09,,,99.2,,97.7,88.6,,,,0.345,0.483,0.153,,,,,,,0.274,0.548,0.242,,,,,,,,,,,,,0.212,0.317,0.463,,,,,,,,,
55,2024-09-01,745292,Walk,walk,False,669065,666808,Kyle Stowers,Camilo Doval,1,a4d571c3-d191-41d5-bb4c-387a4fbfc217,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,94.0,101.0,94.0,0.143,,0.356,0.501,,,-0.64,-1.48,-0.09,,,99.2,,97.7,88.6,,,,0.345,0.483,0.153,,,,,,,0.274,0.548,0.242,,,,,,,,,,,,,0.212,0.317,0.463,,,,,,,,,
56,2024-09-01,745292,Sac Bunt,sac_bunt,True,656537,666808,Derek Hill,Camilo Doval,1,cb3f56ce-b6bd-4a03-aeb1-b1e174af5467,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,94.0,101.0,94.0,0.143,,0.356,0.501,,,-0.64,-1.48,-0.09,,,99.2,,97.7,88.6,,,,0.345,0.483,0.153,,,,,,,0.274,0.548,0.242,,,,,,,,,,,,,0.212,0.317,0.463,,,,,,,,,
57,2024-09-01,745292,Sac Fly,sac_fly,True,660821,666808,Jesús Sánchez,Camilo Doval,1,98ff3988-2c1f-4bc6-a112-b0daf29b6c92,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,94.0,101.0,94.0,0.143,,0.356,0.501,,,-0.64,-1.48,-0.09,,,99.2,,97.7,88.6,,,,0.345,0.483,0.153,,,,,,,0.274,0.548,0.242,,,,,,,,,,,,,0.212,0.317,0.463,,,,,,,,,
58,2024-09-01,745292,Strikeout,strikeout,True,681146,666808,Jonah Bride,Camilo Doval,0,53d72f76-1edc-4c1e-8039-1b99c3a86542,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,73.0,90.0,79.0,137.0,92.0,105.0,94.0,101.0,94.0,0.143,,0.356,0.501,,,-0.64,-1.48,-0.09,,,99.2,,97.7,88.6,,,,0.345,0.483,0.153,,,,,,,0.274,0.548,0.242,,,,,,,,,,,,,0.212,0.317,0.463,,,,,,,,,
59,2024-09-01,745292,Strikeout,strikeout,True,666149,657508,Tyler Fitzgerald,Mike Baumann,0,d07351a4-86e5-4dde-a55d-b1fb686ab72a,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,124.0,97.0,101.0,,,,99.0,89.0,92.0,,,,0.004,0.399,,0.244,0.021,-1.54,,-39.64,-0.41,0.22,96.5,,89.1,95.7,92.2,0.2,0.2,0.25,,,,,,,0.282,0.606,0.185,,,,,,,,,,,,,,,,0.286,0.51,0.275,0.213,0.24,0.288,129.0,99.0,106.0,0.332,-0.23,87.8
60,2024-09-01,745292,Strikeout,strikeout,True,624424,657508,Michael Conforto,Mike Baumann,0,619f5a1e-5713-40d4-b640-a9a05d4ef5cc,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,124.0,97.0,101.0,,,,99.0,89.0,92.0,,,,0.004,0.399,,0.244,0.021,-1.54,,-39.64,-0.41,0.22,96.5,,89.1,95.7,92.2,0.2,0.2,0.25,,,,,,,0.282,0.606,0.185,,,,,,,,,,,,,,,,0.286,0.51,0.275,0.213,0.24,0.288,129.0,99.0,106.0,0.332,-0.23,87.8
61,2024-09-01,745292,Flyout,field_out,True,656305,657508,Matt Chapman,Mike Baumann,0,95b36f3d-5142-48c2-866f-c58084c773f9,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,124.0,97.0,101.0,,,,99.0,89.0,92.0,,,,0.004,0.399,,0.244,0.021,-1.54,,-39.64,-0.41,0.22,96.5,,89.1,95.7,92.2,0.2,0.2,0.25,,,,,,,0.282,0.606,0.185,,,,,,,,,,,,,,,,0.286,0.51,0.275,0.213,0.24,0.288,129.0,99.0,106.0,0.332,-0.23,87.8
62,2024-09-01,745292,Strikeout,strikeout,True,665052,669062,Griffin Conine,Erik Miller,0,1f71f4f2-36da-4c56-bbf5-a62c9b58b377,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,,,,0.491,,0.173,0.335,1.0,,,-1.11,0.76,96.9,,85.3,,83.2,0.184,0.31,0.296,,,,,,,0.183,0.312,0.291,,,,,,,,,,,0.001,,3.94,,81.1,0.256,0.436,0.368,,,,,,,,,
63,2024-09-01,745292,Groundout,field_out,True,672640,669062,Otto Lopez,Erik Miller,0,11d95c14-2ee2-40ea-a194-7ab6fce41936,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,,,,0.491,,0.173,0.335,1.0,,,-1.11,0.76,96.9,,85.3,,83.2,0.184,0.31,0.296,,,,,,,0.183,0.312,0.291,,,,,,,,,,,0.001,,3.94,,81.1,0.256,0.436,0.368,,,,,,,,,
64,2024-09-01,745292,Single,single,False,672701,669062,José Devers,Erik Miller,0,0a3c1f04-e44f-4808-aabd-a6c0918f5d09,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,,,,0.491,,0.173,0.335,1.0,,,-1.11,0.76,96.9,,85.3,,83.2,0.184,0.31,0.296,,,,,,,0.183,0.312,0.291,,,,,,,,,,,0.001,,3.94,,81.1,0.256,0.436,0.368,,,,,,,,,
65,2024-09-01,745292,Strikeout,strikeout,True,682073,669062,David Hensley,Erik Miller,0,de7dbd36-2503-4c31-9765-2c4297779cb9,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.65,3.05,61.2,97.0,110.0,99.0,0.716,11.38,4.96,6.28,1.02,1.45,0.176,0.465,0.176,0.338,0.379,118.0,97.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,111.0,,,,,0.491,,0.173,0.335,1.0,,,-1.11,0.76,96.9,,85.3,,83.2,0.184,0.31,0.296,,,,,,,0.183,0.312,0.291,,,,,,,,,,,0.001,,3.94,,81.1,0.256,0.436,0.368,,,,,,,,,
66,2024-09-01,745292,Strikeout,strikeout,True,592192,669111,Mark Canha,John McMillon,0,01783e29-ed23-4bd6-8a47-90b7ba20c905,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,,,,0.382,0.006,0.612,,-3.01,-9.79,,5.46,,95.4,95.0,,,85.3,,,,,,,,,,0.3,0.6,0.19,,,,,,,,,,,,,,,,0.1,0.1,0.448,,,,,,,,,
67,2024-09-01,745292,Strikeout,strikeout,True,666464,669111,Jerar Encarnacion,John McMillon,0,a48c31d1-d581-47c5-be60-5164909f0695,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,,,,0.382,0.006,0.612,,-3.01,-9.79,,5.46,,95.4,95.0,,,85.3,,,,,,,,,,0.3,0.6,0.19,,,,,,,,,,,,,,,,0.1,0.1,0.448,,,,,,,,,
68,2024-09-01,745292,Flyout,field_out,True,687529,669111,Grant McCray,John McMillon,0,74da5a9a-a940-42ae-a3ce-f2af03c30d1c,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,106.0,86.0,84.0,,,,109.0,94.0,101.0,,,,,0.382,0.006,0.612,,-3.01,-9.79,,5.46,,95.4,95.0,,,85.3,,,,,,,,,,0.3,0.6,0.19,,,,,,,,,,,,,,,,0.1,0.1,0.448,,,,,,,,,
69,2024-09-01,745292,Groundout,field_out,True,663743,694738,Nick Fortes,Landen Roupp,0,87902e04-3e13-48d2-a91d-a41519ada469,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.41,4.61,31.2,94.0,124.0,102.0,0.72,9.38,5.4,6.82,0.28,1.52,0.214,0.369,0.226,0.25,0.364,88.0,84.0,73.0,68.0,62.0,61.0,106.0,91.0,92.0,114.0,79.0,90.0,,,,0.392,0.022,,0.053,0.084,-3.07,,0.71,0.55,2.11,93.4,,88.2,94.4,83.9,0.1,0.1,0.52,0.2,0.275,0.104,,,,,,,,,,150.0,100.0,118.0,,,,,0.448,,0.49,,77.2,0.25,0.25,0.455,0.222,0.333,0.331,,,,,,
70,2024-09-01,745292,Flyout,field_out,True,669065,694738,Kyle Stowers,Landen Roupp,0,05f6dd78-3f37-4e26-8b8c-7c4db670f510,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.41,4.61,31.2,94.0,124.0,102.0,0.72,9.38,5.4,6.82,0.28,1.52,0.214,0.369,0.226,0.25,0.364,88.0,84.0,73.0,68.0,62.0,61.0,106.0,91.0,92.0,114.0,79.0,90.0,,,,0.392,0.022,,0.053,0.084,-3.07,,0.71,0.55,2.11,93.4,,88.2,94.4,83.9,0.1,0.1,0.52,0.2,0.275,0.104,,,,,,,,,,150.0,100.0,118.0,,,,,0.448,,0.49,,77.2,0.25,0.25,0.455,0.222,0.333,0.331,,,,,,
71,2024-09-01,745292,Groundout,field_out,True,656537,694738,Derek Hill,Landen Roupp,0,f3264774-486e-4c3a-87c8-cc6e1b4e56a0,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.41,4.61,31.2,94.0,124.0,102.0,0.72,9.38,5.4,6.82,0.28,1.52,0.214,0.369,0.226,0.25,0.364,88.0,84.0,73.0,68.0,62.0,61.0,106.0,91.0,92.0,114.0,79.0,90.0,,,,0.392,0.022,,0.053,0.084,-3.07,,0.71,0.55,2.11,93.4,,88.2,94.4,83.9,0.1,0.1,0.52,0.2,0.275,0.104,,,,,,,,,,150.0,100.0,118.0,,,,,0.448,,0.49,,77.2,0.25,0.25,0.455,0.222,0.333,0.331,,,,,,
