,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
36,2024-05-04,746644,Walk,walk,False,694384,594902,Nolan Schanuel,Ben Lively,1,588f1652-3a86-4189-87f6-da8e664b800b,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
37,2024-05-04,746644,Flyout,field_out,True,501303,594902,Ehire Adrianza,Ben Lively,0,10180d2e-f409-4e9d-ae7b-ee9ac77fede4,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
38,2024-05-04,746644,Strikeout,strikeout,True,595978,672282,Austin Hedges,Reid Detmers,0,a495ebde-d7d9-48d5-8a98-cb37276e74a8,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
39,2024-05-04,746644,Groundout,field_out,True,672356,672282,Gabriel Arias,Reid Detmers,0,0312c55b-303c-4bbc-aa55-9fd12c64ed3c,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
40,2024-05-04,746644,Flyout,field_out,True,677587,672282,Brayan Rocchio,Reid Detmers,0,eda55bb2-7333-45ce-93e8-5487d1eead8f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
41,2024-05-04,746644,Single,single,False,621493,594902,Taylor Ward,Ben Lively,0,f5014f1d-3e7a-4655-b99f-92f9da585c95,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
42,2024-05-04,746644,Strikeout,strikeout,True,641432,594902,Willie Calhoun,Ben Lively,0,c013160e-27e6-4551-bf15-640747b103f5,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
43,2024-05-04,746644,Forceout,force_out,True,592273,594902,Brandon Drury,Ben Lively,1,f2d36a7c-a457-4d0e-a28e-391f0745f9dd,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
44,2024-05-04,746644,Groundout,field_out,True,642136,594902,Matt Thaiss,Ben Lively,0,f0ae3bb4-530f-4865-b4bc-5738db36d9c0,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.18,0.57,-0.49,0.48,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,
45,2024-05-04,746644,Walk,walk,False,608070,672282,José Ramírez,Reid Detmers,0,2f10b5b8-df84-4298-87e8-223c16fc798b,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
46,2024-05-04,746644,Walk,walk,False,681807,672282,David Fry,Reid Detmers,1,3cdd9c3b-36f5-4d2f-b7e4-18f7bd5fee70,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
47,2024-05-04,746644,Strikeout,strikeout,True,657656,672282,Ramón Laureano,Reid Detmers,0,674052ed-c398-44d9-a887-0a018d919c19,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
48,2024-05-04,746644,Strikeout,strikeout,True,665926,672282,Andrés Giménez,Reid Detmers,0,413d9720-1452-4074-bb90-58ffbc1345ed,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
49,2024-05-04,746644,Walk,walk,False,671289,672282,Tyler Freeman,Reid Detmers,1,1d72873a-3348-4738-91e8-6df328a14867,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
50,2024-05-04,746644,Home Run,home_run,False,666310,672282,Bo Naylor,Reid Detmers,1,66f8d1e8-60fe-4af1-a7a8-99cf290e5001,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,,,,116.0,102.0,106.0,,0.458,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,84.6,,86.0,75.4,,,,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,
51,2024-05-04,746644,Pop Out,field_out,True,595978,519326,Austin Hedges,Hunter Strickland,0,11b0d40c-b45c-449b-82b8-6f162ed7aeeb,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,,0.061,-0.79,-1.13,2.24,,3.81,94.2,87.6,92.7,84.0,,0.375,0.5,0.103,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,,,,0.003,-71.24,90.6,,,,,,,,,
52,2024-05-04,746644,Flyout,field_out,True,666176,680704,Jo Adell,Nick Sandlin,0,868dfedf-8b20-4aad-a332-2a8a07bbadb1,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,,0.62,-4.63,-0.32,,,92.5,,92.3,79.1,,0.333,0.722,0.074,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
53,2024-05-04,746644,Groundout,field_out,True,666160,680704,Mickey Moniak,Nick Sandlin,0,3a31673b-d670-4c54-bf9e-ee319bbf00f7,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,,0.62,-4.63,-0.32,,,92.5,,92.3,79.1,,0.333,0.722,0.074,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
54,2024-05-04,746644,Flyout,field_out,True,687263,680704,Zach Neto,Nick Sandlin,0,5611ea08-52fe-4cc1-9507-443756618df8,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,,0.62,-4.63,-0.32,,,92.5,,92.3,79.1,,0.333,0.722,0.074,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
55,2024-05-04,746644,Single,single,False,686823,608334,Will Brennan,Carson Fulmer,0,ddf78260-cc3f-437f-8421-2204ab80bb7a,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
56,2024-05-04,746644,Lineout,field_out,True,677587,608334,Brayan Rocchio,Carson Fulmer,0,467dcecc-254f-426c-9b39-502fcfc089ac,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
57,2024-05-04,746644,Pop Out,field_out,True,608070,608334,José Ramírez,Carson Fulmer,0,241641d6-7297-4548-80c8-4e96adfbc9f2,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
58,2024-05-04,746644,Strikeout,strikeout,True,681807,608334,David Fry,Carson Fulmer,0,71d37ba4-8192-4001-9482-2f23b5f214d7,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
59,2024-05-04,746644,Groundout,field_out,True,694384,671922,Nolan Schanuel,Cade Smith,0,cda1873b-8b2e-4007-8e44-8f06b55732d6,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,0.678,0.128,,,3.16,,-1.42,,,95.9,,,82.0,,,,,0.175,0.263,0.286,0.357,0.571,0.371,,,,,,,,,,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
60,2024-05-04,746644,Strikeout,strikeout,True,501303,671922,Ehire Adrianza,Cade Smith,0,d1b9fadd-89a4-4c6a-a2cf-9745d3274e77,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,0.678,0.128,,,3.16,,-1.42,,,95.9,,,82.0,,,,,0.175,0.263,0.286,0.357,0.571,0.371,,,,,,,,,,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
61,2024-05-04,746644,Strikeout,strikeout,True,657061,671922,Cole Tucker,Cade Smith,0,1712f249-a945-4649-a694-b9db6256bd89,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,0.678,0.128,,,3.16,,-1.42,,,95.9,,,82.0,,,,,0.175,0.263,0.286,0.357,0.571,0.371,,,,,,,,,,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
62,2024-05-04,746644,Walk,walk,False,657656,608334,Ramón Laureano,Carson Fulmer,0,2b76d962-0574-44fb-8de4-ac5ce9313e4d,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
63,2024-05-04,746644,Forceout,force_out,True,665926,608334,Andrés Giménez,Carson Fulmer,1,c9bf60ed-6125-445a-9912-1ec9715e45a5,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
64,2024-05-04,746644,Flyout,field_out,True,671289,608334,Tyler Freeman,Carson Fulmer,0,71fc8cdd-f387-44e6-9ff5-93700e3391b3,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
65,2024-05-04,746644,Groundout,field_out,True,666310,608334,Bo Naylor,Carson Fulmer,1,470984b0-106e-4fce-8c42-0fce6496f16f,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.429,1.286,0.455,,,,,,,,,,,,
66,2024-05-04,746644,Flyout,field_out,True,641432,605130,Willie Calhoun,Scott Barlow,0,0c4a86a4-82f8-4210-b0a9-dde475ac6983,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,0.099,0.202,0.489,0.209,,-0.48,-2.08,1.33,-1.56,,91.7,,91.7,81.2,77.5,0.5,0.667,0.316,0.36,0.52,0.204,0.141,0.203,0.424,,,,0.175,0.425,0.444,,,,,,,,,,,,
67,2024-05-04,746644,Field Error,field_error,False,592273,605130,Brandon Drury,Scott Barlow,0,fc73ac7d-b865-4692-8ed4-eea01321b292,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,0.099,0.202,0.489,0.209,,-0.48,-2.08,1.33,-1.56,,91.7,,91.7,81.2,77.5,0.5,0.667,0.316,0.36,0.52,0.204,0.141,0.203,0.424,,,,0.175,0.425,0.444,,,,,,,,,,,,
68,2024-05-04,746644,Groundout,field_out,True,642136,605130,Matt Thaiss,Scott Barlow,1,fae56f05-f578-4fec-9d26-aaf398f2d56d,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,0.099,0.202,0.489,0.209,,-0.48,-2.08,1.33,-1.56,,91.7,,91.7,81.2,77.5,0.5,0.667,0.316,0.36,0.52,0.204,0.141,0.203,0.424,,,,0.175,0.425,0.444,,,,,,,,,,,,
69,2024-05-04,746644,Strikeout,strikeout,True,607680,605130,Kevin Pillar,Scott Barlow,0,249e9ac8-1395-4f7d-a4aa-86ac0c9a5cce,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,0.099,0.202,0.489,0.209,,-0.48,-2.08,1.33,-1.56,,91.7,,91.7,81.2,77.5,0.5,0.667,0.316,0.36,0.52,0.204,0.141,0.203,0.424,,,,0.175,0.425,0.444,,,,,,,,,,,,
