,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
31,2024-09-07,745125,Groundout,field_out,True,571448,669302,Nolan Arenado,Logan Gilbert,0,1c5cd217-437d-4b59-b2ca-48856743fcd7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
32,2024-09-07,745125,Double,double,False,663457,669302,Lars Nootbaar,Logan Gilbert,0,88e8a7f8-d6ed-4d18-8371-47561a27eeb0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
33,2024-09-07,745125,Strikeout,strikeout,True,691023,669302,Jordan Walker,Logan Gilbert,0,e0ef81df-1bc2-4eb2-8b08-dfc2588bae63,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
34,2024-09-07,745125,Strikeout,strikeout,True,686780,669302,Pedro Pagés,Logan Gilbert,0,dcabd713-7e34-4a79-a808-1742e6abc94b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
35,2024-09-07,745125,Strikeout,strikeout,True,663728,502043,Cal Raleigh,Kyle Gibson,0,50ecca64-bca2-4218-9a2a-cac218effbfc,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
36,2024-09-07,745125,Flyout,field_out,True,668227,502043,Randy Arozarena,Kyle Gibson,0,d247c81c-c727-4ba2-9f70-336f4053045a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
37,2024-09-07,745125,Strikeout,strikeout,True,670042,502043,Luke Raley,Kyle Gibson,0,ff0d8ced-458f-4aa6-888d-46a45a90d9c2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
38,2024-09-07,745125,Strikeout,strikeout,True,665877,669302,José Fermín,Logan Gilbert,0,dabffe91-8024-4c9e-b761-48736f7d4c54,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
39,2024-09-07,745125,Flyout,field_out,True,672279,669302,Michael Siani,Logan Gilbert,0,88e93ca8-9b8e-45e1-b23b-303dd5b69d17,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
40,2024-09-07,745125,Strikeout,strikeout,True,691026,669302,Masyn Winn,Logan Gilbert,0,b2025a25-75a3-4224-9403-33abb9b874a5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
41,2024-09-07,745125,Flyout,field_out,True,457759,502043,Justin Turner,Kyle Gibson,0,c6e10c81-7150-4966-92af-e87a65ef6aaa,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
42,2024-09-07,745125,Walk,walk,False,593871,502043,Jorge Polanco,Kyle Gibson,0,a96a8da1-b346-4f44-9b68-81236d19ed1a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
43,2024-09-07,745125,Flyout,field_out,True,641487,502043,J.P. Crawford,Kyle Gibson,0,b90cbdf1-69f4-4617-b6f6-973595d06889,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
44,2024-09-07,745125,Walk,walk,False,571745,502043,Mitch Haniger,Kyle Gibson,1,f2420769-be27-4b4c-9b91-959b481103ec,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,104.0,103.0,103.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.086,0.095,-0.94,0.36,0.35,0.93,-1.86,0.79,91.4,88.7,84.9,90.7,80.7,78.4,0.201,0.317,0.419,0.27,0.405,0.089,0.31,0.47,0.195,0.258,0.53,0.071,0.2,0.273,0.373,0.303,0.697,0.474,,,,,,,,,,,,
45,2024-09-07,745125,Walk,walk,False,664238,668941,Dylan Moore,JoJo Romero,1,641d2483-0d5d-4ade-9d8d-f9bff7f3811c,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.75,4.9,55.2,96.0,86.0,96.0,0.761,8.08,2.26,7.44,1.13,1.46,0.268,0.446,0.146,0.312,0.404,73.0,98.0,91.0,,,,72.0,97.0,91.0,69.0,99.0,94.0,116.0,92.0,103.0,,,,0.389,0.101,,0.336,,0.174,-1.53,,0.83,2.3,,-3.22,95.0,,85.9,93.9,84.0,,,,,0.276,0.421,0.083,,,,0.313,0.375,0.143,0.351,0.676,0.293,,,,,,,,,,0.092,0.197,0.437,,,
46,2024-09-07,745125,Groundout,field_out,True,677594,668941,Julio Rodríguez,JoJo Romero,0,f294fd1a-59c2-4a30-bb17-d7867ee16fe7,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.75,4.9,55.2,96.0,86.0,96.0,0.761,8.08,2.26,7.44,1.13,1.46,0.268,0.446,0.146,0.312,0.404,73.0,98.0,91.0,,,,72.0,97.0,91.0,69.0,99.0,94.0,116.0,92.0,103.0,,,,0.389,0.101,,0.336,,0.174,-1.53,,0.83,2.3,,-3.22,95.0,,85.9,93.9,84.0,,,,,0.276,0.421,0.083,,,,0.313,0.375,0.143,0.351,0.676,0.293,,,,,,,,,,0.092,0.197,0.437,,,
47,2024-09-07,745125,Strikeout,strikeout,True,676475,669302,Alec Burleson,Logan Gilbert,0,e42a6d1a-790c-42c0-afc7-fed583c17b28,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
48,2024-09-07,745125,Groundout,field_out,True,502671,669302,Paul Goldschmidt,Logan Gilbert,0,a5c7e919-6bf7-4ce2-9c72-137c2685dd2d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
49,2024-09-07,745125,Pop Out,field_out,True,571448,669302,Nolan Arenado,Logan Gilbert,0,b4a86224-0b06-4710-8ce5-8f8cda2fe2b5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
50,2024-09-07,745125,Single,single,False,663728,552640,Cal Raleigh,Andrew Kittredge,0,a9fb9fbc-2102-4476-a5fa-6d882da07c5a,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.98,4.43,60.1,105.0,116.0,111.0,0.745,8.35,2.69,7.76,1.34,1.16,0.193,0.433,0.164,0.292,0.429,,,,,,,102.0,111.0,112.0,97.0,101.0,101.0,133.0,107.0,119.0,171.0,88.0,76.0,0.385,0.12,0.007,0.488,,,0.62,-5.77,-0.21,1.11,,,93.9,88.2,,94.7,88.1,,,,,0.298,0.429,0.115,,,,0.214,0.321,0.2,,,,,,,,,,,,,0.182,0.409,0.408,,,
51,2024-09-07,745125,Forceout,force_out,True,668227,552640,Randy Arozarena,Andrew Kittredge,1,37f5c5ca-8561-4fb7-9cdc-92f9a004f5c4,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.98,4.43,60.1,105.0,116.0,111.0,0.745,8.35,2.69,7.76,1.34,1.16,0.193,0.433,0.164,0.292,0.429,,,,,,,102.0,111.0,112.0,97.0,101.0,101.0,133.0,107.0,119.0,171.0,88.0,76.0,0.385,0.12,0.007,0.488,,,0.62,-5.77,-0.21,1.11,,,93.9,88.2,,94.7,88.1,,,,,0.298,0.429,0.115,,,,0.214,0.321,0.2,,,,,,,,,,,,,0.182,0.409,0.408,,,
52,2024-09-07,745125,Strikeout,strikeout,True,670042,552640,Luke Raley,Andrew Kittredge,1,a227b5c4-d12a-4b6b-8f44-4e0112f1d8fd,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.98,4.43,60.1,105.0,116.0,111.0,0.745,8.35,2.69,7.76,1.34,1.16,0.193,0.433,0.164,0.292,0.429,,,,,,,102.0,111.0,112.0,97.0,101.0,101.0,133.0,107.0,119.0,171.0,88.0,76.0,0.385,0.12,0.007,0.488,,,0.62,-5.77,-0.21,1.11,,,93.9,88.2,,94.7,88.1,,,,,0.298,0.429,0.115,,,,0.214,0.321,0.2,,,,,,,,,,,,,0.182,0.409,0.408,,,
53,2024-09-07,745125,Walk,walk,False,457759,552640,Justin Turner,Andrew Kittredge,0,d5753e2b-1093-4f45-bc8a-3a86604377b2,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.98,4.43,60.1,105.0,116.0,111.0,0.745,8.35,2.69,7.76,1.34,1.16,0.193,0.433,0.164,0.292,0.429,,,,,,,102.0,111.0,112.0,97.0,101.0,101.0,133.0,107.0,119.0,171.0,88.0,76.0,0.385,0.12,0.007,0.488,,,0.62,-5.77,-0.21,1.11,,,93.9,88.2,,94.7,88.1,,,,,0.298,0.429,0.115,,,,0.214,0.321,0.2,,,,,,,,,,,,,0.182,0.409,0.408,,,
54,2024-09-07,745125,Flyout,field_out,True,593871,552640,Jorge Polanco,Andrew Kittredge,0,5da0866a-185d-4bd5-acbb-4bec76c85968,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.98,4.43,60.1,105.0,116.0,111.0,0.745,8.35,2.69,7.76,1.34,1.16,0.193,0.433,0.164,0.292,0.429,,,,,,,102.0,111.0,112.0,97.0,101.0,101.0,133.0,107.0,119.0,171.0,88.0,76.0,0.385,0.12,0.007,0.488,,,0.62,-5.77,-0.21,1.11,,,93.9,88.2,,94.7,88.1,,,,,0.298,0.429,0.115,,,,0.214,0.321,0.2,,,,,,,,,,,,,0.182,0.409,0.408,,,
55,2024-09-07,745125,Strikeout,strikeout,True,663457,669302,Lars Nootbaar,Logan Gilbert,0,f338f76f-56d7-4c5e-b224-4f35b2aa3852,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
56,2024-09-07,745125,Hit By Pitch,hit_by_pitch,False,691023,669302,Jordan Walker,Logan Gilbert,0,0add41bf-5790-41b3-ab2c-0c3ae8cb3bb0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
57,2024-09-07,745125,Home Run,home_run,False,686780,669302,Pedro Pagés,Logan Gilbert,1,24a97f27-0ba2-48b4-aaaf-fa7c07e9629b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
58,2024-09-07,745125,Lineout,field_out,True,665877,669302,José Fermín,Logan Gilbert,0,cfe005df-537f-4602-8007-86a3fc42d5d8,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
59,2024-09-07,745125,Strikeout,strikeout,True,672279,669302,Michael Siani,Logan Gilbert,0,45c16a0f-7734-4c7a-97cb-f1d580323247,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,,,,0.25,0.25,0.0,0.226,0.393,0.272,0.199,0.369,0.196,,,,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.217,0.385,0.355,0.099,0.173,0.483
60,2024-09-07,745125,Strikeout,strikeout,True,641487,664854,J.P. Crawford,Ryan Helsley,0,04c82784-bd41-4c27-949f-5a4f99ac7e37,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.23,2.81,60.2,100.0,147.0,111.0,0.675,10.53,3.41,7.12,0.45,0.95,0.286,0.338,0.169,0.299,0.466,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,117.0,,,,,0.455,,0.486,0.059,,0.21,,,2.85,0.5,,99.6,,,,89.2,81.0,,,,,,,,,,0.293,0.391,0.192,,,,0.167,0.417,0.357,,,,,,,0.165,0.191,0.502,,,
61,2024-09-07,745125,Strikeout,strikeout,True,571745,664854,Mitch Haniger,Ryan Helsley,0,6c3c6937-7ec6-43d8-aa6d-cebe59252551,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.23,2.81,60.2,100.0,147.0,111.0,0.675,10.53,3.41,7.12,0.45,0.95,0.286,0.338,0.169,0.299,0.466,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,117.0,,,,,0.455,,0.486,0.059,,0.21,,,2.85,0.5,,99.6,,,,89.2,81.0,,,,,,,,,,0.293,0.391,0.192,,,,0.167,0.417,0.357,,,,,,,0.165,0.191,0.502,,,
62,2024-09-07,745125,Single,single,False,664238,664854,Dylan Moore,Ryan Helsley,0,84138a74-7af8-4352-b2ff-90333f18a5b7,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.23,2.81,60.2,100.0,147.0,111.0,0.675,10.53,3.41,7.12,0.45,0.95,0.286,0.338,0.169,0.299,0.466,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,117.0,,,,,0.455,,0.486,0.059,,0.21,,,2.85,0.5,,99.6,,,,89.2,81.0,,,,,,,,,,0.293,0.391,0.192,,,,0.167,0.417,0.357,,,,,,,0.165,0.191,0.502,,,
63,2024-09-07,745125,Strikeout,strikeout,True,677594,664854,Julio Rodríguez,Ryan Helsley,0,7a8dba4d-dee6-467d-812a-8c1accfffe7f,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.23,2.81,60.2,100.0,147.0,111.0,0.675,10.53,3.41,7.12,0.45,0.95,0.286,0.338,0.169,0.299,0.466,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,117.0,,,,,0.455,,0.486,0.059,,0.21,,,2.85,0.5,,99.6,,,,89.2,81.0,,,,,,,,,,0.293,0.391,0.192,,,,0.167,0.417,0.357,,,,,,,0.165,0.191,0.502,,,
