,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-05-27,745986,Groundout,field_out,True,663611,688107,Nick Madrigal,Robert Gasser,0,56d74a50-1393-4d19-b9be-816ec385d524,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,
35,2024-05-27,745986,Strikeout,strikeout,True,665804,688107,Miguel Amaya,Robert Gasser,0,85f82019-d30b-43a7-83ed-15b1d0032afa,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,
36,2024-05-27,745986,Groundout,field_out,True,663538,688107,Nico Hoerner,Robert Gasser,0,6aa3533e-55f2-4217-bc46-02c5f7e1108f,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,
37,2024-05-27,745986,Groundout,field_out,True,661388,657006,William Contreras,Justin Steele,0,750e85d7-b8bd-4251-937b-a4ae18b6431e,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
38,2024-05-27,745986,Groundout,field_out,True,592885,657006,Christian Yelich,Justin Steele,0,2ddb3d43-9ae8-4803-b8d2-4c6358015cf7,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
39,2024-05-27,745986,Pop Out,field_out,True,642715,657006,Willy Adames,Justin Steele,0,9a215303-c56f-4768-bac5-f651120d85f0,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
40,2024-05-27,745986,Single,single,False,673548,688107,Seiya Suzuki,Robert Gasser,0,7229944c-ab74-4305-a7ef-ea998e3bb726,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,
41,2024-05-27,745986,Single,single,False,641355,688107,Cody Bellinger,Robert Gasser,1,958292cb-120d-4059-9f9a-5751e52dd23e,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,,,,
42,2024-05-27,745986,Strikeout,strikeout,True,666624,663542,Christopher Morel,Bryan Hudson,0,1fb96951-b96c-45b3-8a0a-e654f6dd3854,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
43,2024-05-27,745986,Pop Out,field_out,True,621550,663542,Patrick Wisdom,Bryan Hudson,0,0adb183f-9967-4f23-bfb3-59802a2f6e1e,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
44,2024-05-27,745986,Strikeout,strikeout,True,621020,663542,Dansby Swanson,Bryan Hudson,0,4d711bf6-e6a4-4315-9a2c-c5be296e95ae,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
45,2024-05-27,745986,Groundout,field_out,True,596142,657006,Gary Sánchez,Justin Steele,0,da96bb73-32c1-42a1-8db4-ec0b32bcf490,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
46,2024-05-27,745986,Groundout,field_out,True,687401,657006,Joey Ortiz,Justin Steele,0,9bd54d3b-136a-4c71-ae78-fa8f009e293b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
47,2024-05-27,745986,Single,single,False,694192,657006,Jackson Chourio,Justin Steele,0,3dd55708-59b3-4867-a351-69401cef05cb,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
48,2024-05-27,745986,Flyout,field_out,True,641343,657006,Jake Bauers,Justin Steele,0,dedf7c10-6eb1-4f9c-9d14-83046729aeae,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,0.133,0.133,0.111,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,
49,2024-05-27,745986,Groundout,field_out,True,664023,663542,Ian Happ,Bryan Hudson,0,2c199fc1-e4d1-44dc-b5f5-dc7b146523d4,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
50,2024-05-27,745986,Groundout,field_out,True,663611,663542,Nick Madrigal,Bryan Hudson,0,9a68bbd8-8655-4ffd-a80e-178259ad9e44,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
51,2024-05-27,745986,Single,single,False,665804,663542,Miguel Amaya,Bryan Hudson,0,6740aa2b-fd31-45a6-bf5b-2751d52d6a53,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
52,2024-05-27,745986,Strikeout,strikeout,True,663538,663542,Nico Hoerner,Bryan Hudson,0,fe98d735-4248-4581-bb54-dc166c3e0e6b,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,,81.9,0.185,0.346,0.197,,,,0.039,0.078,0.359,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,
53,2024-05-27,745986,Single,single,False,686217,643410,Sal Frelick,Mark Leiter Jr.,0,599d8457-7857-477b-892a-cf80ac3b4da1,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,,,,74.0,96.0,86.0,99.0,101.0,102.0,79.0,99.0,94.0,0.343,0.006,0.107,0.111,,2.42,-2.34,1.5,-3.28,,95.8,88.5,,91.3,79.7,,,,0.273,0.273,0.094,0.444,0.778,0.4,,,,0.313,0.563,0.179,82.0,102.0,103.0,0.109,-0.79,73.6,0.429,0.714,0.542,116.0,95.0,105.0,0.324,2.95,84.3,0.061,0.061,0.618
54,2024-05-27,745986,Walk,walk,False,668930,643410,Brice Turang,Mark Leiter Jr.,1,4bb76cee-8cfb-4e37-87e5-89fb8faf93eb,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,,,,74.0,96.0,86.0,99.0,101.0,102.0,79.0,99.0,94.0,0.343,0.006,0.107,0.111,,2.42,-2.34,1.5,-3.28,,95.8,88.5,,91.3,79.7,,,,0.273,0.273,0.094,0.444,0.778,0.4,,,,0.313,0.563,0.179,82.0,102.0,103.0,0.109,-0.79,73.6,0.429,0.714,0.542,116.0,95.0,105.0,0.324,2.95,84.3,0.061,0.061,0.618
55,2024-05-27,745986,Fielders Choice,fielders_choice,False,661388,643410,William Contreras,Mark Leiter Jr.,1,f3489334-30ce-4034-b071-6e7ac2ba3f73,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,,,,74.0,96.0,86.0,99.0,101.0,102.0,79.0,99.0,94.0,0.343,0.006,0.107,0.111,,2.42,-2.34,1.5,-3.28,,95.8,88.5,,91.3,79.7,,,,0.273,0.273,0.094,0.444,0.778,0.4,,,,0.313,0.563,0.179,82.0,102.0,103.0,0.109,-0.79,73.6,0.429,0.714,0.542,116.0,95.0,105.0,0.324,2.95,84.3,0.061,0.061,0.618
56,2024-05-27,745986,Strikeout,strikeout,True,592885,643410,Christian Yelich,Mark Leiter Jr.,0,750938e1-b9ff-41db-8887-cd6bba8c4fa4,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,,,,74.0,96.0,86.0,99.0,101.0,102.0,79.0,99.0,94.0,0.343,0.006,0.107,0.111,,2.42,-2.34,1.5,-3.28,,95.8,88.5,,91.3,79.7,,,,0.273,0.273,0.094,0.444,0.778,0.4,,,,0.313,0.563,0.179,82.0,102.0,103.0,0.109,-0.79,73.6,0.429,0.714,0.542,116.0,95.0,105.0,0.324,2.95,84.3,0.061,0.061,0.618
57,2024-05-27,745986,Home Run,home_run,False,642715,669713,Willy Adames,Hayden Wesneski,1,251b460a-b2f0-4fb1-9577-4f958f2b4032,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,
58,2024-05-27,745986,Flyout,field_out,True,596142,669713,Gary Sánchez,Hayden Wesneski,0,90e78301-9e01-46bf-b58e-92e9b5ef7196,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,
59,2024-05-27,745986,Walk,walk,False,687401,669713,Joey Ortiz,Hayden Wesneski,0,a96f04b7-0108-487e-bb10-2357ddd5e6bf,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,
60,2024-05-27,745986,Double,double,False,694192,669713,Jackson Chourio,Hayden Wesneski,1,91358980-e1e7-4bbd-b2af-0d2fc85b4cc8,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,
61,2024-05-27,745986,Groundout,field_out,True,641343,669713,Jake Bauers,Hayden Wesneski,0,a1de9dcd-1524-425b-b958-f603f0b1b868,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,0.027,-0.5,2.33,-0.74,0.19,1.36,94.5,88.1,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,0.143,0.143,0.214,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,
62,2024-05-27,745986,Walk,walk,False,673548,571948,Seiya Suzuki,Hoby Milner,0,0093d0c6-c295-426c-990a-38a9133397a5,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,
63,2024-05-27,745986,Single,single,False,641355,571948,Cody Bellinger,Hoby Milner,1,4862115d-bddc-45e8-8a23-51ae9db57465,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,
64,2024-05-27,745986,Strikeout,strikeout,True,666624,571948,Christopher Morel,Hoby Milner,0,d4cb3f75-487f-4127-b68a-d0eade7a4245,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,
65,2024-05-27,745986,Sac Fly,sac_fly,True,621550,571948,Patrick Wisdom,Hoby Milner,1,ef0c3450-7ace-476b-8abe-866c7d31222b,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,
66,2024-05-27,745986,Flyout,field_out,True,621020,571948,Dansby Swanson,Hoby Milner,1,bb817de0-2ae9-4857-b841-365e9a60bef1,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,
