,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,EP%,wEP/C,vEP
20,2024-09-14,747070,Single,single,False,605141,519242,Mookie Betts,Chris Sale,1,8837a299-ee26-4b79-b2d7-ed14f5a50770,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.35,2.78,172.2,103.0,97.0,102.0,0.713,11.42,1.93,7.09,0.42,1.33,0.247,0.429,0.17,0.249,0.437,64.0,106.0,98.0,96.0,106.0,102.0,114.0,100.0,97.0,105.0,100.0,104.0,0.071,0.38,0.403,0.146,-0.07,-1.38,2.1,3.1,94.9,87.2,94.3,78.7,0.171,0.234,0.426,0.279,0.442,0.244,0.155,0.191,0.223,0.326,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-14,747070,Strikeout,strikeout,True,606192,519242,Teoscar Hernández,Chris Sale,0,20315906-8bcf-434e-87d2-d8d09c8c91fc,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.35,2.78,172.2,103.0,97.0,102.0,0.713,11.42,1.93,7.09,0.42,1.33,0.247,0.429,0.17,0.249,0.437,64.0,106.0,98.0,96.0,106.0,102.0,114.0,100.0,97.0,105.0,100.0,104.0,0.071,0.38,0.403,0.146,-0.07,-1.38,2.1,3.1,94.9,87.2,94.3,78.7,0.171,0.234,0.426,0.279,0.442,0.244,0.155,0.191,0.223,0.326,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-14,747070,Double,double,False,624585,656427,Jorge Soler,Jack Flaherty,0,b9059196-99e3-4f36-a241-3e0931f69d0e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
23,2024-09-14,747070,Walk,walk,False,542303,656427,Marcell Ozuna,Jack Flaherty,0,0607fc8b-f0d8-4f74-bda6-15333d4fa7e3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
24,2024-09-14,747070,Strikeout,strikeout,True,621566,656427,Matt Olson,Jack Flaherty,0,4f237e8a-061c-4d69-8004-826ff05cc1a0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
25,2024-09-14,747070,Forceout,force_out,True,669221,656427,Sean Murphy,Jack Flaherty,1,fdda4716-6eb6-4392-b5d4-a84144440422,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
26,2024-09-14,747070,Walk,walk,False,672284,656427,Jarred Kelenic,Jack Flaherty,1,9f49ed13-ae75-45d0-85a5-16db86f8f489,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
27,2024-09-14,747070,Double,double,False,606115,656427,Orlando Arcia,Jack Flaherty,1,15ebceef-05c0-43d3-a99a-16e804bbdaef,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
28,2024-09-14,747070,Walk,walk,False,570482,656427,Gio Urshela,Jack Flaherty,0,a7c60130-d851-44b2-9ec9-a46fac06a83f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
29,2024-09-14,747070,Forceout,force_out,True,593160,656427,Whit Merrifield,Jack Flaherty,1,99f3b50d-9acd-413d-b9ef-e17868e2bf05,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.04,3.33,151.0,103.0,95.0,102.0,0.71,10.97,1.97,7.51,1.25,1.07,0.228,0.429,0.162,0.296,0.381,87.0,83.0,81.0,93.0,106.0,103.0,76.0,83.0,71.0,95.0,103.0,103.0,0.023,0.439,0.297,0.029,0.69,-5.53,0.08,-0.55,93.5,85.7,90.5,84.8,0.222,0.462,0.36,0.244,0.384,0.245,0.111,0.333,0.111,0.6,1.2,0.4,102.0,103.0,107.0,0.212,2.23,77.4,0.162,0.189,0.444,,,,,,,,,,,,,,,,,,,,,
30,2024-09-14,747070,Groundout,field_out,True,518692,519242,Freddie Freeman,Chris Sale,0,b1d40f0a-35c3-46f4-9c6e-b0980cfb5d11,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.35,2.78,172.2,103.0,97.0,102.0,0.713,11.42,1.93,7.09,0.42,1.33,0.247,0.429,0.17,0.249,0.437,64.0,106.0,98.0,96.0,106.0,102.0,114.0,100.0,97.0,105.0,100.0,104.0,0.071,0.38,0.403,0.146,-0.07,-1.38,2.1,3.1,94.9,87.2,94.3,78.7,0.171,0.234,0.426,0.279,0.442,0.244,0.155,0.191,0.223,0.326,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-14,747070,Groundout,field_out,True,669257,519242,Will Smith,Chris Sale,0,7d396992-23d8-4c2d-8321-a27d1b7eef3d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.35,2.78,172.2,103.0,97.0,102.0,0.713,11.42,1.93,7.09,0.42,1.33,0.247,0.429,0.17,0.249,0.437,64.0,106.0,98.0,96.0,106.0,102.0,114.0,100.0,97.0,105.0,100.0,104.0,0.071,0.38,0.403,0.146,-0.07,-1.38,2.1,3.1,94.9,87.2,94.3,78.7,0.171,0.234,0.426,0.279,0.442,0.244,0.155,0.191,0.223,0.326,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-14,747070,Strikeout,strikeout,True,669242,519242,Tommy Edman,Chris Sale,0,2ad43a6a-b5f5-4f7a-b533-05a30e4bd8f7,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.35,2.78,172.2,103.0,97.0,102.0,0.713,11.42,1.93,7.09,0.42,1.33,0.247,0.429,0.17,0.249,0.437,64.0,106.0,98.0,96.0,106.0,102.0,114.0,100.0,97.0,105.0,100.0,104.0,0.071,0.38,0.403,0.146,-0.07,-1.38,2.1,3.1,94.9,87.2,94.3,78.7,0.171,0.234,0.426,0.279,0.442,0.244,0.155,0.191,0.223,0.326,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-14,747070,Pop Out,field_out,True,671739,681911,Michael Harris II,Alex Vesia,0,ad00de1b-6ca6-40a6-8644-4491278911f8,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,0.051,1.63,,1.57,-1.61,93.4,85.5,,85.1,0.121,0.155,0.397,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-14,747070,Flyout,field_out,True,624585,681911,Jorge Soler,Alex Vesia,0,3b0ab45d-d9db-46f1-8ae7-8fd80fbf6cc7,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,0.051,1.63,,1.57,-1.61,93.4,85.5,,85.1,0.121,0.155,0.397,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
