,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
32,2024-05-13,746233,Groundout,field_out,True,680977,667755,Brendan Donovan,José Soriano,0,bacb7314-fcbc-40a9-ad52-102e50e7994d,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-13,746233,Flyout,field_out,True,677347,681517,Kyren Paris,Kyle Leahy,0,73bfc639-cf89-44e2-ac3a-da5bf5bdbc8a,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
34,2024-05-13,746233,Strikeout,strikeout,True,694384,681517,Nolan Schanuel,Kyle Leahy,0,9c65ca58-f981-4aa1-a22e-664790b042e7,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
35,2024-05-13,746233,Flyout,field_out,True,666176,681517,Jo Adell,Kyle Leahy,0,834c95e4-9989-4f9e-a1c3-dfe2274a0376,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
36,2024-05-13,746233,Double,double,False,691026,667755,Masyn Winn,José Soriano,0,670888a1-fc83-4626-b11f-7e5d4e8904b2,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-05-13,746233,Groundout,field_out,True,672279,667755,Michael Siani,José Soriano,1,e0976a2f-6500-431c-8173-fa86ba5f0a70,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-13,746233,Walk,walk,False,572761,667755,Matt Carpenter,José Soriano,0,dc481d91-05e6-4c4b-be53-c4715975eaa8,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-13,746233,Walk,walk,False,663457,667755,Lars Nootbaar,José Soriano,1,28266983-bf8b-4b6a-a711-a1cb5a2402fc,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-13,746233,Grounded Into DP,grounded_into_double_play,True,502671,643256,Paul Goldschmidt,Adam Cimber,1,18d3c114-aa54-4698-82a9-055afd48c456,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,,,,,,,0.358,0.315,,0.327,,-0.71,,-0.13,1.56,,85.0,,85.3,73.4,,0.333,0.455,0.159,,,,0.292,0.375,0.127,,,,0.071,0.071,0.192,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-13,746233,Groundout,field_out,True,621493,681517,Taylor Ward,Kyle Leahy,0,5eb06d81-2a23-4ea8-b9d1-9944b037f8ea,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
42,2024-05-13,746233,Pop Out,field_out,True,607680,681517,Kevin Pillar,Kyle Leahy,0,edcde866-01d3-4b26-837e-2230d1f7cac3,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
43,2024-05-13,746233,Strikeout,strikeout,True,681351,681517,Logan O'Hoppe,Kyle Leahy,0,edc4bd03-904a-4cd3-8eed-ee5211a8c346,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,,,,0.441,,0.399,,0.81,,,1.27,,95.4,,,88.2,,,,,0.0,0.0,0.0,0.279,0.419,0.196,,,,0.167,0.25,0.333,92.0,101.0,104.0,120.0,101.0,101.0,,,,,0.065,0.095,,2.96,0.99,,89.8,81.1,,,,0.222,0.222,0.261
44,2024-05-13,746233,Home Run,home_run,False,571448,643256,Nolan Arenado,Adam Cimber,0,27c65a88-759f-4193-a29b-f84322698abf,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,,,,,,,0.358,0.315,,0.327,,-0.71,,-0.13,1.56,,85.0,,85.3,73.4,,0.333,0.455,0.159,,,,0.292,0.375,0.127,,,,0.071,0.071,0.192,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-05-13,746233,Single,single,False,669357,643256,Nolan Gorman,Adam Cimber,0,face849e-a1ec-439c-8e5a-88d2c2f5fdf8,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,,,,,,,0.358,0.315,,0.327,,-0.71,,-0.13,1.56,,85.0,,85.3,73.4,,0.333,0.455,0.159,,,,0.292,0.375,0.127,,,,0.071,0.071,0.192,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-05-13,746233,Single,single,False,671056,643256,Iván Herrera,Adam Cimber,1,c1e16c91-e31e-4a39-a46b-00913826be70,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,,,,,,,0.358,0.315,,0.327,,-0.71,,-0.13,1.56,,85.0,,85.3,73.4,,0.333,0.455,0.159,,,,0.292,0.375,0.127,,,,0.071,0.071,0.192,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-05-13,746233,Single,single,False,680977,519043,Brendan Donovan,Matt Moore,1,b7884743-6feb-4dbc-a2bd-3c9600f91f88,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,,,,0.504,,,0.194,-0.32,,,,-0.45,92.8,,,,82.4,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,,,,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,,82.8,,,,,0.25,0.5,0.284
48,2024-05-13,746233,Single,single,False,691026,519043,Masyn Winn,Matt Moore,1,589286ad-8124-4426-81c1-acddd6e094e9,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,,,,0.504,,,0.194,-0.32,,,,-0.45,92.8,,,,82.4,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,,,,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,,82.8,,,,,0.25,0.5,0.284
49,2024-05-13,746233,Pop Out,field_out,True,676475,519043,Alec Burleson,Matt Moore,0,6107ab1b-de88-4d21-b45c-5c65d188a343,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,,,,0.504,,,0.194,-0.32,,,,-0.45,92.8,,,,82.4,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,,,,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,,82.8,,,,,0.25,0.5,0.284
50,2024-05-13,746233,Single,single,False,572761,519043,Matt Carpenter,Matt Moore,1,e7d1dca0-a804-4ee8-a419-28e5ec454101,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,,,,0.504,,,0.194,-0.32,,,,-0.45,92.8,,,,82.4,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,,,,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,,82.8,,,,,0.25,0.5,0.284
51,2024-05-13,746233,Walk,walk,False,663457,519043,Lars Nootbaar,Matt Moore,1,bccd6eca-e022-4ec1-ab2d-32508cf38b1f,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,,,,0.504,,,0.194,-0.32,,,,-0.45,92.8,,,,82.4,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,,,,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,,82.8,,,,,0.25,0.5,0.284
52,2024-05-13,746233,Hit By Pitch,hit_by_pitch,False,502671,472610,Paul Goldschmidt,Luis García,1,0546862c-636f-4c74-9a1b-41d56774b5fe,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
53,2024-05-13,746233,Strikeout,strikeout,True,571448,472610,Nolan Arenado,Luis García,0,b816cd39-4c1b-4bc6-a171-1448c05a1508,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
54,2024-05-13,746233,Walk,walk,False,669357,472610,Nolan Gorman,Luis García,1,0531845e-4bce-4ad8-adf5-1154104c18b8,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
55,2024-05-13,746233,Single,single,False,671056,472610,Iván Herrera,Luis García,1,228231aa-2bf9-42bd-bb21-afaf138b6066,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
56,2024-05-13,746233,Walk,walk,False,680977,472610,Brendan Donovan,Luis García,1,89ea1af8-989b-438a-9733-2b4e2ca5b3a1,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
57,2024-05-13,746233,Lineout,field_out,True,691026,472610,Masyn Winn,Luis García,0,03b2c2bd-d8cb-4e6f-8448-6d3d9ebbbe68,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,,,,112.0,101.0,115.0,0.504,0.077,0.188,0.212,,-1.93,0.98,0.93,-0.04,,95.8,86.7,96.4,81.3,,0.231,0.385,0.122,,,,0.364,0.545,0.217,0.206,0.206,0.362,0.2,0.5,0.538,,,,,,,90.0,70.0,85.0,0.019,,,0.39,,,88.0,,,,,,,,
58,2024-05-13,746233,Groundout,field_out,True,641432,667463,Willie Calhoun,John King,0,2d924ea2-e237-4560-aa5a-f9158599d0a8,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,0.115,,5.46,,2.49,-4.45,,93.4,,93.3,83.1,,0.247,0.273,0.136,,,,,,,,,,0.294,0.647,0.321,88.0,105.0,102.0,,,,,,,,,0.299,,,-0.23,,84.0,,,,,0.244,0.378,0.253
59,2024-05-13,746233,Groundout,field_out,True,592348,667463,Niko Goodrum,John King,0,2ef2a76d-8450-4092-8971-c9b4eab9e579,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,0.115,,5.46,,2.49,-4.45,,93.4,,93.3,83.1,,0.247,0.273,0.136,,,,,,,,,,0.294,0.647,0.321,88.0,105.0,102.0,,,,,,,,,0.299,,,-0.23,,84.0,,,,,0.244,0.378,0.253
60,2024-05-13,746233,Groundout,field_out,True,687263,667463,Zach Neto,John King,0,f76dea4b-8296-4883-97e2-486155cb1309,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,0.115,,5.46,,2.49,-4.45,,93.4,,93.3,83.1,,0.247,0.273,0.136,,,,,,,,,,0.294,0.647,0.321,88.0,105.0,102.0,,,,,,,,,0.299,,,-0.23,,84.0,,,,,0.244,0.378,0.253
61,2024-05-13,746233,Walk,walk,False,666185,660761,Dylan Carlson,José Suarez,0,5a76a914-67a8-47b7-af64-ded9e935a547,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
62,2024-05-13,746233,Strikeout,strikeout,True,572761,660761,Matt Carpenter,José Suarez,0,84f278e2-44b8-4e6c-82c5-ffd5ef459484,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
63,2024-05-13,746233,Pop Out,field_out,True,663457,660761,Lars Nootbaar,José Suarez,0,df35009c-7636-4a91-a8b3-c8686f708daf,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
64,2024-05-13,746233,Forceout,force_out,True,502671,660761,Paul Goldschmidt,José Suarez,1,22c8f0fd-c92e-4445-9327-bafac3ec872d,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
65,2024-05-13,746233,Groundout,field_out,True,677347,667463,Kyren Paris,John King,0,d683e7c4-2992-40d3-abee-cdcb91153783,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,0.115,,5.46,,2.49,-4.45,,93.4,,93.3,83.1,,0.247,0.273,0.136,,,,,,,,,,0.294,0.647,0.321,88.0,105.0,102.0,,,,,,,,,0.299,,,-0.23,,84.0,,,,,0.244,0.378,0.253
66,2024-05-13,746233,Groundout,field_out,True,694384,667463,Nolan Schanuel,John King,0,8a7ca05c-4f6b-4907-9cb4-cc2dfe9c108a,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,58.0,92.0,95.0,79.0,106.0,98.0,81.0,101.0,105.0,,,,,,,0.576,0.01,,0.115,,5.46,,2.49,-4.45,,93.4,,93.3,83.1,,0.247,0.273,0.136,,,,,,,,,,0.294,0.647,0.321,88.0,105.0,102.0,,,,,,,,,0.299,,,-0.23,,84.0,,,,,0.244,0.378,0.253
67,2024-05-13,746233,Single,single,False,666176,681676,Jo Adell,Ryan Fernandez,0,038b79a4-a5ac-45a1-b279-69e28f22c224,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,,,,0.348,0.025,,0.462,,-2.54,,1.31,2.1,,95.4,,95.2,86.9,,0.241,0.259,0.214,,,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,96.0,99.0,95.0,0.165,,,-0.43,,,89.9,,,0.28,0.44,0.188,,,
68,2024-05-13,746233,Walk,walk,False,621493,681676,Taylor Ward,Ryan Fernandez,1,deb00c3e-1c9f-4c1c-a99a-4a9d6118ae69,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,,,,0.348,0.025,,0.462,,-2.54,,1.31,2.1,,95.4,,95.2,86.9,,0.241,0.259,0.214,,,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,96.0,99.0,95.0,0.165,,,-0.43,,,89.9,,,0.28,0.44,0.188,,,
