,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
17,2024-08-05,746847,Sac Fly,sac_fly,True,668904,543294,Royce Lewis,Kyle Hendricks,1,d7a2a469-52bb-4476-926c-af5b4d52384f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-05,746847,Double,double,True,670242,543294,Matt Wallner,Kyle Hendricks,1,4b6a5b0b-a2a6-498b-98a6-b5b4fde8e1eb,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-05,746847,Single,single,False,621020,701581,Dansby Swanson,David Festa,0,f4aa3c50-e84d-487d-9e80-836e1edeac0c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
20,2024-08-05,746847,Lineout,field_out,True,691718,701581,Pete Crow-Armstrong,David Festa,0,b51d022f-e4c8-4bd5-a0e9-805115ee3e91,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
21,2024-08-05,746847,Strikeout,strikeout,True,665804,701581,Miguel Amaya,David Festa,1,59dfe4ef-504c-4e40-9826-8dacb66a425f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
22,2024-08-05,746847,Walk,walk,False,664023,701581,Ian Happ,David Festa,0,d84d43bd-2056-4237-ba1b-4b27dcd675be,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
23,2024-08-05,746847,Strikeout,strikeout,True,683737,701581,Michael Busch,David Festa,0,1dd15596-e632-45d3-9ddd-cb3379770c13,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
24,2024-08-05,746847,Pop Out,field_out,True,596146,543294,Max Kepler,Kyle Hendricks,0,6e6bb677-ad0e-4bf4-a1fc-dbdbad91aabe,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-05,746847,Lineout,field_out,True,680777,543294,Ryan Jeffers,Kyle Hendricks,0,a9a55208-c120-4162-bcd3-3cc6f5d6d532,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-05,746847,Flyout,field_out,True,467793,543294,Carlos Santana,Kyle Hendricks,0,0147fb34-f6ab-4781-83f1-f48a5afa8713,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-05,746847,Groundout,field_out,True,670623,701581,Isaac Paredes,David Festa,0,7d196d36-0e81-4107-b535-add444187a7c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
28,2024-08-05,746847,Strikeout,strikeout,True,641355,701581,Cody Bellinger,David Festa,0,173d279d-4856-4bb6-bbf2-3a0c953bf2a8,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
29,2024-08-05,746847,Strikeout,strikeout,True,643565,701581,Mike Tauchman,David Festa,0,d6990c23-dbbf-4e51-a1cd-07de363713d4,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
30,2024-08-05,746847,Home Run,home_run,False,622534,543294,Manuel Margot,Kyle Hendricks,0,4c7d1465-51b0-452e-a3fe-406556a3f0df,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-05,746847,Flyout,field_out,True,668885,543294,Austin Martin,Kyle Hendricks,0,a8aa25fa-70b9-4476-8d02-2fe47d282b24,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-05,746847,Groundout,field_out,True,650489,543294,Willi Castro,Kyle Hendricks,0,2de67d39-ab9f-4b9a-9bb0-2affa3ac1ce9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-05,746847,Strikeout,strikeout,True,663616,543294,Trevor Larnach,Kyle Hendricks,0,6c608334-44a9-461b-8114-f17d543d5446,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-05,746847,Pop Out,field_out,True,663538,701581,Nico Hoerner,David Festa,0,c6953ba0-e5e0-4989-aa92-a2805f49447f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
35,2024-08-05,746847,Groundout,field_out,True,621020,701581,Dansby Swanson,David Festa,0,2b7ea30c-84b7-4e7d-8048-6161fc83758c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
36,2024-08-05,746847,Double,double,False,691718,701581,Pete Crow-Armstrong,David Festa,0,e8a9f6f0-8a0c-4e11-9867-02b06eaba571,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
37,2024-08-05,746847,Walk,walk,False,665804,701581,Miguel Amaya,David Festa,0,74e0e469-d893-46c5-a2f1-165e432834ca,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,,,,104.0,97.0,98.0,,,,,0.407,,0.277,-1.1,,,-0.9,94.8,88.5,,,0.2,0.5,0.417,,,,,,,0.304,0.571,0.194,123.0,101.0,106.0,0.316,1.57,86.2,0.203,0.339,0.25,,,,,,,,,,,,,,,,,,
