,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-06-25,747022,Single,single,False,677587,608344,Brayan Rocchio,Cole Irvin,1,79ada2c1-8f4c-4fc0-8f4d-31133697e0b5,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,
35,2024-06-25,747022,Single,single,False,680757,608344,Steven Kwan,Cole Irvin,1,58ce39ea-7669-42f3-b84a-55f10eaa7430,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,
36,2024-06-25,747022,Groundout,field_out,True,665926,608344,Andrés Giménez,Cole Irvin,0,8da49f71-1dfd-4cbd-b176-be106de222e5,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,
37,2024-06-25,747022,Home Run,home_run,False,608070,608344,José Ramírez,Cole Irvin,1,c041dc85-9ecb-43a3-b969-680a61ee4740,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,
38,2024-06-25,747022,Lineout,field_out,True,681807,608344,David Fry,Cole Irvin,0,ac7a7d0f-65ce-4b6e-93ea-a701a59a6ffa,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,
39,2024-06-25,747022,Home Run,home_run,False,543510,671106,James McCann,Logan Allen,0,5ce681c4-60f0-46f2-826f-d74828fa4053,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,,0.183,-1.5,0.37,,-2.18,,-1.11,91.2,85.4,81.6,,78.6,,0.329,0.593,0.159,,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,0.263,0.509,0.355,,,,,,,,,
40,2024-06-25,747022,Home Run,home_run,False,681297,671106,Colton Cowser,Logan Allen,0,4cb00147-e25d-41f4-902c-1297584dee72,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,,0.183,-1.5,0.37,,-2.18,,-1.11,91.2,85.4,81.6,,78.6,,0.329,0.593,0.159,,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,0.263,0.509,0.355,,,,,,,,,
41,2024-06-25,747022,Walk,walk,False,668939,658648,Adley Rutschman,Pedro Avila,0,8eae4290-aecc-436f-b592-c402bd096bdc,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
42,2024-06-25,747022,Grounded Into DP,grounded_into_double_play,True,663624,658648,Ryan Mountcastle,Pedro Avila,1,7f730db7-f244-4a45-9358-42ed4c19eaa2,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
43,2024-06-25,747022,Groundout,field_out,True,623993,658648,Anthony Santander,Pedro Avila,0,9fc631ee-7058-42ef-90b7-65460e78dbf4,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
44,2024-06-25,747022,Lineout,field_out,True,671289,641329,Tyler Freeman,Bryan Baker,0,37dbe9e1-7a7a-49d1-865b-4fe385ef4e22,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
45,2024-06-25,747022,Strikeout,strikeout,True,671286,641329,Johnathan Rodriguez,Bryan Baker,0,8095243e-2f0b-4427-82ae-55dcc93f5347,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
46,2024-06-25,747022,Pop Out,field_out,True,666310,641329,Bo Naylor,Bryan Baker,0,6da059d7-8ffa-4b78-b4ec-7b6236b1dc5d,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
47,2024-06-25,747022,Lineout,field_out,True,683002,658648,Gunnar Henderson,Pedro Avila,0,442c583d-7ccf-421b-8d1d-a7fdabcceea7,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
48,2024-06-25,747022,Walk,walk,False,676059,658648,Jordan Westburg,Pedro Avila,0,7520ec6a-fd54-4620-8eee-a89543645e75,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
49,2024-06-25,747022,Groundout,field_out,True,669720,658648,Austin Hays,Pedro Avila,1,ea924f76-30fd-4d25-8ac9-6d480dd2e554,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
50,2024-06-25,747022,Groundout,field_out,True,622761,658648,Jorge Mateo,Pedro Avila,0,fbdaa98c-4a1d-4335-8dc2-e270b42d03d9,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
51,2024-06-25,747022,Single,single,True,672356,641329,Gabriel Arias,Bryan Baker,1,50ef5c01-a56a-4fc7-a404-98a1920dab6f,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
52,2024-06-25,747022,Groundout,field_out,True,677587,641329,Brayan Rocchio,Bryan Baker,0,8a2124b6-b813-42ac-ba20-ba96ac344045,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
53,2024-06-25,747022,Flyout,field_out,True,680757,641329,Steven Kwan,Bryan Baker,0,156f68de-51b2-40f5-a5d1-0000cc587161,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,112.0,98.0,111.0,161.0,117.0,125.0,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,0.466,,0.314,0.085,0.136,-1.87,,,4.12,3.27,-2.97,96.1,,82.9,,87.2,78.6,0.318,0.591,0.182,0.2,0.4,0.2,,,,0.333,0.333,0.182,,,,0.111,0.278,0.175,,,,,,,,,
54,2024-06-25,747022,Lineout,field_out,True,543510,658648,James McCann,Pedro Avila,0,25cba83d-39f7-412e-9fad-a6eb90121777,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
55,2024-06-25,747022,Walk,walk,False,681297,658648,Colton Cowser,Pedro Avila,0,824b3366-0492-4099-98df-106aa6a0e9d7,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.179,0.25,0.349,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.333,0.333,0.444,,,,,,,,,
56,2024-06-25,747022,Flyout,field_out,True,668939,671922,Adley Rutschman,Cade Smith,0,f0441bde-2ac2-4269-b97f-b552cf53a265,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,,,,0.678,,0.128,,,3.16,,,-1.42,,,95.9,,,,82.0,,0.175,0.263,0.286,,,,,,,,,,,,,0.357,0.571,0.371,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
57,2024-06-25,747022,Single,single,False,663624,671922,Ryan Mountcastle,Cade Smith,1,ba06d674-c011-49c8-839b-0004d6aeda81,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,,,,0.678,,0.128,,,3.16,,,-1.42,,,95.9,,,,82.0,,0.175,0.263,0.286,,,,,,,,,,,,,0.357,0.571,0.371,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
58,2024-06-25,747022,Pop Out,field_out,True,623993,671922,Anthony Santander,Cade Smith,0,a6065499-9ec1-4038-b1c2-f588812c8280,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,,,,0.678,,0.128,,,3.16,,,-1.42,,,95.9,,,,82.0,,0.175,0.263,0.286,,,,,,,,,,,,,0.357,0.571,0.371,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
59,2024-06-25,747022,Strikeout,strikeout,True,665926,663989,Andrés Giménez,Nick Vespi,0,c1cc84c5-05ed-4aa4-bf8e-323ce384ceb5,663989.0,nickvespi,Vespi,Left,Nick Vespi,BAL,3.18,3.93,11.1,102.0,111.0,103.0,0.79,5.56,1.59,7.94,0.79,1.33,0.194,0.417,0.139,0.389,0.467,,,,100.0,105.0,107.0,,,,,,,122.0,116.0,121.0,110.0,95.0,94.0,,,0.586,0.224,0.191,,,-0.51,,0.8,2.6,,,89.6,,,84.1,80.1,,,,0.167,0.167,0.333,,,,,,,0.28,0.44,0.167,0.182,0.455,0.292,,,,,,,,,
60,2024-06-25,747022,Groundout,field_out,True,608070,663989,José Ramírez,Nick Vespi,0,f8036409-428f-44dd-ae94-629b6b6a08b9,663989.0,nickvespi,Vespi,Left,Nick Vespi,BAL,3.18,3.93,11.1,102.0,111.0,103.0,0.79,5.56,1.59,7.94,0.79,1.33,0.194,0.417,0.139,0.389,0.467,,,,100.0,105.0,107.0,,,,,,,122.0,116.0,121.0,110.0,95.0,94.0,,,0.586,0.224,0.191,,,-0.51,,0.8,2.6,,,89.6,,,84.1,80.1,,,,0.167,0.167,0.333,,,,,,,0.28,0.44,0.167,0.182,0.455,0.292,,,,,,,,,
61,2024-06-25,747022,Groundout,field_out,True,681807,663989,David Fry,Nick Vespi,0,e6debcc2-ac3b-401a-bcda-9f6d2859bfb6,663989.0,nickvespi,Vespi,Left,Nick Vespi,BAL,3.18,3.93,11.1,102.0,111.0,103.0,0.79,5.56,1.59,7.94,0.79,1.33,0.194,0.417,0.139,0.389,0.467,,,,100.0,105.0,107.0,,,,,,,122.0,116.0,121.0,110.0,95.0,94.0,,,0.586,0.224,0.191,,,-0.51,,0.8,2.6,,,89.6,,,84.1,80.1,,,,0.167,0.167,0.333,,,,,,,0.28,0.44,0.167,0.182,0.455,0.292,,,,,,,,,
62,2024-06-25,747022,Single,single,False,683002,671922,Gunnar Henderson,Cade Smith,0,d6ff2754-9fca-473e-988c-2316153dbc0a,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,,,,0.678,,0.128,,,3.16,,,-1.42,,,95.9,,,,82.0,,0.175,0.263,0.286,,,,,,,,,,,,,0.357,0.571,0.371,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
63,2024-06-25,747022,Single,single,False,676059,671922,Jordan Westburg,Cade Smith,1,2705a3dd-c60a-479f-ba67-cd1adcc5fbcc,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,,,,116.0,110.0,113.0,,,,129.0,95.0,98.0,,,,,0.678,,0.128,,,3.16,,,-1.42,,,95.9,,,,82.0,,0.175,0.263,0.286,,,,,,,,,,,,,0.357,0.571,0.371,145.0,93.0,104.0,0.194,-0.58,88.6,0.219,0.281,0.316
64,2024-06-25,747022,Walk,walk,False,656811,605130,Ryan O'Hearn,Scott Barlow,1,a98fcd50-087c-41bf-a6b3-5f5c6dfdc4e5,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,,,,0.099,0.202,,0.489,0.209,,-0.48,,-2.08,1.33,-1.56,,91.7,,,91.7,81.2,77.5,0.36,0.52,0.204,0.175,0.425,0.444,0.5,0.667,0.316,,,,,,,0.141,0.203,0.424,,,,,,,,,
65,2024-06-25,747022,Strikeout,strikeout,True,677008,605130,Heston Kjerstad,Scott Barlow,0,e3bf2e1b-d748-4f0a-9d52-71f3d8cf6a48,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,,,,0.099,0.202,,0.489,0.209,,-0.48,,-2.08,1.33,-1.56,,91.7,,,91.7,81.2,77.5,0.36,0.52,0.204,0.175,0.425,0.444,0.5,0.667,0.316,,,,,,,0.141,0.203,0.424,,,,,,,,,
66,2024-06-25,747022,Groundout,field_out,True,543510,605130,James McCann,Scott Barlow,1,f01f7fa2-9b38-4dee-ab0d-94a3f496a305,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,149.0,103.0,108.0,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,,,,0.099,0.202,,0.489,0.209,,-0.48,,-2.08,1.33,-1.56,,91.7,,,91.7,81.2,77.5,0.36,0.52,0.204,0.175,0.425,0.444,0.5,0.667,0.316,,,,,,,0.141,0.203,0.424,,,,,,,,,
67,2024-06-25,747022,Groundout,field_out,True,681297,656529,Colton Cowser,Sam Hentges,0,b24971cc-6aa9-4ff3-8cc9-56cc65dfb55c,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
68,2024-06-25,747022,Single,single,False,671289,666974,Tyler Freeman,Yennier Cano,0,4c58e2d1-eb6e-4f92-aa21-e7b1857068a1,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
69,2024-06-25,747022,Groundout,field_out,True,682177,666974,Daniel Schneemann,Yennier Cano,1,5cee07ed-7ce6-44f7-90a0-531ed5ee2643,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
70,2024-06-25,747022,Triple,triple,False,666310,666974,Bo Naylor,Yennier Cano,1,5b75fe99-d7f6-4e31-aeb0-2e83dd3ede54,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
