,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba,CU_slg,CU_whiff
10,2024-09-01,745701,Single,single,False,663457,641482,Lars Nootbaar,Nestor Cortes,1,102d99a7-14bd-4de7-80f5-7e16b370987d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
11,2024-09-01,745701,Forceout,force_out,True,687363,641482,Victor Scott II,Nestor Cortes,1,ceae4134-b7b4-46bd-bfe1-83150712d86c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
12,2024-09-01,745701,Forceout,force_out,True,691026,641482,Masyn Winn,Nestor Cortes,1,4e956893-7371-44b6-8698-18739ad73fdb,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
13,2024-09-01,745701,Groundout,field_out,True,669224,571945,Austin Wells,Miles Mikolas,0,b7bfdffa-eae9-4db7-b3b8-585dd9989e20,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
14,2024-09-01,745701,Home Run,home_run,False,519317,571945,Giancarlo Stanton,Miles Mikolas,0,ca27564f-8291-411a-abc0-f55092f8b607,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
15,2024-09-01,745701,Double,double,False,665862,571945,Jazz Chisholm Jr.,Miles Mikolas,0,24034350-aacb-41cc-beb3-c82c69561769,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
16,2024-09-01,745701,Groundout,field_out,True,519203,571945,Anthony Rizzo,Miles Mikolas,1,28adc5b8-99a0-431c-9046-84ee24e06183,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
17,2024-09-01,745701,Strikeout,strikeout,True,683011,571945,Anthony Volpe,Miles Mikolas,0,27145c74-9cec-4e8a-b5a2-429022fcbf52,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
18,2024-09-01,745701,Flyout,field_out,True,663609,641482,Luken Baker,Nestor Cortes,0,4a42aa14-e098-463d-83fd-632821e48598,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
19,2024-09-01,745701,Lineout,field_out,True,571448,641482,Nolan Arenado,Nestor Cortes,0,22880d75-ae3c-4311-8290-106cb9ea44f2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
20,2024-09-01,745701,Double,double,False,502671,641482,Paul Goldschmidt,Nestor Cortes,0,f4e2bc92-516b-4286-9c5e-95b6297f775b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
21,2024-09-01,745701,Groundout,field_out,True,671056,641482,Iván Herrera,Nestor Cortes,0,f0a1db1a-6174-48a3-be2b-9ad4bff66b49,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
22,2024-09-01,745701,Groundout,field_out,True,657077,571945,Alex Verdugo,Miles Mikolas,0,d2f9b45a-454a-4286-9bf4-97511e58e2a9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
23,2024-09-01,745701,Strikeout,strikeout,True,650402,571945,Gleyber Torres,Miles Mikolas,0,1297d1b6-caf0-431a-b2b0-f0b51b38029f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
24,2024-09-01,745701,Groundout,field_out,True,665742,571945,Juan Soto,Miles Mikolas,0,ba5ec451-2223-43d8-8f42-8a3391ed8923,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
25,2024-09-01,745701,Single,single,False,680977,641482,Brendan Donovan,Nestor Cortes,0,837e1b09-6b80-4d1b-8752-dcff83753632,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
26,2024-09-01,745701,Single,single,False,691023,641482,Jordan Walker,Nestor Cortes,1,90dd755b-aef5-4b2b-adab-020cb948aac8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
27,2024-09-01,745701,Strikeout,strikeout,True,663457,641482,Lars Nootbaar,Nestor Cortes,0,bc35c94b-9767-4669-981f-c8eead9edaaa,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
28,2024-09-01,745701,Strikeout,strikeout,True,687363,641482,Victor Scott II,Nestor Cortes,0,16dac394-6ec4-466e-935c-da7954991381,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
29,2024-09-01,745701,Double,double,False,691026,641482,Masyn Winn,Nestor Cortes,1,6bf1a886-7b98-4645-bdbf-94c9edb6c012,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
30,2024-09-01,745701,Home Run,home_run,False,663609,641482,Luken Baker,Nestor Cortes,1,46a7f00d-57cd-461a-9e85-7b3cbcb7b123,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
31,2024-09-01,745701,Lineout,field_out,True,571448,641482,Nolan Arenado,Nestor Cortes,0,f8c51be1-0cac-4c56-9bae-a650857afc2a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.97,3.7,163.1,101.0,100.0,101.0,0.795,8.1,1.82,8.54,1.27,0.62,0.255,0.373,0.166,0.315,0.434,87.0,104.0,97.0,97.0,103.0,100.0,86.0,117.0,115.0,100.0,99.0,101.0,108.0,100.0,103.0,0.015,0.443,0.284,0.17,0.088,0.23,1.0,1.53,-1.15,-0.94,92.0,87.5,83.4,90.3,78.2,0.238,0.452,0.202,0.255,0.39,0.25,0.286,0.524,0.235,0.237,0.395,0.344,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,,,,
32,2024-09-01,745701,Groundout,field_out,True,592450,571945,Aaron Judge,Miles Mikolas,0,be4d2fc2-ab3b-448a-b53c-0c665ef2eb43,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.55,4.55,155.2,109.0,89.0,102.0,0.859,6.36,1.39,10.41,1.33,1.17,0.249,0.399,0.146,0.333,0.491,86.0,103.0,98.0,66.0,108.0,98.0,83.0,111.0,99.0,116.0,112.0,114.0,,,,0.235,0.271,,0.284,0.089,0.0,,1.29,-1.29,-3.22,93.1,,85.6,92.4,85.5,0.298,0.475,0.174,,,,0.25,0.438,0.28,0.373,0.695,0.171,0.25,0.39,0.11,0.309,0.526,0.162,95.0,108.0,105.0,0.115,0.006,-2.0,4.28,76.4,69.6,0.269,0.537,0.229
