,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
33,2024-09-01,745861,Flyout,field_out,True,665782,641927,Luis De Los Santos,Bailey Ober,0,9126d061-c52d-4e81-b110-8dc87ee9449a,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-01,745861,Pop Out,field_out,True,661531,641927,Brian Serven,Bailey Ober,0,ca3ac4af-46f3-49ad-abfe-4139963f7b80,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-01,745861,Groundout,field_out,True,467793,642232,Carlos Santana,Ryan Yarbrough,0,424dbf8b-8d3a-46a2-9d25-9e21499a917e,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,76.0,105.0,87.0,94.0,102.0,113.0,83.0,100.0,93.0,,,,96.0,81.0,76.0,0.201,0.107,,0.276,0.154,0.97,-4.44,,1.12,0.14,86.5,83.7,77.3,,71.2,0.191,0.34,0.162,0.245,0.347,0.217,0.4,0.75,0.196,,,,0.128,0.245,0.344,66.0,101.0,91.0,,,,0.262,,,2.24,,86.0,,,,0.214,0.316,0.086,,,,,,,,,
36,2024-09-01,745861,Flyout,field_out,True,650489,642232,Willi Castro,Ryan Yarbrough,0,5de33e1b-ad3c-4587-9570-ea2c14c48694,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,76.0,105.0,87.0,94.0,102.0,113.0,83.0,100.0,93.0,,,,96.0,81.0,76.0,0.201,0.107,,0.276,0.154,0.97,-4.44,,1.12,0.14,86.5,83.7,77.3,,71.2,0.191,0.34,0.162,0.245,0.347,0.217,0.4,0.75,0.196,,,,0.128,0.245,0.344,66.0,101.0,91.0,,,,0.262,,,2.24,,86.0,,,,0.214,0.316,0.086,,,,,,,,,
37,2024-09-01,745861,Groundout,field_out,True,669304,642232,Jose Miranda,Ryan Yarbrough,0,2fe0be9b-6b37-44b6-a3f6-4ac7593ec211,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,76.0,105.0,87.0,94.0,102.0,113.0,83.0,100.0,93.0,,,,96.0,81.0,76.0,0.201,0.107,,0.276,0.154,0.97,-4.44,,1.12,0.14,86.5,83.7,77.3,,71.2,0.191,0.34,0.162,0.245,0.347,0.217,0.4,0.75,0.196,,,,0.128,0.245,0.344,66.0,101.0,91.0,,,,0.262,,,2.24,,86.0,,,,0.214,0.316,0.086,,,,,,,,,
38,2024-09-01,745861,Walk,walk,False,664770,641927,Nathan Lukes,Bailey Ober,0,901aa331-fd35-42aa-b2fd-24aba595e4b6,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-01,745861,Field Error,field_error,False,676391,641927,Ernie Clement,Bailey Ober,1,56427937-3353-4a31-9829-e3ea8c4588dd,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-01,745861,Strikeout,strikeout,True,687462,641927,Spencer Horwitz,Bailey Ober,0,1ee3abf6-4ea9-4b1b-9b30-90986235191e,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-01,745861,Strikeout,strikeout,True,680718,641927,Addison Barger,Bailey Ober,0,9c4eef11-bb67-4d88-8e57-53714f80b140,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-01,745861,Strikeout,strikeout,True,677870,641927,Leo Jiménez,Bailey Ober,0,7f96f64c-2a49-4829-ba4a-d33f5f81037b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.77,3.29,155.0,105.0,91.0,101.0,0.734,9.41,2.26,6.56,1.28,0.67,0.212,0.446,0.2,0.305,0.415,117.0,110.0,110.0,99.0,100.0,103.0,81.0,104.0,96.0,74.0,102.0,102.0,83.0,104.0,100.0,0.395,0.208,0.113,0.011,0.274,0.07,-0.21,1.61,1.77,2.38,91.8,86.3,83.4,80.4,75.8,0.252,0.49,0.221,0.143,0.269,0.387,0.25,0.45,0.231,0.1,0.183,0.307,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-09-01,745861,Lineout,field_out,True,670242,642232,Matt Wallner,Ryan Yarbrough,0,12c46585-65fb-487c-a59d-40a5b99ee1cf,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,76.0,105.0,87.0,94.0,102.0,113.0,83.0,100.0,93.0,,,,96.0,81.0,76.0,0.201,0.107,,0.276,0.154,0.97,-4.44,,1.12,0.14,86.5,83.7,77.3,,71.2,0.191,0.34,0.162,0.245,0.347,0.217,0.4,0.75,0.196,,,,0.128,0.245,0.344,66.0,101.0,91.0,,,,0.262,,,2.24,,86.0,,,,0.214,0.316,0.086,,,,,,,,,
44,2024-09-01,745861,Lineout,field_out,True,680777,647315,Ryan Jeffers,Zach Pop,0,35427400-5097-4a65-8714-2cc561e2156e,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,138.0,95.0,104.0,100.0,95.0,90.0,,0.117,0.152,0.001,0.001,,-1.78,-0.07,3.94,-3.84,,93.6,87.4,86.4,82.8,,,,,,,0.214,0.643,0.229,0.208,0.25,0.238,,,,96.0,99.0,99.0,,,,0.728,,,-0.1,,96.2,,,,0.267,0.437,0.217,,,,,,,,,
45,2024-09-01,745861,Lineout,field_out,True,668885,647315,Austin Martin,Zach Pop,0,d012227b-d039-4b3c-aea3-ded38345fd46,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,138.0,95.0,104.0,100.0,95.0,90.0,,0.117,0.152,0.001,0.001,,-1.78,-0.07,3.94,-3.84,,93.6,87.4,86.4,82.8,,,,,,,0.214,0.643,0.229,0.208,0.25,0.238,,,,96.0,99.0,99.0,,,,0.728,,,-0.1,,96.2,,,,0.267,0.437,0.217,,,,,,,,,
46,2024-09-01,745861,Single,single,False,694388,663485,Joey Loperfido,Cole Sands,0,49ac4370-d320-4c31-92a3-fdfe41e0dabd,663485.0,colesands,Sands,Right,Cole Sands,MIN,2.98,3.36,63.1,105.0,92.0,101.0,0.768,9.95,1.14,7.39,0.85,0.88,0.253,0.362,0.19,0.328,0.436,,,,99.0,103.0,106.0,79.0,106.0,99.0,,,,96.0,106.0,99.0,0.274,0.3,,0.149,,2.07,1.98,,-1.96,,95.6,90.7,,,82.4,0.186,0.3,0.318,,,,0.22,0.322,0.276,,,,0.303,0.424,0.286,76.0,95.0,93.0,109.0,110.0,104.0,0.114,0.163,0.45,0.6,87.8,94.7,0.17,0.213,0.208,0.267,0.467,0.036,,,,,,,,,
47,2024-09-01,745861,Forceout,force_out,True,695238,663485,Will Wagner,Cole Sands,1,8cddf3f4-9880-466b-8829-f99b01952e57,663485.0,colesands,Sands,Right,Cole Sands,MIN,2.98,3.36,63.1,105.0,92.0,101.0,0.768,9.95,1.14,7.39,0.85,0.88,0.253,0.362,0.19,0.328,0.436,,,,99.0,103.0,106.0,79.0,106.0,99.0,,,,96.0,106.0,99.0,0.274,0.3,,0.149,,2.07,1.98,,-1.96,,95.6,90.7,,,82.4,0.186,0.3,0.318,,,,0.22,0.322,0.276,,,,0.303,0.424,0.286,76.0,95.0,93.0,109.0,110.0,104.0,0.114,0.163,0.45,0.6,87.8,94.7,0.17,0.213,0.208,0.267,0.467,0.036,,,,,,,,,
48,2024-09-01,745861,Flyout,field_out,True,665782,663485,Luis De Los Santos,Cole Sands,0,ee587f41-dc42-458b-b916-7a09e4877016,663485.0,colesands,Sands,Right,Cole Sands,MIN,2.98,3.36,63.1,105.0,92.0,101.0,0.768,9.95,1.14,7.39,0.85,0.88,0.253,0.362,0.19,0.328,0.436,,,,99.0,103.0,106.0,79.0,106.0,99.0,,,,96.0,106.0,99.0,0.274,0.3,,0.149,,2.07,1.98,,-1.96,,95.6,90.7,,,82.4,0.186,0.3,0.318,,,,0.22,0.322,0.276,,,,0.303,0.424,0.286,76.0,95.0,93.0,109.0,110.0,104.0,0.114,0.163,0.45,0.6,87.8,94.7,0.17,0.213,0.208,0.267,0.467,0.036,,,,,,,,,
49,2024-09-01,745861,Groundout,field_out,True,661531,663485,Brian Serven,Cole Sands,0,e6cf71d3-9307-4428-9773-64d1d4ab430c,663485.0,colesands,Sands,Right,Cole Sands,MIN,2.98,3.36,63.1,105.0,92.0,101.0,0.768,9.95,1.14,7.39,0.85,0.88,0.253,0.362,0.19,0.328,0.436,,,,99.0,103.0,106.0,79.0,106.0,99.0,,,,96.0,106.0,99.0,0.274,0.3,,0.149,,2.07,1.98,,-1.96,,95.6,90.7,,,82.4,0.186,0.3,0.318,,,,0.22,0.322,0.276,,,,0.303,0.424,0.286,76.0,95.0,93.0,109.0,110.0,104.0,0.114,0.163,0.45,0.6,87.8,94.7,0.17,0.213,0.208,0.267,0.467,0.036,,,,,,,,,
50,2024-09-01,745861,Walk,walk,False,668904,647315,Royce Lewis,Zach Pop,0,6549a625-52eb-464f-a758-be04dfd77734,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,138.0,95.0,104.0,100.0,95.0,90.0,,0.117,0.152,0.001,0.001,,-1.78,-0.07,3.94,-3.84,,93.6,87.4,86.4,82.8,,,,,,,0.214,0.643,0.229,0.208,0.25,0.238,,,,96.0,99.0,99.0,,,,0.728,,,-0.1,,96.2,,,,0.267,0.437,0.217,,,,,,,,,
51,2024-09-01,745861,Strikeout,strikeout,True,596146,663893,Max Kepler,Brendon Little,0,f40a701b-fab6-4fb7-94a5-31069b16d22f,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,,,,78.0,91.0,84.0,,0.097,,,,,-2.46,,,,,93.6,,,,,,,,,,0.313,0.75,0.273,,,,0.151,0.208,0.452,85.0,92.0,88.0,,,,0.58,,,0.97,,94.5,,,,0.263,0.4,0.19,99.0,96.0,95.0,0.323,1.11,86.7,,,
52,2024-09-01,745861,Fielders Choice,fielders_choice,False,686797,663893,Brooks Lee,Brendon Little,1,6403525a-a05d-408b-a775-7e77115c9847,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,,,,78.0,91.0,84.0,,0.097,,,,,-2.46,,,,,93.6,,,,,,,,,,0.313,0.75,0.273,,,,0.151,0.208,0.452,85.0,92.0,88.0,,,,0.58,,,0.97,,94.5,,,,0.263,0.4,0.19,99.0,96.0,95.0,0.323,1.11,86.7,,,
53,2024-09-01,745861,Groundout,field_out,True,467793,663893,Carlos Santana,Brendon Little,1,e99cccd3-ec9f-4574-9366-1c97abb10a10,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,,,,78.0,91.0,84.0,,0.097,,,,,-2.46,,,,,93.6,,,,,,,,,,0.313,0.75,0.273,,,,0.151,0.208,0.452,85.0,92.0,88.0,,,,0.58,,,0.97,,94.5,,,,0.263,0.4,0.19,99.0,96.0,95.0,0.323,1.11,86.7,,,
54,2024-09-01,745861,Walk,walk,False,650489,663893,Willi Castro,Brendon Little,0,59bf4be3-2974-422e-bd2b-cf957f908351,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,,,,78.0,91.0,84.0,,0.097,,,,,-2.46,,,,,93.6,,,,,,,,,,0.313,0.75,0.273,,,,0.151,0.208,0.452,85.0,92.0,88.0,,,,0.58,,,0.97,,94.5,,,,0.263,0.4,0.19,99.0,96.0,95.0,0.323,1.11,86.7,,,
55,2024-09-01,745861,Strikeout,strikeout,True,669304,667297,Jose Miranda,Tommy Nance,0,d51dd098-be70-4f1e-876d-a4c23a3a4f51,667297.0,tommynance,Nance,Right,Tommy Nance,TOR,3.24,3.67,16.2,101.0,124.0,102.0,0.738,8.1,3.78,5.4,1.08,2.0,0.186,0.488,0.186,0.372,0.397,,,,151.0,107.0,106.0,46.0,184.0,170.0,128.0,98.0,103.0,,,,0.004,,0.214,0.385,,0.0,,-0.39,1.28,,95.3,,,87.4,84.7,,,,,,,,,,0.125,0.5,0.393,0.1,0.15,0.371,99.0,95.0,97.0,,,,0.397,,,1.95,,94.5,,,,0.286,0.333,0.1,,,,,,,,,
56,2024-09-01,745861,Walk,walk,False,664770,643377,Nathan Lukes,Griffin Jax,0,856db402-611d-4b44-9641-6a3392e7489a,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
57,2024-09-01,745861,Single,single,False,676391,643377,Ernie Clement,Griffin Jax,1,96497809-774e-4ea7-b49d-49e453602872,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
58,2024-09-01,745861,Lineout,field_out,True,687462,643377,Spencer Horwitz,Griffin Jax,1,95a369d9-9141-40ca-8d8b-57d84819154d,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
59,2024-09-01,745861,Walk,walk,False,680718,643377,Addison Barger,Griffin Jax,1,08f50d7c-1690-4246-b9d0-ef07c32b347e,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
60,2024-09-01,745861,Hit By Pitch,hit_by_pitch,False,677870,643377,Leo Jiménez,Griffin Jax,1,481272cc-e355-4a10-b3c9-e1a657055ca7,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
61,2024-09-01,745861,Groundout,field_out,True,694388,643377,Joey Loperfido,Griffin Jax,1,42128e41-a801-4748-ac5a-74cc6e40dd05,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
62,2024-09-01,745861,Groundout,field_out,True,695238,643377,Will Wagner,Griffin Jax,0,3743fc8c-11e9-44c4-9874-3a45ecc82537,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,,,,0.304,,0.372,0.064,0.163,2.76,,0.57,1.23,1.22,97.1,,92.3,88.9,86.6,0.151,0.26,0.281,0.156,0.244,0.5,,,,,,,0.133,0.267,0.333,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,,,,0.227,0.273,0.222,,,,,,,0.236,0.306,0.421
63,2024-09-01,745861,Pop Out,field_out,True,670242,643338,Matt Wallner,Chad Green,0,5f4c8871-16aa-44bf-9c85-aa6e493ebe89,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-09-01,745861,Single,single,False,680777,643338,Ryan Jeffers,Chad Green,0,b800587a-173f-40f9-9481-97144a277df3,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-09-01,745861,Single,single,False,668885,643338,Austin Martin,Chad Green,1,a02d7b5b-10ea-4c34-a513-2d2b2d10b5ed,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-09-01,745861,Home Run,home_run,False,668904,643338,Royce Lewis,Chad Green,1,3af3260e-d8f2-42e6-884f-7ef217e93b3a,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-09-01,745861,Strikeout,strikeout,True,596146,643338,Max Kepler,Chad Green,0,27e2fedd-84ca-4158-9280-dd18c1249c57,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-09-01,745861,Flyout,field_out,True,686797,643338,Brooks Lee,Chad Green,0,d8c1305f-9909-4844-b179-ca4b58245e5b,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.85,3.91,47.1,105.0,119.0,107.0,0.781,7.99,2.09,6.65,1.52,0.75,0.295,0.388,0.109,0.395,0.44,,,,,,,121.0,109.0,111.0,120.0,101.0,102.0,74.0,54.0,61.0,0.61,0.008,0.382,,,1.81,-0.89,-0.37,,,95.5,91.5,,87.6,,0.193,0.376,0.19,,,,,,,0.233,0.417,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-09-01,745861,Strikeout,strikeout,True,665782,661395,Luis De Los Santos,Jhoan Duran,0,bfeeeb03-51a4-441f-a802-13838d9fd26a,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,0.416,,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,,,,0.163,0.349,0.442,,,,144.0,93.0,96.0,,0.311,2.19,,97.0,,0.222,0.347,0.19,,,,,,,,,,,,
