,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-15,746135,Strikeout,strikeout,True,680118,808967,Dairon Blanco,Yoshinobu Yamamoto,0,691718a3-c653-438b-bd34-ad0863cee3ee,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,,,,
11,2024-06-15,746135,Single,single,False,606192,607625,Teoscar Hernández,Seth Lugo,0,fbbd4edb-dbbe-4c8f-8e37-d3f93c07eee8,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
12,2024-06-15,746135,Flyout,field_out,True,681624,607625,Andy Pages,Seth Lugo,0,1bbd00cd-8ff6-44be-a129-b8603e76505b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
13,2024-06-15,746135,Walk,walk,False,518792,607625,Jason Heyward,Seth Lugo,1,50bd3f11-6d6f-48c9-84a5-a215dd5a01ac,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
14,2024-06-15,746135,Strikeout,strikeout,True,624415,607625,Cavan Biggio,Seth Lugo,0,a62d5951-100b-4449-80df-69be72afbbf0,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
15,2024-06-15,746135,Lineout,field_out,True,666158,607625,Gavin Lux,Seth Lugo,0,26300b8c-2ea5-4c31-b047-e85789da25a8,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
16,2024-06-15,746135,Groundout,field_out,True,641658,675627,Garrett Hampson,Michael Grove,0,7d3a17f0-882e-431f-a41c-7f0f32a2a4fb,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
17,2024-06-15,746135,Strikeout,strikeout,True,672580,675627,Maikel Garcia,Michael Grove,0,af3dc51b-4f46-48a2-80f0-266a7de9bc47,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
18,2024-06-15,746135,Strikeout,strikeout,True,677951,675627,Bobby Witt Jr.,Michael Grove,0,204ecb53-60f2-4617-b2c6-c2f608cae339,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
19,2024-06-15,746135,Lineout,field_out,True,605131,607625,Austin Barnes,Seth Lugo,0,98a88e28-4f66-4bbd-a2e3-e755e2a318e3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
20,2024-06-15,746135,Flyout,field_out,True,605141,607625,Mookie Betts,Seth Lugo,0,4d0d6878-7f7d-4bd1-b82d-266facc6b93c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
21,2024-06-15,746135,Groundout,field_out,True,660271,607625,Shohei Ohtani,Seth Lugo,0,5db9ecb9-d45f-4518-b449-7f7c37ce0aeb,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
22,2024-06-15,746135,Single,single,False,686469,675627,Vinnie Pasquantino,Michael Grove,0,39a7b597-b6c3-4c48-b71e-7d15fa347002,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
23,2024-06-15,746135,Lineout,field_out,True,676369,675627,Nelson Velázquez,Michael Grove,0,eb1aff1d-4367-4c0f-b466-070d0b23cc16,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
24,2024-06-15,746135,Double,double,False,666023,675627,Freddy Fermin,Michael Grove,1,5f0a8400-6433-4260-b5c8-a6d4d219c3c7,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
25,2024-06-15,746135,Groundout,field_out,True,679845,675627,Nick Loftin,Michael Grove,1,cc214c65-5530-4096-aba5-9981405e1156,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
26,2024-06-15,746135,Strikeout,strikeout,True,669004,675627,MJ Melendez,Michael Grove,0,15803031-68d0-4ad5-b7a3-064a860cdee8,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.21,0.013,0.181,,0.533,,-3.67,-1.58,,-0.65,1.59,,94.0,92.8,,95.9,86.7,,,,,,,,0.5,0.5,0.385,0.184,0.287,0.339,0.316,0.474,0.16,0.286,0.393,0.222,,,,,,,,,,,,,109.0,95.0,103.0,0.064,-1.75,79.8
27,2024-06-15,746135,Double,double,False,518692,607625,Freddie Freeman,Seth Lugo,0,c0a33643-5a6b-47d1-8320-179afaf94c83,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
28,2024-06-15,746135,Single,single,False,606192,607625,Teoscar Hernández,Seth Lugo,0,ac041c06-30e5-48a1-bf4c-6b08126d748c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
29,2024-06-15,746135,Forceout,force_out,True,681624,607625,Andy Pages,Seth Lugo,1,3020fbd5-8036-4845-b9f2-1ae92474fddb,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.183,0.275,0.159,0.091,0.364,0.273,0.175,0.275,0.366,0.278,0.556,0.172,0.375,0.375,0.186,0.278,0.426,0.124,94.0,98.0,96.0,0.057,0.16,87.5,0.269,0.365,0.326,0.2,0.25,0.321,,,,,,
