,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,EP%,wEP/C,vEP
13,2024-09-14,745858,Groundout,field_out,True,650489,607259,Willi Castro,Nick Martinez,0,158d1d71-52d2-4212-ab9c-db534505679f,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
14,2024-09-14,745858,Flyout,field_out,True,669304,607259,Jose Miranda,Nick Martinez,0,12b3dc57-03a8-4b18-a49b-3ce7da745d1d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
15,2024-09-14,745858,Flyout,field_out,True,543877,607259,Christian Vázquez,Nick Martinez,0,80ea9a92-3af8-49ef-bbd9-26a9396a3b0d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
16,2024-09-14,745858,Single,single,False,641584,680573,Jake Fraley,Simeon Woods Richardson,0,1398f73f-fe77-4857-82ea-9adf27d81568,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-14,745858,Single,single,False,682622,680573,Noelvi Marte,Simeon Woods Richardson,1,7c9c89fa-cee0-4231-838f-8982a42f63b9,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-14,745858,Walk,walk,False,663697,680573,Jonathan India,Simeon Woods Richardson,1,4943f8bf-bd87-41d3-aa1e-ec7690730c0b,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-14,745858,Strikeout,strikeout,True,682829,680573,Elly De La Cruz,Simeon Woods Richardson,0,5e9cc286-38d0-4469-a53a-5aa86778447b,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-14,745858,Strikeout,strikeout,True,663886,680573,Tyler Stephenson,Simeon Woods Richardson,1,0d18af9d-5e42-478c-82eb-e14bc1293f27,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-14,745858,Strikeout,strikeout,True,666397,607259,Edouard Julien,Nick Martinez,0,ca330472-fcc2-4617-8020-ba316f5118f5,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
22,2024-09-14,745858,Flyout,field_out,True,670242,607259,Matt Wallner,Nick Martinez,0,e85c574d-a640-49a0-b0b4-9732ba100dd2,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
23,2024-09-14,745858,Groundout,field_out,True,668904,607259,Royce Lewis,Nick Martinez,0,289d7d1c-93aa-49b1-8907-378200659b0a,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.37,3.23,128.1,108.0,99.0,107.0,0.789,7.29,1.26,8.49,0.91,0.9,0.253,0.397,0.205,0.235,0.438,117.0,112.0,116.0,108.0,103.0,105.0,92.0,110.0,109.0,100.0,109.0,109.0,0.23,0.066,0.12,0.215,0.69,-0.71,-2.06,1.31,92.6,80.1,84.9,80.9,0.216,0.351,0.202,0.241,0.414,0.377,0.203,0.313,0.407,0.361,0.639,0.263,83.0,104.0,97.0,97.0,108.0,104.0,0.164,0.205,0.96,0.74,89.0,92.0,0.297,0.459,0.113,0.228,0.367,0.089,,,,,,,,,,,,,,,,,,,,,
24,2024-09-14,745858,Walk,walk,False,668715,680573,Spencer Steer,Simeon Woods Richardson,0,d5931b54-4630-4851-9d46-22b6d35d590b,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-14,745858,Single,single,False,670770,680573,TJ Friedl,Simeon Woods Richardson,1,ac68018a-f70c-4fbf-859b-17f3c1242fb6,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-14,745858,Single,single,False,664034,680573,Ty France,Simeon Woods Richardson,1,c5095efd-e76c-48c4-9d38-c2c3373cd699,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.08,4.15,128.0,104.0,88.0,100.0,0.808,7.66,3.23,8.02,0.98,0.79,0.293,0.414,0.157,0.272,0.434,102.0,106.0,113.0,107.0,104.0,103.0,72.0,100.0,88.0,93.0,107.0,105.0,0.403,0.315,0.089,0.193,0.77,0.81,2.35,-2.66,93.2,82.9,86.4,76.0,0.255,0.353,0.216,0.208,0.312,0.242,0.291,0.547,0.194,0.154,0.282,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-14,745858,Strikeout,strikeout,True,669289,686973,Santiago Espinal,Louie Varland,0,0546a5c4-03da-43e9-954f-14589f24fd0e,686973.0,louievarland,Varland,Right,Louie Varland,MIN,8.57,5.95,42.0,99.0,101.0,99.0,0.799,8.14,3.0,13.07,2.36,1.35,0.287,0.373,0.093,0.38,0.465,95.0,91.0,93.0,,,,104.0,104.0,103.0,,,,0.393,,,0.109,-0.86,,,-0.3,96.0,89.3,,,0.333,0.591,0.209,,,,0.267,0.267,0.118,0.3,0.375,0.278,91.0,109.0,104.0,92.0,93.0,92.0,0.04,0.279,-3.61,-5.44,89.9,93.7,0.333,0.614,0.231,0.5,0.875,0.059,108.0,92.0,98.0,0.179,-1.4,84.6,,,,,,,,,,,,,,,
28,2024-09-14,745858,Single,single,False,641584,686973,Jake Fraley,Louie Varland,1,f93a58e1-eb17-4a52-b755-4f97c0777b2d,686973.0,louievarland,Varland,Right,Louie Varland,MIN,8.57,5.95,42.0,99.0,101.0,99.0,0.799,8.14,3.0,13.07,2.36,1.35,0.287,0.373,0.093,0.38,0.465,95.0,91.0,93.0,,,,104.0,104.0,103.0,,,,0.393,,,0.109,-0.86,,,-0.3,96.0,89.3,,,0.333,0.591,0.209,,,,0.267,0.267,0.118,0.3,0.375,0.278,91.0,109.0,104.0,92.0,93.0,92.0,0.04,0.279,-3.61,-5.44,89.9,93.7,0.333,0.614,0.231,0.5,0.875,0.059,108.0,92.0,98.0,0.179,-1.4,84.6,,,,,,,,,,,,,,,
29,2024-09-14,745858,Double,double,False,682622,686973,Noelvi Marte,Louie Varland,1,780b0aeb-baa5-4a54-97e7-06eb58a62d17,686973.0,louievarland,Varland,Right,Louie Varland,MIN,8.57,5.95,42.0,99.0,101.0,99.0,0.799,8.14,3.0,13.07,2.36,1.35,0.287,0.373,0.093,0.38,0.465,95.0,91.0,93.0,,,,104.0,104.0,103.0,,,,0.393,,,0.109,-0.86,,,-0.3,96.0,89.3,,,0.333,0.591,0.209,,,,0.267,0.267,0.118,0.3,0.375,0.278,91.0,109.0,104.0,92.0,93.0,92.0,0.04,0.279,-3.61,-5.44,89.9,93.7,0.333,0.614,0.231,0.5,0.875,0.059,108.0,92.0,98.0,0.179,-1.4,84.6,,,,,,,,,,,,,,,
30,2024-09-14,745858,Single,single,False,663697,686973,Jonathan India,Louie Varland,1,c0a1efce-df42-400c-a4e8-ba6e93074f71,686973.0,louievarland,Varland,Right,Louie Varland,MIN,8.57,5.95,42.0,99.0,101.0,99.0,0.799,8.14,3.0,13.07,2.36,1.35,0.287,0.373,0.093,0.38,0.465,95.0,91.0,93.0,,,,104.0,104.0,103.0,,,,0.393,,,0.109,-0.86,,,-0.3,96.0,89.3,,,0.333,0.591,0.209,,,,0.267,0.267,0.118,0.3,0.375,0.278,91.0,109.0,104.0,92.0,93.0,92.0,0.04,0.279,-3.61,-5.44,89.9,93.7,0.333,0.614,0.231,0.5,0.875,0.059,108.0,92.0,98.0,0.179,-1.4,84.6,,,,,,,,,,,,,,,
31,2024-09-14,745858,Walk,walk,False,682829,686973,Elly De La Cruz,Louie Varland,1,e8a535d1-2d42-4aa0-9a20-d75def7c3ad0,686973.0,louievarland,Varland,Right,Louie Varland,MIN,8.57,5.95,42.0,99.0,101.0,99.0,0.799,8.14,3.0,13.07,2.36,1.35,0.287,0.373,0.093,0.38,0.465,95.0,91.0,93.0,,,,104.0,104.0,103.0,,,,0.393,,,0.109,-0.86,,,-0.3,96.0,89.3,,,0.333,0.591,0.209,,,,0.267,0.267,0.118,0.3,0.375,0.278,91.0,109.0,104.0,92.0,93.0,92.0,0.04,0.279,-3.61,-5.44,89.9,93.7,0.333,0.614,0.231,0.5,0.875,0.059,108.0,92.0,98.0,0.179,-1.4,84.6,,,,,,,,,,,,,,,
