,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CH%,wFA/C,wFC/C,wSI/C,wCH/C,vFA,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
35,2024-05-19,746064,Strikeout,strikeout,True,667472,640455,Dane Myers,Sean Manaea,0,6ddaa2fa-e118-4bac-8422-924d807e6c9f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
36,2024-05-19,746064,Strikeout,strikeout,True,660644,640455,Vidal Bruján,Sean Manaea,0,efcfb8ee-68cd-4498-8799-9af9ff185ecc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
37,2024-05-19,746064,Strikeout,strikeout,True,607043,677053,Brandon Nimmo,Andrew Nardi,0,eee852dd-34d7-464a-bcd5-127c71d88026,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,,,,,0.577,,0.009,0.41,,,-6.5,94.0,,91.5,,,,,,,,0.247,0.4,0.277,,,,118.0,105.0,107.0,0.414,-0.68,82.7,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
38,2024-05-19,746064,Groundout,field_out,True,621466,677053,DJ Stewart,Andrew Nardi,0,e0783718-2a24-41a1-b366-d90372746adf,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,,,,,0.577,,0.009,0.41,,,-6.5,94.0,,91.5,,,,,,,,0.247,0.4,0.277,,,,118.0,105.0,107.0,0.414,-0.68,82.7,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
39,2024-05-19,746064,Strikeout,strikeout,True,621438,677053,Tyrone Taylor,Andrew Nardi,0,0d9f58eb-d59e-4640-9b38-1cfc1cb1e91b,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,,,,,0.577,,0.009,0.41,,,-6.5,94.0,,91.5,,,,,,,,0.247,0.4,0.277,,,,118.0,105.0,107.0,0.414,-0.68,82.7,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
40,2024-05-19,746064,Groundout,field_out,True,542194,640455,Christian Bethancourt,Sean Manaea,0,83da910c-060d-4a29-8ef1-0492c50e658a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
41,2024-05-19,746064,Flyout,field_out,True,665862,640455,Jazz Chisholm Jr.,Sean Manaea,0,a0bc4bd6-1d23-40a0-aaa6-c4f8dcc2b8e0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
42,2024-05-19,746064,Single,single,False,650559,640455,Bryan De La Cruz,Sean Manaea,0,33a7c960-d2f6-4c77-a579-db3c727ab324,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
43,2024-05-19,746064,Flyout,field_out,True,605137,640455,Josh Bell,Sean Manaea,0,b7c6dc9b-0c2f-423b-95c0-9427056e15eb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.1,0.119,0.128,0.32,0.62,1.2,-1.41,92.5,88.4,85.6,92.5,0.242,0.273,0.178,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,89.0,87.0,92.0,0.255,0.11,80.2,0.143,0.429,0.328,,,,,,,,,,,,,,,,,,
44,2024-05-19,746064,Groundout,field_out,True,683146,572143,Brett Baty,Burch Smith,0,a219003b-1240-4e7f-b41a-c0b64ff4ece7,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
45,2024-05-19,746064,Single,single,False,643446,572143,Jeff McNeil,Burch Smith,0,7dd052e0-8ee4-47ab-9e26-94e9b944475a,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
46,2024-05-19,746064,Strikeout,strikeout,True,664056,572143,Harrison Bader,Burch Smith,0,668635f5-e24c-4e03-b41d-2cff1f970727,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
47,2024-05-19,746064,Flyout,field_out,True,553882,572143,Omar Narváez,Burch Smith,0,f0a0a652-9018-4d1e-a61f-7caf5aee5780,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
48,2024-05-19,746064,Groundout,field_out,True,669394,656887,Jake Burger,Sean Reid-Foley,0,dbf344fe-b8ac-440f-841a-081c1a1b4532,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,,,,0.005,0.673,,0.197,1.41,,-2.4,1.13,94.9,,88.7,95.3,,,,0.238,0.238,0.342,0.149,0.191,0.217,,,,106.0,74.0,80.0,0.125,-0.02,86.6,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,
49,2024-05-19,746064,Walk,walk,False,656896,656887,Emmanuel Rivera,Sean Reid-Foley,0,f89ea329-d02c-47a5-ae91-430f5a0c7cc1,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,,,,0.005,0.673,,0.197,1.41,,-2.4,1.13,94.9,,88.7,95.3,,,,0.238,0.238,0.342,0.149,0.191,0.217,,,,106.0,74.0,80.0,0.125,-0.02,86.6,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,
50,2024-05-19,746064,Single,single,False,672640,656887,Otto Lopez,Sean Reid-Foley,1,9aae5cf3-e4ce-4e32-8563-8b16a3f69513,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,,,,0.005,0.673,,0.197,1.41,,-2.4,1.13,94.9,,88.7,95.3,,,,0.238,0.238,0.342,0.149,0.191,0.217,,,,106.0,74.0,80.0,0.125,-0.02,86.6,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,
51,2024-05-19,746064,Strikeout,strikeout,True,667472,656887,Dane Myers,Sean Reid-Foley,0,c60e0237-059e-4040-b089-28c687e645b6,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,,,,0.005,0.673,,0.197,1.41,,-2.4,1.13,94.9,,88.7,95.3,,,,0.238,0.238,0.342,0.149,0.191,0.217,,,,106.0,74.0,80.0,0.125,-0.02,86.6,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,
52,2024-05-19,746064,Strikeout,strikeout,True,660644,656887,Vidal Bruján,Sean Reid-Foley,0,4e8e7947-6ebb-44b0-b07c-69aa3c3dbb70,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,,,,0.005,0.673,,0.197,1.41,,-2.4,1.13,94.9,,88.7,95.3,,,,0.238,0.238,0.342,0.149,0.191,0.217,,,,106.0,74.0,80.0,0.125,-0.02,86.6,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,
53,2024-05-19,746064,Single,single,False,596019,572143,Francisco Lindor,Burch Smith,0,0d3d80e7-1c69-421a-ba37-098d8f6817ef,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
54,2024-05-19,746064,Flyout,field_out,True,624413,572143,Pete Alonso,Burch Smith,0,27af2add-b1b9-4fff-8fda-12d8c9751afa,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111,,,,,,,,,
55,2024-05-19,746064,Strikeout,strikeout,True,607043,640462,Brandon Nimmo,A.J. Puk,1,8092b3d5-e85c-49ba-9454-2c76353c1e12,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,,,,,,,,,,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111
56,2024-05-19,746064,Lineout,field_out,True,516782,640462,Starling Marte,A.J. Puk,0,8b88fe4b-ec57-4511-ad8f-71ec797f862d,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,,,,,,,,,,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111
57,2024-05-19,746064,Home Run,home_run,False,542194,518617,Christian Bethancourt,Jake Diekman,0,9942d524-8ae8-4678-8709-229971a40762,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,,,,0.002,0.601,,0.093,-0.22,,-19.0,-5.1,94.5,,87.1,93.6,,,,0.364,0.727,0.286,0.197,0.426,0.265,,,,120.0,88.0,101.0,0.304,0.18,82.8,0.115,0.269,0.354,,,,,,,,,,,,,,,,,,
58,2024-05-19,746064,Hit By Pitch,hit_by_pitch,False,665862,518617,Jazz Chisholm Jr.,Jake Diekman,0,34b713df-c4d3-4596-ad43-c9a8ec0ad64d,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,,,,0.002,0.601,,0.093,-0.22,,-19.0,-5.1,94.5,,87.1,93.6,,,,0.364,0.727,0.286,0.197,0.426,0.265,,,,120.0,88.0,101.0,0.304,0.18,82.8,0.115,0.269,0.354,,,,,,,,,,,,,,,,,,
59,2024-05-19,746064,Strikeout,strikeout,True,650559,518617,Bryan De La Cruz,Jake Diekman,1,532cb208-c892-45d9-abfa-0de8e5cf6b85,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,,,,0.002,0.601,,0.093,-0.22,,-19.0,-5.1,94.5,,87.1,93.6,,,,0.364,0.727,0.286,0.197,0.426,0.265,,,,120.0,88.0,101.0,0.304,0.18,82.8,0.115,0.269,0.354,,,,,,,,,,,,,,,,,,
60,2024-05-19,746064,Lineout,field_out,True,605137,518617,Josh Bell,Jake Diekman,0,80bf868d-11cb-4f6c-9093-bca41364f467,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,,,,0.002,0.601,,0.093,-0.22,,-19.0,-5.1,94.5,,87.1,93.6,,,,0.364,0.727,0.286,0.197,0.426,0.265,,,,120.0,88.0,101.0,0.304,0.18,82.8,0.115,0.269,0.354,,,,,,,,,,,,,,,,,,
61,2024-05-19,746064,Groundout,field_out,True,621438,640462,Tyrone Taylor,A.J. Puk,0,62b7bda6-065a-44f0-b533-bbfa182b7e35,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,,,,,,,,,,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111
62,2024-05-19,746064,Walk,walk,False,683146,640462,Brett Baty,A.J. Puk,0,55fdf7a9-52db-499f-aa87-5007fd4b7640,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,,,,,,,,,,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111
63,2024-05-19,746064,Forceout,force_out,True,643446,640462,Jeff McNeil,A.J. Puk,1,daad6b13-3534-4a72-98e3-a0c2b54c8ba2,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,,,,,,,,,,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111
64,2024-05-19,746064,Strikeout,strikeout,True,664056,669622,Harrison Bader,Anthony Bender,0,e0e2e064-5df9-4d22-836a-514d4992fa48,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,,,,0.498,0.013,,0.04,-6.03,,-1.02,0.88,95.6,,89.7,95.3,,,,0.182,0.455,0.267,,,,0.352,0.479,0.134,134.0,103.0,117.0,0.448,1.69,84.9,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,
65,2024-05-19,746064,Strikeout,strikeout,True,669394,657585,Jake Burger,Reed Garrett,0,d35a7f14-ed3a-4fa4-a22e-2472471bbb54,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,-4.83,0.88,-2.61,,96.4,91.3,,96.2,0.273,0.485,0.353,,,,0.44,0.84,0.269,0.4,0.733,0.25,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529
66,2024-05-19,746064,Strikeout,strikeout,True,624503,657585,Nick Gordon,Reed Garrett,0,ae7bf84c-e630-4b8b-86b7-850f242c3223,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,-4.83,0.88,-2.61,,96.4,91.3,,96.2,0.273,0.485,0.353,,,,0.44,0.84,0.269,0.4,0.733,0.25,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529
67,2024-05-19,746064,Strikeout,strikeout,True,672640,657585,Otto Lopez,Reed Garrett,0,46165ac9-ca86-46a4-8c29-d9a11db14c72,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,-4.83,0.88,-2.61,,96.4,91.3,,96.2,0.273,0.485,0.353,,,,0.44,0.84,0.269,0.4,0.733,0.25,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529
68,2024-05-19,746064,Groundout,field_out,True,553882,669622,Omar Narváez,Anthony Bender,0,510ac5ce-a10c-465a-a13d-7cb0b22b372a,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,,,,0.498,0.013,,0.04,-6.03,,-1.02,0.88,95.6,,89.7,95.3,,,,0.182,0.455,0.267,,,,0.352,0.479,0.134,134.0,103.0,117.0,0.448,1.69,84.9,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,
69,2024-05-19,746064,Single,single,False,596019,669622,Francisco Lindor,Anthony Bender,0,5b088bc6-4b69-465f-8272-f0ef9bf041e8,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,,,,0.498,0.013,,0.04,-6.03,,-1.02,0.88,95.6,,89.7,95.3,,,,0.182,0.455,0.267,,,,0.352,0.479,0.134,134.0,103.0,117.0,0.448,1.69,84.9,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,
70,2024-05-19,746064,Strikeout,strikeout,True,624413,669622,Pete Alonso,Anthony Bender,0,dfed0984-e83e-442c-88db-79c9386c0930,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,,,,0.498,0.013,,0.04,-6.03,,-1.02,0.88,95.6,,89.7,95.3,,,,0.182,0.455,0.267,,,,0.352,0.479,0.134,134.0,103.0,117.0,0.448,1.69,84.9,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,
71,2024-05-19,746064,Home Run,home_run,False,607043,669622,Brandon Nimmo,Anthony Bender,1,66924965-ec1e-4e95-8629-0360ab0ff9d8,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,,,,0.498,0.013,,0.04,-6.03,,-1.02,0.88,95.6,,89.7,95.3,,,,0.182,0.455,0.267,,,,0.352,0.479,0.134,134.0,103.0,117.0,0.448,1.69,84.9,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,
