,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
16,2024-08-09,746523,Lineout,field_out,True,593160,685299,Whit Merrifield,Tanner Gordon,0,7948cabd-9d78-4037-85ad-679cba3da012,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
17,2024-08-09,746523,Strikeout,strikeout,True,624585,685299,Jorge Soler,Tanner Gordon,0,3ec8c5fb-cde5-4d43-8e36-a956b495b29d,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
18,2024-08-09,746523,Flyout,field_out,True,663586,685299,Austin Riley,Tanner Gordon,0,d4731503-c4c6-451a-a742-d72d80607d20,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
19,2024-08-09,746523,Groundout,field_out,True,595909,656550,Jake Cave,Grant Holmes,0,9ef64c2f-3b94-44fa-86f2-e600a88a12d5,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
20,2024-08-09,746523,Single,single,False,453568,656550,Charlie Blackmon,Grant Holmes,0,bc8aa8ca-3ec2-4c4b-9bba-c221138bc67d,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
21,2024-08-09,746523,Strikeout,strikeout,True,678662,656550,Ezequiel Tovar,Grant Holmes,0,35a1fc77-6d3e-4d90-abdd-8b141aa22244,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
22,2024-08-09,746523,Home Run,home_run,False,686668,656550,Brenton Doyle,Grant Holmes,1,8e069bed-e7db-4f5a-8a76-05c8cd7bd4e6,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
23,2024-08-09,746523,Walk,walk,False,641857,656550,Ryan McMahon,Grant Holmes,0,a257a9df-7851-4524-aeea-b93f1cedd705,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
24,2024-08-09,746523,Single,single,False,663898,656550,Brendan Rodgers,Grant Holmes,1,fc105f81-80e8-4171-8e7e-2aa25996601e,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
25,2024-08-09,746523,Pop Out,field_out,True,592178,656550,Kris Bryant,Grant Holmes,0,851059c9-1517-4f9f-a766-7aff75f6b231,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
26,2024-08-09,746523,Strikeout,strikeout,True,542303,685299,Marcell Ozuna,Tanner Gordon,0,fea3d5e4-39d3-4528-9a2f-2b5c43fdf70f,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
27,2024-08-09,746523,Single,single,False,621566,685299,Matt Olson,Tanner Gordon,0,6f7198f5-d57c-4de2-9375-befdcba670cb,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
28,2024-08-09,746523,Flyout,field_out,True,606115,685299,Orlando Arcia,Tanner Gordon,0,ea3ee1df-c14b-407c-aea5-ce2301b68e32,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
29,2024-08-09,746523,Forceout,force_out,True,669221,685299,Sean Murphy,Tanner Gordon,1,0e148fd9-6608-4742-8680-b182bd6eeead,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,79.0,113.0,89.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,0.011,0.487,0.272,0.039,0.191,-1.45,6.91,-0.25,-18.97,-3.15,92.1,84.0,93.3,85.2,80.3,0.339,0.61,0.116,0.241,0.379,0.299,0.333,0.667,0.239,0.545,1.091,0.154,,,,,,,,,,,,,,,
30,2024-08-09,746523,Walk,walk,False,669911,656550,Michael Toglia,Grant Holmes,0,87a9d4a4-eed5-40f0-9495-b7704bc794e7,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
31,2024-08-09,746523,Double,double,False,553869,656550,Elias Díaz,Grant Holmes,1,9f812227-6f07-405a-a6ca-ba017e08bf50,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
32,2024-08-09,746523,Strikeout,strikeout,True,595909,656550,Jake Cave,Grant Holmes,0,afa30b45-e512-42ee-ada2-550b72ef79d9,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
33,2024-08-09,746523,Single,single,False,453568,656550,Charlie Blackmon,Grant Holmes,1,8d83347d-02e2-4d28-9f0e-fa96d40fa5b6,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
34,2024-08-09,746523,Flyout,field_out,True,678662,656550,Ezequiel Tovar,Grant Holmes,1,4e932193-7e29-4288-9026-b5c3f53908b5,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,116.0,107.0,113.0,,0.367,0.282,0.234,0.012,1.75,,1.66,1.03,-0.82,94.5,91.2,,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,,,,0.239,0.283,0.433,94.0,88.0,89.0,0.105,-3.79,92.6,0.462,0.923,0.167,,,,,,
