,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-30,746353,Lineout,field_out,True,665161,607625,Jeremy Peña,Seth Lugo,0,6eb4d54b-cd24-46e6-a40a-2ee8d6c232bb,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
11,2024-08-30,746353,Groundout,field_out,True,518792,607625,Jason Heyward,Seth Lugo,0,69d0bc48-08ea-42a1-8b23-d0d191cadf80,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
12,2024-08-30,746353,Strikeout,strikeout,True,680118,664285,Dairon Blanco,Framber Valdez,0,3f3ad147-3d9c-42eb-9185-c5b8ac6bc37a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-30,746353,Strikeout,strikeout,True,641658,664285,Garrett Hampson,Framber Valdez,0,89a6b52a-b9ee-475c-94ba-0ad84b957b9f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-30,746353,Strikeout,strikeout,True,694355,664285,Tyler Gentry,Framber Valdez,0,1a9d6075-c106-451e-842b-c15f8b2278b3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-30,746353,Home Run,home_run,False,592325,607625,Ben Gamel,Seth Lugo,0,4794b424-17ab-41e6-a43c-c73ae40fe73c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
16,2024-08-30,746353,Lineout,field_out,True,676694,607625,Jake Meyers,Seth Lugo,0,8cb6e56e-1b19-44e6-ae43-0421c94d5e12,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
17,2024-08-30,746353,Single,single,False,643289,607625,Mauricio Dubón,Seth Lugo,0,eed0206f-78c2-40c5-a605-9eaf12f9cd07,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
18,2024-08-30,746353,Single,single,False,514888,607625,Jose Altuve,Seth Lugo,1,55fa1ed6-00f4-4eaf-a512-92727e08c9ae,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
19,2024-08-30,746353,Flyout,field_out,True,670541,607625,Yordan Alvarez,Seth Lugo,1,ace48e3b-9c2f-4216-b55d-44afd5af3a11,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
20,2024-08-30,746353,Lineout,field_out,True,673237,607625,Yainer Diaz,Seth Lugo,0,d6fc8ef6-1da1-4c7b-9502-8cea59d8e178,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
21,2024-08-30,746353,Lineout,field_out,True,672580,664285,Maikel Garcia,Framber Valdez,0,63734400-5e38-483c-9e15-24e9c75c5dbe,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-30,746353,Strikeout,strikeout,True,677951,664285,Bobby Witt Jr.,Framber Valdez,0,95485d4b-48f7-4be8-a4b9-bf3b24b9a089,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-30,746353,Groundout,field_out,True,521692,664285,Salvador Perez,Framber Valdez,0,a074a029-b55d-4730-8e3d-bb4cbbc67f35,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-30,746353,Strikeout,strikeout,True,605170,607625,Victor Caratini,Seth Lugo,0,3e3c13ce-e0b1-4660-94e9-f9da0d84564f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
25,2024-08-30,746353,Double,double,False,665161,607625,Jeremy Peña,Seth Lugo,0,05f4d50a-35bb-448d-8105-5819929b4796,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
26,2024-08-30,746353,Strikeout,strikeout,True,518792,607625,Jason Heyward,Seth Lugo,0,fbc54bad-32a6-4c69-9fe1-4044fceaafe9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
27,2024-08-30,746353,Strikeout,strikeout,True,592325,607625,Ben Gamel,Seth Lugo,0,731a674a-41b0-4cd3-a6d3-6484f49776c3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,0.194,0.246,0.138,0.26,0.064,0.85,0.4,-0.88,1.49,1.08,92.2,87.4,92.2,85.3,79.3,0.288,0.404,0.132,0.173,0.279,0.345,0.158,0.237,0.329,0.211,0.394,0.2,0.228,0.373,0.157,100.0,100.0,99.0,89.0,101.0,100.0,0.069,0.029,1.74,0.35,90.4,85.7,0.224,0.294,0.286,0.3,0.3,0.207,0.375,0.75,0.114,0.1,0.4,0.342,,,,,,
28,2024-08-30,746353,Groundout,field_out,True,657557,664285,Paul DeJong,Framber Valdez,0,30f1daa8-bf3b-43aa-8503-fd7d904fa561,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
