,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
33,2024-04-24,746244,Strikeout,strikeout,True,663624,542881,Ryan Mountcastle,Tyler Anderson,1,89a8d95e-70a2-46b9-93e0-f5adf64ee1e4,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-24,746244,Walk,walk,False,623993,542881,Anthony Santander,Tyler Anderson,0,4f025ef9-0393-48d2-96c7-b4b9d847f0b0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-24,746244,Flyout,field_out,True,676059,542881,Jordan Westburg,Tyler Anderson,0,7d080d80-85e0-4f09-9322-ad263a236d5a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-24,746244,Strikeout,strikeout,True,656775,542881,Cedric Mullins,Tyler Anderson,0,59455d3d-7f1f-4c11-a3ae-1e5ae924eba8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-24,746244,Strikeout,strikeout,True,681351,665152,Logan O'Hoppe,Dean Kremer,0,2a99d350-e99c-481a-bf7d-fcf19f70c77b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
38,2024-04-24,746244,Strikeout,strikeout,True,666160,665152,Mickey Moniak,Dean Kremer,0,1235cd97-e7b0-43fa-bd53-8358baf95cbb,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
39,2024-04-24,746244,Single,single,False,666176,665152,Jo Adell,Dean Kremer,0,28dbefaa-4d9f-4a04-9c29-76483ee87007,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
40,2024-04-24,746244,Strikeout,strikeout,True,650859,665152,Luis Rengifo,Dean Kremer,0,28c5b86a-3f71-4d39-84b3-bc7a10f6a03d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
41,2024-04-24,746244,Double,double,False,543510,660761,James McCann,José Suarez,0,f8446966-1282-4bfb-a1d6-d2191ca49a58,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
42,2024-04-24,746244,Walk,walk,False,681297,660761,Colton Cowser,José Suarez,0,8d2e80fa-87d9-4a61-ae3f-804f4af160d7,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
43,2024-04-24,746244,Double,double,False,622761,660761,Jorge Mateo,José Suarez,1,e7da1203-d579-4400-b6c0-049be72c50d4,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
44,2024-04-24,746244,Single,single,False,683002,660761,Gunnar Henderson,José Suarez,1,25acf942-dd55-43a3-abf3-4d5284ca4789,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
45,2024-04-24,746244,Single,single,False,668939,660761,Adley Rutschman,José Suarez,1,635260dd-e479-4be2-afd1-cb1800a2a982,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
46,2024-04-24,746244,Grounded Into DP,grounded_into_double_play,True,663624,660761,Ryan Mountcastle,José Suarez,1,951424e5-c015-4f64-bb38-ff7b12b2f36d,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
47,2024-04-24,746244,Hit By Pitch,hit_by_pitch,False,623993,660761,Anthony Santander,José Suarez,0,5b7b3cd7-cc67-43ba-bc19-24b58026a609,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,111.0,93.0,94.0,0.122,0.36,0.02,0.256,0.242,-1.96,-8.06,-7.21,0.41,-0.87,92.9,88.7,82.7,91.8,81.3,0.255,0.431,0.329,0.36,0.76,0.311,0.5,1.0,0.143,0.5,1.045,0.136,77.0,124.0,123.0,,,,,0.001,,-2.43,,74.1,,,,,,,0.286,0.5,0.212,,,,,,
48,2024-04-24,746244,Lineout,field_out,True,676059,542585,Jordan Westburg,José Cisnero,0,28245ddb-d7bd-4fec-bb03-a9b63da4ac9c,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,0.124,-3.92,-2.92,-2.11,1.21,-0.4,95.3,88.9,88.6,95.3,84.9,0.0,0.0,0.364,0.333,0.762,0.291,,,,0.333,0.5,0.161,,,,,,,,,,,,,,,,,,,0.308,0.462,0.216,,,,,,
49,2024-04-24,746244,Strikeout,strikeout,True,687263,665152,Zach Neto,Dean Kremer,0,76124fbe-a654-4ff4-9f86-69dc5fc2b162,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
50,2024-04-24,746244,Home Run,home_run,False,545361,665152,Mike Trout,Dean Kremer,0,91a66f8a-e49c-424e-9ca8-77ebedfb846d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
51,2024-04-24,746244,Single,single,False,694384,665152,Nolan Schanuel,Dean Kremer,0,c4a23460-c6f1-4428-ab79-014b3c4ca3b3,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,,-0.75,0.88,0.94,,,93.4,86.9,,92.0,,,,,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.342,0.061,83.0,101.0,98.0,73.0,92.0,91.0,0.153,0.112,0.0,-0.21,83.9,77.4,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,
52,2024-04-24,746244,Home Run,home_run,False,621493,657097,Taylor Ward,Jacob Webb,1,f82e0459-8d3c-4366-ad63-d31b5c1d608a,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,108.0,99.0,100.0,,,,109.0,101.0,108.0,,,,,0.454,,0.281,0.265,0.15,,,1.42,2.39,93.5,,84.4,,82.6,0.111,0.178,0.392,0.182,0.333,0.248,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.256,0.205,,,,,,
53,2024-04-24,746244,Flyout,field_out,True,501303,657097,Ehire Adrianza,Jacob Webb,0,4c353fd4-89b7-43ba-a863-3ec819a56a3a,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,108.0,99.0,100.0,,,,109.0,101.0,108.0,,,,,0.454,,0.281,0.265,0.15,,,1.42,2.39,93.5,,84.4,,82.6,0.111,0.178,0.392,0.182,0.333,0.248,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.256,0.205,,,,,,
54,2024-04-24,746244,Strikeout,strikeout,True,681351,657097,Logan O'Hoppe,Jacob Webb,0,fddc8358-abb7-4db6-9768-8418cb6384b9,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,108.0,99.0,100.0,,,,109.0,101.0,108.0,,,,,0.454,,0.281,0.265,0.15,,,1.42,2.39,93.5,,84.4,,82.6,0.111,0.178,0.392,0.182,0.333,0.248,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.256,0.205,,,,,,
55,2024-04-24,746244,Groundout,field_out,True,656775,542585,Cedric Mullins,José Cisnero,0,01d6d9f7-6c3f-4002-bef3-b95e6b7ac2fb,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,0.124,-3.92,-2.92,-2.11,1.21,-0.4,95.3,88.9,88.6,95.3,84.9,0.0,0.0,0.364,0.333,0.762,0.291,,,,0.333,0.5,0.161,,,,,,,,,,,,,,,,,,,0.308,0.462,0.216,,,,,,
56,2024-04-24,746244,Lineout,field_out,True,543510,542585,James McCann,José Cisnero,0,d68a040a-7a6d-4985-bdaa-2cd9900d11af,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,0.124,-3.92,-2.92,-2.11,1.21,-0.4,95.3,88.9,88.6,95.3,84.9,0.0,0.0,0.364,0.333,0.762,0.291,,,,0.333,0.5,0.161,,,,,,,,,,,,,,,,,,,0.308,0.462,0.216,,,,,,
57,2024-04-24,746244,Walk,walk,False,681297,542585,Colton Cowser,José Cisnero,0,b73475e3-24c5-4507-8aa4-4f2a5630d775,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,0.124,-3.92,-2.92,-2.11,1.21,-0.4,95.3,88.9,88.6,95.3,84.9,0.0,0.0,0.364,0.333,0.762,0.291,,,,0.333,0.5,0.161,,,,,,,,,,,,,,,,,,,0.308,0.462,0.216,,,,,,
58,2024-04-24,746244,Groundout,field_out,True,622761,542585,Jorge Mateo,José Cisnero,0,0fa19203-1921-4940-9a4e-fb1f171c8fb2,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,0.124,-3.92,-2.92,-2.11,1.21,-0.4,95.3,88.9,88.6,95.3,84.9,0.0,0.0,0.364,0.333,0.762,0.291,,,,0.333,0.5,0.161,,,,,,,,,,,,,,,,,,,0.308,0.462,0.216,,,,,,
59,2024-04-24,746244,Strikeout,strikeout,True,666160,657097,Mickey Moniak,Jacob Webb,0,4ba87468-fd9e-4ff8-a555-061f3dc44e8d,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,108.0,99.0,100.0,,,,109.0,101.0,108.0,,,,,0.454,,0.281,0.265,0.15,,,1.42,2.39,93.5,,84.4,,82.6,0.111,0.178,0.392,0.182,0.333,0.248,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.256,0.205,,,,,,
60,2024-04-24,746244,Strikeout,strikeout,True,666176,666974,Jo Adell,Yennier Cano,0,c96aca76-db43-4c47-993a-ba33fb34d1ea,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,0.279,2.39,,0.62,-3.54,0.32,96.5,,90.7,95.8,87.0,0.176,0.294,0.317,0.077,0.077,0.406,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,0.3,0.9,0.526,,,,,,
61,2024-04-24,746244,Flyout,field_out,True,650859,666974,Luis Rengifo,Yennier Cano,0,c368859e-2300-4c48-bf9e-821ee0974f9b,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,0.279,2.39,,0.62,-3.54,0.32,96.5,,90.7,95.8,87.0,0.176,0.294,0.317,0.077,0.077,0.406,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,0.3,0.9,0.526,,,,,,
62,2024-04-24,746244,Hit By Pitch,hit_by_pitch,False,683002,608334,Gunnar Henderson,Carson Fulmer,0,a76b85fd-1b52-4870-9fcf-fd2cd5c722ef,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
63,2024-04-24,746244,Flyout,field_out,True,668939,608334,Adley Rutschman,Carson Fulmer,0,c91805a1-bdf6-4e73-8163-0aeae6014c8d,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
64,2024-04-24,746244,Strikeout,strikeout,True,663624,608334,Ryan Mountcastle,Carson Fulmer,1,87884648-9dbd-413c-84d5-f8d068812d59,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
65,2024-04-24,746244,Groundout,field_out,True,623993,608334,Anthony Santander,Carson Fulmer,0,013386a9-fb3d-4d21-918b-e3f22bb174fb,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.302,0.88,,0.43,1.88,0.25,93.8,,88.0,92.9,87.5,0.164,0.269,0.378,0.194,0.29,0.231,,,,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,0.133,0.333,0.286,,,,,,
66,2024-04-24,746244,Home Run,home_run,False,687263,666974,Zach Neto,Yennier Cano,0,50919c61-f999-47ec-b3e2-fc00284ccb0c,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,0.279,2.39,,0.62,-3.54,0.32,96.5,,90.7,95.8,87.0,0.176,0.294,0.317,0.077,0.077,0.406,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,0.3,0.9,0.526,,,,,,
67,2024-04-24,746244,Strikeout,strikeout,True,545361,666974,Mike Trout,Yennier Cano,0,0e604925-fa7a-4c59-af7a-d3e212b138a2,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,0.279,2.39,,0.62,-3.54,0.32,96.5,,90.7,95.8,87.0,0.176,0.294,0.317,0.077,0.077,0.406,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,0.3,0.9,0.526,,,,,,
