,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
34,2024-08-10,745873,Flyout,field_out,True,668885,668909,Austin Martin,Gavin Williams,0,87218d84-c62c-47c9-aa73-901a5712e227,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
35,2024-08-10,745873,Home Run,home_run,False,666310,680573,Bo Naylor,Simeon Woods Richardson,0,9d558e1c-9920-4e6a-bc70-778598ae57d3,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-10,745873,Lineout,field_out,True,680757,680573,Steven Kwan,Simeon Woods Richardson,0,dbb8ce6a-006a-4823-aa3a-bff13199aa6f,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-10,745873,Groundout,field_out,True,657041,680573,Lane Thomas,Simeon Woods Richardson,0,25c56045-87f9-46d8-b031-0d2ff8a6782e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-08-10,745873,Strikeout,strikeout,True,608070,680573,José Ramírez,Simeon Woods Richardson,0,f94fa4e5-40c5-46c9-9a3e-51672413aac9,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-08-10,745873,Double,double,False,650489,668909,Willi Castro,Gavin Williams,0,de67b92d-5afc-41bc-8cf4-2c8ee0e4e5ff,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
40,2024-08-10,745873,Groundout,field_out,True,663616,668909,Trevor Larnach,Gavin Williams,1,14565fef-05bd-4433-95a2-80f2db9cecc3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
41,2024-08-10,745873,Groundout,field_out,True,670242,668909,Matt Wallner,Gavin Williams,1,fa06847a-7b55-4b83-90d7-872496383e53,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
42,2024-08-10,745873,Single,single,False,621439,668909,Byron Buxton,Gavin Williams,0,ab575567-90a7-4340-b4c6-ec5777720370,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
43,2024-08-10,745873,Strikeout,strikeout,True,596146,668909,Max Kepler,Gavin Williams,0,42592e53-c12c-46fc-ad99-ed293fa25cc4,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,92.0,98.0,90.0,0.105,1.25,91.7,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,
44,2024-08-10,745873,Single,single,False,647304,680573,Josh Naylor,Simeon Woods Richardson,0,e752e3bc-6dbf-4547-b604-9d9fdc8134a5,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-08-10,745873,Flyout,field_out,True,681807,680573,David Fry,Simeon Woods Richardson,0,397ed9ce-fb59-4faa-ad26-94ae86b7aa6c,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-08-10,745873,Lineout,field_out,True,665926,680573,Andrés Giménez,Simeon Woods Richardson,0,3017a1cd-210d-4e38-9e87-f3667ef5da73,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-08-10,745873,Pop Out,field_out,True,678877,680573,Jhonkensy Noel,Simeon Woods Richardson,0,b7a9bb54-0609-4f28-a2ec-31f71e1b964e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-08-10,745873,Flyout,field_out,True,467793,671922,Carlos Santana,Cade Smith,0,87e67df5-0e7c-4fd0-9c6c-cb1314534c3e,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,127.0,95.0,100.0,0.681,0.108,,,2.65,-1.84,,,96.0,,82.0,,0.184,0.272,0.302,,,,,,,,,,,,,,,,,,,139.0,96.0,110.0,0.211,0.99,88.5,0.163,0.204,0.287,0.353,0.588,0.333,,,,,,,,,
49,2024-08-10,745873,Strikeout,strikeout,True,669304,671922,Jose Miranda,Cade Smith,0,7bd5d72b-8e6f-48f0-a976-807c504872c8,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,127.0,95.0,100.0,0.681,0.108,,,2.65,-1.84,,,96.0,,82.0,,0.184,0.272,0.302,,,,,,,,,,,,,,,,,,,139.0,96.0,110.0,0.211,0.99,88.5,0.163,0.204,0.287,0.353,0.588,0.333,,,,,,,,,
50,2024-08-10,745873,Flyout,field_out,True,680777,671922,Ryan Jeffers,Cade Smith,0,0a9af56a-8cdd-45df-9be3-d16639ffb9ad,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,127.0,95.0,100.0,0.681,0.108,,,2.65,-1.84,,,96.0,,82.0,,0.184,0.272,0.302,,,,,,,,,,,,,,,,,,,139.0,96.0,110.0,0.211,0.99,88.5,0.163,0.204,0.287,0.353,0.588,0.333,,,,,,,,,
51,2024-08-10,745873,Strikeout,strikeout,True,682177,680739,Daniel Schneemann,Josh Winder,0,f8b2ca79-c5cc-4cab-9d08-3096a220f9a8,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
52,2024-08-10,745873,Groundout,field_out,True,666310,680739,Bo Naylor,Josh Winder,0,dc2cbaca-395e-45f2-9b0a-e44dc115859f,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
53,2024-08-10,745873,Flyout,field_out,True,680757,680739,Steven Kwan,Josh Winder,0,83d3c757-688c-4fa9-93b6-79c7b8b051e5,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
54,2024-08-10,745873,Groundout,field_out,True,668904,683769,Royce Lewis,Hunter Gaddis,0,c4bb877e-1c6e-4869-a34c-d0e5ad2be8b0,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,118.0,110.0,113.0,0.398,0.435,,0.167,1.25,2.64,,1.92,95.4,80.3,88.9,,0.215,0.418,0.182,0.152,0.232,0.297,0.061,0.091,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-08-10,745873,Flyout,field_out,True,650489,683769,Willi Castro,Hunter Gaddis,0,6766a51c-6a2c-46b5-a9b7-821634c88381,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,118.0,110.0,113.0,0.398,0.435,,0.167,1.25,2.64,,1.92,95.4,80.3,88.9,,0.215,0.418,0.182,0.152,0.232,0.297,0.061,0.091,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-08-10,745873,Strikeout,strikeout,True,663616,683769,Trevor Larnach,Hunter Gaddis,0,93aa05d8-2c5e-44c3-8833-f45bce14d88b,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,118.0,110.0,113.0,0.398,0.435,,0.167,1.25,2.64,,1.92,95.4,80.3,88.9,,0.215,0.418,0.182,0.152,0.232,0.297,0.061,0.091,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-08-10,745873,Strikeout,strikeout,True,657041,680739,Lane Thomas,Josh Winder,0,c4793093-6ca3-4605-9e8d-b79471990abb,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
58,2024-08-10,745873,Groundout,field_out,True,608070,680739,José Ramírez,Josh Winder,0,1f2a34c9-278d-4f08-97eb-ddb571735636,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
59,2024-08-10,745873,Walk,walk,False,647304,680739,Josh Naylor,Josh Winder,0,1636517c-2733-4cd1-9e70-d1acb4c766df,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
60,2024-08-10,745873,Pop Out,field_out,True,681807,680739,David Fry,Josh Winder,0,40e6812a-fa14-46ea-8197-13ccef000493,680739.0,joshwinder,Winder,Right,Josh Winder,MIN,3.0,2.62,9.0,96.0,92.0,95.0,0.676,10.0,1.0,7.0,0.0,0.77,0.2,0.56,0.24,0.28,0.326,102.0,81.0,91.0,,,,73.0,107.0,93.0,97.0,95.0,99.0,0.277,0.418,,0.227,-1.06,3.61,,1.24,95.1,89.2,85.3,,0.417,0.5,0.158,0.0,0.0,0.417,0.0,0.0,0.643,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.375,97.0,98.0,82.0,0.078,1.26,95.5,0.2,0.2,0.0
61,2024-08-10,745873,Strikeout,strikeout,True,670242,661403,Matt Wallner,Emmanuel Clase,0,a1001990-f824-434f-a755-c9f66a8eecc0,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.58,2.48,62.1,106.0,147.0,114.0,0.762,7.8,1.16,4.91,0.14,2.85,0.256,0.366,0.177,0.213,0.449,,,,,,,301.0,121.0,130.0,143.0,114.0,128.0,0.002,0.187,,,0.81,2.57,,,100.2,,90.7,,,,,0.143,0.163,0.326,,,,,,,147.0,104.0,111.0,0.811,3.21,99.5,0.165,0.213,0.244,,,,,,,,,,,,,,,,,,,,,
62,2024-08-10,745873,Groundout,field_out,True,621439,661403,Byron Buxton,Emmanuel Clase,0,19a5db12-b686-42b3-9fed-2b1b0f018377,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.58,2.48,62.1,106.0,147.0,114.0,0.762,7.8,1.16,4.91,0.14,2.85,0.256,0.366,0.177,0.213,0.449,,,,,,,301.0,121.0,130.0,143.0,114.0,128.0,0.002,0.187,,,0.81,2.57,,,100.2,,90.7,,,,,0.143,0.163,0.326,,,,,,,147.0,104.0,111.0,0.811,3.21,99.5,0.165,0.213,0.244,,,,,,,,,,,,,,,,,,,,,
63,2024-08-10,745873,Groundout,field_out,True,596146,661403,Max Kepler,Emmanuel Clase,0,d377e300-486d-4e95-9fc5-8d42b4a28114,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.58,2.48,62.1,106.0,147.0,114.0,0.762,7.8,1.16,4.91,0.14,2.85,0.256,0.366,0.177,0.213,0.449,,,,,,,301.0,121.0,130.0,143.0,114.0,128.0,0.002,0.187,,,0.81,2.57,,,100.2,,90.7,,,,,0.143,0.163,0.326,,,,,,,147.0,104.0,111.0,0.811,3.21,99.5,0.165,0.213,0.244,,,,,,,,,,,,,,,,,,,,,
