,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
35,2024-06-15,745976,Walk,walk,False,668930,671096,Brice Turang,Andrew Abbott,1,7a198305-0ff3-4bb8-a0b4-4fdeccf2679c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
36,2024-06-15,745976,Home Run,home_run,False,687401,671096,Joey Ortiz,Andrew Abbott,1,578733bb-30c8-4ab6-be82-c5e058d20bf1,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
37,2024-06-15,745976,Flyout,field_out,True,661388,671096,William Contreras,Andrew Abbott,0,5c57d141-2fb9-49d5-b768-97f13a1e2c63,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
38,2024-06-15,745976,Strikeout,strikeout,True,592885,671096,Christian Yelich,Andrew Abbott,0,d3e41aeb-26f7-4f8e-9215-2effe7acb810,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
39,2024-06-15,745976,Flyout,field_out,True,642715,671096,Willy Adames,Andrew Abbott,0,75ee9764-30ce-4b94-b27b-281bde3fb0d7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
40,2024-06-15,745976,Walk,walk,False,670770,669060,TJ Friedl,Bryse Wilson,0,a748eee7-3697-4cef-b151-f7c1798f5544,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
41,2024-06-15,745976,Strikeout,strikeout,True,682829,669060,Elly De La Cruz,Bryse Wilson,1,583db962-ff49-4f17-b448-5d123144d1f3,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
42,2024-06-15,745976,Flyout,field_out,True,600869,669060,Jeimer Candelario,Bryse Wilson,1,62fbdce0-901d-4ff5-b3b6-bb7bf579a516,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
43,2024-06-15,745976,Groundout,field_out,True,668715,669060,Spencer Steer,Bryse Wilson,0,24edd9ed-3004-4fa4-8044-558c06534650,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
44,2024-06-15,745976,Strikeout,strikeout,True,656555,571656,Rhys Hoskins,Buck Farmer,0,5a5344c5-beca-415a-b09b-d9de2201580b,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
45,2024-06-15,745976,Strikeout,strikeout,True,596142,571656,Gary Sánchez,Buck Farmer,0,711469cd-d167-4cae-b91d-6c3f10d6dfd4,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
46,2024-06-15,745976,Flyout,field_out,True,663368,571656,Blake Perkins,Buck Farmer,0,fc2592e5-aaca-4818-852d-3311fa7f8e6d,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
47,2024-06-15,745976,Groundout,field_out,True,663886,663542,Tyler Stephenson,Bryan Hudson,0,511d10d6-e0b5-4acf-af6f-48ba3dabd33a,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
48,2024-06-15,745976,Lineout,field_out,True,656413,663542,Stuart Fairchild,Bryan Hudson,0,a03c33ed-e194-4b9a-a41f-9d797da0d359,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
49,2024-06-15,745976,Strikeout,strikeout,True,605361,663542,Nick Martini,Bryan Hudson,0,4d798c5a-b3d1-4915-b136-45fc5aa0b015,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
50,2024-06-15,745976,Strikeout,strikeout,True,694192,571656,Jackson Chourio,Buck Farmer,0,d8e49eba-a9c7-4036-ab34-8bf6a1903094,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
51,2024-06-15,745976,Flyout,field_out,True,668930,571656,Brice Turang,Buck Farmer,0,c37ea659-8d38-48af-a753-cf697d95cc95,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
52,2024-06-15,745976,Flyout,field_out,True,687401,571656,Joey Ortiz,Buck Farmer,0,a72ad613-c93a-4273-98c5-3ee9357b792f,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,,,,0.21,0.244,,,0.216,0.58,,0.81,,-0.98,92.7,,86.6,92.3,,0.282,0.436,0.182,,,,,,,0.2,0.4,0.153,0.297,0.351,0.259,117.0,100.0,111.0,0.33,1.87,82.1,0.125,0.271,0.374,,,,,,
53,2024-06-15,745976,Strikeout,strikeout,True,663697,663542,Jonathan India,Bryan Hudson,0,80910dee-beef-45c4-9c1a-802faae00a3d,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
54,2024-06-15,745976,Groundout,field_out,True,669289,663542,Santiago Espinal,Bryan Hudson,0,54f6a746-ce71-4627-b3eb-a1a679944508,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
55,2024-06-15,745976,Lineout,field_out,True,670770,663542,TJ Friedl,Bryan Hudson,0,1eb94372-bf51-4e83-95b3-68badc12d82c,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,98.0,,0.526,0.221,,,1.88,-0.05,,,,91.7,86.7,,,,,,,0.219,0.531,0.187,,,,0.185,0.346,0.197,,,,113.0,105.0,107.0,0.253,2.78,81.9,0.039,0.078,0.359,,,,,,
56,2024-06-15,745976,Groundout,field_out,True,661388,608718,William Contreras,Brent Suter,0,0129edfd-19ba-4075-8374-3f6f5d981fd1,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,82.0,90.0,79.0,,,,0.215,0.418,,,0.196,0.28,,0.2,,-0.48,85.9,,75.8,87.4,,0.25,0.472,0.2,,,,,,,0.277,0.446,0.198,0.227,0.364,0.28,89.0,106.0,109.0,0.171,-0.29,78.7,0.243,0.459,0.225,,,,,,
57,2024-06-15,745976,Groundout,field_out,True,592885,608718,Christian Yelich,Brent Suter,0,c6c75f4a-a811-4c5a-97e5-376c264fca0d,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,82.0,90.0,79.0,,,,0.215,0.418,,,0.196,0.28,,0.2,,-0.48,85.9,,75.8,87.4,,0.25,0.472,0.2,,,,,,,0.277,0.446,0.198,0.227,0.364,0.28,89.0,106.0,109.0,0.171,-0.29,78.7,0.243,0.459,0.225,,,,,,
58,2024-06-15,745976,Strikeout,strikeout,True,642715,608718,Willy Adames,Brent Suter,0,df686736-5592-40e8-921b-cbe9bf4fa026,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,82.0,90.0,79.0,,,,0.215,0.418,,,0.196,0.28,,0.2,,-0.48,85.9,,75.8,87.4,,0.25,0.472,0.2,,,,,,,0.277,0.446,0.198,0.227,0.364,0.28,89.0,106.0,109.0,0.171,-0.29,78.7,0.243,0.459,0.225,,,,,,
59,2024-06-15,745976,Walk,walk,False,682829,656730,Elly De La Cruz,Trevor Megill,0,924b3be1-7052-485b-9a61-b02bdfa4a9a4,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,,,,,,,0.125,0.125,0.649,0.236,0.315,0.234,,,,,,,,,,,,,173.0,95.0,126.0,0.293,2.01,87.7
60,2024-06-15,745976,Double,double,False,600869,656730,Jeimer Candelario,Trevor Megill,1,ba3388f1-bd8e-4e9d-b862-e8b9f41197f0,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,,,,,,,0.125,0.125,0.649,0.236,0.315,0.234,,,,,,,,,,,,,173.0,95.0,126.0,0.293,2.01,87.7
61,2024-06-15,745976,Groundout,field_out,True,668715,656730,Spencer Steer,Trevor Megill,0,b0854cbf-370e-4739-af13-ad40099625ec,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,,,,,,,0.125,0.125,0.649,0.236,0.315,0.234,,,,,,,,,,,,,173.0,95.0,126.0,0.293,2.01,87.7
62,2024-06-15,745976,Fielders Choice Out,fielders_choice_out,True,663886,656730,Tyler Stephenson,Trevor Megill,1,a2098277-4b1c-437a-aec8-3d137ab42877,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,,,,,,,0.125,0.125,0.649,0.236,0.315,0.234,,,,,,,,,,,,,173.0,95.0,126.0,0.293,2.01,87.7
63,2024-06-15,745976,Flyout,field_out,True,656413,656730,Stuart Fairchild,Trevor Megill,0,d5153a1c-ded6-40b4-8be6-146083f4a1c0,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,,,,,,,0.125,0.125,0.649,0.236,0.315,0.234,,,,,,,,,,,,,173.0,95.0,126.0,0.293,2.01,87.7
