,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
33,2024-09-23,747150,Flyout,field_out,True,553993,806185,Eugenio Suárez,Hayden Birdsong,0,2704b81a-1aff-4102-915f-56cf88755f07,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
34,2024-09-23,747150,Flyout,field_out,True,664983,806185,Jake McCarthy,Hayden Birdsong,0,78845bb6-6e6c-4a0c-9d64-77b1e61c14a3,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
35,2024-09-23,747150,Strikeout,strikeout,True,621028,806185,Kevin Newman,Hayden Birdsong,0,014a33c2-7cd9-4876-b535-35d24282f3fe,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
36,2024-09-23,747150,Strikeout,strikeout,True,666464,593958,Jerar Encarnacion,Eduardo Rodriguez,0,c9dca8b6-113a-421b-a3f2-6c6bfc7e19b3,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.246,0.508,0.274,0.277,0.404,0.265,0.35,0.625,0.139,0.333,0.476,0.2,0.182,0.455,0.053,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-23,747150,Home Run,home_run,False,624424,593958,Michael Conforto,Eduardo Rodriguez,0,1684667c-1228-4d96-a4e7-6d10e24fa64c,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.246,0.508,0.274,0.277,0.404,0.265,0.35,0.625,0.139,0.333,0.476,0.2,0.182,0.455,0.053,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-23,747150,Walk,walk,False,656305,593958,Matt Chapman,Eduardo Rodriguez,0,0bb2c163-627e-4edb-a2e2-f5012a407678,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.246,0.508,0.274,0.277,0.404,0.265,0.35,0.625,0.139,0.333,0.476,0.2,0.182,0.455,0.053,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-23,747150,Strikeout,strikeout,True,666149,593958,Tyler Fitzgerald,Eduardo Rodriguez,0,4862c919-4046-4296-876b-defe2fe14fe1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.246,0.508,0.274,0.277,0.404,0.265,0.35,0.625,0.139,0.333,0.476,0.2,0.182,0.455,0.053,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-23,747150,Single,single,False,592192,593958,Mark Canha,Eduardo Rodriguez,1,abd4407d-dd53-4e8f-95c1-1f0744fb042b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.246,0.508,0.274,0.277,0.404,0.265,0.35,0.625,0.139,0.333,0.476,0.2,0.182,0.455,0.053,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-23,747150,Strikeout,strikeout,True,669477,543518,Casey Schmitt,Scott McGough,1,a3504530-68f3-4cef-af6f-8028b10616f6,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
42,2024-09-23,747150,Walk,walk,False,645444,806185,Jose Herrera,Hayden Birdsong,0,9dc7d4ce-2c08-4b5e-ba31-b1f40d835325,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
43,2024-09-23,747150,Strikeout,strikeout,True,682998,806185,Corbin Carroll,Hayden Birdsong,0,29e812f5-0c0b-4687-becf-40fac1a5110a,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
44,2024-09-23,747150,Walk,walk,False,672695,806185,Geraldo Perdomo,Hayden Birdsong,1,a7a325e3-d1e7-495f-9c11-ac664586d6ad,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
45,2024-09-23,747150,Strikeout,strikeout,True,592626,806185,Joc Pederson,Hayden Birdsong,0,c5a22c40-202a-462b-8fa1-30713a26f291,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
46,2024-09-23,747150,Lineout,field_out,True,572233,806185,Christian Walker,Hayden Birdsong,0,3d333230-ad1c-408b-a7de-3e2a7533a753,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,154.0,92.0,114.0,88.0,87.0,83.0,,,,120.0,90.0,99.0,,,,,0.443,,0.177,0.185,-0.24,,,-0.79,-0.5,95.8,,88.1,,86.5,0.225,0.459,0.176,0.26,0.36,0.353,,,,,,,0.265,0.588,0.427,113.0,103.0,104.0,0.195,1.56,80.5,0.115,0.135,0.333,,,,,,,,,,,,,,,
47,2024-09-23,747150,Strikeout,strikeout,True,687529,543518,Grant McCray,Scott McGough,0,faaabc25-6a32-4bd8-9503-9a5b1e9ff86d,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
48,2024-09-23,747150,Groundout,field_out,True,592200,543518,Curt Casali,Scott McGough,0,408f8e3d-2db4-4e2b-ab33-f0666c2fc6b5,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
49,2024-09-23,747150,Strikeout,strikeout,True,671218,543518,Heliot Ramos,Scott McGough,0,e814ab01-28c9-4653-ac7d-e631b3411993,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
50,2024-09-23,747150,Strikeout,strikeout,True,656976,702352,Pavin Smith,Spencer Bivens,0,b541d383-70f4-44cd-a54a-a918966ffa5e,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.7,3.92,46.2,102.0,103.0,101.0,0.827,6.56,1.93,8.49,1.54,1.69,0.279,0.408,0.163,0.32,0.447,104.0,101.0,99.0,73.0,91.0,78.0,91.0,102.0,101.0,136.0,104.0,110.0,83.0,109.0,97.0,0.469,0.064,0.086,0.25,0.131,-2.59,3.19,-0.82,1.01,1.61,94.2,90.7,88.5,94.3,80.9,0.25,0.625,0.235,0.13,0.261,0.205,0.211,0.368,0.2,0.306,0.494,0.113,,,,,,,,,,,,,,,,,,,,,,,,,0.205,0.341,0.326
51,2024-09-23,747150,Strikeout,strikeout,True,553993,702352,Eugenio Suárez,Spencer Bivens,0,2f6e659a-d02e-45fb-9dab-01669a74d153,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.7,3.92,46.2,102.0,103.0,101.0,0.827,6.56,1.93,8.49,1.54,1.69,0.279,0.408,0.163,0.32,0.447,104.0,101.0,99.0,73.0,91.0,78.0,91.0,102.0,101.0,136.0,104.0,110.0,83.0,109.0,97.0,0.469,0.064,0.086,0.25,0.131,-2.59,3.19,-0.82,1.01,1.61,94.2,90.7,88.5,94.3,80.9,0.25,0.625,0.235,0.13,0.261,0.205,0.211,0.368,0.2,0.306,0.494,0.113,,,,,,,,,,,,,,,,,,,,,,,,,0.205,0.341,0.326
52,2024-09-23,747150,Single,single,False,664983,702352,Jake McCarthy,Spencer Bivens,0,194188ba-5158-42d8-957f-37fe32edc655,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.7,3.92,46.2,102.0,103.0,101.0,0.827,6.56,1.93,8.49,1.54,1.69,0.279,0.408,0.163,0.32,0.447,104.0,101.0,99.0,73.0,91.0,78.0,91.0,102.0,101.0,136.0,104.0,110.0,83.0,109.0,97.0,0.469,0.064,0.086,0.25,0.131,-2.59,3.19,-0.82,1.01,1.61,94.2,90.7,88.5,94.3,80.9,0.25,0.625,0.235,0.13,0.261,0.205,0.211,0.368,0.2,0.306,0.494,0.113,,,,,,,,,,,,,,,,,,,,,,,,,0.205,0.341,0.326
53,2024-09-23,747150,Groundout,field_out,True,621028,702352,Kevin Newman,Spencer Bivens,0,f319f9f2-cee9-4e1e-b412-ef20eb105bdb,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.7,3.92,46.2,102.0,103.0,101.0,0.827,6.56,1.93,8.49,1.54,1.69,0.279,0.408,0.163,0.32,0.447,104.0,101.0,99.0,73.0,91.0,78.0,91.0,102.0,101.0,136.0,104.0,110.0,83.0,109.0,97.0,0.469,0.064,0.086,0.25,0.131,-2.59,3.19,-0.82,1.01,1.61,94.2,90.7,88.5,94.3,80.9,0.25,0.625,0.235,0.13,0.261,0.205,0.211,0.368,0.2,0.306,0.494,0.113,,,,,,,,,,,,,,,,,,,,,,,,,0.205,0.341,0.326
54,2024-09-23,747150,Groundout,field_out,True,666464,543518,Jerar Encarnacion,Scott McGough,0,ca6e5844-57dc-48ae-9f66-5bea1b7669c3,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
55,2024-09-23,747150,Double,double,False,624424,543518,Michael Conforto,Scott McGough,0,fe7ab3c4-323a-4511-9433-baf5f91f68ab,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
56,2024-09-23,747150,Triple,triple,False,656305,543518,Matt Chapman,Scott McGough,1,96828e3f-55e0-4e53-991c-78e9ca78e7d8,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
57,2024-09-23,747150,Strikeout,strikeout,True,666149,543518,Tyler Fitzgerald,Scott McGough,0,dc98a0a7-a9c0-491e-af52-8091e3822640,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
58,2024-09-23,747150,Groundout,field_out,True,592192,543518,Mark Canha,Scott McGough,0,9aa48377-95c7-4c71-93c3-b2e7c06ae1c9,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,0.367,0.733,0.172,,,,,,,0.0,0.0,0.111,0.25,0.35,0.159,,,,,,,,,,62.0,92.0,87.0,0.321,0.002,-0.28,5.03,85.0,78.6,0.135,0.27,0.432,,,
59,2024-09-23,747150,Double,double,False,645444,669062,Jose Herrera,Erik Miller,0,225d7ee4-4799-405b-8f38-a56a1b851c1b,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.53,2.95,66.1,97.0,110.0,99.0,0.709,11.67,4.75,6.38,0.95,1.48,0.17,0.471,0.17,0.346,0.382,118.0,98.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,110.0,,,,,0.495,,0.166,0.339,1.02,,,-1.05,0.62,96.9,,85.5,,83.2,0.188,0.317,0.295,0.186,0.309,0.304,,,,,,,0.25,0.425,0.377,,,,0.001,3.93,81.1,,,,,,,,,,,,,,,,,,
60,2024-09-23,747150,Strikeout,strikeout,True,682998,669062,Corbin Carroll,Erik Miller,1,53b5c06c-a660-4dd0-aa76-4cfcf100ba38,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.53,2.95,66.1,97.0,110.0,99.0,0.709,11.67,4.75,6.38,0.95,1.48,0.17,0.471,0.17,0.346,0.382,118.0,98.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,110.0,,,,,0.495,,0.166,0.339,1.02,,,-1.05,0.62,96.9,,85.5,,83.2,0.188,0.317,0.295,0.186,0.309,0.304,,,,,,,0.25,0.425,0.377,,,,0.001,3.93,81.1,,,,,,,,,,,,,,,,,,
61,2024-09-23,747150,Single,single,False,672695,669062,Geraldo Perdomo,Erik Miller,1,adfe59a4-d697-42e0-b7ed-22b72a2c69c3,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.53,2.95,66.1,97.0,110.0,99.0,0.709,11.67,4.75,6.38,0.95,1.48,0.17,0.471,0.17,0.346,0.382,118.0,98.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,110.0,,,,,0.495,,0.166,0.339,1.02,,,-1.05,0.62,96.9,,85.5,,83.2,0.188,0.317,0.295,0.186,0.309,0.304,,,,,,,0.25,0.425,0.377,,,,0.001,3.93,81.1,,,,,,,,,,,,,,,,,,
62,2024-09-23,747150,Strikeout,strikeout,True,605137,669062,Josh Bell,Erik Miller,0,454d6cd6-71ca-490d-b62b-bb1d9e18f419,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.53,2.95,66.1,97.0,110.0,99.0,0.709,11.67,4.75,6.38,0.95,1.48,0.17,0.471,0.17,0.346,0.382,118.0,98.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,110.0,,,,,0.495,,0.166,0.339,1.02,,,-1.05,0.62,96.9,,85.5,,83.2,0.188,0.317,0.295,0.186,0.309,0.304,,,,,,,0.25,0.425,0.377,,,,0.001,3.93,81.1,,,,,,,,,,,,,,,,,,
63,2024-09-23,747150,Groundout,field_out,True,572233,669062,Christian Walker,Erik Miller,0,c5227ef8-e68d-4348-8f03-9d6551e02136,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.53,2.95,66.1,97.0,110.0,99.0,0.709,11.67,4.75,6.38,0.95,1.48,0.17,0.471,0.17,0.346,0.382,118.0,98.0,106.0,95.0,94.0,91.0,,,,137.0,102.0,110.0,,,,,0.495,,0.166,0.339,1.02,,,-1.05,0.62,96.9,,85.5,,83.2,0.188,0.317,0.295,0.186,0.309,0.304,,,,,,,0.25,0.425,0.377,,,,0.001,3.93,81.1,,,,,,,,,,,,,,,,,,
64,2024-09-23,747150,Strikeout,strikeout,True,669477,676714,Casey Schmitt,Brandon Hughes,0,cea7dc44-5405-4c17-b932-15a76a5414ba,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,0.409,1.045,0.175,,,,,,,0.389,0.667,0.057,0.226,0.516,0.474,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-09-23,747150,Groundout,field_out,True,687529,676714,Grant McCray,Brandon Hughes,0,819c5c9f-1353-4406-b513-f4b7221c31c2,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,0.409,1.045,0.175,,,,,,,0.389,0.667,0.057,0.226,0.516,0.474,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-09-23,747150,Walk,walk,False,592200,676714,Curt Casali,Brandon Hughes,0,4996a0dc-84a0-4b85-9512-f6a6a4e7c83b,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,0.409,1.045,0.175,,,,,,,0.389,0.667,0.057,0.226,0.516,0.474,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-09-23,747150,Flyout,field_out,True,671218,676714,Heliot Ramos,Brandon Hughes,0,f45d27c6-0c72-4320-b9d9-21e97307d40d,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,0.409,1.045,0.175,,,,,,,0.389,0.667,0.057,0.226,0.516,0.474,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-09-23,747150,Groundout,field_out,True,656976,666808,Pavin Smith,Camilo Doval,0,11420b35-4477-4844-aac2-d9e2d6eee7bd,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,5.14,3.5,56.0,94.0,113.0,98.0,0.664,11.89,6.27,8.52,0.8,2.13,0.192,0.466,0.164,0.315,0.381,,,,,,,73.0,90.0,79.0,136.0,93.0,106.0,95.0,98.0,92.0,0.146,,0.35,0.504,,,-0.95,-2.05,0.4,,,99.2,,97.6,88.7,,,,,,,0.281,0.563,0.23,0.375,0.531,0.172,0.195,0.288,0.446,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-09-23,747150,Walk,walk,False,553993,666808,Eugenio Suárez,Camilo Doval,0,294cf8b2-32df-4306-84c2-4d7a5dedfd84,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,5.14,3.5,56.0,94.0,113.0,98.0,0.664,11.89,6.27,8.52,0.8,2.13,0.192,0.466,0.164,0.315,0.381,,,,,,,73.0,90.0,79.0,136.0,93.0,106.0,95.0,98.0,92.0,0.146,,0.35,0.504,,,-0.95,-2.05,0.4,,,99.2,,97.6,88.7,,,,,,,0.281,0.563,0.23,0.375,0.531,0.172,0.195,0.288,0.446,,,,,,,,,,,,,,,,,,,,,,,,
