,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
17,2024-08-12,745300,Flyout,field_out,True,593160,605483,Whit Merrifield,Blake Snell,0,ea727589-5df6-4770-96c7-e79377efbdcf,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
18,2024-08-12,745300,Walk,walk,False,624585,605483,Jorge Soler,Blake Snell,0,8517333a-b2ea-48c8-80c9-efc8d0881528,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
19,2024-08-12,745300,Flyout,field_out,True,663586,605483,Austin Riley,Blake Snell,0,875f088b-3ead-4d3c-954e-1e781c49820e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
20,2024-08-12,745300,Flyout,field_out,True,666149,519242,Tyler Fitzgerald,Chris Sale,0,90ccd2ef-0fdc-42c0-abd6-025906ca42d7,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
21,2024-08-12,745300,Lineout,field_out,True,592192,519242,Mark Canha,Chris Sale,0,7d3cf9fc-c9be-43f9-97f5-b07312300198,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
22,2024-08-12,745300,Groundout,field_out,True,671218,519242,Heliot Ramos,Chris Sale,0,0e010373-bc02-42f1-83ad-05fdb1ad7d4e,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
23,2024-08-12,745300,Strikeout,strikeout,True,542303,605483,Marcell Ozuna,Blake Snell,0,055e1ca3-ce5d-41cf-9465-89c2696b11a0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
24,2024-08-12,745300,Groundout,field_out,True,621566,605483,Matt Olson,Blake Snell,0,8be355b3-8468-47a7-a9b4-feac69fae78e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
25,2024-08-12,745300,Strikeout,strikeout,True,606115,605483,Orlando Arcia,Blake Snell,0,14342722-49f9-48bf-aeff-83706bb254da,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
26,2024-08-12,745300,Strikeout,strikeout,True,656305,519242,Matt Chapman,Chris Sale,0,fe1aa2d8-455e-4c61-ac68-48f305fc282e,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
27,2024-08-12,745300,Groundout,field_out,True,666464,519242,Jerar Encarnacion,Chris Sale,0,c274a517-4193-4f48-80e2-5d65eab23239,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
28,2024-08-12,745300,Strikeout,strikeout,True,573262,519242,Mike Yastrzemski,Chris Sale,0,65a3e86b-793d-45df-9b4a-8ab28482a440,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
29,2024-08-12,745300,Strikeout,strikeout,True,669221,605483,Sean Murphy,Blake Snell,0,9c28f00c-891b-475b-82f3-4cf0df02b527,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
30,2024-08-12,745300,Strikeout,strikeout,True,657656,605483,Ramón Laureano,Blake Snell,0,ad27c4a5-2a56-4469-8f34-b256fec3481e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
31,2024-08-12,745300,Strikeout,strikeout,True,594807,605483,Adam Duvall,Blake Snell,0,b8b3e2d9-bb05-46ab-ae73-a27ede3aa66a,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
32,2024-08-12,745300,Groundout,field_out,True,682617,519242,Marco Luciano,Chris Sale,0,dcb4c217-f97c-480b-9266-b45d3a55fcd2,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
33,2024-08-12,745300,Strikeout,strikeout,True,672275,519242,Patrick Bailey,Chris Sale,0,70d44abe-0b27-4b6f-b628-a2a80c4fe7e8,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
34,2024-08-12,745300,Lineout,field_out,True,669477,519242,Casey Schmitt,Chris Sale,0,fa910dc0-4be0-4f65-a2e3-21900949a5a2,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
35,2024-08-12,745300,Walk,walk,False,593160,605483,Whit Merrifield,Blake Snell,0,cf2bfbed-5551-4114-845b-788960dbfd7a,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
36,2024-08-12,745300,Pop Out,field_out,True,624585,605483,Jorge Soler,Blake Snell,1,599186f2-145e-4104-83b8-e8110c7a5dfb,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
37,2024-08-12,745300,Strikeout,strikeout,True,663586,605483,Austin Riley,Blake Snell,0,0f4c0dc5-3edf-44ac-bbea-0c36bd9e3122,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,0.079,0.139,0.497,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,
38,2024-08-12,745300,Strikeout,strikeout,True,666149,519242,Tyler Fitzgerald,Chris Sale,0,561f5809-fd88-49e6-b0fe-dadf399f92a1,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,
