,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-05,745654,Flyout,field_out,True,669127,669302,Shea Langeliers,Logan Gilbert,0,f5391279-0ac5-44c3-8a2d-d778f99d4c44,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
11,2024-06-05,745654,Groundout,field_out,True,605204,669302,J.D. Davis,Logan Gilbert,0,5047052e-c9e2-4cd8-ac1f-3a178c49813a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
12,2024-06-05,745654,Strikeout,strikeout,True,571745,683155,Mitch Haniger,Joey Estes,0,9cfa99ac-2404-4fef-8855-5a8f5806f95c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-05,745654,Flyout,field_out,True,686527,683155,Dominic Canzone,Joey Estes,0,b3989fea-1827-44a9-962d-60e5cc2b7f0f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-05,745654,Strikeout,strikeout,True,664238,683155,Dylan Moore,Joey Estes,0,0bf79555-d206-435c-98e9-aae67ac0403d,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-05,745654,Lineout,field_out,True,663662,669302,Daz Cameron,Logan Gilbert,0,a1d36d14-789c-4372-8fc1-6bddc9d500e1,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
16,2024-06-05,745654,Home Run,home_run,False,680869,669302,Zack Gelof,Logan Gilbert,0,e001ccc7-9899-412d-a820-838552e674fe,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
17,2024-06-05,745654,Flyout,field_out,True,680474,669302,Max Schuemann,Logan Gilbert,0,77556c5c-974e-4efe-99df-bc631c7a714b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
18,2024-06-05,745654,Flyout,field_out,True,647351,669302,Abraham Toro,Logan Gilbert,0,ab37f5e8-2e4d-44c8-8f79-49d68b1691c2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
19,2024-06-05,745654,Pop Out,field_out,True,641487,683155,J.P. Crawford,Joey Estes,0,d347013a-b6cb-405f-926d-ba58c307ed7d,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-05,745654,Lineout,field_out,True,668942,683155,Josh Rojas,Joey Estes,0,9f80d994-525b-4ee2-8d1d-381a6339307a,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-05,745654,Flyout,field_out,True,677594,683155,Julio Rodríguez,Joey Estes,0,8c43d36b-b0b1-4b72-9eae-e43483a96027,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-05,745654,Groundout,field_out,True,609280,669302,Miguel Andujar,Logan Gilbert,0,ea738663-cf7e-48af-8515-741dbfd85373,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
23,2024-06-05,745654,Double,double,False,668709,669302,JJ Bleday,Logan Gilbert,0,708edc30-3dff-4106-9204-cda5770df0f4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
24,2024-06-05,745654,Strikeout,strikeout,True,667670,669302,Brent Rooker,Logan Gilbert,0,5e8eed68-40d9-4c5d-9f60-430933f43067,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
25,2024-06-05,745654,Strikeout,strikeout,True,669127,669302,Shea Langeliers,Logan Gilbert,0,96329d66-a72f-4958-9dba-00e6e4736df1,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
26,2024-06-05,745654,Lineout,field_out,True,663728,683155,Cal Raleigh,Joey Estes,0,6063658e-05e5-4555-84f7-39499bbb236b,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-05,745654,Groundout,field_out,True,664034,683155,Ty France,Joey Estes,0,93f1d970-0284-454a-9faf-bc179f9cd5fc,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-05,745654,Flyout,field_out,True,670042,683155,Luke Raley,Joey Estes,0,54310b27-456c-415f-9207-9c2190254a58,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-05,745654,Groundout,field_out,True,605204,669302,J.D. Davis,Logan Gilbert,0,9a6b6b6c-3025-4a54-a8b5-3f41433e795c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
30,2024-06-05,745654,Single,single,False,663662,669302,Daz Cameron,Logan Gilbert,0,6de04ced-2ce5-471f-94d3-92dc66bc5ede,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
31,2024-06-05,745654,Single,single,False,680869,669302,Zack Gelof,Logan Gilbert,1,ce5b2649-37bd-4062-837f-2c2aa91f607a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
32,2024-06-05,745654,Groundout,field_out,True,680474,669302,Max Schuemann,Logan Gilbert,1,43a3cc51-64b4-4138-8052-6865e24bd7c0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,0.009,0.313,0.149,0.308,,1.7,0.97,-0.93,1.89,,96.2,92.2,,94.9,88.2,0.208,0.369,0.19,0.205,0.358,0.35,,,,,,,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,
