,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
35,2024-05-10,746071,Lineout,field_out,True,669394,624133,Jake Burger,Ranger Suárez,0,8ea6d734-fdf1-4ac5-91c0-ed72f7de2694,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
36,2024-05-10,746071,Strikeout,strikeout,True,665862,624133,Jazz Chisholm Jr.,Ranger Suárez,0,144530c1-2b2f-4473-92fa-ad45108bcf79,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
37,2024-05-10,746071,Walk,walk,False,593160,686539,Whit Merrifield,Declan Cronin,0,529aebf6-c4b2-49cd-9ab7-78b05a555a25,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-10,746071,Strikeout,strikeout,True,624641,686539,Edmundo Sosa,Declan Cronin,0,6e2c6654-3a94-4bcd-9d55-2b2bfbfc5c9c,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-10,746071,Single,single,False,665506,686539,Cristian Pache,Declan Cronin,1,284d2abe-062b-4d25-a14c-8f7c05970c4c,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-10,746071,Fielders Choice,fielders_choice,False,679032,686539,Johan Rojas,Declan Cronin,1,c2704859-6100-44ce-af5c-9fcfc431dc69,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-10,746071,Strikeout,strikeout,True,656941,686539,Kyle Schwarber,Declan Cronin,1,d6ea0e75-10c8-4a5f-94b3-f3aef9b40575,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-05-10,746071,Flyout,field_out,True,592663,686539,J.T. Realmuto,Declan Cronin,0,65fbdd0d-85b2-414e-94c0-278c165ac46e,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-10,746071,Groundout,field_out,True,641313,624133,Tim Anderson,Ranger Suárez,0,f314a8fe-f2dc-4eb2-b17c-bf2911d0b824,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
44,2024-05-10,746071,Strikeout,strikeout,True,656896,624133,Emmanuel Rivera,Ranger Suárez,0,49e52746-5521-4a1e-9a98-8c9f8a3661cf,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
45,2024-05-10,746071,Lineout,field_out,True,542194,624133,Christian Bethancourt,Ranger Suárez,0,ece05c7d-9c37-4904-9346-50f7336a7acd,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
46,2024-05-10,746071,Groundout,field_out,True,547180,681871,Bryce Harper,Eli Villalobos,0,245b445a-7a97-4d69-bad5-fc1deb3c4fd6,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
47,2024-05-10,746071,Double,double,False,664761,681871,Alec Bohm,Eli Villalobos,0,057a096a-f069-42eb-a692-54989de1b212,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
48,2024-05-10,746071,Strikeout,strikeout,True,592206,681871,Nick Castellanos,Eli Villalobos,0,636845ef-583c-4c53-b41e-8897700fa5ed,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
49,2024-05-10,746071,Lineout,field_out,True,593160,681871,Whit Merrifield,Eli Villalobos,0,356ab430-fa2d-4dff-a4d0-f9f696109fb5,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
50,2024-05-10,746071,Strikeout,strikeout,True,660644,624133,Vidal Bruján,Ranger Suárez,0,a18b82f2-e8ad-4e1f-bb70-2f4a3b67abeb,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
51,2024-05-10,746071,Flyout,field_out,True,667472,624133,Dane Myers,Ranger Suárez,0,71507d54-409e-4480-bbc8-1f56b1d680ca,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
52,2024-05-10,746071,Walk,walk,False,650559,624133,Bryan De La Cruz,Ranger Suárez,0,f754dfbd-369f-4378-84f8-8a64902d319b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
53,2024-05-10,746071,Forceout,force_out,True,605137,624133,Josh Bell,Ranger Suárez,1,4e14d8da-c47a-403a-9c50-72d20a3e5bd5,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
54,2024-05-10,746071,Pop Out,field_out,True,624641,681871,Edmundo Sosa,Eli Villalobos,0,1a05d805-cbce-43e0-b04d-ee7749aaa3e1,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
55,2024-05-10,746071,Lineout,field_out,True,665506,681871,Cristian Pache,Eli Villalobos,0,68805d2f-ca3c-4f94-abcc-603d09d61862,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
56,2024-05-10,746071,Home Run,home_run,False,679032,681871,Johan Rojas,Eli Villalobos,0,0fda3ae0-2b94-4414-85b2-63c4993ff1ff,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
57,2024-05-10,746071,Flyout,field_out,True,656941,681871,Kyle Schwarber,Eli Villalobos,0,828e9e5a-e421-4a54-ae99-9dc4238b7b1b,681871.0,elivillalobos,Villalobos,Right,Eli Villalobos,MIA,2.08,6.92,4.1,91.0,81.0,94.0,0.828,6.23,4.15,6.23,2.08,0.5,0.231,0.308,0.154,0.538,0.338,,,,84.0,91.0,92.0,,,,100.0,87.0,92.0,,0.535,0.31,,3.44,,-6.45,,93.3,,,83.3,0.182,0.273,0.158,,,,,,,0.333,1.333,0.571,,,,,,,,,,,,,,,,,,,18.0,115.0,122.0,0.155,1.29,86.5
58,2024-05-10,746071,Groundout,field_out,True,669394,624133,Jake Burger,Ranger Suárez,0,c40e25c8-e3bf-4232-b221-73304ddf2ea0,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
59,2024-05-10,746071,Double,double,False,665862,624133,Jazz Chisholm Jr.,Ranger Suárez,0,bbcc56d8-b69a-4c84-b80a-1adcd373ee77,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
60,2024-05-10,746071,Strikeout,strikeout,True,641313,624133,Tim Anderson,Ranger Suárez,0,2c9b8858-2dc2-437f-8a89-88ee4cb88d48,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
61,2024-05-10,746071,Groundout,field_out,True,656896,624133,Emmanuel Rivera,Ranger Suárez,0,a681e42f-587d-4c19-8814-676e04503cdb,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.241,0.354,0.109,0.181,0.25,0.393,,,,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,
62,2024-05-10,746071,Single,single,False,592663,676534,J.T. Realmuto,Calvin Faucher,0,66ceae1a-fbec-4f98-acce-e2a3b931b27c,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
63,2024-05-10,746071,Double,double,False,547180,676534,Bryce Harper,Calvin Faucher,1,02c5aba4-f45d-4e40-b5ce-e40534018181,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
64,2024-05-10,746071,Groundout,field_out,True,664761,676534,Alec Bohm,Calvin Faucher,1,5bfe3ba0-14ee-4ed5-bca6-d35b22dc2fe5,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
65,2024-05-10,746071,Lineout,field_out,True,592206,676534,Nick Castellanos,Calvin Faucher,0,e0815103-506e-4cf2-800d-c00911489b64,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
66,2024-05-10,746071,Walk,walk,False,593160,676534,Whit Merrifield,Calvin Faucher,0,92e34d2f-7aa6-40f6-80e6-efdc461d82f5,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
67,2024-05-10,746071,Walk,walk,False,624641,676534,Edmundo Sosa,Calvin Faucher,1,b4acd136-dc25-4181-b200-952b39a3ee8f,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
68,2024-05-10,746071,Strikeout,strikeout,True,665506,676534,Cristian Pache,Calvin Faucher,0,ebf5d2d3-893b-4b45-9d15-751280a8d029,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,121.0,79.0,89.0,0.318,,0.054,,,-0.8,3.71,,,,95.9,88.2,,,,0.185,0.333,0.3,,,,0.0,0.0,0.421,119.0,104.0,104.0,195.0,100.0,106.0,0.375,0.254,2.23,-2.44,91.4,85.5,0.371,0.457,0.241,0.25,0.35,0.236,,,,,,
69,2024-05-10,746071,Double,double,False,542194,642397,Christian Bethancourt,Gregory Soto,0,6608cad9-5689-42e0-8664-e1c7db876bd1,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,0.41,0.128,0.451,,-3.7,0.19,0.86,,98.1,,97.5,86.0,0.417,0.417,0.333,0.311,0.444,0.121,,,,0.222,0.222,0.294,,,,,,,0.012,,0.36,,91.8,,,,,,,,,,,,,
70,2024-05-10,746071,Strikeout,strikeout,True,660644,642397,Vidal Bruján,Gregory Soto,0,9e8e5deb-4e17-48cd-8784-b0d5a1878bb8,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,0.41,0.128,0.451,,-3.7,0.19,0.86,,98.1,,97.5,86.0,0.417,0.417,0.333,0.311,0.444,0.121,,,,0.222,0.222,0.294,,,,,,,0.012,,0.36,,91.8,,,,,,,,,,,,,
71,2024-05-10,746071,Walk,walk,False,667472,642397,Dane Myers,Gregory Soto,0,6e79c7ed-6df8-4a44-b064-3a963c94a3b5,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,0.41,0.128,0.451,,-3.7,0.19,0.86,,98.1,,97.5,86.0,0.417,0.417,0.333,0.311,0.444,0.121,,,,0.222,0.222,0.294,,,,,,,0.012,,0.36,,91.8,,,,,,,,,,,,,
72,2024-05-10,746071,Flyout,field_out,True,650559,642397,Bryan De La Cruz,Gregory Soto,0,6f80e9d2-2648-4089-9a51-81815ab65eb8,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,0.41,0.128,0.451,,-3.7,0.19,0.86,,98.1,,97.5,86.0,0.417,0.417,0.333,0.311,0.444,0.121,,,,0.222,0.222,0.294,,,,,,,0.012,,0.36,,91.8,,,,,,,,,,,,,
