,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-28,744799,Strikeout,strikeout,True,681082,669022,Bryson Stott,MacKenzie Gore,0,e43aaa6b-8634-4a96-976b-bcce50ca5cae,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,744799,Strikeout,strikeout,True,642215,669022,Weston Wilson,MacKenzie Gore,0,a4121eb6-a201-4b6a-b14f-46006948cfb5,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,744799,Strikeout,strikeout,True,660766,554430,Juan Yepez,Zack Wheeler,0,63035e0c-a8cb-4297-99c5-9cbf032a34a9,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
13,2024-09-28,744799,Flyout,field_out,True,686611,554430,Dylan Crews,Zack Wheeler,0,3eee9752-53e9-4088-a10d-8096525241c9,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
14,2024-09-28,744799,Walk,walk,False,608336,554430,Joey Gallo,Zack Wheeler,0,efba9256-f5a7-47ce-b502-5e0b81967abc,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
15,2024-09-28,744799,Strikeout,strikeout,True,696285,554430,Jacob Young,Zack Wheeler,0,ecfa1556-196c-4e09-b571-7a6cf6e309b1,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
16,2024-09-28,744799,Flyout,field_out,True,669016,669022,Brandon Marsh,MacKenzie Gore,0,011bd767-4649-43c2-b662-9f37e9f74b44,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-28,744799,Pop Out,field_out,True,656941,669022,Kyle Schwarber,MacKenzie Gore,0,b9f6ba70-cd2c-4bfa-b7b8-d225132e2a9e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,744799,Strikeout,strikeout,True,607208,669022,Trea Turner,MacKenzie Gore,0,4c793b7f-e417-40ab-875e-3d06dcbe2a2b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,744799,Groundout,field_out,True,683083,554430,Nasim Nuñez,Zack Wheeler,0,1fbcc14e-ec7a-4a7e-825f-e953ba262708,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
20,2024-09-28,744799,Groundout,field_out,True,671277,554430,Luis García Jr.,Zack Wheeler,0,6d5187cc-c5c0-41e1-935f-8a7aca9a794e,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
21,2024-09-28,744799,Strikeout,strikeout,True,695578,554430,James Wood,Zack Wheeler,0,71ea8a37-40ad-4dc6-866b-f2ebd251dc31,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
22,2024-09-28,744799,Single,single,False,547180,669022,Bryce Harper,MacKenzie Gore,0,79b5af87-4b78-4066-81cb-cb43a1e6f627,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-28,744799,Strikeout,strikeout,True,592206,669022,Nick Castellanos,MacKenzie Gore,0,47e93623-d3a0-4655-b23c-31b9f0364cda,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-28,744799,Double Play,double_play,True,664761,669022,Alec Bohm,MacKenzie Gore,1,3341525f-b879-45fb-bbaa-921ff068d557,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-28,744799,Flyout,field_out,True,660688,554430,Keibert Ruiz,Zack Wheeler,0,ef8a2c6c-0fee-4abe-adde-6de3150e2c7c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
26,2024-09-28,744799,Strikeout,strikeout,True,677588,554430,José Tena,Zack Wheeler,0,28aa4181-f286-48c3-a6e8-f58517f84afb,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
27,2024-09-28,744799,Strikeout,strikeout,True,660766,554430,Juan Yepez,Zack Wheeler,0,eb18b11c-0e50-496f-a5fa-cd63b32b31e4,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
28,2024-09-28,744799,Strikeout,strikeout,True,592663,669022,J.T. Realmuto,MacKenzie Gore,0,1c9ac8c7-b1dc-4b2f-bf00-e2a5520a172c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-28,744799,Groundout,field_out,True,681082,669022,Bryson Stott,MacKenzie Gore,0,2dbb237f-9aac-4e98-9900-aa9f824a1efd,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-28,744799,Single,single,False,642215,669022,Weston Wilson,MacKenzie Gore,0,c5e28f7a-0d36-4dd4-877f-22b17f6309d3,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-28,744799,Lineout,field_out,True,669016,669022,Brandon Marsh,MacKenzie Gore,0,796243e2-4644-4a8c-b851-c1642f8617b0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.19,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.298,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.196,0.093,-0.02,-0.77,0.62,-1.35,96.0,85.9,90.6,82.8,0.281,0.418,0.226,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-28,744799,Walk,walk,False,686611,554430,Dylan Crews,Zack Wheeler,0,065647d9-aa9a-47d7-ba2e-a7105619b75c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.81,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.286,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.21,0.397,0.296,0.205,0.397,0.387,,,,,,,0.152,0.273,0.335,111.0,103.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.093,0.074,-0.23,1.47,2.68,91.1,86.1,94.6,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402
