,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
33,2024-09-14,744884,Groundout,field_out,True,691026,621244,Masyn Winn,José Berríos,0,86974ee1-6d2e-4119-b3ef-acd7686bd42a,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
34,2024-09-14,744884,Single,single,False,680718,502043,Addison Barger,Kyle Gibson,0,baa71b4c-dde5-4761-9236-2482ca218144,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
35,2024-09-14,744884,Lineout,field_out,True,676914,502043,Davis Schneider,Kyle Gibson,0,4e9f21c4-e053-451f-a7a4-4f0268188bfd,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
36,2024-09-14,744884,Grounded Into DP,grounded_into_double_play,True,665782,502043,Luis De Los Santos,Kyle Gibson,1,41efe958-8427-44ac-b42a-815551ca6b74,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
37,2024-09-14,744884,Strikeout,strikeout,True,676475,621244,Alec Burleson,José Berríos,0,e7c6953d-01f0-42e5-b14f-a01659abe28f,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
38,2024-09-14,744884,Groundout,field_out,True,502671,621244,Paul Goldschmidt,José Berríos,0,05eb9f00-170a-40bb-9ec7-4ff08372d8b7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
39,2024-09-14,744884,Lineout,field_out,True,571448,621244,Nolan Arenado,José Berríos,0,fb8dcd76-9ecc-4c0c-b16a-bfcbab76b43b,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
40,2024-09-14,744884,Groundout,field_out,True,543807,502043,George Springer,Kyle Gibson,0,6e7eb0fe-ba6c-4b04-9b7f-51d08bf97c8e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
41,2024-09-14,744884,Single,single,False,664770,502043,Nathan Lukes,Kyle Gibson,0,8b4ecb6b-b8cf-4453-a4ea-befad97688fa,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
42,2024-09-14,744884,Walk,walk,False,665489,502043,Vladimir Guerrero Jr.,Kyle Gibson,1,64344582-2076-470f-ac18-dffa895439bb,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
43,2024-09-14,744884,Walk,walk,False,687462,502043,Spencer Horwitz,Kyle Gibson,1,0549b3b7-2f36-49d1-b27d-61643d4736a2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
44,2024-09-14,744884,Fielders Choice,fielders_choice,False,676391,502043,Ernie Clement,Kyle Gibson,1,e1e83ddf-7506-4f52-b7e0-27e3847a48b4,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.11,4.73,159.2,98.0,94.0,95.0,0.754,8.12,3.49,8.46,1.13,1.32,0.219,0.424,0.178,0.346,0.357,99.0,92.0,88.0,103.0,103.0,104.0,81.0,90.0,85.0,84.0,102.0,97.0,96.0,95.0,90.0,0.269,0.129,0.21,0.086,0.095,-0.94,0.38,0.46,-2.02,0.65,91.4,88.6,84.9,90.7,78.4,0.263,0.409,0.088,,,,0.2,0.273,0.383,0.258,0.53,0.07,0.306,0.463,0.194,104.0,103.0,105.0,0.212,0.97,80.7,0.199,0.313,0.414,0.314,0.686,0.47,,,
45,2024-09-14,744884,Groundout,field_out,True,672386,681676,Alejandro Kirk,Ryan Fernandez,1,9d17eaa8-0122-4e4b-8ffb-6d7be9a8da50,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.13,3.43,63.1,100.0,105.0,100.0,0.71,9.24,4.41,7.25,0.57,1.35,0.207,0.467,0.112,0.302,0.366,,,,,,,109.0,89.0,84.0,79.0,92.0,97.0,97.0,100.0,96.0,0.013,0.4,0.109,,,0.28,-0.15,1.56,,,95.4,90.1,,95.6,,,,,,,,,,,0.291,0.342,0.201,0.308,0.462,0.184,116.0,106.0,110.0,0.478,1.41,87.3,,,,,,,0.164,0.279,0.401
46,2024-09-14,744884,Single,single,False,680718,681676,Addison Barger,Ryan Fernandez,1,6af10eae-c1c5-4176-95a0-f0ea3cf2ebbe,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.13,3.43,63.1,100.0,105.0,100.0,0.71,9.24,4.41,7.25,0.57,1.35,0.207,0.467,0.112,0.302,0.366,,,,,,,109.0,89.0,84.0,79.0,92.0,97.0,97.0,100.0,96.0,0.013,0.4,0.109,,,0.28,-0.15,1.56,,,95.4,90.1,,95.6,,,,,,,,,,,0.291,0.342,0.201,0.308,0.462,0.184,116.0,106.0,110.0,0.478,1.41,87.3,,,,,,,0.164,0.279,0.401
47,2024-09-14,744884,Single,single,False,676914,681676,Davis Schneider,Ryan Fernandez,1,9913a2b6-0e08-497a-a1b9-ea7419b26cb0,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.13,3.43,63.1,100.0,105.0,100.0,0.71,9.24,4.41,7.25,0.57,1.35,0.207,0.467,0.112,0.302,0.366,,,,,,,109.0,89.0,84.0,79.0,92.0,97.0,97.0,100.0,96.0,0.013,0.4,0.109,,,0.28,-0.15,1.56,,,95.4,90.1,,95.6,,,,,,,,,,,0.291,0.342,0.201,0.308,0.462,0.184,116.0,106.0,110.0,0.478,1.41,87.3,,,,,,,0.164,0.279,0.401
48,2024-09-14,744884,Groundout,field_out,True,665782,681676,Luis De Los Santos,Ryan Fernandez,0,6d6f94dd-cde7-4873-ae68-26b87be8e077,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.13,3.43,63.1,100.0,105.0,100.0,0.71,9.24,4.41,7.25,0.57,1.35,0.207,0.467,0.112,0.302,0.366,,,,,,,109.0,89.0,84.0,79.0,92.0,97.0,97.0,100.0,96.0,0.013,0.4,0.109,,,0.28,-0.15,1.56,,,95.4,90.1,,95.6,,,,,,,,,,,0.291,0.342,0.201,0.308,0.462,0.184,116.0,106.0,110.0,0.478,1.41,87.3,,,,,,,0.164,0.279,0.401
49,2024-09-14,744884,Groundout,field_out,True,680977,621244,Brendan Donovan,José Berríos,0,8ed0d2ea-8ed3-4b93-a6f8-280a831c13ab,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
50,2024-09-14,744884,Groundout,field_out,True,695336,621244,Thomas Saggese,José Berríos,0,15b4d0ab-4679-462a-920f-6cf218d18b4d,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
51,2024-09-14,744884,Strikeout,strikeout,True,663457,621244,Lars Nootbaar,José Berríos,0,c884eb79-6b90-4b09-bfe1-c79b5deab266,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.44,4.76,183.1,103.0,92.0,99.0,0.812,7.02,2.45,7.66,1.42,1.18,0.255,0.415,0.155,0.346,0.414,86.0,104.0,101.0,111.0,102.0,105.0,81.0,100.0,93.0,86.0,103.0,95.0,82.0,106.0,98.0,0.342,0.181,0.033,0.285,0.158,-1.48,-1.14,1.29,0.44,0.98,94.1,91.5,84.8,93.4,83.2,0.257,0.347,0.124,0.181,0.383,0.307,0.171,0.374,0.262,0.315,0.576,0.192,0.333,0.375,0.1,,,,,,,,,,,,,,,
52,2024-09-14,744884,Strikeout,strikeout,True,543807,676617,George Springer,Riley O'Brien,0,1b121f37-10c5-4bf2-a831-a29415a0a64b,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
53,2024-09-14,744884,Triple,triple,False,664770,676617,Nathan Lukes,Riley O'Brien,0,c0bb35c5-91be-4dbb-9deb-9bc6314c0980,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
54,2024-09-14,744884,Single,single,False,665489,676617,Vladimir Guerrero Jr.,Riley O'Brien,1,b02ce567-ba5f-4966-91b4-ab352fb261be,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
55,2024-09-14,744884,Walk,walk,False,687462,676617,Spencer Horwitz,Riley O'Brien,1,b43b33de-429f-4554-91a4-5fea5be6baae,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
56,2024-09-14,744884,Flyout,field_out,True,676391,676617,Ernie Clement,Riley O'Brien,0,c5254022-3cd2-42ec-899c-22a7aa4eef45,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
57,2024-09-14,744884,Single,single,False,672386,676617,Alejandro Kirk,Riley O'Brien,1,9281db5b-74cc-4a0b-bc9f-3d37408ccdb9,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
58,2024-09-14,744884,Groundout,field_out,True,680718,676617,Addison Barger,Riley O'Brien,0,7148df74-9369-4009-8ce9-74117847f634,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
59,2024-09-14,744884,Flyout,field_out,True,686780,621114,Pedro Pagés,Ryan Burr,0,40ae5319-e020-44dc-bcce-e20d89450abf,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,3.95,3.9,27.1,100.0,96.0,101.0,0.711,11.85,3.62,6.91,0.99,0.65,0.254,0.448,0.149,0.403,0.385,,,,,,,77.0,95.0,92.0,,,,,,,,0.392,,,,-0.69,,,,,94.1,,,,,,,,,,,,,,0.263,0.5,0.213,,,,107.0,103.0,108.0,0.608,1.34,85.4,,,,,,,0.169,0.308,0.358
60,2024-09-14,744884,Strikeout,strikeout,True,691023,621114,Jordan Walker,Ryan Burr,0,b5cf3015-5017-40ee-8c61-913b97795e63,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,3.95,3.9,27.1,100.0,96.0,101.0,0.711,11.85,3.62,6.91,0.99,0.65,0.254,0.448,0.149,0.403,0.385,,,,,,,77.0,95.0,92.0,,,,,,,,0.392,,,,-0.69,,,,,94.1,,,,,,,,,,,,,,0.263,0.5,0.213,,,,107.0,103.0,108.0,0.608,1.34,85.4,,,,,,,0.169,0.308,0.358
61,2024-09-14,744884,Groundout,field_out,True,691026,621114,Masyn Winn,Ryan Burr,0,08b40cd1-f610-4769-83eb-e0272d52ce3a,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,3.95,3.9,27.1,100.0,96.0,101.0,0.711,11.85,3.62,6.91,0.99,0.65,0.254,0.448,0.149,0.403,0.385,,,,,,,77.0,95.0,92.0,,,,,,,,0.392,,,,-0.69,,,,,94.1,,,,,,,,,,,,,,0.263,0.5,0.213,,,,107.0,103.0,108.0,0.608,1.34,85.4,,,,,,,0.169,0.308,0.358
62,2024-09-14,744884,Single,single,False,676914,676617,Davis Schneider,Riley O'Brien,0,d6339f50-6f99-48b4-aec1-0194b1dd4fd9,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
63,2024-09-14,744884,Strikeout,strikeout,True,665782,676617,Luis De Los Santos,Riley O'Brien,0,50b0403d-a959-4757-a979-cc67939370a7,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
64,2024-09-14,744884,Strikeout,strikeout,True,543807,676617,George Springer,Riley O'Brien,0,ee20f586-0481-4afe-adca-1aa6b65a4db5,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
65,2024-09-14,744884,Groundout,field_out,True,664770,676617,Nathan Lukes,Riley O'Brien,0,23ca4a90-9113-47ed-a1db-fe20ea49c10e,676617.0,rileyobrien,O'Brien,Right,Riley O'Brien,STL,11.25,6.5,8.0,88.0,112.0,95.0,0.753,12.38,9.0,14.63,2.25,1.0,0.115,0.538,0.154,0.346,0.387,,,,122.0,85.0,99.0,86.0,133.0,132.0,117.0,91.0,92.0,,,,0.459,0.021,,0.247,,-13.72,,0.6,-3.61,,96.1,,,96.8,82.6,0.2,0.267,0.156,,,,,,,,,,,,,92.0,90.0,103.0,0.273,-8.09,89.4,,,,0.429,0.429,0.368,0.545,1.273,0.318
66,2024-09-14,744884,Double,double,False,676475,666818,Alec Burleson,Luis Frías,0,3d46093e-c539-4c52-a294-c739994da6ad,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.0,6.8,9.0,95.0,108.0,96.0,0.783,9.0,4.0,17.0,1.0,2.0,0.125,0.563,0.063,0.375,0.41,,,,,,,100.0,92.0,95.0,88.0,118.0,120.0,116.0,94.0,93.0,0.09,0.309,0.479,,,-1.24,-1.36,-1.56,,,95.8,89.8,,96.3,,0.5,0.625,0.077,,,,,,,0.375,0.5,0.318,0.375,0.563,0.302,105.0,108.0,103.0,0.122,-8.66,84.0,,,,,,,0.5,0.875,0.0
67,2024-09-14,744884,Flyout,field_out,True,663609,666818,Luken Baker,Luis Frías,1,a831c372-74e2-4247-9d2e-a232f96ebafc,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.0,6.8,9.0,95.0,108.0,96.0,0.783,9.0,4.0,17.0,1.0,2.0,0.125,0.563,0.063,0.375,0.41,,,,,,,100.0,92.0,95.0,88.0,118.0,120.0,116.0,94.0,93.0,0.09,0.309,0.479,,,-1.24,-1.36,-1.56,,,95.8,89.8,,96.3,,0.5,0.625,0.077,,,,,,,0.375,0.5,0.318,0.375,0.563,0.302,105.0,108.0,103.0,0.122,-8.66,84.0,,,,,,,0.5,0.875,0.0
68,2024-09-14,744884,Groundout,field_out,True,665877,666818,José Fermín,Luis Frías,1,6b794531-1bc7-478f-8866-58dbcf9db5f6,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.0,6.8,9.0,95.0,108.0,96.0,0.783,9.0,4.0,17.0,1.0,2.0,0.125,0.563,0.063,0.375,0.41,,,,,,,100.0,92.0,95.0,88.0,118.0,120.0,116.0,94.0,93.0,0.09,0.309,0.479,,,-1.24,-1.36,-1.56,,,95.8,89.8,,96.3,,0.5,0.625,0.077,,,,,,,0.375,0.5,0.318,0.375,0.563,0.302,105.0,108.0,103.0,0.122,-8.66,84.0,,,,,,,0.5,0.875,0.0
69,2024-09-14,744884,Flyout,field_out,True,680977,666818,Brendan Donovan,Luis Frías,0,b8ddad34-6e37-4da9-abe9-42fe4c3ffdf0,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.0,6.8,9.0,95.0,108.0,96.0,0.783,9.0,4.0,17.0,1.0,2.0,0.125,0.563,0.063,0.375,0.41,,,,,,,100.0,92.0,95.0,88.0,118.0,120.0,116.0,94.0,93.0,0.09,0.309,0.479,,,-1.24,-1.36,-1.56,,,95.8,89.8,,96.3,,0.5,0.625,0.077,,,,,,,0.375,0.5,0.318,0.375,0.563,0.302,105.0,108.0,103.0,0.122,-8.66,84.0,,,,,,,0.5,0.875,0.0
