,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
23,2024-05-31,744928,Strikeout,strikeout,True,663647,621244,Ke'Bryan Hayes,José Berríos,0,c3e93a72-72d1-457d-9297-47ec7b6f1406,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
24,2024-05-31,744928,Strikeout,strikeout,True,643376,663559,Danny Jansen,Bailey Falter,0,ac4f9e94-b9ea-4ea3-994f-7b6ad5bdaa80,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,0.174,,1.03,,1.24,-0.34,,91.7,,,91.9,77.0,0.262,0.492,0.144,,,,,,,0.229,0.36,0.167,,,,88.0,95.0,94.0,37.0,97.0,75.0,0.01,0.161,-6.89,-0.06,87.0,85.6,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125
25,2024-05-31,744928,Groundout,field_out,True,665489,663559,Vladimir Guerrero Jr.,Bailey Falter,0,b3d13f31-1dbb-41aa-be33-cc94cbecf7d4,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,0.174,,1.03,,1.24,-0.34,,91.7,,,91.9,77.0,0.262,0.492,0.144,,,,,,,0.229,0.36,0.167,,,,88.0,95.0,94.0,37.0,97.0,75.0,0.01,0.161,-6.89,-0.06,87.0,85.6,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125
26,2024-05-31,744928,Groundout,field_out,True,666182,663559,Bo Bichette,Bailey Falter,0,05d506a1-a060-4128-8f26-ca1c04cd8d26,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,0.174,,1.03,,1.24,-0.34,,91.7,,,91.9,77.0,0.262,0.492,0.144,,,,,,,0.229,0.36,0.167,,,,88.0,95.0,94.0,37.0,97.0,75.0,0.01,0.161,-6.89,-0.06,87.0,85.6,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125
27,2024-05-31,744928,Single,single,False,693304,621244,Nick Gonzales,José Berríos,0,00a1c923-9ba0-4b8d-b3dd-e71a0f0d6689,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
28,2024-05-31,744928,Single,single,False,642133,621244,Rowdy Tellez,José Berríos,1,79b9c173-4e52-489d-88b2-a86a640504f0,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
29,2024-05-31,744928,Flyout,field_out,True,518735,621244,Yasmani Grandal,José Berríos,0,90457b1f-975a-4eda-a306-45cb0b2c7fe2,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
30,2024-05-31,744928,Strikeout,strikeout,True,678225,621244,Ji Hwan Bae,José Berríos,0,ec14f432-9bce-4813-872c-d3d5c17e955e,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
31,2024-05-31,744928,Single,single,False,457705,621244,Andrew McCutchen,José Berríos,1,5dced402-f84d-4623-ba8b-cc670c18f7b9,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
32,2024-05-31,744928,Flyout,field_out,True,668804,621244,Bryan Reynolds,José Berríos,0,f19945bd-0505-425d-a698-54c2d0be3167,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
33,2024-05-31,744928,Groundout,field_out,True,457759,663559,Justin Turner,Bailey Falter,0,a42944dc-a850-47a6-b63a-6f192e347f3a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,0.174,,1.03,,1.24,-0.34,,91.7,,,91.9,77.0,0.262,0.492,0.144,,,,,,,0.229,0.36,0.167,,,,88.0,95.0,94.0,37.0,97.0,75.0,0.01,0.161,-6.89,-0.06,87.0,85.6,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125
