,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
32,2024-10-02,775344,Walk,walk,False,700242,686613,Trey Sweeney,Hunter Brown,0,08428bda-e691-47a9-8bfe-231f342a332b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
33,2024-10-02,775344,Strikeout,strikeout,True,668670,686613,Jake Rogers,Hunter Brown,1,3a6a73c8-bb34-47a6-b031-c74a515e5f22,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
34,2024-10-02,775344,Single,single,False,643289,676428,Mauricio Dubón,Brant Hurter,0,105ffbea-5ece-454f-99d8-c5988f17e87f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,,,,0.504,0.071,,0.307,,0.118,2.29,,2.47,0.03,,0.55,92.1,,85.6,92.4,83.1,,0.0,0.0,0.348,0.234,0.319,0.098,,,,0.188,0.313,0.212,,,,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,
35,2024-10-02,775344,Forceout,force_out,True,676801,676428,Chas McCormick,Brant Hurter,1,129208a6-435d-4f89-a4b4-8f20ab56c2cc,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.27,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,,,,0.504,0.071,,0.307,,0.118,2.29,,2.47,0.03,,0.55,92.1,,85.6,92.4,83.1,,0.0,0.0,0.348,0.234,0.319,0.098,,,,0.188,0.313,0.212,,,,,,,,,,,,,0.184,0.388,0.37,,,,,,,,,
36,2024-10-02,775344,Flyout,field_out,True,514888,689225,Jose Altuve,Beau Brieske,0,e168db3a-c98f-4769-a45f-6133959e3173,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,0.173,,0.265,0.99,,2.22,-1.62,,0.26,95.9,,88.4,95.5,86.1,,0.222,0.272,0.212,0.235,0.294,0.116,,,,0.212,0.4,0.319,,,,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,
37,2024-10-02,775344,Strikeout,strikeout,True,663656,689225,Kyle Tucker,Beau Brieske,1,5b9c469d-74d8-47f7-8529-f59dd50f141a,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,0.173,,0.265,0.99,,2.22,-1.62,,0.26,95.9,,88.4,95.5,86.1,,0.222,0.272,0.212,0.235,0.294,0.116,,,,0.212,0.4,0.319,,,,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,
38,2024-10-02,775344,Home Run,home_run,False,678009,686613,Parker Meadows,Hunter Brown,0,e0a5e670-97cb-4655-8f26-3c6897353c08,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
39,2024-10-02,775344,Groundout,field_out,True,681481,686613,Kerry Carpenter,Hunter Brown,0,639ea327-5998-4906-b1e9-1c3fbd34042a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
40,2024-10-02,775344,Strikeout,strikeout,True,663837,686613,Matt Vierling,Hunter Brown,0,536ce030-2e18-45ea-be60-a68f17d39106,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
41,2024-10-02,775344,Walk,walk,False,682985,686613,Riley Greene,Hunter Brown,0,28266e7f-b240-4222-971c-078fbf6e5353,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,0.221,0.26,0.296,0.237,0.421,0.305,0.2,0.2,0.236,,,,,,,,,,,,,,,,,,
42,2024-10-02,775344,Walk,walk,False,690993,650556,Colt Keith,Bryan Abreu,1,8ceafe22-724c-4c28-a27a-38b97aa170e5,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,,,,,,,0.464,,0.531,,0.005,-0.6,,,1.77,,-4.45,96.7,,90.0,,86.2,,0.262,0.5,0.283,,,,,,,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,
43,2024-10-02,775344,Strikeout,strikeout,True,679529,650556,Spencer Torkelson,Bryan Abreu,0,e6626f84-528c-44af-9961-e54652ef461d,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,,,,,,,0.464,,0.531,,0.005,-0.6,,,1.77,,-4.45,96.7,,90.0,,86.2,,0.262,0.5,0.283,,,,,,,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,
44,2024-10-02,775344,Walk,walk,False,670541,689225,Yordan Alvarez,Beau Brieske,0,a06bdac6-672c-48f1-a8f0-20549fdbb9f7,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,0.173,,0.265,0.99,,2.22,-1.62,,0.26,95.9,,88.4,95.5,86.1,,0.222,0.272,0.212,0.235,0.294,0.116,,,,0.212,0.4,0.319,,,,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,
45,2024-10-02,775344,Lineout,field_out,True,608324,689225,Alex Bregman,Beau Brieske,0,29e56456-939d-4e6a-a742-b7caab660c80,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,0.173,,0.265,0.99,,2.22,-1.62,,0.26,95.9,,88.4,95.5,86.1,,0.222,0.272,0.212,0.235,0.294,0.116,,,,0.212,0.4,0.319,,,,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,
46,2024-10-02,775344,Grounded Into DP,grounded_into_double_play,True,673237,689225,Yainer Diaz,Beau Brieske,1,b7c21e2a-eb14-410d-9d5b-6d2a13c0665e,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,0.173,,0.265,0.99,,2.22,-1.62,,0.26,95.9,,88.4,95.5,86.1,,0.222,0.272,0.212,0.235,0.294,0.116,,,,0.212,0.4,0.319,,,,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,
47,2024-10-02,775344,Groundout,field_out,True,656716,650556,Zach McKinstry,Bryan Abreu,0,3802ed48-bde3-4584-b8de-0a956f899a7a,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,,,,,,,0.464,,0.531,,0.005,-0.6,,,1.77,,-4.45,96.7,,90.0,,86.2,,0.262,0.5,0.283,,,,,,,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,
48,2024-10-02,775344,Groundout,field_out,True,700242,650556,Trey Sweeney,Bryan Abreu,0,efdbe74b-5504-483b-bf15-5435b9280384,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,,,,,,,0.464,,0.531,,0.005,-0.6,,,1.77,,-4.45,96.7,,90.0,,86.2,,0.262,0.5,0.283,,,,,,,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,
49,2024-10-02,775344,Strikeout,strikeout,True,668670,650556,Jake Rogers,Bryan Abreu,0,72699a4e-6bc3-40c2-b7f8-a4d5f2fa7768,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.1,3.29,78.1,97.0,129.0,104.0,0.688,11.83,3.68,6.78,1.03,0.96,0.239,0.375,0.125,0.315,0.418,104.0,71.0,73.0,129.0,96.0,98.0,,,,129.0,99.0,108.0,,,,,,,,0.464,,0.531,,0.005,-0.6,,,1.77,,-4.45,96.7,,90.0,,86.2,,0.262,0.5,0.283,,,,,,,,,,,,,0.166,0.227,0.394,,,,,,,,,,,,,,,,,,
50,2024-10-02,775344,Hit By Pitch,hit_by_pitch,False,605170,695549,Victor Caratini,Jackson Jobe,0,efee7124-a563-4479-97ac-d8d8dfe0d2bc,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.47,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,127.0,94.0,100.0,,,,124.0,98.0,113.0,,,,125.0,113.0,123.0,,0.563,0.208,0.083,,0.146,2.96,9.02,,2.62,,6.18,97.0,89.4,85.8,,82.8,,0.125,0.125,0.067,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-10-02,775344,Single,single,False,665161,695549,Jeremy Peña,Jackson Jobe,1,51b805c6-460d-4eb1-aa97-b9f251117632,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.47,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,127.0,94.0,100.0,,,,124.0,98.0,113.0,,,,125.0,113.0,123.0,,0.563,0.208,0.083,,0.146,2.96,9.02,,2.62,,6.18,97.0,89.4,85.8,,82.8,,0.125,0.125,0.067,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-10-02,775344,Single,single,False,643289,695549,Mauricio Dubón,Jackson Jobe,1,5dc5122b-1cd8-4f85-b69c-3cf1c956bfcc,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.47,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,127.0,94.0,100.0,,,,124.0,98.0,113.0,,,,125.0,113.0,123.0,,0.563,0.208,0.083,,0.146,2.96,9.02,,2.62,,6.18,97.0,89.4,85.8,,82.8,,0.125,0.125,0.067,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-10-02,775344,Fielders Choice,fielders_choice,False,572138,695549,Jon Singleton,Jackson Jobe,1,6e265577-f6c9-4cab-9921-1eb48fc297e0,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.47,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,127.0,94.0,100.0,,,,124.0,98.0,113.0,,,,125.0,113.0,123.0,,0.563,0.208,0.083,,0.146,2.96,9.02,,2.62,,6.18,97.0,89.4,85.8,,82.8,,0.125,0.125,0.067,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-10-02,775344,Sac Fly,sac_fly,True,514888,695549,Jose Altuve,Jackson Jobe,1,d04c3175-deca-419d-bb13-b93c21840244,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.47,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,127.0,94.0,100.0,,,,124.0,98.0,113.0,,,,125.0,113.0,123.0,,0.563,0.208,0.083,,0.146,2.96,9.02,,2.62,,6.18,97.0,89.4,85.8,,82.8,,0.125,0.125,0.067,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-10-02,775344,Grounded Into DP,grounded_into_double_play,True,663656,674944,Kyle Tucker,Sean Guenther,1,84099410-0ed0-4240-a81a-e42d8aed18cc,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.16,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,,,,0.379,0.033,,0.276,,,3.18,,5.02,5.3,,,90.3,,,90.1,79.7,,,,,0.136,0.136,0.103,,,,,,,,,,0.045,0.045,0.265,,,,,,,,,,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225
56,2024-10-02,775344,Strikeout,strikeout,True,678009,519151,Parker Meadows,Ryan Pressly,0,e4d519b6-cf15-4b53-809c-ea800fe2d5dd,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.49,3.97,56.2,100.0,123.0,108.0,0.747,9.21,2.86,9.21,0.64,1.7,0.206,0.418,0.133,0.333,0.424,105.0,96.0,99.0,99.0,102.0,103.0,81.0,73.0,68.0,152.0,101.0,114.0,,,,,,,0.018,0.333,,0.289,,0.111,-0.57,,-5.64,0.92,,-0.61,93.8,,89.5,93.6,89.6,,0.313,0.5,0.179,,,,,,,0.208,0.458,0.306,0.245,0.321,0.305,0.244,0.333,0.309,130.0,103.0,115.0,0.249,0.04,82.4,,,,,,,,,,,,
57,2024-10-02,775344,Single,single,False,681481,519151,Kerry Carpenter,Ryan Pressly,0,9b0a1372-9084-4c71-baa9-e2dee7330a26,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.49,3.97,56.2,100.0,123.0,108.0,0.747,9.21,2.86,9.21,0.64,1.7,0.206,0.418,0.133,0.333,0.424,105.0,96.0,99.0,99.0,102.0,103.0,81.0,73.0,68.0,152.0,101.0,114.0,,,,,,,0.018,0.333,,0.289,,0.111,-0.57,,-5.64,0.92,,-0.61,93.8,,89.5,93.6,89.6,,0.313,0.5,0.179,,,,,,,0.208,0.458,0.306,0.245,0.321,0.305,0.244,0.333,0.309,130.0,103.0,115.0,0.249,0.04,82.4,,,,,,,,,,,,
58,2024-10-02,775344,Single,single,False,663837,519151,Matt Vierling,Ryan Pressly,1,c20393c7-74e2-4cd7-ad70-0a7986534312,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.49,3.97,56.2,100.0,123.0,108.0,0.747,9.21,2.86,9.21,0.64,1.7,0.206,0.418,0.133,0.333,0.424,105.0,96.0,99.0,99.0,102.0,103.0,81.0,73.0,68.0,152.0,101.0,114.0,,,,,,,0.018,0.333,,0.289,,0.111,-0.57,,-5.64,0.92,,-0.61,93.8,,89.5,93.6,89.6,,0.313,0.5,0.179,,,,,,,0.208,0.458,0.306,0.245,0.321,0.305,0.244,0.333,0.309,130.0,103.0,115.0,0.249,0.04,82.4,,,,,,,,,,,,
59,2024-10-02,775344,Strikeout,strikeout,True,682985,519151,Riley Greene,Ryan Pressly,1,df1a6c73-fbe5-4c65-be07-adc6aab2de1e,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.49,3.97,56.2,100.0,123.0,108.0,0.747,9.21,2.86,9.21,0.64,1.7,0.206,0.418,0.133,0.333,0.424,105.0,96.0,99.0,99.0,102.0,103.0,81.0,73.0,68.0,152.0,101.0,114.0,,,,,,,0.018,0.333,,0.289,,0.111,-0.57,,-5.64,0.92,,-0.61,93.8,,89.5,93.6,89.6,,0.313,0.5,0.179,,,,,,,0.208,0.458,0.306,0.245,0.321,0.305,0.244,0.333,0.309,130.0,103.0,115.0,0.249,0.04,82.4,,,,,,,,,,,,
60,2024-10-02,775344,Walk,walk,False,690993,519151,Colt Keith,Ryan Pressly,0,00247804-16a9-48a7-afc3-aa5ef634ddda,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.49,3.97,56.2,100.0,123.0,108.0,0.747,9.21,2.86,9.21,0.64,1.7,0.206,0.418,0.133,0.333,0.424,105.0,96.0,99.0,99.0,102.0,103.0,81.0,73.0,68.0,152.0,101.0,114.0,,,,,,,0.018,0.333,,0.289,,0.111,-0.57,,-5.64,0.92,,-0.61,93.8,,89.5,93.6,89.6,,0.313,0.5,0.179,,,,,,,0.208,0.458,0.306,0.245,0.321,0.305,0.244,0.333,0.309,130.0,103.0,115.0,0.249,0.04,82.4,,,,,,,,,,,,
61,2024-10-02,775344,Walk,walk,False,679529,623352,Spencer Torkelson,Josh Hader,1,6f89ac10-8f70-42f7-821f-e09bb03feb2d,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,,,,,,,0.715,,,0.274,,0.01,,,0.78,2.46,,-10.23,,,89.3,96.1,85.5,,,,,0.192,0.372,0.326,,,,,,,,,,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,
62,2024-10-02,775344,Double,double,False,628451,623352,Andy Ibáñez,Josh Hader,1,064c22a7-435f-4db8-9765-151d68c3a2de,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,,,,,,,0.715,,,0.274,,0.01,,,0.78,2.46,,-10.23,,,89.3,96.1,85.5,,,,,0.192,0.372,0.326,,,,,,,,,,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,
63,2024-10-02,775344,Flyout,field_out,True,700242,623352,Trey Sweeney,Josh Hader,0,c0c88d6a-c70f-48cb-9cb5-ab08dbd63085,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,,,,,,,0.715,,,0.274,,0.01,,,0.78,2.46,,-10.23,,,89.3,96.1,85.5,,,,,0.192,0.372,0.326,,,,,,,,,,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,
64,2024-10-02,775344,Groundout,field_out,True,670541,674944,Yordan Alvarez,Sean Guenther,0,db077e24-fb21-42ae-b738-a98f95361381,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.16,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,,,,0.379,0.033,,0.276,,,3.18,,5.02,5.3,,,90.3,,,90.1,79.7,,,,,0.136,0.136,0.103,,,,,,,,,,0.045,0.045,0.265,,,,,,,,,,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225
65,2024-10-02,775344,Groundout,field_out,True,608324,674944,Alex Bregman,Sean Guenther,0,6cf28e6d-f526-4bfd-af74-711eafb249c5,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.16,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,,,,0.379,0.033,,0.276,,,3.18,,5.02,5.3,,,90.3,,,90.1,79.7,,,,,0.136,0.136,0.103,,,,,,,,,,0.045,0.045,0.265,,,,,,,,,,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225
66,2024-10-02,775344,Groundout,field_out,True,673237,674944,Yainer Diaz,Sean Guenther,0,40025ec3-eb73-449a-9330-58f7a5ccbbf5,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.16,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,,,,0.379,0.033,,0.276,,,3.18,,5.02,5.3,,,90.3,,,90.1,79.7,,,,,0.136,0.136,0.103,,,,,,,,,,0.045,0.045,0.265,,,,,,,,,,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225
67,2024-10-02,775344,Single,single,False,668670,623352,Jake Rogers,Josh Hader,0,fb69b76b-3a77-40a4-b28e-e00bce403f22,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,,,,,,,0.715,,,0.274,,0.01,,,0.78,2.46,,-10.23,,,89.3,96.1,85.5,,,,,0.192,0.372,0.326,,,,,,,,,,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,
68,2024-10-02,775344,Forceout,force_out,True,678009,623352,Parker Meadows,Josh Hader,1,2e67900a-6b68-4877-93a6-f6bcc492054b,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.8,2.72,71.0,98.0,130.0,111.0,0.62,13.31,3.17,5.45,1.52,0.58,0.224,0.34,0.129,0.293,0.403,109.0,70.0,52.0,,,,137.0,98.0,112.0,117.0,97.0,109.0,,,,,,,0.715,,,0.274,,0.01,,,0.78,2.46,,-10.23,,,89.3,96.1,85.5,,,,,0.192,0.372,0.326,,,,,,,,,,0.117,0.234,0.602,,,,,,,,,,,,,,,,,,
