,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
20,2024-06-30,745555,Single,single,False,664761,630023,Alec Bohm,Yonny Chirinos,1,37f937f7-08e3-437a-a009-4b8820b4cdd1,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
21,2024-06-30,745555,Walk,walk,False,669016,630023,Brandon Marsh,Yonny Chirinos,1,2d0f2796-1566-41e9-a316-03be9f99e063,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
22,2024-06-30,745555,Strikeout,strikeout,True,592206,630023,Nick Castellanos,Yonny Chirinos,0,1ae4b549-5e39-4919-b83b-9378f1eaef85,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
23,2024-06-30,745555,Single,single,False,665862,624133,Jazz Chisholm Jr.,Ranger Suárez,0,a76e43af-f05b-4eb9-ad80-d9704d0fa69b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
24,2024-06-30,745555,Lineout,field_out,True,672640,624133,Otto Lopez,Ranger Suárez,0,7313ee08-f356-4310-8030-e3b199a4fb90,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
25,2024-06-30,745555,Home Run,home_run,False,650559,624133,Bryan De La Cruz,Ranger Suárez,1,d1416e65-0292-4a5a-9c6e-ea467e27ece6,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
26,2024-06-30,745555,Groundout,field_out,True,605137,624133,Josh Bell,Ranger Suárez,0,37acb5ae-6a59-4585-ade9-b534b1fe916a,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
27,2024-06-30,745555,Flyout,field_out,True,665019,630023,Kody Clemens,Yonny Chirinos,0,d6787c9b-4fcc-4c78-88ec-3651fdda2cd9,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
28,2024-06-30,745555,Strikeout,strikeout,True,593160,630023,Whit Merrifield,Yonny Chirinos,0,2f7eb4e6-bdf3-4db8-8588-953f51da00bb,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
29,2024-06-30,745555,Single,single,False,621311,630023,David Dahl,Yonny Chirinos,0,01931170-2f57-4ddd-beab-d5d918b82aa7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
30,2024-06-30,745555,Flyout,field_out,True,665561,630023,Rafael Marchán,Yonny Chirinos,0,506106f9-12d7-4f93-8e77-b8f732cfe66c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,,-4.05,,-6.55,1.09,,,93.0,,,92.8,85.1,,0.514,0.811,0.134,0.3,0.65,0.308,,,,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.2,0.3,0.238,0.158,0.316,0.194
31,2024-06-30,745555,Groundout,field_out,True,669394,624133,Jake Burger,Ranger Suárez,0,77621bf3-7d02-40ca-a703-b4deaa4f30fe,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
32,2024-06-30,745555,Double,double,False,667472,624133,Dane Myers,Ranger Suárez,0,c9ab88c0-e6e1-41d3-bf07-bfa0debdca22,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
33,2024-06-30,745555,Lineout,field_out,True,641313,624133,Tim Anderson,Ranger Suárez,0,429681e2-b57f-4f40-9c57-d1a2c305c3e4,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
