,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-31,747158,Groundout,field_out,True,656976,694813,Pavin Smith,Gavin Stone,1,2fe12852-a728-4cdb-8224-7b53b8d8abf5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
11,2024-08-31,747158,Walk,walk,False,680728,694813,Adrian Del Castillo,Gavin Stone,0,31fb6877-2589-42cd-9a8b-750cd681cd6f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
12,2024-08-31,747158,Sac Fly,sac_fly,True,553993,694813,Eugenio Suárez,Gavin Stone,1,1f834a42-8de6-4c23-bd67-3d631c7b6d8d,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
13,2024-08-31,747158,Forceout,force_out,True,641645,694813,Luis Guillorme,Gavin Stone,1,4e70dc10-cd98-4c18-b0c3-3c219ce69962,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
14,2024-08-31,747158,Single,single,False,571970,518876,Max Muncy,Merrill Kelly,0,3bbc1192-0652-4c97-bfa3-be096b4749f1,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
15,2024-08-31,747158,Single,single,False,500743,518876,Miguel Rojas,Merrill Kelly,1,8c29bc6c-5e69-4e26-8bec-16d0b2b4c07f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
16,2024-08-31,747158,Fielders Choice,fielders_choice,False,595281,518876,Kevin Kiermaier,Merrill Kelly,1,fa692715-cef1-4550-bd03-4c708a7bf12d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
17,2024-08-31,747158,Sac Fly,sac_fly,True,660271,518876,Shohei Ohtani,Merrill Kelly,1,6789ae85-5295-494a-bdd4-ade69fd1f5ea,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
18,2024-08-31,747158,Strikeout,strikeout,True,605141,518876,Mookie Betts,Merrill Kelly,0,ba89460f-4a85-474d-a93d-2341c2bca201,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
19,2024-08-31,747158,Single,single,False,518692,518876,Freddie Freeman,Merrill Kelly,1,ee76adb7-99cb-4ebc-ae3e-427fb5b30ba6,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
20,2024-08-31,747158,Groundout,field_out,True,606192,518876,Teoscar Hernández,Merrill Kelly,0,ce8433ac-6aef-4e71-8ef3-8a456c206e7d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
21,2024-08-31,747158,Strikeout,strikeout,True,672695,694813,Geraldo Perdomo,Gavin Stone,0,26482c9c-5525-44d1-af11-2c7436cf4826,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
22,2024-08-31,747158,Strikeout,strikeout,True,682998,694813,Corbin Carroll,Gavin Stone,0,db619271-0f16-4d3e-9d60-7b7080094d56,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
23,2024-08-31,747158,Groundout,field_out,True,664983,694813,Jake McCarthy,Gavin Stone,0,eebe79d4-d4a4-4341-9dcb-a368ab15b0d7,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
24,2024-08-31,747158,Groundout,field_out,True,669257,518876,Will Smith,Merrill Kelly,0,e60e70a1-53f6-4655-9d88-af77082590ac,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
25,2024-08-31,747158,Flyout,field_out,True,666158,518876,Gavin Lux,Merrill Kelly,0,af9c2359-2a08-42e3-a09f-bfc13b38c621,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
26,2024-08-31,747158,Walk,walk,False,571970,518876,Max Muncy,Merrill Kelly,0,8fbd8664-3f0d-48de-aeb1-0f9cc850b222,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
27,2024-08-31,747158,Double,double,False,500743,518876,Miguel Rojas,Merrill Kelly,1,a1759e54-58b5-4f31-bf4b-26d0eb8dd0a5,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
28,2024-08-31,747158,Groundout,field_out,True,595281,518876,Kevin Kiermaier,Merrill Kelly,0,8d2940dd-22bb-4bf5-a2b7-e1af2742e281,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.08,5.7,53.0,104.0,100.0,100.0,0.804,6.96,2.38,8.66,1.53,1.08,0.225,0.469,0.131,0.325,0.38,124.0,108.0,105.0,126.0,104.0,103.0,74.0,105.0,97.0,84.0,98.0,90.0,118.0,109.0,110.0,95.0,101.0,98.0,0.126,0.209,0.25,0.123,0.078,0.215,0.27,0.11,-6.75,-1.7,-2.24,4.46,91.8,90.2,88.4,92.0,85.5,82.1,0.118,0.118,0.315,0.3,0.5,0.083,0.184,0.421,0.203,0.483,0.897,0.098,0.333,0.556,0.396,0.2,0.6,0.2,,,,,,,,,,,,,,,,,,
29,2024-08-31,747158,Groundout,field_out,True,592626,694813,Joc Pederson,Gavin Stone,0,d742b054-cb77-4f1a-97b8-c61bd185bb10,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,81.0,101.0,94.0,0.226,0.247,0.053,0.165,0.042,0.266,0.11,0.5,-0.68,0.97,1.47,0.83,94.9,92.3,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.32,0.48,0.183,0.246,0.41,0.162,0.314,0.504,0.136,0.239,0.326,0.355,0.267,0.333,0.167,0.182,0.182,0.133,,,,,,,,,,,,,,,
